,DPEP3 (64180)
ACH-000322,-0.19548453262693752
ACH-000323,-0.14013236131477153
ACH-000324,-0.08733870089594006
ACH-000329,-0.14703518775740068
ACH-000330,-0.05744384176670194
ACH-000331,-0.12118607453405053
ACH-000332,-0.14072333394331782
ACH-000334,0.04331389475364111
ACH-000335,-0.16375194673809065
ACH-000336,-0.3623155467897215
ACH-000337,-0.4704425419631912
ACH-000338,-0.08134221685594209
ACH-000339,-0.11633718996735293
ACH-000341,-0.058673916818335475
ACH-000348,-0.10916077713505463
ACH-000350,-0.2534889235416909
ACH-000352,-0.1780418720845202
ACH-000356,-0.21004227784322552
ACH-000361,-0.2308793960425244
ACH-000362,-0.2015486359584176
ACH-000363,-0.21877288060738964
ACH-000364,-0.0834968829783278
ACH-000365,-0.3304476041973489
ACH-000366,-0.17997046007278286
ACH-000368,-0.19662182517715046
ACH-000374,-0.2267111136509317
ACH-000375,-0.15212371908283193
ACH-000376,-0.19776450999407608
ACH-000381,-0.09766359669893923
ACH-000383,-0.18252825150764376
ACH-000387,-0.15648724518169613
ACH-000389,-0.29157022654458337
ACH-000390,-0.19975334558339136
ACH-000393,-0.2240359946337505
ACH-000395,-0.18156782949849407
ACH-000396,-0.16203981972060758
ACH-000397,-0.06671976263071748
ACH-000401,-0.1199015301416016
ACH-000402,-0.11869172609318322
ACH-000403,-0.11887416045096215
ACH-000404,-0.1462191327487539
ACH-000406,-0.19754212630477516
ACH-000407,-0.049866502699391344
ACH-000408,-0.006704232956385227
ACH-000410,-0.12674232348529105
ACH-000411,-0.12489501765853014
ACH-000414,-0.17082178494305222
ACH-000415,-0.015805154910644832
ACH-000416,-0.2312294356740123
ACH-000420,-0.18121166086201385
ACH-000421,-0.125227879033905
ACH-000424,-0.4335208845173945
ACH-000425,-0.13994791265370662
ACH-000426,-0.12516113456188946
ACH-000427,0.0370354461751341
ACH-000433,-0.07978577010183101
ACH-000435,-0.010739315453175372
ACH-000436,-0.07367793962474613
ACH-000444,-0.012431222563103136
ACH-000445,-0.19626573713739529
ACH-000448,-0.13848990995643265
ACH-000450,-0.15929042509427327
ACH-000452,-0.20797727168137065
ACH-000454,-0.13781747563757854
ACH-000458,-0.16695211559189524
ACH-000459,0.11030847835584402
ACH-000460,-0.006542874989143029
ACH-000461,-0.19256608863166252
ACH-000463,-0.3237348748409837
ACH-000464,-0.13728339159582398
ACH-000466,-0.08729847700173146
ACH-000467,-0.1365189112744808
ACH-000468,-0.2079841449646947
ACH-000469,-0.1585569833801655
ACH-000470,-0.1535974529772838
ACH-000471,-0.2778172727847473
ACH-000472,-0.10865429817108413
ACH-000473,-0.15994295551602467
ACH-000475,-0.2525085855846115
ACH-000476,-0.12371533856813773
ACH-000477,-0.1953936535539849
ACH-000479,-0.1531736566980471
ACH-000480,-0.26026752257542474
ACH-000481,-0.1448844111242796
ACH-000483,-0.2092885989918516
ACH-000484,-0.1920808375526601
ACH-000485,-0.07117980657628957
ACH-000486,-0.15688429726633232
ACH-000487,-0.10547344279315536
ACH-000488,-0.22249215020015184
ACH-000490,-0.11356811929927176
ACH-000491,0.033073653855623365
ACH-000495,-0.14919269765442086
ACH-000496,-0.23511311734346005
ACH-000499,-0.07172375375100523
ACH-000500,-1.0631451900006108
ACH-000502,-0.058615679751983785
ACH-000503,-0.10290856463021576
ACH-000505,-0.1863767078942273
ACH-000507,-0.019670310502410214
ACH-000510,-0.04546653018950638
ACH-000511,-0.11270020200239908
ACH-000512,-0.04586643782394646
ACH-000516,-0.03460925076627614
ACH-000517,-0.09741275359117324
ACH-000518,-0.25032548473446964
ACH-000520,-0.10470205949189224
ACH-000521,-0.1939116731321292
ACH-000522,-0.17313500018073635
ACH-000524,-0.19435480018932885
ACH-000527,-0.09330024717931587
ACH-000528,-0.08065553282069872
ACH-000537,-0.14894456387079985
ACH-000541,-0.19244043870869926
ACH-000542,-0.20714222772485
ACH-000544,-0.014399553889898428
ACH-000545,-0.030877144637592887
ACH-000547,-0.06131680255927877
ACH-000548,-0.1905927255350785
ACH-000549,-0.22289687951618667
ACH-000550,-0.2637979091476321
ACH-000552,-0.17528588505648304
ACH-000556,-0.1925407380756748
ACH-000557,-0.14484519299779022
ACH-000569,-0.2742132259237737
ACH-000570,-0.1839232864692644
ACH-000571,-0.1549035643924516
ACH-000573,-0.09439951477324247
ACH-000576,-0.12801136634200996
ACH-000579,0.07192410271508815
ACH-000580,-0.20530821173137867
ACH-000584,-0.12719387543116745
ACH-000585,-0.12842606108551655
ACH-000588,-0.09598581893013784
ACH-000589,-0.057562716792353086
ACH-000591,-0.1315726358828063
ACH-000593,-0.16346906937265085
ACH-000600,-0.2577075111000665
ACH-000601,-0.1340425575316039
ACH-000605,-0.191797658728014
ACH-000606,-0.09199675515433853
ACH-000608,-0.18422395544499254
ACH-000614,-0.15611416967383934
ACH-000616,-0.2502626571535791
ACH-000618,-0.2559816262475013
ACH-000619,-0.17116661216006185
ACH-000620,-0.12416645119971688
ACH-000621,-0.2287457087145917
ACH-000622,0.0364166483710764
ACH-000623,-0.0765567881654806
ACH-000624,-0.09797711354454952
ACH-000627,-0.2593366705196001
ACH-000630,-0.044576508337088414
ACH-000631,-0.1975255096876613
ACH-000632,-0.0891857799037225
ACH-000633,-0.12980042044905066
ACH-000637,-0.1757605574268101
ACH-000638,-0.17333839706802312
ACH-000646,-0.2519066801426282
ACH-000647,-0.1825151827345325
ACH-000648,-0.21856522606566212
ACH-000649,-0.14283565957265662
ACH-000651,-0.3754282998467416
ACH-000652,-0.08896456590369632
ACH-000653,-0.2212131454984977
ACH-000657,-0.12676864108291322
ACH-000658,-0.2062445475636992
ACH-000661,-0.14758272059352195
ACH-000662,-0.03381693706752858
ACH-000663,-0.3018816532408308
ACH-000665,-0.13899328944158532
ACH-000671,-0.033688518138742116
ACH-000672,-0.06544918550492848
ACH-000673,-0.1233237806537848
ACH-000676,-0.09327196966317708
ACH-000677,-0.2695624713932616
ACH-000681,-0.2209359833461788
ACH-000683,-0.21170317352450976
ACH-000684,-0.2510949268027961
ACH-000688,-0.1948565916484544
ACH-000693,-0.21022018460283495
ACH-000694,-0.17282685981454265
ACH-000695,-0.007639621063825275
ACH-000696,-0.01989476646954989
ACH-000697,-0.14227839654226854
ACH-000699,-0.08576758965738564
ACH-000701,-0.10395075273628077
ACH-000706,0.001617585960907202
ACH-000711,-0.11784301594599655
ACH-000713,-0.06870035355497865
ACH-000714,-0.1450706636295608
ACH-000718,-0.188375415688644
ACH-000720,-0.06090309685827368
ACH-000721,-0.08570127825008476
ACH-000724,-0.3774954244471512
ACH-000725,-0.1222709569388527
ACH-000732,-0.11915476165069885
ACH-000734,-0.04229237182438753
ACH-000735,-0.136315237976733
ACH-000736,-0.06801875004977516
ACH-000738,-0.21857229273347933
ACH-000746,-0.16442663693913756
ACH-000747,-0.2869062947299096
ACH-000748,-0.20834438391863533
ACH-000753,-0.06327774434424613
ACH-000756,-0.18467244704994554
ACH-000757,-0.2371381258627092
ACH-000758,-0.07926584894532923
ACH-000760,-0.18230404592996546
ACH-000762,-0.1015244581282442
ACH-000763,-0.11940522392701627
ACH-000764,-0.09350055638527288
ACH-000765,-0.08109501987668062
ACH-000766,-0.18708322990901333
ACH-000767,-0.20046592064595675
ACH-000768,-0.16704845357833067
ACH-000769,-0.06453455962847722
ACH-000770,-0.08230229527827991
ACH-000771,-0.10080022737882197
ACH-000773,-0.12863233538174054
ACH-000776,0.01480145376165529
ACH-000777,-0.132119759534314
ACH-000778,-0.19291734765076968
ACH-000781,-0.1693672411769086
ACH-000782,0.00844064363028082
ACH-000783,-0.2111856875823169
ACH-000784,-0.22040983377442228
ACH-000785,-0.20366150415634635
ACH-000787,-0.11638144589838335
ACH-000788,-0.0900521832024149
ACH-000791,-0.1687352188594382
ACH-000792,-0.09413996288811144
ACH-000794,-0.058043615984933974
ACH-000796,-0.05765764727616032
ACH-000798,-0.018027138807842312
ACH-000799,-0.0966049534989853
ACH-000800,-0.4693047941009267
ACH-000802,-0.1932986778596059
ACH-000804,-0.22088650538886614
ACH-000805,0.06718866446555155
ACH-000809,-0.050542887673696864
ACH-000810,0.15029482558799132
ACH-000811,-0.10678551500727376
ACH-000817,-0.30690233474708456
ACH-000819,-0.2132855724899245
ACH-000820,-0.4937548221233813
ACH-000821,-0.1034317010163876
ACH-000822,-0.0813512876602432
ACH-000823,-0.16487832100036487
ACH-000824,-0.21094801377919245
ACH-000827,-0.200966522816432
ACH-000829,-0.13332045281221114
ACH-000831,-0.3143018385927019
ACH-000832,-0.07555016604596332
ACH-000833,-0.10236147622087388
ACH-000834,-0.15181694975401536
ACH-000835,-0.09863589820495083
ACH-000836,-0.12475690827010838
ACH-000837,-0.18025929873710267
ACH-000838,0.07479782186175081
ACH-000839,-0.21705392302745272
ACH-000840,-0.2081510055827192
ACH-000841,-0.26544255735589034
ACH-000843,-0.15574159847787036
ACH-000846,-0.0719466267611204
ACH-000847,-0.24833122814659075
ACH-000848,-0.13329288856695093
ACH-000849,-0.0332226057130467
ACH-000851,-0.09028272967661484
ACH-000855,-0.14666444816943247
ACH-000856,-0.17786033324489606
ACH-000858,-0.2178593749125179
ACH-000859,-0.006465698293243352
ACH-000861,-0.1989712522044373
ACH-000862,-0.027490312503081867
ACH-000865,-0.2098188267750249
ACH-000866,-0.08889233400995318
ACH-000867,-0.13163672991583175
ACH-000869,-0.07808581433691524
ACH-000872,-0.10347532904880988
ACH-000873,-0.4154798666364611
ACH-000876,-0.11335114245396533
ACH-000878,-0.12606832858995626
ACH-000880,-0.04370183976224341
ACH-000881,-0.19043740153844085
ACH-000882,-0.008507574172426128
ACH-000884,-0.1376257911059961
ACH-000885,-0.11355961318218286
ACH-000887,-0.07117926418339053
ACH-000889,-0.1685530032460791
ACH-000896,-0.16706629272235027
ACH-000898,-0.2919821312712731
ACH-000900,0.007107986360760474
ACH-000901,-0.10498270868312272
ACH-000905,-0.1935812994506976
ACH-000906,-0.23609521455257815
ACH-000907,-0.11449284258980688
ACH-000910,-0.12002246235917115
ACH-000911,-0.1816655552476473
ACH-000912,-0.15474446564768374
ACH-000913,-0.021719113046941504
ACH-000915,-0.258947309521099
ACH-000916,-0.5943610321262384
ACH-000917,-0.028181265598830975
ACH-000920,-0.1555104318556506
ACH-000921,-0.055424682024173375
ACH-000924,-0.15193926299285113
ACH-000926,-0.16767650861701064
ACH-000928,-0.04023180820352644
ACH-000929,-0.010684121522425115
ACH-000932,-0.1161700532854193
ACH-000935,-0.16216777964656745
ACH-000936,-0.09870240197205192
ACH-000937,-0.23486362439602845
ACH-000938,-0.2718427799282605
ACH-000939,-0.2124469558866936
ACH-000941,-0.16651182981866458
ACH-000943,-0.19828435271736825
ACH-000946,-0.18212352191241069
ACH-000947,-0.13148808606177315
ACH-000948,-0.09747599147913977
ACH-000950,-0.01272906701853656
ACH-000953,-0.22815826509843995
ACH-000954,-0.2122057710735012
ACH-000957,-0.06673471201430503
ACH-000958,-0.3065650028525627
ACH-000960,-0.2088317682842878
ACH-000963,-0.014634421313781875
ACH-000968,-0.15088022682158253
ACH-000969,-0.08765299073537626
ACH-000972,-0.0047168631122080605
ACH-000973,-0.08736053907049172
ACH-000974,-0.1462094702757376
ACH-000978,-0.2371473664187
ACH-000984,-0.22157323321134512
ACH-000986,-0.15355674299163738
ACH-000988,-0.14114900493608226
ACH-000993,-0.08365805027775829
ACH-000994,-0.3082263843992349
ACH-000996,-0.03392422781887994
ACH-001001,-0.27412135081100425
ACH-001020,-0.25706540237358994
ACH-001028,-0.06448794079606318
ACH-001031,-0.22904616613541726
ACH-001038,-0.08749763817527978
ACH-001048,-0.17381949185226142
ACH-001050,-0.1279909037652136
ACH-001053,-0.4864158072571037
ACH-001054,-0.09854707076967756
ACH-001061,-0.292356389736356
ACH-001067,-0.11997866996929753
ACH-001075,-0.1988867171274329
ACH-001096,-0.40029954074942825
ACH-001111,-0.16663180000923253
ACH-001119,0.0017546531777121964
ACH-001128,-0.17956622188180713
ACH-001134,-0.13075606890518784
ACH-001151,-0.1682533413941829
ACH-001163,-0.23461604661246502
ACH-001164,-0.15008193126395036
ACH-001183,-0.06958404549172957
ACH-001192,-0.12091465982713084
ACH-001193,-0.0930452987574788
ACH-001196,-0.03977551782569763
ACH-001197,-0.2393216117349553
ACH-001205,-0.15185604730618735
ACH-001211,0.001984629811465152
ACH-001212,0.04084347200066006
ACH-001228,-0.2616705078396627
ACH-001232,-0.10487003493876086
ACH-001239,-0.11977411205668773
ACH-001270,-0.10330087038674282
ACH-001274,-0.16691843743884802
ACH-001275,-0.17287486986598127
ACH-001277,-0.13195376503884634
ACH-001278,0.043624275433374285
ACH-001280,-0.09036928615872296
ACH-001283,-0.17865436984719044
ACH-001289,-0.2445157843873086
ACH-001300,-0.08843929355845677
ACH-001301,0.023999658343086795
ACH-001302,-0.0808420307199224
ACH-001306,-0.19524445461206905
ACH-001318,-0.2081896467721032
ACH-001322,-0.14468256646716232
ACH-001328,-0.08339092810405709
ACH-001332,-0.233881528303367
ACH-001336,-0.1819825745283629
ACH-001346,-0.08085355721550491
ACH-001353,-0.13993814140319089
ACH-001354,-0.3176033373106313
ACH-001367,-0.19788371440519145
ACH-001368,-0.247181644926984
ACH-001374,0.3365043930795839
ACH-001377,-0.01127767323738918
ACH-001380,-0.02531983618286571
ACH-001391,-0.11749738141054587
ACH-001408,-0.17016581574589665
ACH-001430,-0.22468906391137272
ACH-001431,-0.15835285165245958
ACH-001450,-0.13791679138662696
ACH-001496,-0.17601058917887466
ACH-001500,-0.16157587233817872
ACH-001523,-0.11789277829658315
ACH-001532,-0.0990400130650206
ACH-001550,-0.13943863205000265
ACH-001552,-0.08710811316553682
ACH-001554,-0.06007700384798995
ACH-001654,-0.13337842874908554
ACH-001735,-0.3054781609004897
ACH-001736,-0.17695989254724806
ACH-001737,0.2374432057043504
ACH-001740,0.013144275305495568
ACH-001745,-0.0837548196535935
ACH-001765,-0.11598118765901234
