,OR2S2 (56656)
ACH-000004,-0.3458146497017803
ACH-000005,-0.016531812119087778
ACH-000007,-0.08992008631127285
ACH-000009,-0.29468397092806514
ACH-000011,-0.07474502433439234
ACH-000012,0.04536428561956084
ACH-000013,-0.1662066161412749
ACH-000014,-0.3217901886533642
ACH-000015,-0.3314021332391425
ACH-000017,-0.10051500121583047
ACH-000018,-0.16017065310984865
ACH-000019,-0.1505714660807959
ACH-000021,-0.29195614834198197
ACH-000022,-0.1432507963356293
ACH-000025,-0.06432219220591455
ACH-000028,-0.10324091124519214
ACH-000030,-0.3487904755956961
ACH-000035,-0.10457119895467272
ACH-000036,-0.12047552746459078
ACH-000037,-0.14285190236872558
ACH-000039,0.11183217107014964
ACH-000040,-0.2421511183504127
ACH-000041,-0.16466208251301453
ACH-000042,-0.14389987527716314
ACH-000045,-0.10583849882306684
ACH-000047,-0.041830728871310535
ACH-000052,-0.06669375871471328
ACH-000053,-0.19322728334588413
ACH-000054,-0.14526715721352784
ACH-000055,-0.01080293748992376
ACH-000060,0.14502818188032815
ACH-000067,0.00029760033017633
ACH-000070,-0.17909995806026546
ACH-000075,-0.01742581343975736
ACH-000078,-0.07348268567290538
ACH-000082,-0.07415025336484464
ACH-000085,-0.15803241922843253
ACH-000086,-0.1812715702647722
ACH-000087,-0.2786292901195022
ACH-000092,-0.21204790309576124
ACH-000095,-0.20867179442658335
ACH-000097,-0.11299108032978868
ACH-000098,-0.33823366239131136
ACH-000099,-0.10020414699176257
ACH-000108,-0.06493315761300103
ACH-000113,-0.22388047101580796
ACH-000116,0.014719878522543632
ACH-000118,-0.2622702981994893
ACH-000120,-0.3021894004810294
ACH-000123,-0.18313385241154584
ACH-000127,-0.1252812663798092
ACH-000128,-0.10675338640132806
ACH-000132,-0.08831280780275078
ACH-000133,-0.14339776708751992
ACH-000137,-0.09168553652076472
ACH-000138,-0.10626688984126532
ACH-000142,0.010932621112341787
ACH-000143,0.035594749959091836
ACH-000146,-0.11409737618850738
ACH-000148,-0.19257851083027544
ACH-000150,-0.4556186903473994
ACH-000152,-0.07926673254023713
ACH-000153,0.20497656576559106
ACH-000159,-0.07191335950195611
ACH-000160,-0.0758456336395968
ACH-000163,-0.3207605687844133
ACH-000167,-0.078348241637864
ACH-000168,-0.091446083367117
