,THUMPD3 (25917)
ACH-000004,0.08329691857836673
ACH-000005,0.3567132009554248
ACH-000007,0.24797913096827365
ACH-000009,0.15493008514960455
ACH-000011,0.03697588705179123
ACH-000012,0.07625008920992464
ACH-000013,0.1717253261466416
ACH-000014,0.018297792148844427
ACH-000015,0.1416335848683477
ACH-000017,0.13513335243599525
ACH-000018,0.10754342615548168
ACH-000019,0.0718727852218783
ACH-000021,0.14357715006768956
ACH-000022,0.14139966144230634
ACH-000025,0.15767044091124827
ACH-000028,0.24230117709974236
ACH-000030,0.19679876030828186
ACH-000035,0.06850013168839443
ACH-000036,0.06423091393747228
ACH-000037,0.13875166433744074
ACH-000039,0.15804310352897158
ACH-000040,0.03812824736910097
ACH-000041,0.1515540767011984
ACH-000042,0.083529586110539
ACH-000045,-0.021078597381395142
ACH-000047,0.1599457723123244
ACH-000052,-0.06590778633702185
ACH-000053,0.14238302762147162
ACH-000054,0.06418218703917866
ACH-000055,0.3334077129369856
ACH-000060,0.06362074724652503
ACH-000067,0.12653006879432674
ACH-000070,0.3623710596407676
ACH-000075,0.10779974646295236
ACH-000078,0.12146101230134855
ACH-000082,0.16526807123793513
ACH-000085,0.1838639816814736
ACH-000086,0.13103606101257448
ACH-000087,0.4111360199454113
ACH-000092,0.115503959716735
ACH-000095,0.05847031297005077
ACH-000097,0.06463264519386135
ACH-000098,0.03526843521622039
ACH-000099,0.13040057106291725
ACH-000108,0.1219082427478926
ACH-000113,0.10882710221945507
ACH-000116,0.1680485797955915
ACH-000118,0.2023535515674369
ACH-000120,0.056147869749657284
ACH-000123,0.21007888664108795
ACH-000127,0.1950615136548911
ACH-000128,0.1612462033001814
ACH-000132,0.05606386260163478
ACH-000133,0.11641182028540635
ACH-000137,0.32192307407684
ACH-000138,0.10714165289324208
ACH-000142,0.11228321017557848
ACH-000143,0.2572698493679528
ACH-000146,0.15967751439501365
ACH-000148,0.2719115258355781
ACH-000150,-0.002524225492451318
ACH-000152,0.19181475108169696
ACH-000153,0.4438555745694472
ACH-000159,0.1650942490008055
ACH-000160,0.01197292523502817
ACH-000163,0.1150559985005717
ACH-000167,-0.033167351658809
ACH-000168,-0.022913626228488117
ACH-000169,0.05838341997374506
ACH-000178,0.10658744734046603
ACH-000183,0.24807184752507935
ACH-000188,0.12887294066508465
ACH-000189,0.06814069154832478
ACH-000190,0.07188299932788163
ACH-000198,0.1572758069187188
ACH-000203,-0.3188458665020337
ACH-000204,-0.1616962857715557
ACH-000206,0.16793166734642778
ACH-000207,0.13289383764509602
ACH-000208,0.07800693513653773
ACH-000210,-0.11922517071713393
ACH-000211,0.15544005380552744
ACH-000215,0.14336872642291829
ACH-000221,0.34224653607129635
ACH-000222,0.1064362666758074
ACH-000223,0.10814327197862236
ACH-000226,0.1278738542098559
ACH-000227,0.2110688968980323
ACH-000228,0.27481932727272257
ACH-000231,0.1897533942769958
ACH-000232,0.09416937768556694
ACH-000233,0.119068002515209
ACH-000234,0.02743427837910483
ACH-000235,0.13469997223085312
ACH-000237,0.09955084656564324
ACH-000238,-0.026455520375261568
ACH-000242,0.3386254666415727
ACH-000243,0.16315753875328906
ACH-000244,0.2364070259033093
ACH-000246,0.10343491845717694
ACH-000248,0.31756367890628034
ACH-000250,0.11301516475898395
ACH-000251,0.34166086490276804
ACH-000252,0.053075419621713936
ACH-000253,0.15835059322593736
ACH-000255,0.23104139090068454
