,ITK (3702)
ACH-000004,-0.0406895982495958
ACH-000005,0.1242515951865443
ACH-000007,0.11983345177842572
ACH-000009,-0.08106247861449452
ACH-000011,-0.039133386821603514
ACH-000012,0.06243698466668012
ACH-000013,-0.024044191645169227
ACH-000014,0.08543260273112847
ACH-000015,-0.03559821248275543
ACH-000017,0.014327090075145972
ACH-000018,-0.027314840572563243
ACH-000019,0.11272371356786108
ACH-000021,-0.055014040368632465
ACH-000022,-0.054949580292074585
ACH-000025,0.08133248557830919
ACH-000028,0.12603500968450573
ACH-000030,-0.02621575422199906
ACH-000035,0.04354893873133975
ACH-000036,0.0252801354297121
ACH-000037,-0.179555521228382
ACH-000039,0.07397029881235942
ACH-000040,0.0800537623749135
ACH-000041,0.03942879827771982
ACH-000042,-0.06569815556421639
ACH-000045,-0.02118655990234097
ACH-000047,-0.031453575067205745
ACH-000052,-0.13465008742526025
ACH-000053,-0.11025511996951028
ACH-000054,-0.05359999838515532
ACH-000055,0.1784264645288312
ACH-000060,0.002810045767553309
ACH-000067,0.01109156018534545
ACH-000070,-0.14971646179189912
ACH-000075,0.08883139746096318
ACH-000078,0.11531108070573914
ACH-000082,-0.004064545512505256
ACH-000085,-0.19920110323921889
ACH-000086,0.004746812555839764
ACH-000087,-0.13890793839249202
ACH-000092,0.0945958979066264
ACH-000095,-0.017389046161026996
ACH-000097,-0.018944373791962458
ACH-000098,0.0815742741493198
ACH-000099,0.05774562109867186
ACH-000108,0.027349044126576908
ACH-000113,-0.06268579462930132
ACH-000116,0.026923720576486305
ACH-000118,0.0016707799789570845
ACH-000120,0.1541524864794186
ACH-000123,-0.022825849124791568
ACH-000127,-0.013291805692328473
ACH-000128,0.09332381867911704
ACH-000132,0.050779824520572885
ACH-000133,-0.07207395006978064
ACH-000137,0.027773609088968792
ACH-000138,-0.07468842862567167
ACH-000142,0.1299315828220736
ACH-000143,0.04168816040475345
ACH-000146,-0.03514679640304307
ACH-000148,-0.016381738340958643
ACH-000150,-0.16692435434936376
ACH-000152,-0.10131952088833276
ACH-000153,0.1973881098603499
ACH-000159,0.07488689334636786
ACH-000160,0.09211538898443168
ACH-000163,0.05665930782035203
ACH-000167,-0.0846892623615435
ACH-000168,-0.012039058462559449
ACH-000169,-0.01140574153136862
ACH-000178,0.04022955401809149
ACH-000183,0.040624852576496166
ACH-000188,0.029278318002758864
ACH-000189,-0.13950926422039678
ACH-000190,-0.17301697293328358
ACH-000198,-0.08572809600465751
ACH-000203,-0.028005316744103267
ACH-000204,-0.07856339446361972
ACH-000206,-0.1191010974737301
ACH-000207,0.1778760250980248
ACH-000208,0.12672818047541626
ACH-000210,0.1645059646872081
ACH-000211,-0.01154224805808316
ACH-000215,-0.00022132277735593218
ACH-000221,-0.01455237283950997
ACH-000222,0.06759743940722421
ACH-000223,-0.05454464339037258
ACH-000226,0.00726891738085577
ACH-000227,-0.01068054891313849
ACH-000228,0.03457852743206823
ACH-000231,-0.0005882632162153378
ACH-000232,-0.1046972946931088
ACH-000233,-0.05986619428525905
ACH-000234,-0.03195509540580056
ACH-000235,-0.040914848572966615
ACH-000237,0.013772667783010013
ACH-000238,-0.032895358308062166
ACH-000242,0.08399705595069512
ACH-000243,0.03364858842582318
ACH-000244,0.1721325290291742
ACH-000246,-0.02370727927907229
ACH-000248,0.0852891981792027
ACH-000250,-0.0067103473723986356
ACH-000251,0.06423174824943075
ACH-000252,-0.06297843678389525
ACH-000253,0.009498554842041908
ACH-000255,-0.011546810072600895
ACH-000256,-0.005251863440986809
ACH-000257,-0.3563681510377157
ACH-000258,0.025058587608446238
ACH-000259,-0.02724961514732371
ACH-000260,0.16746663277329388
ACH-000261,-0.050289332670957455
ACH-000262,0.0017284410354472294
ACH-000263,0.1052517300632723
ACH-000264,0.019620863888129468
ACH-000265,0.05064885999163842
ACH-000266,-0.012502669482790484
ACH-000272,-0.02577383340968433
ACH-000274,-0.06738446441829395
ACH-000277,-0.07985142661221956
ACH-000278,0.11462521800259905
ACH-000279,0.008143850595451616
ACH-000280,-0.06479640125893832
ACH-000281,0.1530312034974493
ACH-000288,0.01680193306078854
ACH-000291,0.04324735735216462
ACH-000293,0.009496722315383637
ACH-000294,-0.02201993921838561
ACH-000295,-0.01981531260817552
ACH-000296,-0.016901100738021244
ACH-000302,0.025059415324379174
ACH-000304,0.14113396706562178
ACH-000307,-0.05001238250265699
ACH-000308,0.050533981638226116
ACH-000310,-0.0061400718814752075
ACH-000311,-0.016612434242413102
ACH-000312,0.012824161306301284
ACH-000315,0.06829365707234321
ACH-000316,-0.1603813451106831
ACH-000317,-0.07344470187253774
ACH-000318,-0.06850238654165337
ACH-000319,-0.026043728408946358
ACH-000320,-0.07334762127535607
ACH-000322,0.028996301045910125
ACH-000323,0.010526853127547024
ACH-000324,0.012900369001547387
ACH-000329,-0.08461420547891146
ACH-000330,-0.02109811100813959
ACH-000331,-0.002694098059130888
ACH-000332,-0.043226228770273205
ACH-000334,-0.08737490992971589
ACH-000335,0.0172111535373409
ACH-000336,0.21489927171354786
ACH-000337,-0.15408870499469796
ACH-000338,-0.4301250458174208
ACH-000339,-0.03097920976491278
ACH-000341,-0.23568209615674804
ACH-000348,0.02946572043506945
ACH-000350,-0.10466838696804268
ACH-000352,0.06787470779261058
ACH-000356,0.05699348602496681
ACH-000361,-0.0003838561055363135
ACH-000362,0.0003418357629031036
ACH-000363,-0.00645809463886445
ACH-000364,0.10662481803308782
ACH-000365,-0.04135991077222808
ACH-000366,0.034647948128786375
ACH-000368,-0.07573726604873582
ACH-000374,0.011710805268584284
ACH-000375,0.03833495812686282
ACH-000376,-0.0026433477447060532
ACH-000381,-0.1929784914713505
ACH-000383,0.04485101730770071
ACH-000387,0.11444519202826604
ACH-000389,0.07296753290316213
ACH-000390,-0.048789896835085896
ACH-000393,0.13122716667088682
ACH-000395,0.017804864409991704
ACH-000396,0.2742438810494429
ACH-000397,-0.005857712316886155
ACH-000401,-0.30483341812506576
ACH-000402,0.08041020957749634
ACH-000403,0.029137340064339733
ACH-000404,0.06451341686098103
ACH-000406,-0.0033266530243619345
ACH-000407,-0.05147491057653058
ACH-000408,0.058958087042013566
ACH-000410,0.0748854001748387
