,ANKRD40 (91369)
ACH-000004,-0.03354263055030292
ACH-000005,0.11197380500089403
ACH-000007,0.0010128497001105393
ACH-000009,-0.3893213075648432
ACH-000011,0.006178750910650982
ACH-000012,-0.28740482708495896
ACH-000013,-0.15023124295079598
ACH-000014,-0.16889697775311088
ACH-000015,-0.18640873662675653
ACH-000017,-0.0741929321570751
ACH-000018,0.0059558285313453885
ACH-000019,-0.4664909787398096
ACH-000021,-0.1458654859978672
ACH-000022,-0.06989271262016104
ACH-000025,-0.15809881565803802
ACH-000028,-0.1801949118461146
ACH-000030,-0.11459383467844902
ACH-000035,-0.19299000682889808
ACH-000036,-0.2892719978326825
ACH-000037,-0.054076815465283916
ACH-000039,-0.19869979055386575
ACH-000040,-0.19282365029088336
ACH-000041,-0.012705139026533602
ACH-000042,-0.16644425829179055
ACH-000045,-0.2496725995010453
ACH-000047,-0.22331897792189306
ACH-000052,-0.13819620146108716
ACH-000053,-0.14649759065012852
ACH-000054,-0.2281048934089729
ACH-000055,-0.1902704797201227
ACH-000060,-0.07407313722637758
ACH-000067,-0.25722788239963346
ACH-000070,-0.2547779959249217
ACH-000075,-0.17098904207849214
ACH-000078,-0.1260318075053789
ACH-000082,-0.22444538101007386
ACH-000085,0.02148596855788564
ACH-000086,-0.2521715561481831
ACH-000087,-0.27132225761739104
ACH-000092,-0.2075623389827656
ACH-000095,-0.2222818208570335
ACH-000097,-0.2347813294595949
ACH-000098,-0.2126824861956464
ACH-000099,-0.20402701679261245
ACH-000108,-0.2437047570671245
ACH-000113,-0.2724054144452498
ACH-000116,-0.3005126110671107
ACH-000118,-0.05777549325648125
ACH-000120,-0.5515490792462255
ACH-000123,-0.14718021893779834
ACH-000127,-0.1697149581111113
ACH-000128,-0.2438358475416267
ACH-000132,-0.2445410498009109
ACH-000133,-0.009534431689974416
ACH-000137,-0.30554457528871704
ACH-000138,-0.0936906049991755
ACH-000142,-0.23769070973720405
ACH-000143,-0.13527295958292831
ACH-000146,-0.1452119351824848
ACH-000148,-0.2588952233808521
ACH-000150,-0.3833568648791377
ACH-000152,-0.20813816833663976
ACH-000153,-0.13268731156739716
ACH-000159,-0.15500608845985048
ACH-000160,-0.2971006164068744
ACH-000163,-0.3724571491690812
ACH-000167,-0.002193854695592589
ACH-000168,-0.052696152867238534
ACH-000169,-0.15386880625534208
ACH-000178,-0.16700230531670654
ACH-000183,-0.0270379150497645
ACH-000188,-0.13347658460898695
ACH-000189,0.018630522516434142
ACH-000190,-0.15069152849812148
ACH-000198,-0.19900261988551168
ACH-000203,-0.7656698442741802
ACH-000204,-0.07079326860721673
ACH-000206,-0.12920995316110334
ACH-000207,-0.1457903164176149
ACH-000208,-0.22435246728241826
ACH-000210,-0.1737827699766895
ACH-000211,-0.319728099708652
ACH-000215,-0.16279535210673168
ACH-000221,-0.007874955274811078
ACH-000222,-0.062291919469321035
ACH-000223,-0.1790010695439057
ACH-000226,-0.2062954651830121
ACH-000227,-0.31192120304059484
ACH-000228,-0.2837846757789553
ACH-000231,-0.06295472157944036
ACH-000232,-0.012307033726979031
ACH-000233,-0.1352717734220407
ACH-000234,-0.3193884490164387
ACH-000235,-0.15263475774369448
ACH-000237,-0.0969893577223111
ACH-000238,-0.3847303018262451
ACH-000242,0.06820825989991795
ACH-000243,-0.2384207748027606
ACH-000244,-0.21070700560837344
ACH-000246,-0.3442220593177656
ACH-000248,-0.2456263350961887
ACH-000250,-0.11944101021305605
ACH-000251,-0.3311385922318375
ACH-000252,-0.05422391615627899
ACH-000253,-0.1951427556110895
ACH-000255,-0.3872020478858206
ACH-000256,-0.3391854541440248
ACH-000257,-0.15862484821035466
ACH-000258,-0.02916419166655126
ACH-000259,-0.11867355158401308
ACH-000260,-0.17421981692267652
ACH-000261,-0.30862481498784106
ACH-000262,0.018370653990073784
ACH-000263,-0.507866682480958
ACH-000264,-0.04109942795276942
ACH-000265,-0.19055264451495796
ACH-000266,-0.14860680016704786
ACH-000272,-0.0908856910079706
ACH-000274,-0.14306457694354446
ACH-000277,-0.1138246168813309
ACH-000278,0.008638644306066525
ACH-000279,-0.13811850985304142
ACH-000280,-0.19052552227098474
ACH-000281,-0.1942715912516162
ACH-000288,-0.22006848342151508
ACH-000291,-0.2000124086692797
ACH-000293,-0.22339877627602184
ACH-000294,-0.1815099150574779
ACH-000295,-0.4536917433060821
ACH-000296,-0.08678830030559914
ACH-000302,-0.046195593582779484
ACH-000304,-0.21125248209522596
ACH-000307,-0.24886238650621184
ACH-000308,-0.2466824491312161
ACH-000310,-0.20144995150429876
ACH-000311,-0.2406909415938233
ACH-000312,-0.1816267328774568
ACH-000315,-0.13798231297783553
ACH-000316,-0.5101505021946401
ACH-000317,-0.2083617484357484
ACH-000318,-0.18228062046062687
ACH-000319,-0.26033980472099383
ACH-000320,-0.1987203297939923
ACH-000322,-0.3787472714940374
ACH-000323,-0.2857712339251592
ACH-000324,-0.4708791502422512
ACH-000329,-0.2959163139998488
ACH-000330,-0.15777925094268705
ACH-000331,-0.09563375257975706
ACH-000332,-0.19812331773242986
ACH-000334,-0.2509098387005299
ACH-000335,-0.2710883943068317
ACH-000336,0.033249136356825915
ACH-000337,-0.20520524783234226
ACH-000338,-0.6055660417809262
ACH-000339,-0.09083076325873153
ACH-000341,0.07344626377765652
ACH-000348,-0.17066851306100844
ACH-000350,-0.10985773306500274
ACH-000352,-0.15782500163636634
ACH-000356,-0.320680846238207
ACH-000361,-0.1954017010378769
ACH-000362,-0.19911653390885087
ACH-000363,-0.18048905324263909
ACH-000364,-0.05303545747110661
ACH-000365,-0.22512524310693505
ACH-000366,-0.016134567229280895
ACH-000368,-0.16164326617407665
ACH-000374,-0.06765781019505647
ACH-000375,-0.3213224888390906
ACH-000376,-0.08138755381678417
ACH-000381,-0.11958280453232928
ACH-000383,-0.15238049737906872
ACH-000387,-0.16121617801551594
ACH-000389,-0.1994478704748919
ACH-000390,-0.0549156087903168
ACH-000393,-0.09664801889452078
ACH-000395,0.115722417467893
ACH-000396,0.07596030563963647
ACH-000397,-0.07429147687133199
ACH-000401,-0.2839778378379195
ACH-000402,-0.25765304356114405
ACH-000403,-0.16029021667910365
ACH-000404,-0.475360975124567
ACH-000406,-0.1370468328789754
ACH-000407,-0.2419191215617245
ACH-000408,-0.062238292923384016
ACH-000410,-0.06885222751450377
ACH-000411,-0.20355021406967655
ACH-000414,-0.07071422467721526
ACH-000415,-0.25402045145075697
ACH-000416,-0.2365895144192545
ACH-000420,-0.1916070049460184
ACH-000421,-0.15104234002464648
ACH-000424,-0.2568390408104596
ACH-000425,-0.1484027448982282
ACH-000426,0.15881973553196785
ACH-000427,-0.13530912627049949
ACH-000433,-0.4592543319307493
ACH-000435,-0.5858544907842044
ACH-000436,0.03619761144664477
ACH-000444,-0.29378853290494444
ACH-000445,-0.29814587845564106
ACH-000448,-0.12324925733254785
ACH-000450,-0.15069712598293575
ACH-000452,-0.04678695448515526
ACH-000454,0.010262139000034323
ACH-000458,-0.1599530099145321
ACH-000459,-0.06056338347915899
ACH-000460,-0.007498568778760086
ACH-000461,-0.1280506887226828
ACH-000463,-0.22218745087303607
ACH-000464,-0.1803142015000266
ACH-000466,-0.1766952501224017
ACH-000467,-0.10032261093583793
ACH-000468,-0.10170039678478872
ACH-000469,-0.29909676268524243
ACH-000470,-0.23607725691177725
ACH-000471,-0.12224978809300167
ACH-000472,-0.24976354138281284
ACH-000473,-0.01348395539933406
ACH-000475,-0.15270048568739888
ACH-000476,-0.08490207095174225
ACH-000477,-0.14934092969766552
ACH-000479,-0.2674530244400666
ACH-000480,-0.11744181438626965
ACH-000481,-0.13442338141369833
ACH-000483,-0.2050279120022122
ACH-000484,0.07485752769101868
ACH-000485,-0.21246575205579524
ACH-000486,-0.2774339912712675
ACH-000487,-0.03511642275077986
ACH-000488,-0.09849969391731056
ACH-000490,-0.2023505270235419
ACH-000491,-0.22901516744856085
ACH-000495,-0.09552168566786036
ACH-000496,-0.017835444483358782
ACH-000499,-0.2136391421958028
ACH-000500,-0.2099885925888377
ACH-000502,-0.2985292424340593
ACH-000503,-0.0071164533841542406
ACH-000505,-0.15467282424504974
ACH-000507,-0.1192838935516436
ACH-000510,-0.17703229231490186
ACH-000511,-0.2325285709469944
ACH-000512,-0.09671268223609487
ACH-000516,-0.2754717727899257
ACH-000517,-0.1436773703039268
ACH-000518,-0.06284140887239066
ACH-000520,-0.12627437655111265
ACH-000521,-0.18071585323113892
ACH-000522,-0.2817211580403844
ACH-000524,-0.19576648324978568
ACH-000527,-0.2500103989703565
ACH-000528,-0.21587620182915784
ACH-000537,-0.15214455824520987
ACH-000541,-0.10708150643120616
ACH-000542,-0.12784361639012246
ACH-000544,-0.09479610706002957
ACH-000545,-0.15527560714425734
ACH-000547,-0.04612686640496656
ACH-000548,-0.2685135420443825
ACH-000549,-0.05533262237871128
ACH-000550,-0.16853603353169425
ACH-000552,-0.07904412290266236
ACH-000556,-0.19179220630295504
ACH-000557,-0.09238084415935316
ACH-000569,-0.11886941629666604
ACH-000570,-0.08592999760025449
ACH-000571,-0.10346279685850217
ACH-000573,-0.10852361937805786
ACH-000576,-0.07750904821986346
ACH-000579,-0.011758459336572536
ACH-000580,-0.07931059808595957
ACH-000584,-0.1847547383546391
ACH-000585,-0.14200341912751954
ACH-000588,-0.1770107738809605
ACH-000589,-0.1562632319104215
ACH-000591,-0.1709480020606087
ACH-000593,-0.20728433908342614
ACH-000600,0.02278083777283979
ACH-000601,-0.2484729497248637
ACH-000605,-0.22950073774369234
ACH-000606,-0.043629204858599314
ACH-000608,-0.11425011800456895
ACH-000614,-0.1526251445946246
ACH-000616,-0.10923531979917307
ACH-000618,-0.11246768806619112
ACH-000619,-0.1633712579144147
ACH-000620,-0.05444989282161184
ACH-000621,-0.14107416422164384
ACH-000622,0.09010992259724562
ACH-000623,-0.1102343267869284
ACH-000624,-0.18496773725559476
ACH-000627,-0.1898184136567755
ACH-000630,-0.2324115651784308
ACH-000631,0.04118566673621467
ACH-000632,-0.27027137483537744
ACH-000633,-0.2640091800357043
ACH-000637,-0.2899376741058975
ACH-000638,-0.3257826790972258
ACH-000646,-0.09119196217673256
ACH-000647,-0.25331898385974594
ACH-000648,-0.07858611725870694
ACH-000649,-0.14897464016185755
ACH-000651,-0.14169360183718396
ACH-000652,-0.12168284240570405
ACH-000653,-0.10718602080190594
ACH-000657,-0.0887984983795321
ACH-000658,-0.14708859789651615
ACH-000661,-0.08383437618443107
ACH-000662,-0.03422818130661353
ACH-000663,-0.19629172092156572
ACH-000665,-0.13266471379050634
ACH-000671,-0.05523578790832021
ACH-000672,-0.04046328251222826
ACH-000673,-0.29522964481360064
ACH-000676,-0.2110815338778258
ACH-000677,-0.2329487354676883
ACH-000681,-0.20324072292691334
ACH-000683,-0.16504079425266258
ACH-000684,-0.1243298510143032
ACH-000688,-0.3410873535120914
ACH-000693,-0.07665878062543591
ACH-000694,-0.08141436296052311
ACH-000695,-0.26607286474225184
ACH-000696,-0.19006053732865053
ACH-000697,-0.20694901732185567
ACH-000699,-0.22966626242022656
ACH-000701,-0.2879412960722589
ACH-000706,-0.2256759010892475
ACH-000711,-0.13677325583204958
ACH-000713,-0.11280635364284235
ACH-000714,-0.16494695879809204
ACH-000718,-0.08876302080583448
ACH-000720,-0.08663051810228466
ACH-000721,-0.14232814263118768
ACH-000724,-0.18172616884392132
ACH-000725,-0.24606205816612964
ACH-000732,-0.2323775161342142
ACH-000734,-0.04187594816194288
ACH-000735,-0.18503890241061613
ACH-000736,-0.17333181073400458
ACH-000738,-0.07322982924778078
ACH-000746,0.06514332231319772
ACH-000747,-0.12417066034679795
ACH-000748,-0.26682743848527024
ACH-000753,-0.15786120105050286
ACH-000756,-0.1200390117199754
ACH-000757,-0.1627568222736273
ACH-000758,-0.11221961066584077
ACH-000760,-0.21050741632827252
ACH-000762,-0.07597923607904754
ACH-000763,-0.13084303500060082
ACH-000764,-0.16156257202342286
ACH-000765,-0.13166790093867736
ACH-000766,-0.1858008846095605
ACH-000767,-0.1760498919983612
ACH-000768,-0.14047550451322766
ACH-000769,-0.09220379169653158
ACH-000770,-0.08609947545463649
ACH-000771,-0.09486332954382788
ACH-000773,-0.19121057454663948
ACH-000776,-0.36847134785755387
ACH-000777,0.012415099005602788
ACH-000778,-0.250671661031783
ACH-000781,-0.20051814878693366
ACH-000782,-0.12429788313702475
ACH-000783,-0.1745539441012369
ACH-000784,-0.12530206766934154
ACH-000785,-0.13645989387321195
ACH-000787,-0.04616398710495399
ACH-000788,-0.32288367824909403
ACH-000791,-0.12736905640954635
ACH-000792,-0.2380552641822035
ACH-000794,-0.15305517867882404
ACH-000796,-0.2032747451150632
ACH-000798,-0.17089258669474422
ACH-000799,-0.25460410328957883
ACH-000800,0.12919657882402347
ACH-000802,-0.10997260173144616
ACH-000804,0.21796383247111745
ACH-000805,-0.1004878841612194
ACH-000809,-0.14262991012472864
ACH-000810,-0.3408641208124903
ACH-000811,-0.24552897593307385
ACH-000817,-0.22475608542375566
ACH-000819,-0.2172237564051126
ACH-000820,-0.4207874529348762
ACH-000821,-0.04733540642670064
ACH-000822,-0.2536210902297222
ACH-000823,-0.1695939012888195
ACH-000824,-0.0567461172871602
ACH-000827,-0.08280526226586082
ACH-000829,-0.07204729678031513
ACH-000831,-0.08396476112876107
ACH-000832,-0.10417336094541216
ACH-000833,-0.07385271866310412
ACH-000834,-0.0332746290873044
ACH-000835,-0.2815762901541827
ACH-000836,-0.19366071313175792
ACH-000837,-0.13865179003875008
ACH-000838,-0.15549954622485554
ACH-000839,-0.14379799714669672
ACH-000840,-0.013371144350401772
ACH-000841,-0.2296142320815191
ACH-000843,-0.16029533322224113
ACH-000846,-0.17586864352342055
ACH-000847,-0.2155273030470668
ACH-000848,-0.18810358568571173
ACH-000849,-0.32611979803504915
ACH-000851,-0.08475597004153544
ACH-000855,-0.2690186554419794
ACH-000856,-0.208088926455945
ACH-000858,-0.03803098581752299
ACH-000859,-0.4365190242035821
ACH-000861,-0.23053648825904394
ACH-000862,-0.0642386253056865
ACH-000865,-0.19464998058020788
ACH-000866,-0.06370858475251615
ACH-000867,-0.2847809405687872
ACH-000869,0.028714306710191408
ACH-000872,-0.10702213134637747
ACH-000873,-0.0813747176338338
ACH-000876,-0.10737350813670253
ACH-000878,-0.10853043112941134
ACH-000880,-0.1827292300895591
ACH-000881,-0.2345309316957157
ACH-000882,-0.12623929082038352
ACH-000884,-0.15867651383436868
ACH-000885,-0.0870223243525316
ACH-000887,-0.2257921687399137
ACH-000889,-0.08375326164559273
ACH-000896,-0.09609699269496236
ACH-000898,-0.13006934165185627
ACH-000900,-0.4296372095905577
ACH-000901,-0.2369918639744151
ACH-000905,-0.07345615071926058
ACH-000906,-0.17382145107279148
ACH-000907,-0.1313573937818309
ACH-000910,-0.117803642265868
ACH-000911,-0.16215617883192876
ACH-000912,-0.3378594769750781
ACH-000913,-0.3229141694316468
ACH-000915,-0.3712499289439372
ACH-000916,-0.2416515895743075
ACH-000917,-0.14636902609845245
ACH-000920,0.07046735503368554
ACH-000921,-0.11811058892903152
ACH-000924,-0.24040634185631166
ACH-000926,-0.07884174136986223
ACH-000928,-0.0174759625135708
ACH-000929,-0.1454854964899795
ACH-000932,-0.2699522277846019
ACH-000935,-0.05610095493853632
ACH-000936,-0.07422873143043615
ACH-000937,-0.1200363455164614
ACH-000938,-0.15062291483497442
ACH-000939,-0.21727485700505084
ACH-000941,-0.17791866832154088
ACH-000943,-0.16579223520164124
ACH-000946,-0.21399377718731266
ACH-000947,-0.17081167394200186
ACH-000948,-0.1087173883863614
ACH-000950,-0.22071329042669588
ACH-000953,-0.09985835704145296
ACH-000954,-0.3671036584033788
ACH-000957,-0.030117759378036787
ACH-000958,-0.493580571280557
ACH-000960,-0.2337628604953811
ACH-000963,-0.1777523319850367
ACH-000968,-0.139348494627195
ACH-000969,-0.18646861452695168
ACH-000972,-0.30331172523102795
ACH-000973,-0.13286017944578907
ACH-000974,-0.1975116683924996
ACH-000978,0.03893013872214921
ACH-000984,-0.2840008239309293
ACH-000986,-0.2311589089946401
ACH-000988,-0.1724469537445699
ACH-000993,-0.07627151023587862
ACH-000994,-0.006649001194328472
ACH-000996,-0.4096567946928191
ACH-001001,-0.21651189838213428
ACH-001020,-0.4833047794990655
ACH-001028,-0.2099054134565393
ACH-001031,-0.062455388967619624
ACH-001038,-0.16801331539252404
ACH-001048,-0.2599756988777941
ACH-001050,-0.18934146616485095
ACH-001053,-0.3014160159314706
ACH-001054,-0.1897772741286584
ACH-001061,-0.5101153043314592
ACH-001067,-0.3464711111944952
ACH-001075,-0.0018886588412787523
ACH-001096,-0.07889490404512169
ACH-001111,-0.19914709088019075
ACH-001119,-0.03251170440510584
ACH-001128,-0.3467541247283339
ACH-001134,-0.16467653874875168
ACH-001151,-0.16603401994775932
ACH-001163,-0.2630960923202427
ACH-001164,-0.4298160923050969
ACH-001183,-0.07271911510495185
ACH-001192,-0.21455005814296935
ACH-001193,-0.11668455392526965
ACH-001196,-0.09595836823139764
ACH-001197,-0.11855857270339258
ACH-001205,-0.137496754030457
ACH-001211,-0.10557883658251356
ACH-001212,-0.19182840724333927
ACH-001228,-0.16854893456404035
ACH-001232,-0.19838200204365566
ACH-001239,-0.271715254127366
ACH-001270,-0.3842946157716075
ACH-001274,-0.6259117664570109
ACH-001275,-0.1487922062189735
ACH-001277,-0.2057063318715885
ACH-001278,-0.14960433982488364
ACH-001280,-0.023266349325017588
ACH-001283,-0.1876218211940212
ACH-001289,-0.2041559433478431
ACH-001300,-0.12937673804545274
ACH-001301,-0.3060859381471481
ACH-001302,-0.3034455590296123
ACH-001306,-0.18303628073166148
ACH-001318,-0.08851920358850589
ACH-001322,-0.1815140458955488
ACH-001328,-0.1641661485378303
ACH-001332,-0.015505050726828284
ACH-001336,-0.08380451282083942
ACH-001346,-0.233123557981134
ACH-001353,-0.12769892298105667
ACH-001354,0.17770776209176842
ACH-001367,-0.03532852014911052
ACH-001368,-0.17016570347017876
ACH-001374,-0.12700184524386274
ACH-001377,-0.15431518332549082
ACH-001380,-0.26107656271409696
ACH-001391,-0.04939100268956121
ACH-001408,-0.1850976687377253
ACH-001430,-0.053078776664390634
ACH-001431,-0.039018710531982026
ACH-001450,-0.0806109414689156
ACH-001496,-0.27376206696261896
ACH-001500,-0.2282856630215675
ACH-001523,-0.1223625465428179
ACH-001532,-0.12741450767970647
ACH-001550,-0.2405870165790559
ACH-001552,-0.18620771825359053
ACH-001554,-0.16573183801563746
ACH-001654,-0.15966058482752954
ACH-001735,-0.132121922184496
ACH-001736,-0.08691000463493344
ACH-001737,0.006596055485180575
ACH-001740,-0.10244985989755123
ACH-001745,-0.19654906595362973
ACH-001765,-0.22767868751374826
