,SRI (6717)
ACH-000206,-0.16249625524146433
ACH-000207,-0.05830191026072346
ACH-000208,-0.5437645882437361
ACH-000210,0.08241690315378444
ACH-000211,-0.07795513294446384
ACH-000215,-0.08844424935675957
ACH-000221,-0.25380982963547977
ACH-000222,-0.03990736862008218
ACH-000223,-0.1430781548496965
ACH-000226,-0.16842196629308384
ACH-000227,-0.02666815470267784
ACH-000228,-0.11343989967053915
ACH-000231,-0.11926875163214624
ACH-000232,-0.08224246712665659
ACH-000233,-0.08982445811950787
ACH-000234,-0.15735843960307194
ACH-000235,-0.15826879269378574
ACH-000237,-0.14477152546244787
ACH-000238,-0.2509480212866409
ACH-000242,-0.3712414443415768
ACH-000243,-0.04353370267581445
ACH-000244,-0.20523633187900586
ACH-000246,-0.1232073797288373
ACH-000248,0.06174390102711318
ACH-000250,-0.19409894507280104
ACH-000251,0.13886949457241202
ACH-000252,-0.5019309435631872
ACH-000253,-0.06912085037639508
ACH-000255,-0.08811281876902373
ACH-000256,-0.07721978436557175
ACH-000257,-0.08867490240181145
ACH-000258,-0.4571239010436912
ACH-000259,-0.0761282115249984
ACH-000260,-0.0946898802085244
ACH-000261,-0.1993629508684352
ACH-000262,-0.23473438575582814
ACH-000263,0.03586747794244285
ACH-000264,-0.06532131231703424
ACH-000265,-0.08685338561428071
ACH-000266,-0.1913173587753905
ACH-000272,-0.2287055137046164
ACH-000274,-0.20954784054184086
ACH-000277,-0.2804262055974103
ACH-000278,-0.2177475604137423
ACH-000279,-0.18003317060753324
ACH-000280,-0.04134201060364123
ACH-000281,0.0202720066685702
ACH-000288,-0.08008977544681549
ACH-000291,-0.04915461863897291
ACH-000293,-0.2165567476597584
ACH-000294,-0.19895315104445316
ACH-000295,-0.03759941495199133
ACH-000296,-0.03794311418702717
ACH-000302,-0.1245246729799616
ACH-000304,-0.195622729247366
ACH-000307,-0.15375051341669296
ACH-000308,-0.09097618885681874
ACH-000310,-0.05219144797889213
ACH-000311,-0.1643617902779327
ACH-000312,-0.051567738767987405
ACH-000315,-0.12331546486213653
ACH-000316,0.14422004009674735
ACH-000317,0.08011866537902827
ACH-000318,-0.12079159351740215
ACH-000319,-0.1754616281533214
ACH-000320,-0.18120550994071424
ACH-000322,-0.3402805928829917
ACH-000323,-0.22101165378204374
ACH-000324,-0.1878159312917865
ACH-000329,-0.08274316020105445
ACH-000330,-0.1143924069389413
ACH-000331,-0.2652103639777392
ACH-000332,-0.14945813903926086
ACH-000334,-0.2325013718583833
ACH-000335,-0.1472991516776344
ACH-000336,0.005233169926643992
ACH-000337,0.2260047840027989
ACH-000338,0.3932217361827782
ACH-000339,-0.2260540536574173
ACH-000341,0.06267603720755621
ACH-000348,-0.18958012407818825
ACH-000350,-0.04318380820731032
ACH-000352,-0.10128961139546766
ACH-000356,-0.2285172387182375
ACH-000361,-0.1093160616569616
ACH-000362,-0.0722721777336729
ACH-000363,-0.1013135333186242
ACH-000364,-0.31187764386160305
ACH-000365,-0.06953523117628774
ACH-000366,-0.1204268144572963
ACH-000368,-0.10740227402827128
ACH-000374,-0.15501770012980054
ACH-000375,-0.093374907394909
ACH-000376,-0.14657499652355854
ACH-000381,-0.2787584634929262
ACH-000383,-0.19399253793714574
ACH-000387,-0.18370891153469251
ACH-000389,-0.1939495214807128
ACH-000390,-0.14041552274398636
ACH-000393,-0.3074990275901279
ACH-000395,-0.32584816612964856
ACH-000396,-0.02769153985926921
ACH-000397,-0.09810250282617136
ACH-000401,-0.06108158784978809
ACH-000402,-0.267383223060404
ACH-000403,-0.31229725946941844
ACH-000404,-0.2117928975455528
ACH-000406,-0.10681372980256876
ACH-000407,-0.1278133842367889
ACH-000408,-0.4085890682493855
ACH-000410,-0.11197032976912899
ACH-000411,-0.23136988965709165
ACH-000414,-0.12299290013381928
ACH-000415,-0.31057407733702314
ACH-000416,-0.060544762890641785
ACH-000420,-0.20969227587498976
ACH-000421,-0.2155122196904128
ACH-000424,-0.1204747580612978
ACH-000425,-0.2493631512726607
ACH-000426,0.034070499201815665
ACH-000427,0.08083081583854085
ACH-000433,0.05495178229077032
ACH-000435,-0.21622669312305745
ACH-000436,-0.1540410409674821
ACH-000444,-0.12537856568237973
ACH-000445,-0.12916121372839404
ACH-000448,-0.13892603827034333
ACH-000450,-0.4184357994370159
ACH-000452,-0.17957988249754828
ACH-000454,-0.023437829029838767
ACH-000458,-0.08167320912319782
ACH-000459,0.035516512626824634
ACH-000460,-0.253919588670006
ACH-000461,0.2006753646170692
ACH-000463,-0.2814323506580809
ACH-000464,-0.2979821735486332
ACH-000466,-0.1940539295523369
ACH-000467,-0.181493551315952
ACH-000468,-0.0848239841008452
ACH-000469,-0.16001095553559286
ACH-000470,-0.3527420590933466
ACH-000471,-0.1581721541651751
ACH-000472,-0.24237785182191
ACH-000473,-0.18572835438604868
ACH-000475,-0.1960572425005068
ACH-000476,-0.1643599676946694
ACH-000477,-0.293945487578092
ACH-000479,-0.7304975074565611
ACH-000480,0.029163591055097974
ACH-000481,-0.24831739467611136
ACH-000483,-0.10134628473034114
ACH-000484,0.07024842760942154
ACH-000485,-0.04976168087997462
ACH-000486,-0.13086690701322587
ACH-000487,-0.117827781790681
ACH-000488,-0.08156974871079728
ACH-000490,-0.15676161386615525
ACH-000491,-0.1285244427445531
ACH-000495,-0.2633500169060958
ACH-000496,-0.21235920489778312
ACH-000499,-0.045624744866055424
ACH-000500,0.01118247595142903
ACH-000502,-0.06693312394101167
ACH-000503,-0.12330513744838358
ACH-000505,-0.14840282601729615
ACH-000507,-0.03383050166582918
ACH-000510,-0.20504695136838647
ACH-000511,-0.2494414193341319
ACH-000512,-0.09163909894398499
ACH-000516,-0.23285970165310124
ACH-000517,-0.060526856026486636
ACH-000518,-0.058980081997668424
ACH-000520,-0.1388654309815258
ACH-000521,-0.15586373729541989
ACH-000522,-0.31453676292184063
ACH-000524,-0.13695246545616205
ACH-000527,-0.21902536202369965
ACH-000528,-0.146385430078746
ACH-000537,-0.16270572181573026
ACH-000541,-0.1588119732528311
ACH-000542,-0.1896543882764103
ACH-000544,-0.32556516400030394
ACH-000545,-0.2749401639316788
ACH-000547,-0.24923379416078714
ACH-000548,-0.10006520085735776
ACH-000549,-0.13427093149972846
ACH-000550,-0.2060121641995458
ACH-000552,-0.02748534364979625
ACH-000556,-0.1984413181837167
ACH-000557,-0.03917412447054169
ACH-000569,0.008417519195363817
ACH-000570,-0.06300442570196232
ACH-000571,-0.22536704317933884
ACH-000573,-0.1363948432472313
ACH-000576,-0.006632799301887603
ACH-000579,-0.21436854061961744
ACH-000580,-0.3748250607429902
ACH-000584,-0.07968036412830902
ACH-000585,-0.17860163059472026
ACH-000588,-0.2433532541853001
ACH-000589,-0.11628156262557472
ACH-000591,-0.35132118243832183
ACH-000593,-0.07973973446013126
ACH-000600,-0.04086072515208266
ACH-000601,-0.12059529414632228
ACH-000605,-0.2567853547805391
ACH-000606,-0.04945095903555921
ACH-000608,-0.1627555578960592
ACH-000614,-0.4699395663381043
ACH-000616,-0.20902278095075733
ACH-000618,-0.0375696506055472
ACH-000619,-0.0793314222309845
ACH-000620,-0.08005603971041877
ACH-000621,-0.2224424522133879
ACH-000622,-0.4248317001924132
ACH-000623,-0.11405318978440775
ACH-000624,-0.16155138273242922
ACH-000627,-0.21123847281799887
ACH-000630,-0.14793333543696685
ACH-000631,-0.5455828004099817
ACH-000632,-0.18410194019023654
ACH-000633,-0.10027056492858223
ACH-000637,-0.07918003342906904
ACH-000638,-0.13631510728095114
ACH-000646,0.10125728659806787
ACH-000647,-0.046743351603991866
ACH-000648,-0.041761591319152594
ACH-000649,-0.10922641882040374
ACH-000651,-0.05639362094986058
ACH-000652,-0.019420051956800632
ACH-000653,-0.139569615528267
ACH-000657,-0.05357709092736662
ACH-000658,-0.17006691079427172
ACH-000661,-0.2773167821442438
ACH-000662,-0.0018372447668626548
ACH-000663,-0.16121766203480334
ACH-000665,-0.11675498316931199
ACH-000671,-0.11008227130063394
ACH-000672,0.002242473334011713
ACH-000673,-0.17151154677340985
ACH-000676,-0.224835694611298
ACH-000677,-0.1834702194708948
ACH-000681,-0.15703193540441138
ACH-000683,-0.137582675893798
ACH-000684,-0.3770812770925165
ACH-000688,-0.27676765313206164
ACH-000693,-0.0751992161848235
ACH-000694,-0.2824634016043555
ACH-000695,-0.18728790384210955
ACH-000696,-0.2918759268631782
ACH-000697,-0.1981922933937928
ACH-000699,-0.16291242412827636
ACH-000701,-0.08482988386156291
ACH-000706,-0.1805556136852761
ACH-000711,-0.15064834530484186
ACH-000713,-0.08776300384521286
ACH-000714,-0.11335473693106862
ACH-000718,-0.08231347886320302
ACH-000720,-0.07259288179257258
ACH-000721,-0.2110358745776313
ACH-000724,0.044977930121789716
ACH-000725,-0.3041056481382363
ACH-000732,-0.2183103429560744
ACH-000734,-0.14404198113327876
ACH-000735,-0.183888096670392
ACH-000736,-0.2235352735353255
ACH-000738,-0.08279979018085683
ACH-000746,-0.08116143130305976
ACH-000747,-0.14182513287090584
ACH-000748,-0.2823516154752724
ACH-000753,-0.0628982455111295
ACH-000756,-0.08389680153352821
ACH-000757,-0.13968987004335626
ACH-000758,-0.1126386253441396
ACH-000760,-0.1819514697062532
ACH-000762,-0.2936532134117784
ACH-000763,-0.10560642938647874
ACH-000764,-0.03738040466383685
ACH-000765,-0.01247141161361818
ACH-000766,-0.24515555596571856
ACH-000767,-0.060153056532419535
ACH-000768,-0.14027722906858348
ACH-000769,-0.30891595636612396
ACH-000770,-0.28851825229395184
ACH-000771,-0.1877131884064282
ACH-000773,-0.023289666545358263
ACH-000776,-0.08241200518556868
ACH-000777,0.03334667985098684
ACH-000778,0.10972727128287847
ACH-000781,-0.1247838753929092
ACH-000782,-0.16134376276317736
ACH-000783,-0.009914229436239952
ACH-000784,-0.12383608704066025
ACH-000785,-0.1079708633241305
ACH-000787,-0.08108029211921851
ACH-000788,-0.2288998873794809
ACH-000791,-0.1545949038233994
ACH-000792,0.029485407339603045
ACH-000794,-0.05861214315157104
ACH-000796,-0.1344926900825684
ACH-000798,-0.3732178765600481
ACH-000799,-0.5866250011815862
ACH-000800,-0.2923677035733397
ACH-000802,0.03389787704584818
ACH-000804,-0.0011235840269442317
ACH-000805,-0.21832652251848167
ACH-000809,-0.13877770933362374
ACH-000810,-0.08957644010781306
ACH-000811,-0.2768662451324157
ACH-000817,-0.0727771294373941
ACH-000819,-0.26845552017342805
ACH-000820,-0.18853033240249376
ACH-000821,-0.08720222565105741
ACH-000822,-0.1719271890334878
ACH-000823,-0.0715743160025978
ACH-000824,-0.08540974970066224
ACH-000827,-0.2546845912230583
ACH-000829,-0.22635380332800845
ACH-000831,-0.05967800529732632
ACH-000832,-0.0691105940000171
ACH-000833,-0.18214668109512608
ACH-000834,-0.1824842435672756
ACH-000835,-0.09561562669399552
ACH-000836,-0.14460231942709387
ACH-000837,-0.015762212294333534
ACH-000838,-0.22498059343367688
ACH-000839,-0.1271593037666426
ACH-000840,-0.2773705945529543
ACH-000841,-0.17851129214132694
ACH-000843,-0.03220720408794537
ACH-000846,-0.108689949398626
ACH-000847,-0.15144650696947826
ACH-000848,-0.2553902693635484
ACH-000849,-0.09216969433781788
ACH-000851,-0.150374988968157
ACH-000855,-0.296847064961588
ACH-000856,-0.12509385985623306
ACH-000858,-0.07132946041952991
ACH-000859,-0.0592437717392036
ACH-000861,-0.078506407382991
ACH-000862,-0.059456123614335825
ACH-000865,-0.03780551463976969
ACH-000866,-0.18865185062925272
ACH-000867,-0.18099430091601984
ACH-000869,-0.18095362850293156
ACH-000872,-0.12496660591129648
ACH-000873,-0.11800763782020875
ACH-000876,-0.07194863794201463
ACH-000878,-0.2601044784470111
ACH-000880,-0.2137795036488848
ACH-000881,-0.09167788465545476
ACH-000882,-0.2801492078342837
ACH-000884,-0.1954470234963057
ACH-000885,-0.20356042755110487
ACH-000887,-0.15840861536207435
ACH-000889,-0.043825279684936005
ACH-000896,-0.11802894978345757
ACH-000898,-0.10063865885174796
ACH-000900,-0.13892695507471858
ACH-000901,-0.1402960133929629
ACH-000905,-0.10814993565176127
ACH-000906,-0.16239417547502732
ACH-000907,-0.10188848058550584
ACH-000910,-0.07474138189232754
ACH-000911,-0.2007464821571676
ACH-000912,-0.11463399754289826
ACH-000913,-0.030881371194254086
ACH-000915,-0.11407706588464478
ACH-000916,0.06139141078725456
ACH-000917,-0.02004275689394981
ACH-000920,0.19345749688495145
ACH-000921,-0.2064351692343016
ACH-000924,-0.06387968427553634
ACH-000926,-0.18009448595646235
ACH-000928,-0.25019731970255177
ACH-000929,-0.1398291285102212
ACH-000932,-0.15899294662574834
ACH-000935,-0.15607083026795793
ACH-000936,-0.09715201957479327
ACH-000937,-0.08038678107193999
ACH-000938,-0.07789249950127854
ACH-000939,-0.15286502787622766
ACH-000941,-0.15524597512615745
ACH-000943,-0.21967956217670295
ACH-000946,-0.21641590580110687
ACH-000947,-0.26142162279208936
ACH-000948,-0.07682149362025714
ACH-000950,-0.1517412785740572
ACH-000953,-0.06288363171972354
ACH-000954,0.14331183998560545
ACH-000957,-0.09781770137730998
ACH-000958,-0.05985505074753125
ACH-000960,-0.0472755063836307
ACH-000963,-0.12818493156139746
ACH-000968,-0.11282003370710375
ACH-000969,-0.3324101532067942
ACH-000972,-0.17919481278141128
ACH-000973,-0.1693329576634726
ACH-000974,-0.17246580219013238
ACH-000978,-0.046280971135705465
ACH-000984,0.005326942312218129
ACH-000986,-0.10494509368532116
ACH-000988,-0.022764650970782715
ACH-000993,-0.06876099826061258
ACH-000994,-0.02953748219753046
ACH-000996,-0.05683047888090356
ACH-001001,-0.10782368650103494
ACH-001020,0.07103729053604735
ACH-001028,-0.18731192925460774
ACH-001031,0.08622308037306216
ACH-001038,-0.24068623858660304
ACH-001048,-0.12578914513897313
ACH-001050,-0.19681731434670305
ACH-001053,-0.16087429930837258
ACH-001054,-0.2773038633827597
ACH-001061,-0.0740147422205079
ACH-001067,-0.22704205282024675
ACH-001075,-0.3704485087238704
ACH-001096,0.00878288542987557
ACH-001111,-0.2386130521130014
ACH-001119,-0.4693060680875856
ACH-001128,-0.31038131378122197
ACH-001134,-0.3041741926623455
ACH-001151,-0.17152341487754294
ACH-001163,-0.20500679909746802
ACH-001164,-0.07037653109576571
ACH-001183,-0.18941355072406893
ACH-001192,0.03196449777361876
ACH-001193,0.0318207863860353
ACH-001196,-0.05772353043452346
ACH-001197,-0.2632535296205142
ACH-001205,-0.36903160763002013
ACH-001211,-0.292378246635465
ACH-001212,-0.11524085681124975
ACH-001228,-0.19165036865627624
ACH-001232,-0.13402969627011407
ACH-001239,-0.1262305289809108
ACH-001270,-0.2234792512925403
ACH-001274,-0.1553380800187601
ACH-001275,-0.04050935736796992
ACH-001277,-0.13646682152621833
ACH-001278,-0.215741015370084
ACH-001280,-0.20771115668237647
ACH-001283,-0.05550301872957684
ACH-001289,-0.11740940948655886
ACH-001300,-0.1249369953019299
ACH-001301,-0.26903545529441103
ACH-001302,-0.29332219274021576
ACH-001306,-0.2106148884673776
ACH-001318,0.0688277599320584
ACH-001322,-0.12315197589175192
ACH-001328,-0.08524518314767422
ACH-001332,-0.4541906749899373
ACH-001336,-0.19027626888222185
ACH-001346,-0.2691297977546199
ACH-001353,-0.13015294385397402
ACH-001354,0.05369122741689373
ACH-001367,-0.05314261890202705
ACH-001368,-0.21763215968340024
ACH-001374,0.019153694742212502
ACH-001377,-0.08432750816750559
ACH-001380,-0.2757517893132486
ACH-001391,-0.18151820644271224
ACH-001408,-0.1067850369327061
ACH-001430,-0.07666749670513287
ACH-001431,0.052563115822064334
ACH-001450,-0.14394063410756486
ACH-001496,-0.07261176044101658
ACH-001500,-0.0020405222054457736
ACH-001523,-0.06429649265694387
ACH-001532,-0.2908951019635085
ACH-001550,-0.25671477807317805
ACH-001552,-0.21589745782511652
ACH-001554,-0.13832531700158374
ACH-001654,-0.031437090108730185
ACH-001735,-0.10757611525612598
ACH-001736,-0.13269819856561196
ACH-001737,-0.4377848550798944
ACH-001740,0.02488065294165636
ACH-001745,-0.17225774038845934
ACH-001765,-0.2960561957601225
