,IGSF5 (150084)
ACH-000004,0.1403838466152593
ACH-000005,-0.15656167337345558
ACH-000007,0.05378154837534279
ACH-000009,0.15241251145557097
ACH-000011,0.2334356052359477
ACH-000012,0.11739691091850975
ACH-000013,0.20739128793206213
ACH-000014,0.10580297761179608
ACH-000015,0.018682013935135685
ACH-000017,0.08842462869813811
ACH-000018,0.03994031940940178
ACH-000019,-0.020759215894091475
ACH-000021,0.16011886671790265
ACH-000022,0.1054084743370926
ACH-000025,0.14441783728201305
ACH-000028,0.2100005507002458
ACH-000030,0.1306343142934009
ACH-000035,0.09797321222125176
ACH-000036,-0.007831559455428091
ACH-000037,-0.00813485819197148
ACH-000039,-0.10517006897361
ACH-000040,0.09454747265703732
ACH-000041,0.044505853865742184
ACH-000042,0.19057442010207745
ACH-000045,0.19255239804683105
ACH-000047,0.17281367989055182
ACH-000052,-0.05535993030662663
ACH-000053,0.07772813173867936
ACH-000054,0.15513876510357855
ACH-000055,-0.09990433303640636
ACH-000060,0.05126278958750731
ACH-000067,0.27018261499433577
ACH-000070,0.1004655596791382
ACH-000075,0.16629402846064334
ACH-000078,0.04486876914597646
ACH-000082,0.09986218353234222
ACH-000085,0.13019596660780755
ACH-000086,0.14646760992031324
ACH-000087,0.06379036778161494
ACH-000092,0.14513937741671662
ACH-000095,0.10020201855909257
ACH-000097,0.05031951519944521
ACH-000098,0.22499929492767567
ACH-000099,0.09800176780857467
ACH-000108,0.16317285355076988
ACH-000113,0.028080290205043382
ACH-000116,0.03205642160207741
ACH-000118,0.2545004551851191
ACH-000120,0.04565196061217781
ACH-000123,0.022936942932990645
ACH-000127,0.10340538744837224
ACH-000128,0.10461817379849453
ACH-000132,0.021376952830467446
ACH-000133,0.033231453666803995
ACH-000137,0.0931305295150608
ACH-000138,0.19431160761430605
ACH-000142,0.022191597064546587
ACH-000143,0.020684599127044102
ACH-000146,0.12002997885469048
ACH-000148,0.05888003317132556
ACH-000150,0.12512924636829542
ACH-000152,0.16527589519721134
ACH-000153,0.0338420798981384
ACH-000159,0.0670231080394938
ACH-000160,0.1322340806535412
ACH-000163,0.13691975318578758
ACH-000167,0.0881935315109816
ACH-000168,0.18118873568639912
ACH-000169,-0.00633942721636941
ACH-000178,0.03134851364379803
ACH-000183,0.007932444098313089
ACH-000188,0.1881767468987597
ACH-000189,0.12276239934512664
ACH-000190,0.1128800014473372
ACH-000198,0.0705526430719423
ACH-000203,0.21446423393871533
ACH-000204,0.18574585962269266
ACH-000206,0.2402878990116373
ACH-000207,0.213009382152069
ACH-000208,0.234809287470176
ACH-000210,0.001279548335618218
ACH-000211,0.13546380509409509
ACH-000215,0.035082336589318384
ACH-000221,-0.008201789764794389
ACH-000222,0.27088245242591075
ACH-000223,0.057510622727560426
ACH-000226,0.11936446554837273
ACH-000227,0.04046245298529104
ACH-000228,0.1848086138171561
ACH-000231,0.09421581402515583
ACH-000232,0.11403080731025853
ACH-000233,0.1626193330169254
ACH-000234,0.15101337468971765
ACH-000235,0.14181419912438709
ACH-000237,0.046555457551328665
ACH-000238,-0.010548419315523623
ACH-000242,0.034821038970326235
ACH-000243,0.14600492222154365
ACH-000244,0.06394270474426833
ACH-000246,0.17713887647661694
ACH-000248,0.1837712770587656
ACH-000250,0.1134939706895628
ACH-000251,0.09431937247009968
ACH-000252,0.1113725197126019
ACH-000253,0.178993903270394
ACH-000255,0.11885246125225785
ACH-000256,0.011459482982455077
ACH-000257,0.1282408636320425
ACH-000258,-0.07439343823077844
ACH-000259,-0.0011782554239107407
ACH-000260,0.010210682567781987
ACH-000261,0.07660778504592625
ACH-000262,0.2365411729756371
ACH-000263,0.2485738521557189
ACH-000264,0.12383924256071865
ACH-000265,0.043901973541569085
ACH-000266,0.13383124734332433
ACH-000272,0.08266733143924898
ACH-000274,0.21324424068093709
ACH-000277,0.16267638054945013
ACH-000278,0.05008913673009816
