,ALCAM (214)
ACH-000004,0.10443204006951848
ACH-000005,0.2687370050847201
ACH-000007,-0.07890982119610866
ACH-000009,-0.03458293039242024
ACH-000011,0.058877276088041414
ACH-000012,0.030607089376516374
ACH-000013,0.08562543172788226
ACH-000014,-0.10403748183407363
ACH-000015,0.04608353816577925
ACH-000017,0.04913063699309368
ACH-000018,-0.04392932766465436
ACH-000019,0.014246476110777315
ACH-000021,0.017204554433652094
ACH-000022,0.05087029752843989
ACH-000025,-0.15772340707519614
ACH-000028,0.052026287708980816
ACH-000030,-0.057365887183492774
ACH-000035,0.016056431428669294
ACH-000036,-0.049497531207011496
ACH-000037,-0.03491029564990465
ACH-000039,-0.31514303972200863
ACH-000040,-0.02221008359442396
ACH-000041,0.035996250914903785
ACH-000042,0.07363326530808396
ACH-000045,0.06853049748883036
ACH-000047,0.1570338323903828
ACH-000052,0.1830099913740132
ACH-000053,-0.021447911380663463
ACH-000054,-0.18599922861130053
ACH-000055,-0.041976751961042336
ACH-000060,0.030333734670982288
ACH-000067,-0.1698362813315869
ACH-000070,0.0908865357816063
ACH-000075,-0.24484337160285224
ACH-000078,-0.0286481008119612
ACH-000082,-0.03590611723550721
ACH-000085,-0.12753535787951056
ACH-000086,-0.1480352041683619
ACH-000087,0.08116550628713347
ACH-000092,0.07310539022461685
ACH-000095,-0.09555586650368024
ACH-000097,0.04184414404155611
ACH-000098,0.08292621317568191
ACH-000099,0.08145670179689009
ACH-000108,0.06453003609982827
ACH-000113,-0.1413104512270371
ACH-000116,0.08516874072496712
ACH-000118,0.04639318466275276
ACH-000120,0.048775878997101965
ACH-000123,0.010706813203789156
ACH-000127,0.008622015508863627
ACH-000128,-0.014482205719892912
ACH-000132,0.06119544734294784
ACH-000133,-0.014591380736225816
ACH-000137,-0.06675934737327678
ACH-000138,0.1095356783537118
ACH-000142,-0.05886327513697062
ACH-000143,-0.13748698241482135
ACH-000146,0.0462057968169489
ACH-000148,0.031542065115302366
ACH-000150,0.19586816238235472
ACH-000152,-0.006978757455131205
ACH-000153,-0.3058895663073037
ACH-000159,0.0519090863151331
ACH-000160,0.15581109114973793
ACH-000163,-0.07325319361206829
ACH-000167,-0.15396374391068526
ACH-000168,0.12848417224315106
ACH-000169,-0.0019198303361565574
ACH-000178,-0.03550982933582603
ACH-000183,0.05457409130861615
ACH-000188,0.04706875121948875
ACH-000189,0.05475708594471675
ACH-000190,0.033372826777001485
ACH-000198,0.033891536395608664
ACH-000203,0.008991517664066709
ACH-000204,-0.05490257334361871
ACH-000206,0.0022705030779540504
ACH-000207,0.010929243257490244
ACH-000208,-0.08030506689308957
ACH-000210,-0.08413556699375797
ACH-000211,-0.061505975324020384
ACH-000215,0.01774016235731411
ACH-000221,0.02637317535860662
ACH-000222,0.07894622408041255
ACH-000223,-0.06398068449811753
ACH-000226,-0.04929974405326956
ACH-000227,-0.03346540482274222
ACH-000228,0.05867353919719982
ACH-000231,-0.18183705301859696
ACH-000232,-0.08306327408638915
ACH-000233,-0.05097904393356771
ACH-000234,0.02216568253060355
ACH-000235,0.003470275239686326
ACH-000237,-0.00041640180027995667
ACH-000238,0.1172351235283605
ACH-000242,0.2409022417288995
ACH-000243,0.1016626823493151
ACH-000244,-0.22353510116902195
ACH-000246,0.09503347499830923
ACH-000248,0.14408060035308287
ACH-000250,0.02157451741439209
ACH-000251,0.018106251764728472
ACH-000252,0.0072549229171380404
ACH-000253,-0.010661012474578116
ACH-000255,0.16093612522483958
ACH-000256,0.032828536597773635
ACH-000257,0.2646186157366183
ACH-000258,0.10910000162690417
ACH-000259,0.02776770225530496
ACH-000260,0.029212950789047776
ACH-000261,-0.13063812354627805
ACH-000262,-0.351752055150326
ACH-000263,0.10067263981861137
ACH-000264,-0.06917276310199097
ACH-000265,0.035881250355041486
ACH-000266,2.021137597968768e-05
ACH-000272,-0.05692925589354944
ACH-000274,-0.04565496106153752
ACH-000277,0.010717765654414731
ACH-000278,0.05725307097177083
ACH-000279,-0.1780730715247172
ACH-000280,-0.04261594362604377
ACH-000281,-0.0010820161434839518
ACH-000288,-0.04147707424037133
ACH-000291,0.000993025702045458
ACH-000293,-0.06583144323053101
ACH-000294,-0.02260793406728824
ACH-000295,0.21587664406370305
ACH-000296,-0.14428571550188896
ACH-000302,-0.09382789131341504
ACH-000304,-0.3015376879442068
ACH-000307,-0.010878747253750272
ACH-000308,0.05173735144128724
ACH-000310,-0.04079671268128576
ACH-000311,-0.16425829099661676
ACH-000312,0.17477511923089267
ACH-000315,0.17788307928143313
ACH-000316,0.1391160242015025
ACH-000317,-0.037765179289750615
ACH-000318,0.1279887321061242
ACH-000319,0.028681673589432074
ACH-000320,0.09812715084820313
ACH-000322,-0.04446390030518855
ACH-000323,-0.16132751260258296
ACH-000324,-0.20561808515693025
ACH-000329,0.09602421183783967
ACH-000330,-0.022488261575649426
ACH-000331,-0.10075748050515143
ACH-000332,0.0757376878211515
ACH-000334,0.012539312145461293
ACH-000335,-0.005036239019830634
ACH-000336,-0.09684275400868084
ACH-000337,0.012636465452397352
ACH-000338,-0.5087760676226548
ACH-000339,-0.05620373942524448
ACH-000341,-0.02360101935255078
ACH-000348,-0.04844728097031397
ACH-000350,0.001650397539835431
ACH-000352,0.01585867689091576
ACH-000356,-0.014138403337603737
ACH-000361,-0.0015961995034647195
ACH-000362,-0.08814420402254433
ACH-000363,0.045304014607398066
ACH-000364,-0.035703020188376657
ACH-000365,0.017442265831541348
ACH-000366,-0.09795398327330904
ACH-000368,0.021579396327434684
ACH-000374,0.04766950700254961
ACH-000375,0.017890954355442874
ACH-000376,-0.019060736791683068
ACH-000381,0.032200245894949804
ACH-000383,-0.02670383431484179
ACH-000387,-0.057699987426225174
