,DAG1 (1605)
ACH-000004,-0.026135402391472003
ACH-000005,-0.003154433593627222
ACH-000007,0.02824250247572032
ACH-000009,-0.022807172501696008
ACH-000011,0.03824576986407651
ACH-000012,0.037933865318431716
ACH-000013,0.04054197913652555
ACH-000014,0.024133523280909057
ACH-000015,0.036772093866708745
ACH-000017,-0.0753327738390055
ACH-000018,0.18731502733591893
ACH-000019,-0.09834952476592088
ACH-000021,0.04151141288938049
ACH-000022,0.05958010477119526
ACH-000025,-0.17341775951271146
ACH-000028,0.07363136116965162
ACH-000030,-0.0013300308057598324
ACH-000035,0.10765275192939312
ACH-000036,-0.08770635233460372
ACH-000037,0.09309541664797423
ACH-000039,0.02980278545754394
ACH-000040,0.033733087319886404
ACH-000041,0.004344777032356414
ACH-000042,-0.12634396550691526
ACH-000045,-0.10262785930741536
ACH-000047,-0.0841193109319473
ACH-000052,-0.00677109480965614
ACH-000053,-0.03561232549849105
ACH-000054,0.1028839861434584
ACH-000055,0.14143328689719353
ACH-000060,-0.0017718079592520316
ACH-000067,-0.03304032379575489
ACH-000070,0.10618949992633092
ACH-000075,0.12447717899099005
ACH-000078,-0.055452634230502375
ACH-000082,0.06691772798743395
ACH-000085,-0.1158214349443252
ACH-000086,-0.03964425185567007
ACH-000087,0.18349290988347505
ACH-000092,-0.029932567076102295
ACH-000095,0.02195819369041593
ACH-000097,0.08939652733595545
ACH-000098,0.06851902506129208
ACH-000099,0.016888634353272643
ACH-000108,0.12041938286827768
ACH-000113,0.06576379083658464
ACH-000116,0.045098214687466304
ACH-000118,-0.030357690476967524
ACH-000120,0.2458668993261257
ACH-000123,0.0054764792890615605
ACH-000127,0.12439924117036473
ACH-000128,0.04776734809696145
ACH-000132,0.11594431268311528
ACH-000133,0.014748899562620457
ACH-000137,0.1873997556258364
ACH-000138,0.06562725394314371
ACH-000142,-0.017084672592871563
ACH-000143,0.2141586146881746
ACH-000146,-0.001418919061483298
ACH-000148,0.0016722920116264606
ACH-000150,-0.24605582371793605
ACH-000152,0.005550556028815594
ACH-000153,0.12850664983660126
ACH-000159,0.01535502429277908
ACH-000160,-0.027542440723241385
ACH-000163,0.09353231221275744
ACH-000167,0.12439724447772242
ACH-000168,0.20301767110914767
ACH-000169,0.032171906565556435
ACH-000178,0.07757498385618124
ACH-000183,0.0014463253071153367
ACH-000188,-0.013474849138669169
ACH-000189,-0.15745400924022873
ACH-000190,0.05778394767477438
ACH-000198,0.08624459198373972
ACH-000203,-0.04046012990364727
ACH-000204,0.12650349548614132
ACH-000206,0.07647783197724534
ACH-000207,-0.04733933828466804
ACH-000208,0.20929016091614933
ACH-000210,-0.05259801939334701
ACH-000211,0.050855550500105415
ACH-000215,0.01837748199927087
ACH-000221,0.07331674816617831
ACH-000222,0.13583949972344705
ACH-000223,0.03380976252819447
ACH-000226,0.09564369078571684
ACH-000227,-0.08745950598338212
ACH-000228,0.040737183766228015
ACH-000231,-0.07218213987077611
ACH-000232,0.041431629460988224
ACH-000233,-0.00968765174552996
ACH-000234,0.0004839765246834495
ACH-000235,0.07315189551421655
ACH-000237,-0.03178447404682118
ACH-000238,-0.05239488170793979
ACH-000242,0.03849872381564163
ACH-000243,0.02069895036529992
ACH-000244,-0.10515438041245463
ACH-000246,-0.039055531508685085
ACH-000248,0.04933577594622005
ACH-000250,-0.0022284682383038835
ACH-000251,0.14567983699331435
ACH-000252,-0.13218053072879735
ACH-000253,0.031499041074326516
ACH-000255,0.005116182975929803
ACH-000256,0.022079708607882217
ACH-000257,0.059999220009274
ACH-000258,-0.020563568199696708
ACH-000259,-0.05898439505151399
ACH-000260,0.052028368140986665
ACH-000261,0.2085976973391133
ACH-000262,0.04079889750070441
ACH-000263,-0.0006190840449010822
ACH-000264,0.00230840262732518
ACH-000265,0.022504214048105903
ACH-000266,0.04447743281649929
ACH-000272,0.09684979727629883
ACH-000274,-0.003618897488284296
ACH-000277,0.06041833315243711
ACH-000278,0.07600643222089677
ACH-000279,-0.02080889205167815
ACH-000280,0.07836943153396499
ACH-000281,0.04759001732861447
ACH-000288,0.13311856628183122
ACH-000291,-0.04299648531289893
ACH-000293,0.1850060675276347
ACH-000294,0.0016649631215399645
ACH-000295,-0.04061849543542252
ACH-000296,0.031741737178560665
ACH-000302,-0.043425738748374035
ACH-000304,-0.23835687748410586
ACH-000307,0.02900058234540716
ACH-000308,0.05435980952466225
ACH-000310,-0.019536920399717345
ACH-000311,0.02721318065422184
ACH-000312,0.039536539097095015
ACH-000315,0.20730766664199896
ACH-000316,0.1581514956898306
ACH-000317,-0.03914175711579078
ACH-000318,-0.025780519623502092
ACH-000319,0.09025801502801496
ACH-000320,0.015226070000241875
ACH-000322,0.07551203112792736
ACH-000323,0.0644593332359567
ACH-000324,0.03010028789480307
ACH-000329,0.021702673929547712
ACH-000330,0.1347730730311161
ACH-000331,0.04137174610126563
ACH-000332,-0.011294336287618063
ACH-000334,0.07393210032646742
ACH-000335,0.3356729075630525
ACH-000336,0.19879238838624202
ACH-000337,-0.19713174562848335
ACH-000338,-0.13559701669971888
ACH-000339,-0.01282358382414623
ACH-000341,0.050182502562951634
ACH-000348,0.02471590050981471
ACH-000350,0.11860217676865807
ACH-000352,-0.014719736517637671
ACH-000356,0.012006810453405029
ACH-000361,-0.2378042483180347
ACH-000362,0.08277666048731025
ACH-000363,-0.05259160781674661
ACH-000364,0.1399787412555888
ACH-000365,-0.059135255279902876
ACH-000366,0.06898104278036571
ACH-000368,0.092870206962081
ACH-000374,0.0285483535146292
ACH-000375,0.09912197570133616
ACH-000376,-0.037642096301063216
ACH-000381,0.018344981193045243
ACH-000383,0.022266334589878284
ACH-000387,-0.10356995500758112
ACH-000389,0.18506354069438075
ACH-000390,0.05345807872578414
ACH-000393,0.11887236475163335
ACH-000395,-0.10673838687750198
ACH-000396,0.06140540638510378
ACH-000397,0.12589591384687426
ACH-000401,-0.09967670194309244
ACH-000402,-0.43404636140738106
ACH-000403,-0.06419057511682293
ACH-000404,0.010781620382719424
ACH-000406,0.01871934420702
ACH-000407,0.0942230371827408
ACH-000408,0.02455869513242111
ACH-000410,0.022496538428572282
ACH-000411,0.07265211616221197
ACH-000414,0.06889244397083584
ACH-000415,-0.111052534934888
ACH-000416,0.12013705095087568
ACH-000420,0.003260869144211105
ACH-000421,0.004211296333013121
ACH-000424,0.13927267151599465
ACH-000425,0.043579578408541736
ACH-000426,0.122763073425515
ACH-000427,0.18250076181958216
ACH-000433,-0.04557079633996244
ACH-000435,0.19715867125697192
ACH-000436,0.11217415509106599
ACH-000444,0.07212647340710311
ACH-000445,0.03432678101488235
ACH-000448,0.04315468579917719
ACH-000450,-0.04172885436154382
ACH-000452,-0.09744641906027303
ACH-000454,-0.07541452058723172
ACH-000458,-0.0006008783585040537
ACH-000459,0.03031861884986652
ACH-000460,0.041321702973862534
ACH-000461,-0.029451234539437564
ACH-000463,0.08722728836888935
ACH-000464,0.07613055204199838
ACH-000466,0.08747185817164535
ACH-000467,-0.02734895837090177
ACH-000468,0.020168671914940862
ACH-000469,0.1264680767112851
ACH-000470,0.11599289629133185
ACH-000471,-0.054681182333017705
ACH-000472,0.055998548902039764
ACH-000473,0.12829917427427964
ACH-000475,0.06814234562177764
ACH-000476,0.14638429483601836
ACH-000477,0.02742774486269773
ACH-000479,-0.17368305836763293
ACH-000480,0.04643110970791554
ACH-000481,0.13602635340658933
ACH-000483,-0.06530519830246205
ACH-000484,0.054145491108968005
ACH-000485,0.019036919513589358
ACH-000486,0.021689557317483257
ACH-000487,0.045312276942968466
ACH-000488,0.04468391095565456
ACH-000490,-0.00033689103338704646
ACH-000491,0.002427689447144651
ACH-000495,-0.04149683783071555
ACH-000496,0.053527158711082296
ACH-000499,0.06152325587288372
ACH-000500,-0.10759503778347544
ACH-000502,-0.04667077664460193
ACH-000503,-0.10348423244138848
ACH-000505,-0.00024552017010629216
ACH-000507,0.06969937080628097
ACH-000510,0.050128956770728005
ACH-000511,-0.011771090950573793
ACH-000512,-0.17949114281535442
ACH-000516,0.004062400814033366
ACH-000517,0.00850993660602343
ACH-000518,0.26089394169293123
ACH-000520,-0.05528037862713736
ACH-000521,0.018769340204197214
ACH-000522,-0.03525838167944998
ACH-000524,0.015850891053667118
ACH-000527,-0.009389510351889473
ACH-000528,-0.018332060302175775
ACH-000537,0.1506112817316548
ACH-000541,-0.040504468562998455
ACH-000542,0.09059940978265824
ACH-000544,0.13960562122654518
ACH-000545,0.07945446738780898
ACH-000547,-0.14448478610412355
ACH-000548,-0.026300397694732504
ACH-000549,-0.16212023853543894
ACH-000550,0.017375803401949826
ACH-000552,0.044203528934624134
ACH-000556,0.021058451728483998
ACH-000557,0.038656110567685566
ACH-000569,0.10380649863292504
ACH-000570,-0.08221873586824714
ACH-000571,0.023819600289925538
ACH-000573,0.044765274890764775
ACH-000576,0.0704380483553936
ACH-000579,0.005082054057952308
ACH-000580,0.0668656064505162
ACH-000584,0.017230945714778574
ACH-000585,0.1014286022833617
