,STAT6 (6778)
ACH-000004,-0.20193356249546054
ACH-000005,0.014992995315142452
ACH-000007,-0.04263192713419101
ACH-000009,-0.05255541062658911
ACH-000011,-0.02722439876946025
ACH-000012,-0.2784533325064757
ACH-000013,-0.1477735733279502
ACH-000014,-0.1613071626507385
ACH-000015,-0.1765111265625101
ACH-000017,-0.14685100319470967
ACH-000018,-0.09691937926351103
ACH-000019,-0.25476835970196826
ACH-000021,-0.13176605239555467
ACH-000022,-0.0834374380291199
ACH-000025,-0.16650820451714018
ACH-000028,-0.0037845668859324295
ACH-000030,-0.11032527085405107
ACH-000035,-0.18143293559938284
ACH-000036,-0.07833280217388053
ACH-000037,-0.36743851150804974
ACH-000039,0.06191694700225293
ACH-000040,-0.22344907883781084
ACH-000041,-0.27254091319199536
ACH-000042,-0.1481857531318725
ACH-000045,-0.0902959736658219
ACH-000047,-0.1406311481906691
ACH-000052,-0.16396779074207907
ACH-000053,-0.08542439702909599
ACH-000054,-0.08062810764358322
ACH-000055,-0.2547163993226096
ACH-000060,-0.1310747303209933
ACH-000067,-0.2521557990407821
ACH-000070,-0.09657672313518888
ACH-000075,-0.1302064720598951
ACH-000078,-0.08943821815485084
ACH-000082,-0.1535313206531312
ACH-000085,-0.3270520587064151
ACH-000086,-0.3124369786277857
ACH-000087,-0.2964432856421559
ACH-000092,-0.0394867243609878
ACH-000095,-0.014561580537372382
ACH-000097,-0.15842391471864922
ACH-000098,-0.08772256992123884
ACH-000099,-0.02855516105663063
ACH-000108,-0.031404218420531364
ACH-000113,-0.2433735674327391
ACH-000116,-0.0618584795390809
ACH-000118,-0.15805711752796006
ACH-000120,-0.2315962979006189
ACH-000123,-0.054762347779971764
ACH-000127,-0.09162939890866842
ACH-000128,-0.16777473826063385
ACH-000132,0.03490618819245578
ACH-000133,-0.2447291596942292
ACH-000137,-0.061289823158295224
ACH-000138,-0.1160166192420124
ACH-000142,-0.08749159495406747
ACH-000143,-0.002444391319404343
ACH-000146,-0.051011073844352835
ACH-000148,-0.16845204933570693
ACH-000150,-0.26263762846860594
ACH-000152,-0.21893901176163585
ACH-000153,-0.031128699949316545
ACH-000159,-0.10907831673757026
ACH-000160,-0.2568588880298671
ACH-000163,-0.06021803988547403
ACH-000167,0.0897964574965487
ACH-000168,-0.04569091366974432
ACH-000169,-0.05313095019342461
ACH-000178,-0.16862082010339535
ACH-000183,-0.15145586623100474
ACH-000188,-0.13363322227477228
ACH-000189,-0.23181953702210406
ACH-000190,-0.08425540876275164
ACH-000198,-0.030350796538358038
ACH-000203,0.03654372943593165
ACH-000204,-0.3078366079014236
ACH-000206,-0.14770445576596608
ACH-000207,-0.05140117265935494
ACH-000208,-0.25890261680228105
ACH-000210,0.1454203636106715
ACH-000211,-0.11656706444900188
ACH-000215,-0.16613040593323894
ACH-000221,-0.09754792031991734
ACH-000222,-0.0917550124217308
ACH-000223,-0.2674654048578372
ACH-000226,-0.2057591063531228
ACH-000227,-0.1801166651156838
ACH-000228,-0.2537777077108051
ACH-000231,-0.11026944576664753
ACH-000232,-0.06754053780376405
ACH-000233,-0.21395763441875387
ACH-000234,-0.26464027849002314
ACH-000235,-0.12196718982975115
ACH-000237,-0.10202231669372948
ACH-000238,-0.15713207631548018
ACH-000242,-0.03751532775893264
ACH-000243,-0.16444613225148938
ACH-000244,-0.2890770649564448
ACH-000246,-0.08478341664803933
ACH-000248,-0.2532884290415777
ACH-000250,-0.11215740379790906
ACH-000251,-0.06827653641153217
ACH-000252,0.018086455583087118
ACH-000253,-0.2160774483156265
ACH-000255,-0.03668285403113887
ACH-000256,-0.1563439184221172
ACH-000257,-0.032809305574582504
ACH-000258,-0.09776690009472283
ACH-000259,-0.18283287845704305
ACH-000260,-0.0710699837705591
ACH-000261,-0.06710711605597644
ACH-000262,-0.1687096262587846
ACH-000263,-0.13774311948916884
ACH-000264,-0.051448598754318745
ACH-000265,-0.18602505265506525
ACH-000266,-0.15866361900094808
ACH-000272,0.02431371791918617
ACH-000274,-0.3735924591390881
ACH-000277,-0.24157640827447235
ACH-000278,-0.32200768534280894
ACH-000279,-0.1940189764189016
ACH-000280,-0.12052720533958328
ACH-000281,-0.2083477130134388
ACH-000288,-0.1843884489140463
ACH-000291,-0.1923129360193354
ACH-000293,-0.04498031745606421
ACH-000294,-0.07415436973946019
ACH-000295,0.1689421129192638
ACH-000296,-0.05723026370590417
ACH-000302,-0.06574125084265488
ACH-000304,-0.34336801377498444
ACH-000307,-0.1527319974737035
ACH-000308,-0.13131575980253604
ACH-000310,-0.005662720285092739
ACH-000311,-0.2975202897901185
ACH-000312,-0.22843469250373466
ACH-000315,-0.1535631187696033
ACH-000316,-0.10587173439956336
ACH-000317,-0.1050721368353779
ACH-000318,-0.1248707740941721
ACH-000319,-0.13563609956436154
ACH-000320,-0.2338160559686065
ACH-000322,-0.2756365035570628
ACH-000323,-0.15449460804076984
ACH-000324,0.04935626052479974
ACH-000329,-0.23897839172046534
ACH-000330,0.023688124351721983
ACH-000331,-0.1859556723638464
ACH-000332,-0.18758405689031385
ACH-000334,0.030271207006790438
ACH-000335,0.002641742183051057
ACH-000336,0.03701654327825269
ACH-000337,-0.1641094168298741
ACH-000338,-0.1448344073985769
ACH-000339,-0.08613087276701831
ACH-000341,-0.08117534889560371
ACH-000348,-0.2011771431845308
ACH-000350,-0.058616190813649015
ACH-000352,-0.181503079281628
ACH-000356,-0.14147425105694347
ACH-000361,-0.2255452317711096
ACH-000362,-0.06849654101004167
ACH-000363,-0.15592486717912465
ACH-000364,-0.2164902693765446
ACH-000365,-0.09007941274137804
ACH-000366,-0.10608795782444737
ACH-000368,-0.17341928247371102
ACH-000374,-0.23485620878155344
ACH-000375,-0.00624271504119645
ACH-000376,-0.08722424581894701
ACH-000381,0.018491978767465868
ACH-000383,-0.04948276815548525
ACH-000387,-0.06410241190921373
ACH-000389,-0.14254392005252975
ACH-000390,-0.13383616693988484
ACH-000393,-0.11884696298524038
ACH-000395,-0.1065037196673721
ACH-000396,-0.2681251867090212
ACH-000397,-0.07742374235290242
ACH-000401,-0.2027497172858817
ACH-000402,-0.2996172817691328
ACH-000403,-0.08003225578035053
ACH-000404,-0.18502869406630376
ACH-000406,-0.1290691569552535
ACH-000407,-0.13095160255207816
ACH-000408,-0.1028010774814543
ACH-000410,-0.17134998619103467
ACH-000411,-0.2186928396493281
ACH-000414,-0.1853367639822412
ACH-000415,-0.0361075020608442
ACH-000416,-0.16616567825918727
ACH-000420,-0.1032115877441141
ACH-000421,-0.11650794283720504
ACH-000424,-0.4403135110737436
ACH-000425,-0.2071657223383377
ACH-000426,0.029593083023404475
ACH-000427,-0.0854451221600304
ACH-000433,-9.782059628307951e-05
ACH-000435,0.06757387933860075
ACH-000436,-0.32238882806129177
ACH-000444,-0.2048526113191385
ACH-000445,-0.031378902623676555
ACH-000448,-0.13379596561964213
ACH-000450,-0.2040527351821368
ACH-000452,-0.14713072492854176
ACH-000454,-0.2559618065047216
ACH-000458,-0.20659994318959976
ACH-000459,0.025948304654603058
ACH-000460,-0.052319368396503585
ACH-000461,-0.1621694833028546
ACH-000463,-0.08434963663206999
ACH-000464,-0.2520535598386473
ACH-000466,-0.1659167995673389
ACH-000467,-0.1231371298129748
ACH-000468,-0.13489524041536724
ACH-000469,-0.0367069057958876
ACH-000470,-0.036635159194157066
ACH-000471,-0.12110930773691
ACH-000472,-0.1563634046291343
ACH-000473,-0.09905422569977332
ACH-000475,-0.12597834163279678
ACH-000476,-0.09056060996225684
ACH-000477,-0.07700390603221252
ACH-000479,-0.034644467338003124
ACH-000480,-0.2226552911326408
ACH-000481,-0.0565702648758203
ACH-000483,-0.1636261929104845
ACH-000484,-0.08987305041165837
ACH-000485,-0.22096695613473666
ACH-000486,-0.26242248219293324
ACH-000487,0.029455580657307755
ACH-000488,-0.1322285717734957
ACH-000490,-0.11568461837816095
ACH-000491,-0.15315437849948618
ACH-000495,-0.030356702312750682
ACH-000496,-0.035337146075376566
ACH-000499,-0.050936233888915536
ACH-000500,-0.036040055191415316
ACH-000502,-0.1827941045880794
ACH-000503,-0.2366552549616505
ACH-000505,-0.0770705537144553
ACH-000507,-0.25462528206297064
ACH-000510,-0.02448837370175376
ACH-000511,-0.06579903536104878
ACH-000512,-0.003657233859460074
ACH-000516,-0.2526538864017189
ACH-000517,-0.08406250451115782
ACH-000518,0.02348341318998565
ACH-000520,-0.12238324930314284
ACH-000521,-0.2635413676955352
ACH-000522,-0.03001051861882375
ACH-000524,-0.1327688413319859
ACH-000527,-0.11294400294775825
ACH-000528,-0.06878791105522697
ACH-000537,-0.2091526105936785
ACH-000541,-0.08223687902224412
ACH-000542,-0.12853333640645614
ACH-000544,-0.08996714908603473
ACH-000545,-0.11838669799705973
ACH-000547,-0.08463671738930449
ACH-000548,-0.16924522105933235
ACH-000549,-0.07148790043479962
