,MX1 (4599)
ACH-000004,-0.08022878604835272
ACH-000005,0.0871870270480458
ACH-000007,-0.03694449720983843
ACH-000009,0.04753294704509357
ACH-000011,0.032672274900116795
ACH-000012,0.060703399359922076
ACH-000013,0.048316220519869175
ACH-000014,-0.011878342598955064
ACH-000015,-0.009727420856418327
ACH-000017,-0.03731622608635928
ACH-000018,-0.03611477550017103
ACH-000019,0.011422154742310531
ACH-000021,0.05546231847577972
ACH-000022,0.019329861362003452
ACH-000025,-0.01824919872022978
ACH-000028,0.10465814547053436
ACH-000030,-0.06405053620707407
ACH-000035,-0.03934455960777904
ACH-000036,-0.02343887449466776
ACH-000037,-0.002284272289625889
ACH-000039,-0.040657995115616886
ACH-000040,-0.06898247770138151
ACH-000041,-0.05974044699404533
ACH-000042,-0.06407655786222151
ACH-000045,-0.10189166654936148
ACH-000047,0.028983590378479293
ACH-000052,-0.15502311839679314
ACH-000053,0.039529867236202665
ACH-000054,-0.1277465330754488
ACH-000055,0.07507158777365598
ACH-000060,-0.05319618834728092
ACH-000067,-0.09839500536295716
ACH-000070,-0.05080509891823518
ACH-000075,0.20037170708807076
ACH-000078,0.014116015445391974
ACH-000082,0.00765551949705763
ACH-000085,-0.04141742475569335
ACH-000086,0.06190689346865201
ACH-000087,0.04373851294023142
ACH-000092,0.02417182638943585
ACH-000095,-0.13730779062500573
ACH-000097,-0.16360356877335566
ACH-000098,-0.055056802527965666
ACH-000099,-0.035186505901239166
ACH-000108,-0.046359328247321724
ACH-000113,-0.12904890014143675
ACH-000116,-0.08688036946096563
ACH-000118,0.09397946214911117
ACH-000120,-0.03107829067696822
ACH-000123,-0.058813155011702666
ACH-000127,-0.0006034397988632987
ACH-000128,-0.03264334602041548
ACH-000132,-0.00301256543812592
ACH-000133,0.007113245200739869
ACH-000137,0.03483234148702676
ACH-000138,0.07505298005788265
ACH-000142,0.0485728611221885
ACH-000143,-0.11401221917306803
ACH-000146,-0.01511041736024172
ACH-000148,-0.012773309716117379
ACH-000150,0.034539229518881095
ACH-000152,0.005578382343154482
ACH-000153,0.03392388822882387
ACH-000159,-0.0453610378742586
ACH-000160,-0.03704586851075711
ACH-000163,0.016840730499003812
ACH-000167,-0.08905170914134494
ACH-000168,0.12959951589517885
ACH-000169,-0.031213127866443164
ACH-000178,-0.031369200212721604
ACH-000183,0.05063041051590973
ACH-000188,-0.07276036278386447
ACH-000189,0.2930732786199168
ACH-000190,0.07207517500740318
ACH-000198,-0.01667207534683612
ACH-000203,0.12682169139083824
ACH-000204,0.022193431064406417
ACH-000206,0.03592159540623529
ACH-000207,-0.1129667614818449
ACH-000208,-0.04059125860966789
ACH-000210,-0.00746537104764153
ACH-000211,0.044730779543718326
ACH-000215,-0.052533481964649145
ACH-000221,-0.05826872465584351
ACH-000222,0.08399681531304971
ACH-000223,-0.06224125260049944
ACH-000226,-0.015159419246066187
ACH-000227,-0.09153547694311437
ACH-000228,0.034509852795640124
ACH-000231,-0.11200490200153332
ACH-000232,-0.01330876149138488
ACH-000233,0.012319526883277991
ACH-000234,-0.029026678130783894
ACH-000235,-0.08453496246675228
ACH-000237,0.02772889756274144
ACH-000238,-0.14779684234921886
ACH-000242,-0.14692532466145478
ACH-000243,-0.02586014526922592
ACH-000244,0.013270000434097848
ACH-000246,-0.015021966605629366
ACH-000248,0.16790419988421793
ACH-000250,-0.08290449928318343
ACH-000251,0.08408389032786984
ACH-000252,-0.04809219073234902
ACH-000253,0.040638312769111465
ACH-000255,0.0616772522969401
ACH-000256,0.06925551955658822
ACH-000257,-0.07054300843185679
ACH-000258,-0.2484406798989822
ACH-000259,0.06701640372675591
ACH-000260,0.03391311399717599
ACH-000261,-0.032695790874048336
ACH-000262,-0.054786862057412726
ACH-000263,-0.08935170265602903
ACH-000264,-0.09161806220440433
ACH-000265,-0.1012554323883458
ACH-000266,-0.03980362438190438
ACH-000272,-0.07033918304766422
ACH-000274,-0.05386180488988206
ACH-000277,0.054535922485595585
ACH-000278,-0.020770801991523563
ACH-000279,-0.02449401817302959
ACH-000280,-0.13144263827570216
ACH-000281,-0.12465066405943592
ACH-000288,-0.14222083398246768
ACH-000291,0.06290820713799848
ACH-000293,0.007431064678559932
ACH-000294,-0.04023931089067386
ACH-000295,0.024577419700585947
ACH-000296,0.04829929478835488
ACH-000302,0.01212338270656011
ACH-000304,0.10182574471007552
ACH-000307,-0.1590833925162616
ACH-000308,0.003512451997722017
ACH-000310,-0.14186574450891726
ACH-000311,-0.04979893939871334
ACH-000312,0.0956331420761991
ACH-000315,0.10190701347323386
ACH-000316,0.030674499803550557
ACH-000317,-0.016148373035597113
ACH-000318,-0.0758391570675657
ACH-000319,0.10077774935590413
ACH-000320,0.07042243487399866
ACH-000322,-0.035452194541291934
ACH-000323,0.0960839605133102
ACH-000324,-0.10464324594165236
ACH-000329,-0.04890636955981982
ACH-000330,0.030602636104917917
ACH-000331,0.019370369892696696
ACH-000332,-0.12725335583048109
ACH-000334,-0.0371300632995009
ACH-000335,0.10081023711681784
ACH-000336,-0.15987380230291015
