,SCCPDH (51097)
ACH-000004,0.0571989405507753
ACH-000005,0.08730090192817687
ACH-000007,0.05792107502076585
ACH-000009,0.14201764142585172
ACH-000011,0.12818723335609336
ACH-000012,0.16314550790216112
ACH-000013,0.2107985826168461
ACH-000014,0.054740710911626286
ACH-000015,0.14705584556441995
ACH-000017,0.06460950710457106
ACH-000018,0.10035058923196843
ACH-000019,0.2713479240132329
ACH-000021,0.153235439299218
ACH-000022,0.10371234991673617
ACH-000025,0.18317443368208894
ACH-000028,0.3215506433028765
ACH-000030,0.2225527656378706
ACH-000035,0.1389341809874475
ACH-000036,0.0918848346155334
ACH-000037,0.046003884074634974
ACH-000039,0.3526273896517775
ACH-000040,0.16543601999441934
ACH-000041,0.15133849228616042
ACH-000042,0.1132328072701061
ACH-000045,0.2449923060589484
ACH-000047,0.10953937205398487
ACH-000052,0.17683294463786695
ACH-000053,0.1343083827451338
ACH-000054,0.0990494742703314
ACH-000055,0.08113259691169364
ACH-000060,0.15200132119548876
ACH-000067,0.22409664421503606
ACH-000070,0.3235125199394991
ACH-000075,0.2842551866389339
ACH-000078,0.12761523713619788
ACH-000082,0.12455733027875583
ACH-000085,0.3139837455787653
ACH-000086,0.093852228224621
ACH-000087,0.3453720760866517
ACH-000092,0.2018738905997629
ACH-000095,0.1422201506097219
ACH-000097,0.2458025082108489
ACH-000098,0.1271347200976776
ACH-000099,0.18276640518272655
ACH-000108,0.1372738339385475
ACH-000113,0.12162672945760734
ACH-000116,0.14417838177752956
ACH-000118,0.18277854142489536
ACH-000120,0.20656457747676765
ACH-000123,0.23820278747446244
ACH-000127,0.2319012150882093
ACH-000128,0.0926398124656152
ACH-000132,0.12095176978971035
ACH-000133,0.21766316876805167
ACH-000137,0.22498481135903625
ACH-000138,0.12974602603473726
ACH-000142,0.2556691013376187
ACH-000143,0.11365119513156025
ACH-000146,0.2623376994095918
ACH-000148,0.09687881981609184
ACH-000150,0.09747615560280057
ACH-000152,0.07914770253791041
ACH-000153,0.09909259419197472
ACH-000159,0.12928638552082694
ACH-000160,0.1868295143709724
ACH-000163,0.1774685367567045
ACH-000167,0.15685863434048264
ACH-000168,0.23693172901126006
ACH-000169,0.2965697437316684
ACH-000178,0.16228334281458748
ACH-000183,0.3283481632750905
ACH-000188,0.23893208042252395
ACH-000189,0.2451511011414059
ACH-000190,0.142535792766619
ACH-000198,0.10631110056115456
ACH-000203,-0.174270273659732
ACH-000204,-0.09532410636195653
ACH-000206,0.2970661850576658
ACH-000207,0.010101772643622437
ACH-000208,-0.10114336714542817
ACH-000210,0.2575034547799029
ACH-000211,0.15881714582487771
ACH-000215,0.1802805763052366
ACH-000221,0.26215549168476393
ACH-000222,-0.01766183625903374
ACH-000223,0.15954979881164105
ACH-000226,0.1772975863214091
ACH-000227,0.2868510852215829
ACH-000228,0.052887385809254256
ACH-000231,0.12026636878043485
ACH-000232,0.06664407895589823
ACH-000233,0.2458555901263297
ACH-000234,0.09334727264536223
ACH-000235,0.12203218338773268
ACH-000237,0.16198822636817867
ACH-000238,0.20271509828436274
ACH-000242,0.26278612968684417
ACH-000243,0.13294685543384374
ACH-000244,0.08528661777633494
ACH-000246,0.15174051674492287
ACH-000248,-0.04808018569017307
ACH-000250,0.13098006693944894
ACH-000251,0.2032263503702368
ACH-000252,0.5184229044810144
ACH-000253,0.14202392046014128
ACH-000255,0.21395984581221034
ACH-000256,-0.05313372687781257
ACH-000257,-0.05984941554526519
ACH-000258,0.3888191611259497
ACH-000259,0.12883120337168258
ACH-000260,0.10954303191807414
ACH-000261,0.16415548422818985
ACH-000262,0.2707485745558233
ACH-000263,0.024112915125096508
ACH-000264,0.14960890617415115
ACH-000265,0.17079643130658606
ACH-000266,0.1095977952287098
ACH-000272,0.08317572085379599
ACH-000274,0.20419633754946348
ACH-000277,0.10707404275993483
ACH-000278,0.2854218171755497
ACH-000279,0.2365976728270819
ACH-000280,0.3124888217809857
ACH-000281,0.2639489844972239
ACH-000288,0.11122110431266097
ACH-000291,0.12348947217008595
ACH-000293,0.1131011115956262
ACH-000294,0.1519867647553694
ACH-000295,0.11247636408717844
ACH-000296,0.15262986679917204
ACH-000302,0.15082710573362074
ACH-000304,-0.039832623388718666
ACH-000307,0.1772197542098931
ACH-000308,0.15801213540978734
ACH-000310,0.16046650896958786
ACH-000311,0.04176324632459109
ACH-000312,0.08082271536844086
ACH-000315,0.1755461129334805
ACH-000316,0.24832147806726626
ACH-000317,0.2730756661199744
ACH-000318,0.21165091576019815
ACH-000319,0.15614840636875574
ACH-000320,0.07352006318064229
ACH-000322,0.06782898228039197
ACH-000323,-0.0038902473128165096
ACH-000324,0.15791190582211675
ACH-000329,0.07862238325971639
ACH-000330,0.1673124193542263
ACH-000331,0.1814126485811893
ACH-000332,0.1169136824030399
ACH-000334,0.07073322066063331
ACH-000335,0.2616043185466869
ACH-000336,0.2461510382033993
ACH-000337,0.23979869658277106
ACH-000338,-0.062084530313600575
ACH-000339,0.14202799600413035
ACH-000341,0.22464518961617924
ACH-000348,0.18416603631918013
ACH-000350,0.1405138990364651
ACH-000352,0.07408940804023993
ACH-000356,0.01075317743617817
ACH-000361,0.2370017091555969
ACH-000362,0.16611375564213032
ACH-000363,0.11614204170154087
ACH-000364,0.0706799669396353
ACH-000365,0.05711127848716197
ACH-000366,0.1626257726401554
ACH-000368,0.1278895348122175
ACH-000374,0.09712092179151187
ACH-000375,0.07190182708080033
ACH-000376,0.2277575589605237
ACH-000381,0.2975038728907127
ACH-000383,0.1302183869372597
ACH-000387,0.08863436720796859
ACH-000389,0.03342889364104282
ACH-000390,0.17491036552065164
ACH-000393,0.19061694188803896
ACH-000395,0.22324103903842515
ACH-000396,0.12840231886045958
ACH-000397,0.17724292876536282
ACH-000401,0.23969308701592384
ACH-000402,0.15933713890824164
ACH-000403,0.08901307589546302
ACH-000404,0.1413216396844886
ACH-000406,0.12015391361251962
ACH-000407,0.15873243613632088
ACH-000408,0.18667912744055729
ACH-000410,0.08652414949297471
ACH-000411,0.03201277290021063
ACH-000414,0.13277525455284928
ACH-000415,0.16881293403075698
ACH-000416,0.19822994738336544
ACH-000420,-0.03427000928393192
ACH-000421,0.17847623949223304
ACH-000424,0.10204051609952464
ACH-000425,0.17494958214572842
ACH-000426,0.28784674817654704
ACH-000427,0.2443554463696897
ACH-000433,0.06229500532895099
ACH-000435,0.15807854668917531
ACH-000436,0.15252160166919107
ACH-000444,0.21947136427487668
ACH-000445,0.027891525403849395
ACH-000448,0.12265133996346755
ACH-000450,0.16161492147255074
ACH-000452,0.14730225379246695
ACH-000454,0.1266874501665568
ACH-000458,0.1698316066445233
ACH-000459,0.20012278297221456
ACH-000460,0.15340122342039814
ACH-000461,0.026344609650818487
ACH-000463,0.2862324670388906
ACH-000464,0.13095600392553391
ACH-000466,0.08924963435443216
ACH-000467,0.22597176615822534
ACH-000468,0.17323441244180393
ACH-000469,-0.0008771950392723207
ACH-000470,0.10160258554110314
ACH-000471,0.1316329713539487
ACH-000472,0.15485991490853848
ACH-000473,0.1930220069224076
ACH-000475,0.196712741473561
ACH-000476,0.13635909580765
ACH-000477,0.07754304406420925
ACH-000479,0.2333218080984469
ACH-000480,0.12777855548227104
ACH-000481,0.22750531867704565
ACH-000483,0.16481235278751874
ACH-000484,0.1864298442036395
ACH-000485,0.11285514172209038
ACH-000486,0.12651519569435948
ACH-000487,0.2406882075302367
ACH-000488,0.14653749655057705
ACH-000490,0.1937397227074192
ACH-000491,-0.013740769676584429
ACH-000495,0.0831096680527643
ACH-000496,0.1210427784956166
ACH-000499,0.3924419210690909
ACH-000500,0.047395270051219074
ACH-000502,0.1721308393620237
ACH-000503,0.14641860986393712
ACH-000505,0.13386386623591606
ACH-000507,0.25772050751586656
ACH-000510,0.15046415929832307
ACH-000511,0.26225704225393004
ACH-000512,0.3430462876446276
ACH-000516,0.08188189162359112
ACH-000517,0.17614959968923705
ACH-000518,0.17636115542526826
ACH-000520,0.15627388948812707
ACH-000521,0.3232773577089144
ACH-000522,0.05993863000858313
ACH-000524,0.081320701117628
ACH-000527,0.1327349599041779
ACH-000528,0.1690093701364279
ACH-000537,0.11261769051171056
ACH-000541,0.31297510814814034
ACH-000542,0.18814956455740472
ACH-000544,0.11478619783565773
ACH-000545,0.28763712465557617
ACH-000547,0.11733468721881385
