,C1QL1 (10882)
ACH-000004,0.05383792432681218
ACH-000005,0.18648359432637052
ACH-000007,0.1371875367157674
ACH-000009,-0.03613339749735737
ACH-000011,-0.026211521172658854
ACH-000012,-0.030717193116055145
ACH-000013,0.20077856589012
ACH-000014,-0.1650136298521426
ACH-000015,0.02678433484480396
ACH-000017,-0.05221330731941465
ACH-000018,-0.0785693201223996
ACH-000019,0.02747467837971114
ACH-000021,0.10172758237467876
ACH-000022,0.037629606558255535
ACH-000025,-0.06780286442961185
ACH-000028,0.07799703771515386
ACH-000030,-0.048164358950603836
ACH-000035,-0.07020157038716669
ACH-000036,-0.0206213781106926
ACH-000037,0.12905454799898586
ACH-000039,-0.14135298842966856
ACH-000040,-0.08403118448476958
ACH-000041,0.1321181636421991
ACH-000042,0.006674999572221318
ACH-000045,-0.1671419372928917
ACH-000047,0.08146376456431995
ACH-000052,0.2360308387073028
ACH-000053,0.036477867151642085
ACH-000054,-0.19286737385343972
ACH-000055,0.1225270224550137
ACH-000060,-0.009133754593476474
ACH-000067,-0.19693471547643576
ACH-000070,-0.2618275166094205
ACH-000075,-0.16087676523375455
ACH-000078,0.030205756287457045
ACH-000082,-0.01636406615026864
ACH-000085,0.06492347763635108
ACH-000086,-0.033170483929121725
ACH-000087,-0.12042890198203594
ACH-000092,-0.12115201401157992
ACH-000095,-0.09621707746332238
ACH-000097,0.07987588240376925
ACH-000098,0.0938969944944238
ACH-000099,0.12023601254406616
ACH-000108,-0.11680229340299003
ACH-000113,-0.07485832972210757
ACH-000116,-0.0470124255680604
ACH-000118,0.07569719665989345
ACH-000120,0.01433495584023827
ACH-000123,-0.03163814141503341
ACH-000127,0.07184062682415272
ACH-000128,-0.0058401262546107545
ACH-000132,0.08076044781070389
ACH-000133,0.024251934323002558
ACH-000137,-0.022216092798001484
ACH-000138,-0.03846169638443625
ACH-000142,-0.06908624520166906
ACH-000143,-0.0211205411328298
ACH-000146,0.021428454267687184
ACH-000148,-0.09899734931551757
ACH-000150,0.06298899759825037
ACH-000152,-0.041855860194508085
ACH-000153,0.028751070726592776
ACH-000159,0.015533945935787948
ACH-000160,0.10753219096651426
ACH-000163,0.0026358533679530388
ACH-000167,0.013543805968101402
ACH-000168,-0.09349177267433184
ACH-000169,0.12219831191695076
ACH-000178,0.13009324179402454
ACH-000183,-0.0044791063501615136
ACH-000188,-0.08349050538641811
ACH-000189,-0.0588053468766848
ACH-000190,0.2469367480993749
ACH-000198,-0.008092120155327927
ACH-000203,-0.07432439749030277
ACH-000204,0.2054218041533556
ACH-000206,0.0014385110861206989
ACH-000207,-0.08088912038519241
ACH-000208,-0.02946014122690333
ACH-000210,0.2999272955629849
ACH-000211,0.00906565368968813
ACH-000215,-0.0311996471232818
ACH-000221,0.09489101229404594
ACH-000222,0.10133354571276412
ACH-000223,-0.12073180763383305
ACH-000226,-0.10820946823215064
ACH-000227,0.08155262436568671
ACH-000228,-0.2370310528844157
ACH-000231,0.03769022182387248
ACH-000232,0.06252113032637596
ACH-000233,0.10173400581699996
ACH-000234,-0.1537661854638959
ACH-000235,-0.04949773546006029
ACH-000237,0.02224022387426427
ACH-000238,0.013486214002881254
ACH-000242,0.09335636334707836
ACH-000243,-0.04773384969733562
ACH-000244,-0.24947775541273295
ACH-000246,-0.061945312124489414
ACH-000248,-0.15501356439812472
ACH-000250,-0.008315663061880864
ACH-000251,-0.21768434352658972
ACH-000252,-0.09189941717667194
ACH-000253,-0.007277388525329505
ACH-000255,-0.20109456624729544
ACH-000256,-0.11595510020213692
ACH-000257,0.060435466232281625
ACH-000258,0.07382292467362378
ACH-000259,0.026272838085030236
ACH-000260,-0.056648059762435525
ACH-000261,0.007802387243565886
ACH-000262,-0.08100891306881643
ACH-000263,-0.02942374975228147
ACH-000264,-0.019225893054311136
ACH-000265,-0.04999972319053505
ACH-000266,-0.03459288168781045
ACH-000272,0.0029511530187704845
ACH-000274,-0.051481209792442216
ACH-000277,-0.047623102588156274
ACH-000278,-0.028334256655460806
ACH-000279,0.11425683604208435
ACH-000280,0.033627444771689906
ACH-000281,0.0781669895053067
ACH-000288,-0.013574970751746166
ACH-000291,0.0068080844290633906
ACH-000293,0.052578486490715885
ACH-000294,-0.1278122215234539
ACH-000295,0.1042143451138438
ACH-000296,0.09015733819578747
ACH-000302,-0.03676094216053342
ACH-000304,0.11431737653027313
ACH-000307,0.03876400487785942
ACH-000308,0.0599614571157099
ACH-000310,-0.12874567068794984
ACH-000311,-0.09800702117355674
ACH-000312,-0.0422417004790742
ACH-000315,0.2750543238039319
ACH-000316,-0.0320386687075618
ACH-000317,0.06015464662956217
ACH-000318,-0.09563499002683493
ACH-000319,-0.035408902372516364
ACH-000320,-0.07158679695217188
ACH-000322,-0.00898214505878008
ACH-000323,-0.048115407198443164
ACH-000324,-0.1881241496649551
ACH-000329,-0.07567105065997849
ACH-000330,-0.005852921591072915
ACH-000331,0.09004979928452186
ACH-000332,-0.011645393337549293
ACH-000334,0.13991299825570325
ACH-000335,0.06959745511361377
ACH-000336,0.07412968784223392
ACH-000337,0.09340219576978843
ACH-000338,-0.15161105176243506
ACH-000339,-0.0038043940607712257
ACH-000341,-0.02585486665052551
ACH-000348,-0.07038058822549056
ACH-000350,0.08022240809959484
ACH-000352,0.1298718625021907
ACH-000356,0.07622258804602047
ACH-000361,-0.16306963055491885
ACH-000362,-0.018989466019727327
ACH-000363,0.1520127989523471
ACH-000364,-0.2162159904012512
ACH-000365,0.02686310756764277
ACH-000366,-0.008740029114667838
ACH-000368,0.002814211495777134
ACH-000374,-0.15539297217097356
ACH-000375,-0.06196127777185863
ACH-000376,0.055709844418610016
ACH-000381,-0.07209932585236288
ACH-000383,0.0036380846739278295
ACH-000387,0.02517745394379233
ACH-000389,-0.038050375909325536
ACH-000390,0.028443482869433982
