,CCDC88B (283234)
ACH-000004,-0.1139087737515436
ACH-000005,-0.10632737783842748
ACH-000007,-0.09546335892650848
ACH-000009,-0.12901428588592767
ACH-000011,-0.18096326672320887
ACH-000012,-0.12670212343978418
ACH-000013,-0.2403828726929199
ACH-000014,-0.12382171798552695
ACH-000015,-0.15458578162142775
ACH-000017,-0.14044785732932974
ACH-000018,-0.3241192770458909
ACH-000019,-0.13718847441370535
ACH-000021,-0.2902496540440453
ACH-000022,-0.1947986928119556
ACH-000025,-0.1348671603363618
ACH-000028,-0.25124637634169883
ACH-000030,-0.21673320607990992
ACH-000035,-0.060912334054280134
ACH-000036,-0.24235848789006675
ACH-000037,-0.10752801292978746
ACH-000039,-0.4057427507105797
ACH-000040,-0.1891432907773221
ACH-000041,0.026339312176500568
ACH-000042,-0.2109500128222856
ACH-000045,-0.31359254704611866
ACH-000047,-0.01879946939485521
ACH-000052,-0.30283737250217124
ACH-000053,-0.20134453652804854
ACH-000054,-0.10480128852176199
ACH-000055,-0.0560186249307993
ACH-000060,-0.1751302855030179
ACH-000067,-0.30483550143046256
ACH-000070,-0.330931711574356
ACH-000075,-0.3670956407479247
ACH-000078,-0.13401690141615927
ACH-000082,-0.28515691958986883
ACH-000085,-0.21906546383670766
ACH-000086,-0.27106003081284513
ACH-000087,-0.18863099081949725
ACH-000092,-0.17642974334037112
ACH-000095,-0.2341580320159608
ACH-000097,-0.10535317929885164
ACH-000098,-0.20634167215291105
ACH-000099,-0.15826295955718256
ACH-000108,-0.09136018911521357
ACH-000113,-0.0911515107451621
ACH-000116,-0.26361112202690706
ACH-000118,-0.2888277586709613
ACH-000120,-0.17907437714850782
ACH-000123,-0.2337185630491953
ACH-000127,-0.1501327901416727
ACH-000128,-0.22321453250487952
ACH-000132,-0.2386573505033476
ACH-000133,-0.1446796104291839
ACH-000137,-0.340251321782026
ACH-000138,-0.3039787513424929
ACH-000142,-0.18826451022366175
ACH-000143,-0.3208057307830519
ACH-000146,-0.07608426816369902
ACH-000148,-0.1280543743939909
ACH-000150,-0.41603602752031577
ACH-000152,-0.04733900100215135
ACH-000153,-0.1822980262771252
ACH-000159,-0.10158850174537096
ACH-000160,-0.3902557607255149
ACH-000163,0.04423951036353396
ACH-000167,0.5940302947396237
ACH-000168,-0.2291336267233236
ACH-000169,-0.1351590361943027
ACH-000178,-0.15268055747865308
ACH-000183,-0.020742992949505785
ACH-000188,-0.34895690183160155
ACH-000189,-0.1917388388708034
ACH-000190,0.03794856339237645
ACH-000198,-0.029846305779425705
ACH-000203,-0.04233601364178509
ACH-000204,-0.24376094340890836
ACH-000206,-0.07402379161270459
ACH-000207,-0.21344272920812904
ACH-000208,-0.3734013184961996
ACH-000210,-0.09420660065674367
ACH-000211,-0.11255679721890163
ACH-000215,-0.12829203755322224
ACH-000221,-0.17565550290282606
ACH-000222,0.10278948760796146
ACH-000223,-0.17050669737548454
ACH-000226,-0.2890814135336331
ACH-000227,-0.02987978582183173
ACH-000228,-0.1523927677575781
ACH-000231,-0.3327694526678129
ACH-000232,-0.10892609398493598
ACH-000233,-0.2437829744102452
ACH-000234,-0.20480950166725548
ACH-000235,-0.17164169443303529
ACH-000237,-0.19796710631267295
ACH-000238,-0.3312129185377173
ACH-000242,-0.29299807085925555
ACH-000243,-0.04120887442362478
ACH-000244,-0.3401527206451165
ACH-000246,-0.15491603709522467
ACH-000248,-0.042995517342615815
ACH-000250,-0.19194350187277587
ACH-000251,0.030221037528636162
ACH-000252,-0.14634257146324214
ACH-000253,-0.06133122439223459
ACH-000255,-0.14291076968001334
ACH-000256,-0.4742468227324829
ACH-000257,-0.1988707251256327
ACH-000258,0.1177591840618848
ACH-000259,-0.10841466735271356
ACH-000260,-0.16111755615427514
ACH-000261,-0.1938283709609621
ACH-000262,-0.3226672082552322
ACH-000263,-0.03295838105333861
ACH-000264,-0.092924289754912
ACH-000265,-0.21981062460219108
ACH-000266,-0.1969987319414315
ACH-000272,-0.03327952872834313
ACH-000274,-0.1220742644819121
ACH-000277,-0.1011317995822656
ACH-000278,-0.1867420489992668
ACH-000279,-0.18843007855133104
ACH-000280,-0.150766392181792
ACH-000281,-0.2741676382744019
ACH-000288,-0.18552944407312227
ACH-000291,-0.14119604445905307
ACH-000293,-0.19309063643700733
ACH-000294,-0.19976582368997595
ACH-000295,-0.3060414485884509
ACH-000296,-0.2413939353615122
ACH-000302,-0.25556587163138034
ACH-000304,-0.11764021241378787
ACH-000307,-0.3242285606694863
ACH-000308,-0.185242431245168
ACH-000310,-0.0601096479955673
ACH-000311,-0.2143613990417611
ACH-000312,-0.05016307619756525
ACH-000315,-0.1320961400148466
ACH-000316,-0.2502991311716211
ACH-000317,-0.3158283517883435
ACH-000318,-0.3511533313541586
ACH-000319,-0.3163244200639198
ACH-000320,-0.05015218852154504
ACH-000322,-0.1864037450794176
ACH-000323,-0.09188328823015326
ACH-000324,-0.15749093825340255
ACH-000329,-0.09554083626491744
ACH-000330,-0.2640963305412452
ACH-000331,-0.10717092166260317
ACH-000332,-0.17360420496897513
ACH-000334,-0.046316229079728335
ACH-000335,-0.10162830803096752
ACH-000336,-0.08058448043395129
ACH-000337,-0.4838448105673721
ACH-000338,-0.13387678240963874
ACH-000339,-0.20541360824476776
ACH-000341,-0.2567835592246732
ACH-000348,-0.0054426494471230755
ACH-000350,-0.10037409185979516
ACH-000352,-0.3279360280010524
ACH-000356,-0.4048472599662492
ACH-000361,-0.17805234651625187
ACH-000362,-0.11879075014817515
ACH-000363,-0.15411799823154007
ACH-000364,-0.1516930025882394
ACH-000365,-0.1902927702753647
ACH-000366,-0.3092072512465545
ACH-000368,-0.02320311390386369
ACH-000374,-0.2217158514951783
ACH-000375,-0.26841751177275125
ACH-000376,-0.11805938242953705
ACH-000381,-0.23646951478279785
ACH-000383,-0.1916151899947671
ACH-000387,-0.12153727423513848
ACH-000389,-0.1598132261159669
ACH-000390,-0.20337688026225345
ACH-000393,-0.2005472141385476
ACH-000395,-0.12142615111295048
ACH-000396,0.12590579462621246
ACH-000397,-0.2700961902359233
ACH-000401,0.008888261157339978
ACH-000402,0.16257149214789884
ACH-000403,-0.1772777317632518
ACH-000404,-0.1981393797149673
ACH-000406,-0.11966692255646075
ACH-000407,-0.2743516509705974
ACH-000408,-0.24398844326929764
ACH-000410,-0.280706180303886
ACH-000411,-0.23058716437671475
ACH-000414,-0.02989482642730568
ACH-000415,-0.2664050151361129
ACH-000416,-0.07721957540288628
ACH-000420,-0.3361504059351424
ACH-000421,-0.2311946248694873
ACH-000424,-0.11602918436850207
ACH-000425,-0.07379286320801558
ACH-000426,-0.2835974292017243
ACH-000427,-0.2753313634554098
ACH-000433,-0.4263451001675884
ACH-000435,-0.07801886392100893
ACH-000436,-0.03357432399918624
ACH-000444,0.021630936956488867
ACH-000445,-0.14629830897724233
ACH-000448,-0.15499346108883846
ACH-000450,-0.2650770449269421
ACH-000452,-0.33672856771852205
ACH-000454,-0.13653257224131016
ACH-000458,-0.2511482987675943
ACH-000459,0.12933532881477364
ACH-000460,-0.2271885236328849
ACH-000461,-0.4343407424958303
ACH-000463,-0.23166281310980924
ACH-000464,-0.16277626397092995
ACH-000466,-0.2011619019343716
ACH-000467,-0.06315078961507432
ACH-000468,-0.36835541954989615
ACH-000469,-0.17271976293500796
ACH-000470,-0.1285499495985012
ACH-000471,-0.15940202323857716
ACH-000472,-0.1938314779252928
ACH-000473,-0.11413698023632295
ACH-000475,-0.21175487894597414
ACH-000476,-0.13297884711826347
ACH-000477,-0.21624134940336634
ACH-000479,0.08495450093187208
ACH-000480,-0.15295204821964845
ACH-000481,-0.1089713142187028
ACH-000483,-0.2908396069377765
ACH-000484,-0.09698346756115496
ACH-000485,-0.1796804242517256
ACH-000486,-0.1701723703557477
ACH-000487,-0.06425444471491477
ACH-000488,-0.19374359269257208
ACH-000490,-0.23572692429226946
ACH-000491,-0.12184381972472995
ACH-000495,-0.07737126135555783
ACH-000496,-0.1700975705607358
ACH-000499,-0.17906072476505314
ACH-000500,-0.4445235789633923
ACH-000502,-0.09851849970658916
ACH-000503,-0.4929466882682484
ACH-000505,-0.06368063061608817
ACH-000507,0.02992692292845515
ACH-000510,-0.17752281372657389
ACH-000511,-0.2228362970796161
ACH-000512,-0.2099643280569007
ACH-000516,-0.11340214255404465
ACH-000517,-0.13049353471822725
ACH-000518,-0.03976469637133926
ACH-000520,-0.1233751098683663
ACH-000521,-0.020287456448283968
ACH-000522,-0.22170036570175045
ACH-000524,-0.26703892322779416
ACH-000527,-0.1292218307335432
ACH-000528,-0.29158739908525444
ACH-000537,-0.17574160752986068
ACH-000541,-0.15936551628943196
ACH-000542,-0.2601407815373649
ACH-000544,-0.2589133395245989
ACH-000545,-0.2935461538703004
ACH-000547,-0.061099052594687724
ACH-000548,-0.32411460933793385
ACH-000549,-0.16102894630096606
ACH-000550,-0.0018865662057488532
ACH-000552,0.022004630889422103
ACH-000556,-0.35334064719571995
ACH-000557,0.017183612236963644
ACH-000569,-0.1644411159671301
ACH-000570,-0.2592731121136362
ACH-000571,-0.10225712778949048
ACH-000573,-0.05936099887225633
ACH-000576,-0.07325812543383442
ACH-000579,-0.14938353090142958
ACH-000580,-0.11681210686840925
ACH-000584,-0.15382045904108818
ACH-000585,-0.18651473030907234
ACH-000588,-0.11004969631750068
ACH-000589,-0.035472898908643656
ACH-000591,-0.2922540483170392
ACH-000593,-0.2712871897688885
ACH-000600,-0.2583329378629861
ACH-000601,-0.19275634541166747
ACH-000605,-0.04297924040402114
ACH-000606,-0.3031265926996178
ACH-000608,-0.16657920029638945
ACH-000614,-0.17242319490105346
ACH-000616,-0.13880352233568688
ACH-000618,-0.24637316485472055
ACH-000619,-0.1910606611085255
ACH-000620,-0.08285957259264183
ACH-000621,-0.18429834453865698
ACH-000622,-0.08370050705832377
ACH-000623,-0.05526747820817771
ACH-000624,-0.19975573519728032
ACH-000627,-0.2401456646353101
ACH-000630,-0.22384414970667235
ACH-000631,-0.532689027781999
ACH-000632,-0.09613503555691114
ACH-000633,-0.10680558266560077
ACH-000637,-0.1586230754169678
ACH-000638,-0.2570414726269592
ACH-000646,-0.06274902946552277
ACH-000647,-0.12169989284683715
ACH-000648,-0.10804080835418667
ACH-000649,-0.10139431160154187
ACH-000651,-0.10603678060806086
ACH-000652,-0.04968124875975169
ACH-000653,-0.2761188623680928
ACH-000657,-0.221477189170896
ACH-000658,-0.13151992914132007
ACH-000661,-0.2812925676448374
ACH-000662,-0.27734677182627193
ACH-000663,-0.2589597367410641
ACH-000665,-0.20555991976236024
ACH-000671,-0.055283633817711786
ACH-000672,-0.11291024596891534
ACH-000673,-0.2375653313823092
ACH-000676,-0.13045849027571238
ACH-000677,-0.1205951981085506
