,MICALL2 (79778)
ACH-000004,-0.17106690634717206
ACH-000005,-0.1252735439725628
ACH-000007,-0.009043344821069412
ACH-000009,-0.015130423761444975
ACH-000011,-0.1064558066385464
ACH-000012,-0.144245376000259
ACH-000013,-0.03062772118663918
ACH-000014,-0.02329181060657324
ACH-000015,0.0030955874545121657
ACH-000017,-0.15185308267041606
ACH-000018,0.05132097163866354
ACH-000019,0.03373158262780948
ACH-000021,-0.002593393084483741
ACH-000022,-0.02116900867380197
ACH-000025,-0.04404952811980981
ACH-000028,-0.03702539787396699
ACH-000030,0.01344835042601035
ACH-000035,-0.14617801843827752
ACH-000036,-0.13346915009388782
ACH-000037,-0.07819656561569215
ACH-000039,-0.03261833499080246
ACH-000040,0.01801267157349283
ACH-000041,0.06462022550447412
ACH-000042,-0.049693574002582765
ACH-000045,0.09419559370762348
ACH-000047,-0.1646947896215688
ACH-000052,-0.15180969038820785
ACH-000053,-0.04817508929974167
ACH-000054,-0.024985682351376017
ACH-000055,0.038857821862192866
ACH-000060,-0.04597434216441376
ACH-000067,0.2116307363225432
ACH-000070,-0.026297621183397284
ACH-000075,-0.013767386076856005
ACH-000078,-0.16853210423326476
ACH-000082,-0.04974276502068317
ACH-000085,0.03697772994569644
ACH-000086,0.1370080061846994
ACH-000087,0.1059026784306751
ACH-000092,-0.026271415546041732
ACH-000095,-0.02989885176625592
ACH-000097,-0.1328975350848145
ACH-000098,0.14159677908765694
ACH-000099,-0.12440940878932474
ACH-000108,-0.002497032091205685
ACH-000113,0.11721399305072305
ACH-000116,-0.07115636966604222
ACH-000118,0.09073149086349183
ACH-000120,0.037594839429800186
ACH-000123,0.002892645267324113
ACH-000127,-0.07715270392721515
ACH-000128,-0.0432242840938656
ACH-000132,0.043683578761152635
ACH-000133,-0.07273734975554902
ACH-000137,-0.010434253772206314
ACH-000138,0.12517792978604445
ACH-000142,-0.17654861577764785
ACH-000143,-0.015607468134507212
ACH-000146,0.008557911304771683
ACH-000148,-0.0680190083828597
ACH-000150,-0.017135857117794664
ACH-000152,-0.07169631382370407
ACH-000153,0.09076422550098844
ACH-000159,-0.016269978039820734
ACH-000160,0.001837244238449921
ACH-000163,-0.07524604743652555
ACH-000167,-0.29323364488085696
ACH-000168,0.07441239068660455
ACH-000169,-0.17491371278186574
ACH-000178,-0.0639497646208177
ACH-000183,0.035070741060685966
ACH-000188,-0.018220867023934988
ACH-000189,-0.04871568628441823
ACH-000190,0.09201317539669944
ACH-000198,-0.013813500139336592
ACH-000203,-0.3841838566040432
ACH-000204,0.06774251744153299
ACH-000206,0.1723265848148921
ACH-000207,0.046275437543886064
ACH-000208,-0.11106272385969553
ACH-000210,0.14053126296548074
ACH-000211,-0.027260649293165136
ACH-000215,-0.00019783377759751656
ACH-000221,0.0012126634751314618
ACH-000222,0.005713188526606856
ACH-000223,-0.005788063542147186
ACH-000226,0.09099784703153033
ACH-000227,-0.10326554109775836
ACH-000228,-0.02815955736884041
ACH-000231,-0.07161758460183329
ACH-000232,0.03121983772822985
ACH-000233,-0.1274712989745196
