,FPR2 (2358)
ACH-000004,0.056443288739354364
ACH-000005,0.14084780461112814
ACH-000007,-0.010251745538990541
ACH-000009,0.00568044742498855
ACH-000011,0.05395738686907192
ACH-000012,0.018858400237372
ACH-000013,-0.10374361471156968
ACH-000014,-0.019459746280694457
ACH-000015,-0.08141575998745215
ACH-000017,-0.00426841046623864
ACH-000018,0.13389395800429044
ACH-000019,0.22860400294476665
ACH-000021,0.00513747386172601
ACH-000022,-0.0002664796919897248
ACH-000025,0.06299822743802214
ACH-000028,-0.11000218120964404
ACH-000030,-0.1156635651901734
ACH-000035,0.050256966568119885
ACH-000036,0.08092433665832184
ACH-000037,0.07295853716817681
ACH-000039,-0.02402720551818746
ACH-000040,0.028548053379414445
ACH-000041,0.08294247567225553
ACH-000042,0.09418417738136292
ACH-000045,0.023262010818064574
ACH-000047,0.13856807638438415
ACH-000052,0.030313082267810168
ACH-000053,0.018209558619809774
ACH-000054,0.19345893137785464
ACH-000055,-0.12141869658771158
ACH-000060,0.11133705444536378
ACH-000067,-0.04659120560279535
ACH-000070,-0.07712206761558629
ACH-000075,0.017288884967821654
ACH-000078,0.16060487878826787
ACH-000082,0.03391821248240033
ACH-000085,0.045222335373557215
ACH-000086,0.05448453585476567
ACH-000087,0.14988329148638607
ACH-000092,0.06026914556934384
ACH-000095,0.06565928786401247
ACH-000097,0.00015799925508488318
ACH-000098,0.025125165149147085
ACH-000099,0.02319356882456535
ACH-000108,0.09067145240342116
ACH-000113,0.11047457953219653
ACH-000116,-0.0789252888970896
ACH-000118,0.11863462933182994
ACH-000120,0.04614587469000681
ACH-000123,0.06759056741234573
ACH-000127,0.013670414293717558
ACH-000128,0.016409720025223232
ACH-000132,0.21554634101458414
ACH-000133,-0.1684393196189159
ACH-000137,0.031210072575405774
ACH-000138,-0.12227886940577465
ACH-000142,-0.06420636308453663
ACH-000143,-0.030938639685795362
ACH-000146,-0.05292806588546052
ACH-000148,0.0577397383023037
ACH-000150,0.025860073552588715
ACH-000152,-0.08166053967098133
ACH-000153,-0.047314015998112906
ACH-000159,0.01375692820831114
ACH-000160,-0.01046541165368058
ACH-000163,0.038086664617421766
ACH-000167,0.06537938510080275
ACH-000168,0.05576815354194591
ACH-000169,0.017599673112536043
ACH-000178,0.08133108989392837
