,PRKACG (5568)
ACH-000004,-0.1716221172999421
ACH-000005,-0.025250759237910345
ACH-000007,-0.267559432335486
ACH-000009,-0.21536431127532984
ACH-000011,-0.2085181375617107
ACH-000012,-0.1730113946613226
ACH-000013,-0.22260882005781427
ACH-000014,-0.2623953435280498
ACH-000015,-0.29432430969158146
ACH-000017,-0.2532546828461721
ACH-000018,-0.1648219486555213
ACH-000019,-0.12259279374893635
ACH-000021,-0.28654844529775325
ACH-000022,-0.1315121424437366
ACH-000025,-0.2921469919001452
ACH-000028,-0.12761641265544674
ACH-000030,-0.1846400381957862
ACH-000035,-0.1206385368283566
ACH-000036,-0.15357960503940768
ACH-000037,-0.2412329200066413
ACH-000039,-0.3255650243743407
ACH-000040,-0.3413388212282779
ACH-000041,-0.28736009837319043
ACH-000042,-0.1778775601726491
ACH-000045,0.10213207494129027
ACH-000047,-0.15617164694362698
ACH-000052,-0.23721028520556844
ACH-000053,-0.16370159794339886
ACH-000054,-0.1544198492923691
ACH-000055,-0.09072255186680396
ACH-000060,-0.3203981695388976
ACH-000067,-0.08929286795313061
ACH-000070,0.071059545477946
ACH-000075,-0.26367935129542475
ACH-000078,0.07524810685500816
ACH-000082,-0.14315482437325452
ACH-000085,-0.5129944387988152
ACH-000086,0.0423627987572903
ACH-000087,-0.22238582226830186
ACH-000092,-0.1379918601449
ACH-000095,-0.1250132876495395
ACH-000097,-0.2182582213048052
ACH-000098,-0.17447096296994646
ACH-000099,-0.20377494605631435
ACH-000108,-0.17576056523673111
ACH-000113,-0.16846170727715618
ACH-000116,-0.15430150385774685
ACH-000118,-0.360326560496522
ACH-000120,-0.16472620164694654
ACH-000123,-0.11749511051511825
ACH-000127,-0.19512725751010976
ACH-000128,-0.20560727913362126
ACH-000132,-0.2319056373525409
ACH-000133,-0.16127444742820432
ACH-000137,-0.11789208879147965
ACH-000138,-0.0991528806319526
ACH-000142,-0.13404224058356318
ACH-000143,-0.09109193121939167
ACH-000146,-0.13560847292557746
ACH-000148,-0.2804586052078976
ACH-000150,-0.0061660223258209225
ACH-000152,-0.04530041560388474
ACH-000153,-0.05601498409590792
ACH-000159,-0.3105445654002178
ACH-000160,-0.161722886783159
ACH-000163,-0.3848580919132004
ACH-000167,-0.05116381005417768
ACH-000168,-0.2492553296002353
ACH-000169,-0.0800792234483589
ACH-000178,-0.21126777735300414
ACH-000183,-0.12876405398086133
ACH-000188,-0.31486585630476355
ACH-000189,-0.3017454251100744
ACH-000190,-0.10965006631499613
ACH-000198,-0.18500119952340927
ACH-000203,-0.3285538445407699
ACH-000204,-0.03747688619047003
ACH-000206,-0.269572590048796
ACH-000207,0.02155460352602383
ACH-000208,0.0362705398435803
ACH-000210,0.15931496632796646
ACH-000211,-0.10604847327849568
ACH-000215,-0.15536998492336962
ACH-000221,-0.3272218360543009
ACH-000222,-0.22390572614923854
ACH-000223,-0.12003013009207035
ACH-000226,-0.2624490792307249
ACH-000227,-0.08513536138809782
ACH-000228,-0.3633355530761507
ACH-000231,-0.10226224754305722
ACH-000232,-0.19193424968416914
ACH-000233,-0.18332243317292266
ACH-000234,-0.08338478253362784
ACH-000235,-0.11959518251259968
ACH-000237,-0.2725011351289529
ACH-000238,-0.24732017569726106
ACH-000242,-0.1037979763079458
ACH-000243,-0.15977087904222395
ACH-000244,-0.0451855719649682
ACH-000246,-0.18011165131375234
ACH-000248,-0.3442437348489209
ACH-000250,-0.21453836720836067
ACH-000251,-0.21903221546517235
ACH-000252,-0.10412047208754677
ACH-000253,-0.13588598961554554
ACH-000255,-0.3195251918099041
ACH-000256,-0.1177674393500334
ACH-000257,-0.04897326428522925
ACH-000258,0.04159419407850199
ACH-000259,-0.17760389836073082
ACH-000260,-0.23670923554643264
ACH-000261,-0.10263901516692987
ACH-000262,-0.14325437115618914
ACH-000263,-0.0020204011334183205
ACH-000264,-0.12602825957805752
ACH-000265,-0.14277180045063356
ACH-000266,-0.21761206714839246
ACH-000272,-0.20217037289578152
ACH-000274,-0.1968884282519561
ACH-000277,-0.11986333930742453
ACH-000278,-0.11067162470332767
ACH-000279,-0.061977063957370425
ACH-000280,-0.18465781523791466
ACH-000281,-0.12608898057182838
ACH-000288,-0.13127774751929686
ACH-000291,-0.14093564769256473
ACH-000293,-0.27864219693554576
ACH-000294,-0.1035636595426289
ACH-000295,-0.1721950609027002
ACH-000296,0.12131320295040054
ACH-000302,-0.11761142299588676
ACH-000304,-0.3163433557068401
ACH-000307,-0.1325528637305916
ACH-000308,-0.18195230590478906
ACH-000310,-0.07453428478379365
ACH-000311,-0.2070399314104728
ACH-000312,-0.16932914914316238
ACH-000315,-0.3062348351303359
ACH-000316,-0.17295097683010782
ACH-000317,-0.21595981014084936
ACH-000318,-0.12400689805856747
ACH-000319,-0.0656910179871101
ACH-000320,-0.012046209438737793
ACH-000322,-0.3745328493385865
ACH-000323,-0.2101648199497066
ACH-000324,-0.1559582154413754
ACH-000329,-0.07651313591092798
ACH-000330,-0.032042024696012666
ACH-000331,-0.2511354338022121
ACH-000332,-0.16856182956050192
ACH-000334,-0.1732337351985642
ACH-000335,-0.17049134209550773
ACH-000336,-0.03580539658849513
ACH-000337,-0.317527264581147
ACH-000338,-0.296267225599645
ACH-000339,-0.18061381329183032
ACH-000341,-0.3167754599644824
ACH-000348,-0.2184944819861684
ACH-000350,-0.1194692640205773
ACH-000352,-0.1448884043850466
ACH-000356,-0.10699128444665028
ACH-000361,-0.18825230562936804
ACH-000362,-0.15135080755254618
ACH-000363,-0.12996896720187998
ACH-000364,-0.3322975739490231
ACH-000365,-0.19649000786908624
ACH-000366,-0.2620500656269937
ACH-000368,-0.061480159064975726
ACH-000374,-0.06682786921244159
ACH-000375,-0.1294868922459721
ACH-000376,-0.04784264754826922
ACH-000381,-0.18477108691932467
ACH-000383,-0.2242590261538594
ACH-000387,-0.08481678266622086
ACH-000389,-0.13739866119813046
ACH-000390,-0.3038979175585033
ACH-000393,-0.2550790953074232
ACH-000395,-0.10749971509342246
ACH-000396,-0.2399972621256576
ACH-000397,-0.21065685387495614
ACH-000401,-0.0712000756279958
ACH-000402,-0.31003125719613195
ACH-000403,-0.17473862575221624
ACH-000404,-0.20195785031541424
ACH-000406,-0.18081724272976185
ACH-000407,-0.2672544891403065
ACH-000408,-0.12646351491502633
ACH-000410,-0.16271880481463394
ACH-000411,-0.12567481777477787
ACH-000414,-0.21591450952590105
ACH-000415,-0.2636593978677525
ACH-000416,-0.1873218238690841
ACH-000420,0.0033403230474445354
ACH-000421,-0.2586730340189962
ACH-000424,-0.10605109831387416
ACH-000425,-0.14460381513777645
ACH-000426,-0.10278967766248602
ACH-000427,-0.2627057833711742
ACH-000433,-0.16205405084910673
ACH-000435,-0.02078964079480183
ACH-000436,-0.32716966242668405
ACH-000444,-0.12067578500645153
ACH-000445,-0.4380305401437762
ACH-000448,-0.14183581490901787
ACH-000450,-0.3110650563226684
ACH-000452,-0.053523984558289016
ACH-000454,-0.16900751604545294
ACH-000458,-0.036294939867294436
ACH-000459,-0.15655324444711688
ACH-000460,-0.266669231225584
ACH-000461,-0.026967768929613518
ACH-000463,-0.13354282217562474
ACH-000464,-0.18140464544517595
ACH-000466,-0.08407350532423137
ACH-000467,-0.2074532401123327
ACH-000468,-0.2278125116578845
ACH-000469,-0.12047392868889376
ACH-000470,-0.2773296974221072
ACH-000471,-0.13113525435309084
ACH-000472,-0.15912310779852462
ACH-000473,-0.1822815978943455
ACH-000475,-0.175721803645178
ACH-000476,-0.2155069139271107
ACH-000477,-0.2462093575384617
ACH-000479,-0.0995258311440101
ACH-000480,-0.1604470933775165
ACH-000481,-0.3016760870594284
ACH-000483,-0.347254569719164
ACH-000484,-0.2937077179259324
ACH-000485,-0.1855536134538157
ACH-000486,-0.10106091091760676
ACH-000487,-0.1645829734377309
ACH-000488,-0.20109979559841795
ACH-000490,-0.1848453871663303
ACH-000491,-0.1305968083916579
ACH-000495,-0.05158478213014993
ACH-000496,-0.19737893293464132
ACH-000499,0.07229684475075858
ACH-000500,-0.3781216426709721
ACH-000502,-0.17987552680901106
ACH-000503,-0.09073938832825723
ACH-000505,-0.1623526447708434
ACH-000507,-0.2295770307906879
ACH-000510,-0.1456951045228122
ACH-000511,-0.24849059011376415
ACH-000512,-0.2408990960215993
ACH-000516,-0.17502016753987978
ACH-000517,-0.1268696428141657
ACH-000518,-0.171425494777264
ACH-000520,-0.2880202451978255
ACH-000521,-0.12126478806292652
ACH-000522,-0.2148038394901141
ACH-000524,-0.12606296460480462
ACH-000527,-0.21732950280452107
ACH-000528,-0.17984256977553711
ACH-000537,-0.2401854568328997
ACH-000541,-0.16420272076298245
ACH-000542,-0.13422374162239875
ACH-000544,-0.10977122362394692
ACH-000545,-0.13541710494738898
ACH-000547,-0.26063005851693405
ACH-000548,-0.02127480896443789
ACH-000549,-0.09880801790466552
ACH-000550,-0.16200233655266078
ACH-000552,-0.2441040341250961
ACH-000556,-0.19625356402496372
ACH-000557,-0.01492442609649189
ACH-000569,-0.3129217778480706
ACH-000570,-0.226833771226395
ACH-000571,-0.2574260562148035
ACH-000573,-0.1506535276477348
ACH-000576,-0.2687032988365705
ACH-000579,-0.37295954615963506
ACH-000580,-0.06363046703956429
ACH-000584,-0.22030699876158252
ACH-000585,-0.2479701168874976
ACH-000588,0.0600178501272803
ACH-000589,-0.3002664232952825
ACH-000591,-0.044295969680466486
ACH-000593,-0.11339602245228796
ACH-000600,-0.15040564357907088
ACH-000601,-0.17754975336222445
ACH-000605,-0.23829251803484186
ACH-000606,-0.3440268571562249
ACH-000608,-0.19147398659959824
ACH-000614,-0.2191991917167565
ACH-000616,-0.125109800833468
ACH-000618,-0.016072831052060633
ACH-000619,-0.21874494914394788
ACH-000620,-0.22185861373398855
ACH-000621,-0.033861485339306656
ACH-000622,-0.2087537200648471
ACH-000623,-0.1723364414067093
ACH-000624,-0.22484276661720892
ACH-000627,-0.21366803240170448
ACH-000630,-0.2403935999609337
ACH-000631,-0.4659635487656879
ACH-000632,-0.024186655907476838
ACH-000633,-0.1754494816435812
ACH-000637,-0.2750034806316928
ACH-000638,-0.3686461045350489
ACH-000646,-0.23907576585560855
ACH-000647,-0.11360422879240024
ACH-000648,-0.2354563906981869
ACH-000649,-0.11368166762542177
ACH-000651,-0.2316277238234817
ACH-000652,-0.17509275962603335
ACH-000653,-0.22810942732953798
ACH-000657,-0.1712691203760918
ACH-000658,-0.2739729114859958
ACH-000661,-0.1926916858038167
ACH-000662,-0.2384014598855776
ACH-000663,-0.24481398059677156
ACH-000665,-0.2361326905089113
ACH-000671,-0.2466779574549205
ACH-000672,-0.07836141396332245
ACH-000673,-0.08188930983294583
ACH-000676,-0.21338466054002708
ACH-000677,-0.2570625538693213
ACH-000681,-0.2281936380582525
ACH-000683,-0.11884837590845475
ACH-000684,-0.03497165266703565
ACH-000688,0.21854570683647787
ACH-000693,-0.207481987169644
ACH-000694,-0.2290469452296477
ACH-000695,-0.2011214863898469
ACH-000696,-0.1984099978193674
ACH-000697,-0.26658718855423674
ACH-000699,-0.13806597033167906
ACH-000701,-0.2223567071341572
ACH-000706,-0.2169863248672231
ACH-000711,-0.18068881833170247
ACH-000713,-0.2898158157971842
ACH-000714,-0.00373519399434039
ACH-000718,-0.1590347667018753
ACH-000720,-0.2684591851455918
ACH-000721,-0.21324984865065366
ACH-000724,-0.3869168317883806
ACH-000725,-0.2066353736959223
ACH-000732,-0.14803492317575448
ACH-000734,-0.2671457989233009
ACH-000735,-0.10116485542458456
ACH-000736,-0.2803057719909473
ACH-000738,-0.32288565139604464
ACH-000746,-0.35049694705573703
ACH-000747,-0.19087662461462596
ACH-000748,-0.27026291370583577
ACH-000753,-0.17494486110950094
ACH-000756,-0.2233253834718826
ACH-000757,-0.34626057864763243
ACH-000758,-0.44035500882442297
ACH-000760,-0.17942773804979534
ACH-000762,-0.24605674927507315
ACH-000763,-0.06684839613469949
ACH-000764,-0.2432066772119501
ACH-000765,-0.37186085361176574
ACH-000766,-0.26035146035025797
ACH-000767,-0.17679600981859062
ACH-000768,-0.4342256150171248
ACH-000769,-0.09498357596230343
ACH-000770,-0.1822506211982659
ACH-000771,-0.1839667466719952
ACH-000773,-0.1846285718965904
ACH-000776,-0.29780677583592924
ACH-000777,-0.09807833177140493
ACH-000778,-0.1622246789552623
ACH-000781,-0.20249508138558012
ACH-000782,-0.07156435094691611
ACH-000783,-0.24391530179730386
ACH-000784,-0.1157762522529447
ACH-000785,-0.1529531183151715
ACH-000787,-0.15897418684572218
ACH-000788,-0.18922713653318896
ACH-000791,-0.1933029054591655
ACH-000792,-0.19422381467968616
ACH-000794,-0.21829689160558605
ACH-000796,-0.14730235805027558
ACH-000798,-0.24914040165305176
ACH-000799,-0.29630944610722104
ACH-000800,-0.009721105866049629
ACH-000802,-0.06622517808908752
ACH-000804,-0.1215047378545758
ACH-000805,-0.3189316879349973
ACH-000809,-0.15143235413260903
ACH-000810,-0.03661051283210519
ACH-000811,-0.2123995605129472
ACH-000817,-0.26622625110215786
ACH-000819,-0.29626235734174394
ACH-000820,-0.363909560910839
ACH-000821,-0.15219945531606038
ACH-000822,-0.3320857639454875
ACH-000823,-0.1837688065586848
ACH-000824,-0.039713429564282685
ACH-000827,-0.26641414923271445
ACH-000829,-0.01679515436384524
ACH-000831,-0.2735420830742833
ACH-000832,-0.1258004557944732
ACH-000833,-0.2578806772950289
ACH-000834,0.02525440141143922
ACH-000835,-0.27879527839767104
ACH-000836,-0.09850141531455536
ACH-000837,-0.22635993790102546
ACH-000838,-0.1985148103232712
ACH-000839,-0.3594140011604459
ACH-000840,-0.1585773912734733
ACH-000841,-0.13268971522628736
ACH-000843,-0.06988102990095882
ACH-000846,-0.2908745659469515
ACH-000847,-0.3376436336239205
ACH-000848,-0.06902846361704715
ACH-000849,-0.22887327423887124
ACH-000851,-0.217835640964074
ACH-000855,-0.19988989159479892
ACH-000856,-0.09775199473275964
ACH-000858,-0.2796503777388039
ACH-000859,-0.2396431288950321
ACH-000861,-0.2091474389331891
ACH-000862,-0.1951982260042205
ACH-000865,0.027990759704178282
ACH-000866,-0.20272845841064133
ACH-000867,-0.18381674038287532
ACH-000869,-0.259455702192772
ACH-000872,-0.3021732853049742
ACH-000873,-0.34566622819975545
ACH-000876,-0.3066719136963162
ACH-000878,-0.127782623787371
ACH-000880,-0.21716732839297773
ACH-000881,-0.1935833894289373
ACH-000882,-0.26631398872158074
ACH-000884,-0.16088768404968815
ACH-000885,-0.17865682456802548
ACH-000887,-0.16425401420739796
ACH-000889,-0.17720114308272275
ACH-000896,-0.2390649951060851
ACH-000898,-0.2448803271982367
ACH-000900,-0.18529601039926907
ACH-000901,-0.13155528229879015
ACH-000905,-0.1715787731231904
ACH-000906,-0.24720889052585002
ACH-000907,-0.27680913655669154
ACH-000910,-0.1773513596761217
ACH-000911,-0.23686515762937416
ACH-000912,-0.27954907059544065
