,NR2F6 (2063)
ACH-000160,-0.04707759110703244
ACH-000163,-0.1118962906855104
ACH-000167,0.05807495944023544
ACH-000168,0.03729522162611722
ACH-000169,-0.03248050459814144
ACH-000178,-0.10419721224292183
ACH-000183,-0.12654012177166765
ACH-000188,-0.12158662965323397
ACH-000189,-0.0024335004383953165
ACH-000190,-0.14167006986207226
ACH-000198,-0.003728026237462542
ACH-000203,-0.5710845364811832
ACH-000204,-0.1681210049151524
ACH-000206,-0.22056075176818235
ACH-000207,-0.09656912443980746
ACH-000208,0.12648672321620022
ACH-000210,0.2053050335588218
ACH-000211,-0.1993302287629573
ACH-000215,-0.09706544759889113
ACH-000221,-0.23417551200119965
ACH-000222,-0.045058613591579005
ACH-000223,-0.14228418003999874
ACH-000226,-0.016623520063605096
ACH-000227,0.11978807392176137
ACH-000228,-0.1997953968933604
ACH-000231,0.0343083228132164
ACH-000232,-0.1330097889468453
ACH-000233,0.01971976308356869
ACH-000234,-0.16575998044817042
ACH-000235,-0.2178477269861883
ACH-000237,0.0285400004335666
ACH-000238,0.05117931783969935
ACH-000242,-0.21771379623333031
ACH-000243,-0.19107596003173927
ACH-000244,-0.16485795018402616
ACH-000246,-0.07097570091431889
ACH-000248,-0.2722587961069335
ACH-000250,-0.0747541407563242
ACH-000251,-0.17533431052757387
ACH-000252,0.03607069490630775
ACH-000253,-0.141777613442201
ACH-000255,-0.15672448776768869
ACH-000256,-0.07420824359034417
ACH-000257,0.05541028688933609
ACH-000258,0.1270170565506237
ACH-000259,-0.002137388166108687
ACH-000260,-0.04146571958860972
ACH-000261,-0.11444523495198
ACH-000262,-0.028551002096949787
ACH-000263,-0.25517525108417605
ACH-000264,-0.11290243718202345
ACH-000265,-0.06889390321762368
ACH-000266,-0.12965100818880307
ACH-000272,-0.005243561459620905
ACH-000274,-0.04030411873350167
ACH-000277,0.2375652685556225
ACH-000278,0.04396376621178618
ACH-000279,-0.04984694257491088
ACH-000280,-0.23314001678842555
ACH-000281,-0.21167623096802216
ACH-000288,-0.05990773205379558
ACH-000291,-0.02552620488725808
ACH-000293,0.12246260942867515
ACH-000294,-0.13532201161414326
ACH-000295,-0.003995356673374075
ACH-000296,-0.014537464497239656
ACH-000302,-0.1157077774081854
ACH-000304,-0.4298952399582897
ACH-000307,-0.08763560980504423
ACH-000308,-0.034463948628221504
ACH-000310,-0.1453334739511078
ACH-000311,-0.07917629002493526
ACH-000312,-0.08934654417747635
ACH-000315,0.001984460745893184
ACH-000316,0.0612935414360004
ACH-000317,-0.23749247972216364
ACH-000318,-0.4386038022837828
ACH-000319,0.025855199874550795
ACH-000320,-0.16659089569527527
ACH-000322,-0.09850197751239413
ACH-000323,-0.21574136570772232
ACH-000324,-0.047084732998950315
ACH-000329,-0.09278508710096256
ACH-000330,-0.026602062582514074
ACH-000331,-0.1692936370302543
ACH-000332,-0.00330160108595214
ACH-000334,-0.19438504660612646
ACH-000335,0.224110967792793
ACH-000336,0.053701949248463804
ACH-000337,0.21135244317764107
ACH-000338,-0.09310648103387732
ACH-000339,-0.1754054104556638
ACH-000341,-0.33055294609778
ACH-000348,-0.08040561689234263
ACH-000350,-0.10969451569246076
ACH-000352,-0.08457816120793564
ACH-000356,0.039733683569179716
ACH-000361,-0.22011479475889956
ACH-000362,-0.27384649891594265
ACH-000363,-0.13406581734011436
ACH-000364,-0.11585664088338107
ACH-000365,-0.05220891584073736
ACH-000366,-0.29149305527392794
ACH-000368,0.10369056785486036
ACH-000374,-0.16286678476714467
ACH-000375,0.007403539140366405
ACH-000376,0.15480231382637508
ACH-000381,-0.01763288167151034
ACH-000383,-0.2164618488639441
ACH-000387,-0.05520052477782949
ACH-000389,0.035348127692981006
ACH-000390,-0.11011363519009157
ACH-000393,-0.2685870581898219
ACH-000395,-0.6847080237471075
ACH-000396,-0.015745009845352643
ACH-000397,-0.03518158342045165
ACH-000401,-0.14445754978834607
ACH-000402,-0.06952405880755542
ACH-000403,-0.05549155371975724
ACH-000404,-0.10877346471738338
ACH-000406,-0.1207541119093052
ACH-000407,-0.004905503568547136
ACH-000408,-0.29662453171023073
ACH-000410,-0.12304146186175148
ACH-000411,-0.02629049102658424
ACH-000414,0.05796082045115303
ACH-000415,-0.1974421893417151
ACH-000416,-0.14492385039271571
ACH-000420,-0.06517203095472109
ACH-000421,-0.10606084749425887
ACH-000424,-0.16093971599812248
ACH-000425,-0.0702535258306046
ACH-000426,-0.22332389358352436
ACH-000427,-0.16581115790964018
ACH-000433,-0.19938344422007734
ACH-000435,0.012602972152999036
ACH-000436,-0.060464857993181416
ACH-000444,0.0036316535585015283
ACH-000445,-0.09956718912814268
ACH-000448,0.02493512907906506
ACH-000450,0.2029140870436223
ACH-000452,-0.18328322440671535
ACH-000454,-0.39946924591639377
ACH-000458,-0.16486126943231552
ACH-000459,-0.05470647884432911
ACH-000460,-0.10830519408101744
ACH-000461,-0.1388162806797648
ACH-000463,-0.09962259101409357
ACH-000464,-0.04270466571921403
ACH-000466,-0.09991642914493007
ACH-000467,-0.11035966435960504
ACH-000468,-0.3180789076496774
ACH-000469,0.026535612177281374
ACH-000470,-0.15256394161961495
ACH-000471,-0.0658428531117289
ACH-000472,-0.2222455378333089
ACH-000473,-0.2196298640776449
ACH-000475,-0.17564700919313933
ACH-000476,-0.1395895938099305
ACH-000477,-0.057866362068696664
ACH-000479,0.10235374315806214
ACH-000480,-0.0673445812897345
ACH-000481,-0.07275583311031325
ACH-000483,-0.06111150033222615
ACH-000484,-0.012999461707724131
ACH-000485,-0.14439135863088645
ACH-000486,-0.14335803234420802
ACH-000487,-0.1610038709275462
ACH-000488,-0.07636137786348576
ACH-000490,-0.1874044567274562
ACH-000491,-0.01965243124678436
ACH-000495,-0.0223094775249117
ACH-000496,-0.16436106299078554
ACH-000499,-0.061528646248091075
ACH-000500,-0.5920557770541868
ACH-000502,-0.1744971109135935
ACH-000503,-0.3290748037298074
ACH-000505,-0.11983552666273785
ACH-000507,-0.03797037907813537
ACH-000510,-0.1370368716942403
ACH-000511,-0.1493932727754573
ACH-000512,-0.08429516682536929
ACH-000516,-0.06579884397564921
ACH-000517,-0.04752866517535079
ACH-000518,-0.05458130289623543
ACH-000520,-0.19886243533214412
ACH-000521,-0.1154324313588634
ACH-000522,-0.1917413197814176
ACH-000524,-0.06925088745230616
ACH-000527,-0.03691443729132291
ACH-000528,-0.057119059435930035
ACH-000537,0.010009082270952208
ACH-000541,-0.11698824270085233
ACH-000542,0.024071316197488687
ACH-000544,0.01743462371688507
ACH-000545,-0.2954903361373595
ACH-000547,0.03680773748588086
ACH-000548,-0.06890720958928173
ACH-000549,-0.2709460653991693
ACH-000550,-0.004236324104310838
ACH-000552,-0.12570445201381514
ACH-000556,-0.2706297020271349
ACH-000557,-0.11645451500052514
ACH-000569,-0.1760697056442385
ACH-000570,-0.045428248930825525
ACH-000571,-0.136722856931637
ACH-000573,-0.1853679589998342
ACH-000576,-0.02087083682773104
ACH-000579,-0.022417965849890118
ACH-000580,-0.07093481157027492
ACH-000584,-0.08610391278242545
ACH-000585,-0.1068914228479582
ACH-000588,0.02825953406612596
ACH-000589,-0.11288325432931375
ACH-000591,-0.09127620289804708
ACH-000593,-0.11477963903846927
ACH-000600,-0.15576708257345712
ACH-000601,-0.0767489591176282
ACH-000605,-0.2155617229084159
ACH-000606,-0.13816786609749254
ACH-000608,-0.05129458953721135
ACH-000614,0.06985197419271857
ACH-000616,-0.08472986305337858
ACH-000618,-0.033338512123971216
ACH-000619,-0.035911277836717284
ACH-000620,-0.09002133551192312
ACH-000621,-0.0752723062557474
ACH-000622,-0.13304877226598066
ACH-000623,-0.11229670667805727
ACH-000624,-0.1399907553111528
ACH-000627,-0.13778768789121087
ACH-000630,-0.16669888078701142
ACH-000631,-0.01768643010764361
ACH-000632,-0.1716166352003129
ACH-000633,-0.16968901673896675
ACH-000637,-0.048140463514162124
ACH-000638,-0.0710433736385814
ACH-000646,0.09183154712563586
ACH-000647,-0.14135656565067206
ACH-000648,0.11134898630831687
ACH-000649,-0.1933812490318376
ACH-000651,-0.22435627563515134
ACH-000652,-0.08377448428378594
ACH-000653,-0.14995806199085118
ACH-000657,-0.10964902428972197
ACH-000658,0.12960422733204113
ACH-000661,-0.2663022837111807
ACH-000662,0.17104951211638142
ACH-000663,-0.02288427247653189
ACH-000665,-0.2430807909274761
ACH-000671,-0.16929548301037614
ACH-000672,-0.3991009255420341
ACH-000673,-0.11707450097724305
ACH-000676,-0.05387789587210928
ACH-000677,-0.16593082251865554
ACH-000681,-0.04541957281845973
ACH-000683,-0.13541115954902447
ACH-000684,0.21458017359702566
ACH-000688,-0.09739036475766036
ACH-000693,-0.10191920174851016
ACH-000694,-0.05623856484506128
ACH-000695,-0.02769224916614164
ACH-000696,-0.023366579625036108
ACH-000697,-0.01531438287626629
ACH-000699,-0.020610294217301782
ACH-000701,0.009835975119129071
ACH-000706,-0.16923632376003012
ACH-000711,-0.13706352922902745
ACH-000713,-0.1948524997540271
ACH-000714,-0.18827385666450636
ACH-000718,-0.053884014555353285
ACH-000720,-0.06633974615366127
ACH-000721,-0.204787331878128
ACH-000724,-0.04530950177165316
ACH-000725,-0.4240168940627402
ACH-000732,-0.06424656898503107
ACH-000734,-0.1954264142976767
ACH-000735,-0.12972489636679366
ACH-000736,-0.04737754042808215
ACH-000738,-0.10275545142459352
ACH-000746,-0.011528054338998138
ACH-000747,-0.18762773357339008
ACH-000748,-0.18767937544855992
ACH-000753,-0.13266211956763174
ACH-000756,0.02087824373391913
ACH-000757,-0.057436910330446275
ACH-000758,-0.23728825169414536
ACH-000760,0.06769383184605195
ACH-000762,-0.08785873291049655
ACH-000763,-0.14892287036131235
ACH-000764,-0.23786601314960054
ACH-000765,-0.15140281599345842
ACH-000766,-0.2495544507714976
ACH-000767,-0.20108348714414787
ACH-000768,-0.22210067166698272
ACH-000769,-0.0545811719376615
ACH-000770,-0.08759435031465082
ACH-000771,-0.013821705092493
ACH-000773,-0.018970613627031303
ACH-000776,-0.2608302937258975
ACH-000777,-0.3074141269981201
ACH-000778,-0.25480593830339043
ACH-000781,-0.0712902578023973
ACH-000782,-0.06316893554062684
ACH-000783,-0.0951962187576426
ACH-000784,-0.04999723536583827
ACH-000785,-0.22981675664931386
ACH-000787,-0.0986667274569555
ACH-000788,-0.07194850482907453
ACH-000791,-0.0835805078399656
ACH-000792,-0.1049679835430414
ACH-000794,-0.1699429567582378
ACH-000796,-0.1360488427508232
ACH-000798,-0.11542318314940014
ACH-000799,-0.4767177196303437
ACH-000800,-0.2492774904278698
ACH-000802,-0.11889137403484025
ACH-000804,-0.10502845477067377
ACH-000805,-0.30649929610843124
ACH-000809,-0.1931362100560618
ACH-000810,0.2695328536474164
ACH-000811,-0.07171352209668592
ACH-000817,-0.08175396588909767
ACH-000819,-0.1728269526780009
ACH-000820,-0.14075954273109026
ACH-000821,-0.15173000703759545
ACH-000822,-0.166046987044875
ACH-000823,-0.09786377706450056
ACH-000824,-0.05980922870288528
ACH-000827,-0.053475937913549536
ACH-000829,-0.08890994972964368
ACH-000831,-0.3078212884489321
ACH-000832,-0.12551501773111462
ACH-000833,-0.20055519917314013
ACH-000834,-0.2601318166566527
ACH-000835,-0.019117835780306076
ACH-000836,-0.09999979363446783
ACH-000837,-0.17717164677482028
ACH-000838,0.01523235080913664
ACH-000839,-0.07874885947320752
ACH-000840,-0.01711618797886197
ACH-000841,-0.0699326388303152
ACH-000843,-0.1450946636727402
ACH-000846,-0.2584638303047477
ACH-000847,-0.051130129831808466
ACH-000848,0.0007189282904710964
ACH-000849,-0.1714504103073418
ACH-000851,-0.17952423809708998
ACH-000855,-0.13075444712453504
ACH-000856,-0.03291561369437963
ACH-000858,-0.13507351295034994
ACH-000859,-0.08783576365646717
ACH-000861,-0.07751940690766664
ACH-000862,-0.09281321261006382
ACH-000865,-0.2089420641624184
ACH-000866,-0.034724128661115496
ACH-000867,-0.16124926885395086
ACH-000869,-0.08255838171001158
ACH-000872,-0.09416695163279401
ACH-000873,-0.2491004672491954
ACH-000876,-0.1347953732225459
ACH-000878,-0.09215903871148333
ACH-000880,-0.16347751306986033
ACH-000881,-0.2277066695178199
ACH-000882,-0.15936130443268062
ACH-000884,0.012299012065745057
ACH-000885,-0.1067307515434356
ACH-000887,-0.2345988587498143
ACH-000889,0.011414156245323144
ACH-000896,-0.19471385208049424
ACH-000898,-0.22626269105236865
ACH-000900,-0.1766181348883341
ACH-000901,-0.020908689917979884
ACH-000905,-0.07855949018097416
ACH-000906,-0.04327760956854238
ACH-000907,-0.0919844284923974
ACH-000910,0.015046946456423203
ACH-000911,-0.06935967626995232
ACH-000912,-0.1239659594113578
ACH-000913,-0.1233826926227408
ACH-000915,-0.15701485322313932
ACH-000916,0.03426206109233927
ACH-000917,-0.14514001362988874
ACH-000920,0.2661844635465509
ACH-000921,-0.06292978122929897
ACH-000924,-0.03777879726584722
ACH-000926,-0.08711966866561173
ACH-000928,-0.08495044221031263
ACH-000929,-0.17509936564933254
ACH-000932,-0.16989482333934086
ACH-000935,-0.09667822211028863
ACH-000936,-0.04184122329937559
ACH-000937,-0.13348502836714415
ACH-000938,-0.19027070628203951
ACH-000939,-0.3270211292396078
ACH-000941,-0.19824390382676785
ACH-000943,-0.0890753567064118
ACH-000946,-0.15084933565097175
ACH-000947,-0.07686173830392284
ACH-000948,-0.25538296383890874
ACH-000950,-0.14461092408090004
ACH-000953,-0.15840652767457453
ACH-000954,0.003972146974039063
ACH-000957,0.03732936365007804
ACH-000958,0.015585974566831216
ACH-000960,-0.12796411005738095
ACH-000963,-0.20839112653775735
ACH-000968,-0.21253365786578832
ACH-000969,-0.07853591189732714
ACH-000972,-0.0008041072063329147
ACH-000973,-0.0018531534676047413
ACH-000974,-0.117665311820959
ACH-000978,0.17493209842658045
ACH-000984,-0.24195743660924296
ACH-000986,-0.09657349729548252
ACH-000988,-0.01574323356919084
ACH-000993,-0.10442015132594544
ACH-000994,-0.16960458915839036
ACH-000996,-0.12861265371595915
ACH-001001,-0.1201916537980094
ACH-001020,-0.258198398794247
ACH-001028,-0.15306597288312354
ACH-001031,-0.15377984230378378
ACH-001038,-0.15211139030662407
ACH-001048,-0.04629392065929774
ACH-001050,0.04685210740277865
ACH-001053,-0.13907517843238285
ACH-001054,-0.07791062431667256
ACH-001061,-0.13625832367464275
ACH-001067,-0.04673553796727722
ACH-001075,0.058778593354649473
ACH-001096,0.002117110421125317
ACH-001111,-0.20869840912021892
ACH-001119,0.032267226383242774
ACH-001128,0.08533448578283685
ACH-001134,-0.16519208842658994
ACH-001151,-0.17018352703643513
ACH-001163,-0.0033213885093404593
ACH-001164,-0.18401244507110492
ACH-001183,0.049978055124575885
ACH-001192,-0.16210707484853876
ACH-001193,-0.08520257310700696
ACH-001196,-0.03871245817432808
ACH-001197,-0.030313497398339363
ACH-001205,-0.18179350866214344
ACH-001211,-0.053834618666062636
ACH-001212,-0.14797531079885867
ACH-001228,-0.21918978976555606
ACH-001232,-0.16497823915821658
ACH-001239,-0.046138751679889824
ACH-001270,-0.28208576358716303
ACH-001274,-0.19762902359325574
ACH-001275,-0.03710169391442189
ACH-001277,-0.09854848340708333
ACH-001278,0.05173902268215837
ACH-001280,-0.048639961080066914
ACH-001283,-0.1743242035662975
ACH-001289,-0.14498703273586155
ACH-001300,-0.1931731661258457
ACH-001301,-0.002424204708883657
ACH-001302,-0.1833007039724268
ACH-001306,-0.08560900684893348
ACH-001318,-0.10199104687812957
ACH-001322,-0.2131249167766771
ACH-001328,-0.19836502837510875
ACH-001332,-0.2557391922070588
ACH-001336,-0.042413521167909835
ACH-001346,-0.2328840297685966
ACH-001353,-0.09264507481334433
ACH-001354,0.022865249536568225
ACH-001367,-0.11423094176157406
ACH-001368,-0.16014327062662626
ACH-001374,-0.049028975754354144
ACH-001377,-0.19205529315229095
ACH-001380,-0.12208993005946787
ACH-001391,-0.12362478594104677
ACH-001408,-0.16896939848206444
ACH-001430,-0.08206558714311939
ACH-001431,-0.15040778649587752
ACH-001450,0.1074574252385799
ACH-001496,-0.09795224441822452
ACH-001500,-0.14720228954293466
ACH-001523,-0.23741124493947
ACH-001532,-0.0018810010918239558
ACH-001550,-0.08047643239156985
ACH-001552,-0.16917613436042842
ACH-001554,-0.0943583542689364
ACH-001654,-0.05003900319661952
ACH-001735,-0.1067680569778646
ACH-001736,-0.004597071000948626
ACH-001737,-0.17727547369937152
ACH-001740,-0.06634026400836067
ACH-001745,-0.16660630464961196
ACH-001765,-0.11505317802722848
