,TBC1D3B (414059)
ACH-000747,-0.7616298655681166
ACH-000748,-0.4989628183221891
ACH-000753,-0.423501117388396
ACH-000756,-0.4079055654333697
ACH-000757,-0.2569320154280965
ACH-000758,-0.2955729904284181
ACH-000760,-0.35459217686713235
ACH-000762,-0.4049218608202753
ACH-000763,-0.8115135065321919
ACH-000764,-0.4537829264337269
ACH-000765,-0.3203335624333992
ACH-000766,-0.4227597962413586
ACH-000767,-0.3187497267171205
ACH-000768,-0.32277578446789945
ACH-000769,-0.3446147039182171
ACH-000770,-0.6249528593582415
ACH-000771,-0.5170940806618916
ACH-000773,-0.6732014267466151
ACH-000776,-0.3165280071727031
ACH-000777,-0.4225543673261049
ACH-000778,-0.7797521637640248
ACH-000781,-0.3200137421727117
ACH-000782,-0.32511673232510635
ACH-000783,-0.6325539093098796
ACH-000784,-0.4782159645551688
ACH-000785,-0.5378375881591944
ACH-000787,-0.35768808622072434
ACH-000788,-0.3635323542311627
ACH-000791,-0.6648289995799591
ACH-000792,-0.4834311292724706
ACH-000794,-0.3639759171313707
ACH-000796,-0.6762627851099616
ACH-000798,-0.4757518357429898
ACH-000799,-0.6177761586451047
ACH-000800,-0.20254593761665696
ACH-000802,-0.4611059739165891
ACH-000804,-0.4700523663003061
ACH-000805,-0.4902440389507154
ACH-000809,-0.8463801330053901
ACH-000810,-0.39994155437527296
ACH-000811,-0.4849012342295329
ACH-000817,-0.5091661587211107
ACH-000819,-0.4325377634668434
ACH-000820,-0.4397494969723489
ACH-000821,-0.7320515201580022
ACH-000822,-0.5305827681406383
ACH-000823,-0.4352290143359805
ACH-000824,-0.4152763838284353
ACH-000827,-0.5145907966068023
ACH-000829,-0.4878952993067945
ACH-000831,-0.3921378955690922
ACH-000832,-0.5954918237496123
ACH-000833,-0.3753633567887176
ACH-000834,-0.5871896524333731
ACH-000835,-0.38199671365202
ACH-000836,-0.6076711431324734
ACH-000837,-0.3821315038891394
ACH-000838,-0.940081101280298
ACH-000839,-0.4807072893815232
ACH-000840,-0.5551529938609777
ACH-000841,-0.867446736648889
ACH-000843,-0.6896333436942739
ACH-000846,-0.4008632341039047
ACH-000847,-0.4455873269702346
ACH-000848,-0.36994770329495263
ACH-000849,-0.33439381391770323
ACH-000851,-0.3750038390477259
ACH-000855,-0.43474951776255616
ACH-000856,-0.5072009473077551
ACH-000858,-0.472641040505958
ACH-000859,-0.4848585469990343
ACH-000861,-0.4366053682840958
ACH-000862,-0.6408595715799008
ACH-000865,-0.2393749762279724
ACH-000866,-0.3257684521172433
ACH-000867,-0.5711622923533821
ACH-000869,-0.6799670318723958
ACH-000872,-0.5388973160808564
ACH-000873,-0.2863926137941629
ACH-000876,-0.4170430212773905
ACH-000878,-0.7485115872840612
ACH-000880,-0.4426978916238487
ACH-000881,-0.641899315643078
ACH-000882,-0.1763162195508526
ACH-000884,-0.5194520097733096
ACH-000885,-0.4124435295630229
ACH-000887,-0.5237610230759706
ACH-000889,-0.7890501193015841
ACH-000896,-0.4645543142128023
ACH-000898,-0.5738416286094018
ACH-000900,-0.4787797345558396
ACH-000901,-0.34367954914227394
ACH-000905,-0.3215411028200316
ACH-000906,-0.4672338946035114
ACH-000907,-0.4893023281205259
ACH-000910,-0.5923316822668231
ACH-000911,-0.4808947408210258
ACH-000912,-0.5392108500367012
ACH-000913,-0.5573219750995847
ACH-000915,-0.4314063348339887
ACH-000916,-0.4456553335166003
ACH-000917,-0.540750129097861
ACH-000920,-0.5539148827106652
ACH-000921,-0.6862769737381729
ACH-000924,-0.5789298237034824
ACH-000926,-0.30930940179927885
ACH-000928,-0.6372657154610823
ACH-000929,-0.6075393882554437
ACH-000932,-0.4138703720482888
ACH-000935,-0.6485502395583297
ACH-000936,-0.4233510804310561
ACH-000937,-0.33150419734301034
ACH-000938,-0.6391872089953378
ACH-000939,-0.9895457017393414
ACH-000941,-0.6321270091501958
ACH-000943,-0.6260928748786498
ACH-000946,-0.2968112439590132
ACH-000947,-0.5044715493161037
ACH-000948,-0.3416622507096804
ACH-000950,-0.3901292841971316
ACH-000953,-0.44489340879894
ACH-000954,-0.9209175781587452
ACH-000957,0.04705804932318343
ACH-000958,-0.4121359015067369
ACH-000960,-0.5490365201690874
ACH-000963,-0.4356877079772691
ACH-000968,-0.4363867018760206
ACH-000969,-0.35786891005149185
ACH-000972,-0.5319565325651261
ACH-000973,-0.5431602773835653
ACH-000974,-0.5262214731858355
ACH-000978,-0.2523448249127589
ACH-000984,-0.35612418140345936
ACH-000986,-0.4485608810062655
ACH-000988,-0.1319371741250032
ACH-000993,-0.5095288265197784
ACH-000994,-0.4176008983040382
ACH-000996,-0.4213686964302808
ACH-001001,-0.4752235188526959
ACH-001020,-0.3034685661084507
ACH-001028,-0.5376550124307887
ACH-001031,-0.6165850780836569
ACH-001038,-0.3690372009098527
ACH-001048,-0.4689136390208157
ACH-001050,-0.7263928071636218
ACH-001053,-0.6078088146495663
ACH-001054,-0.4348586807154624
ACH-001061,-0.4011200239599442
ACH-001067,-0.462677377370596
ACH-001075,-0.4416328636162951
ACH-001096,-0.28760834563251164
ACH-001111,-0.3555228168868632
ACH-001119,-0.5244227548148834
ACH-001128,-0.14095704381852062
ACH-001134,-0.6420701205834224
ACH-001151,-0.5117362539282252
ACH-001163,-0.7072505101866498
ACH-001164,-0.13135374650950393
ACH-001183,-0.2666874604566412
ACH-001192,-0.3037678328856188
ACH-001193,-0.4956672969631501
ACH-001196,-0.4811485637913438
ACH-001197,-0.561433789055089
ACH-001205,-0.5443629308769486
ACH-001211,-0.6004509617194511
ACH-001212,-0.5871347874630611
ACH-001228,-0.4915653943414662
ACH-001232,-0.5434562798185112
ACH-001239,-0.3927076607116499
ACH-001270,-0.5693205423213654
ACH-001274,-0.5683459493736223
ACH-001275,-0.6094523116839633
ACH-001277,-0.3093831535221838
ACH-001278,-0.39951750499937216
ACH-001280,-0.5214306609557795
ACH-001283,-0.4835890603256385
ACH-001289,-0.4182765565521752
ACH-001300,-0.4487567052765429
ACH-001301,-0.5013044416594183
ACH-001302,-0.4772452014765873
ACH-001306,-0.35640095155928153
ACH-001318,-0.5903249375917989
ACH-001322,-0.30102618968820405
ACH-001328,-0.497680655259962
ACH-001332,-0.5260134312340062
ACH-001336,-0.3329181064495172
ACH-001346,-0.3965442894147584
ACH-001353,-0.6274224204840042
ACH-001354,-0.6665854993237662
ACH-001367,-0.291781534048834
ACH-001368,-0.4825228147633845
ACH-001374,-0.544296777800606
ACH-001377,-0.5371820062132132
ACH-001380,-0.6673723623310415
ACH-001391,-0.4047052974877509
ACH-001408,-0.3777818740712301
ACH-001430,-0.5505324605387156
ACH-001431,-0.4285454566972221
ACH-001450,-0.28505606791086385
ACH-001496,-0.4259835506598464
ACH-001500,-0.2570926111242353
ACH-001523,-0.5894515839506997
ACH-001532,-0.6621771344386276
ACH-001550,-0.7053191682557121
ACH-001552,-0.4222409910559111
ACH-001554,-0.4937854595030561
ACH-001654,-0.5612869743858585
ACH-001735,-0.3061493549359775
ACH-001736,-0.6414826871442806
ACH-001737,-0.4704903917548324
ACH-001740,-0.5919915339120247
ACH-001745,-0.7423834944589551
ACH-001765,-0.6358124418967229
