,HPSE2 (60495)
ACH-000004,-0.3133145836397207
ACH-000005,0.11834621740009905
ACH-000007,-0.024373888232175938
ACH-000009,-0.23027124961512416
ACH-000011,-0.06621564404714307
ACH-000012,0.006346977058801489
ACH-000013,-0.12623851407268202
ACH-000014,-0.2255420274077297
ACH-000015,-0.20611668139082695
ACH-000017,-0.13065028651566302
ACH-000018,0.0007166809468147987
ACH-000019,0.08695444676149287
ACH-000021,-0.13614756308777398
ACH-000022,-0.042996497333623006
ACH-000025,-0.2567764717015036
ACH-000028,-0.006235912724917951
ACH-000030,-0.07216890096234073
ACH-000035,-0.16906809993617594
ACH-000036,0.0047852429533430905
ACH-000037,-0.12965399974343486
ACH-000039,0.21275976834651
ACH-000040,-0.2756528163756518
ACH-000041,-0.2152171451655956
ACH-000042,-0.1043607704088138
ACH-000045,-0.14052908428657299
ACH-000047,-0.015644804330265015
ACH-000052,-0.018166655665171588
ACH-000053,-0.07821561234791019
ACH-000054,-0.10908742958922182
ACH-000055,-0.11156103903371242
ACH-000060,-0.2125255193151333
ACH-000067,-0.2833803762822391
ACH-000070,-0.10942646504811517
ACH-000075,-0.13442453658340955
ACH-000078,-0.124751537820283
ACH-000082,-0.09936461320751357
ACH-000085,-0.07879378972161047
ACH-000086,-0.16348313886042795
ACH-000087,-0.4133444132911233
ACH-000092,-0.14812323400172514
ACH-000095,-0.2269879637556089
ACH-000097,-0.07800572312260137
ACH-000098,-0.11189769174177644
ACH-000099,0.04555791745802575
ACH-000108,-0.03876798014127903
ACH-000113,-0.06768366492371101
ACH-000116,-0.12370581195272948
ACH-000118,-0.14613589695489174
ACH-000120,0.0921509707720686
ACH-000123,-0.2243582219610081
ACH-000127,-0.06827472693557174
ACH-000128,-0.13897896392302606
ACH-000132,-0.2835352984578111
ACH-000133,-0.0728471275294663
ACH-000137,0.0709435202257621
ACH-000138,-0.01753835829682151
ACH-000142,-0.07589563014896851
ACH-000143,0.049941886417510316
ACH-000146,-0.11204089254047037
ACH-000148,-0.1849595474065955
ACH-000150,-0.10640104708599103
ACH-000152,-0.2510087619144388
ACH-000153,-0.2585283287445581
ACH-000159,-0.206484137370071
ACH-000160,-0.13955486776134962
ACH-000163,-0.052321318761952916
ACH-000167,-0.5318322911942086
ACH-000168,-0.11955457047306887
ACH-000169,-0.17844839215270172
ACH-000178,-0.10775280558517554
ACH-000183,-0.1458812137833508
ACH-000188,-0.09116292311496582
ACH-000189,0.181435073826847
ACH-000190,-0.3372866278048412
ACH-000198,-0.014650706024380506
ACH-000203,-0.4770290925996023
ACH-000204,-0.16721487558654718
ACH-000206,-0.2330933885351655
ACH-000207,-0.10146117117485556
ACH-000208,0.09607940413639793
ACH-000210,-0.3253112302142559
ACH-000211,-0.22545609541195344
ACH-000215,-0.08508513113078672
ACH-000221,-0.2287473377868173
ACH-000222,-0.14194438075207955
ACH-000223,-0.15416336726409305
ACH-000226,-0.02108410425078641
ACH-000227,-0.13015577371778314
ACH-000228,-0.17315276620193432
ACH-000231,-0.1084595540026444
ACH-000232,-0.12525733365157302
ACH-000233,-0.2242918260956937
ACH-000234,-0.14838943396176604
ACH-000235,-0.15268463985885405
ACH-000237,-0.21871660216273134
ACH-000238,-0.10169487934984628
ACH-000242,-0.2518328332536372
ACH-000243,-0.12409055308649013
ACH-000244,-0.19611587631874408
ACH-000246,-0.15118933286686234
ACH-000248,0.07178859590269357
ACH-000250,-0.06167926337349827
ACH-000251,-0.1529510951379506
ACH-000252,-0.1538185462583961
ACH-000253,-0.17298496446142295
ACH-000255,-0.154693921974146
ACH-000256,-0.1720273811704175
ACH-000257,-0.03036371280682815
ACH-000258,-0.32827563973871005
ACH-000259,-0.0955496896239422
ACH-000260,0.014580903858140084
ACH-000261,-0.1200136872589409
ACH-000262,-0.2653514971229731
ACH-000263,-0.050145218388888885
ACH-000264,-0.1597292579946197
ACH-000265,-0.1357872726556791
ACH-000266,-0.03634231557219405
ACH-000272,-0.0949920895544927
ACH-000274,-0.09396596468016699
ACH-000277,-0.06460655286595862
ACH-000278,-0.16790798645236735
ACH-000279,-0.07408370166009731
ACH-000280,-0.04914990508726098
ACH-000281,-0.15999072226742972
