,SIPA1L1 (26037)
ACH-000004,-0.0065096709650272104
ACH-000005,0.20712121287874866
ACH-000007,-0.008024288994220927
ACH-000009,0.036899114607156384
ACH-000011,0.04167637898037242
ACH-000012,-0.015589974074276557
ACH-000013,-0.0356244317297617
ACH-000014,0.08627244846536485
ACH-000015,-0.06955264601218092
ACH-000017,-0.014987861552679284
ACH-000018,0.113392499611606
ACH-000019,-0.10779863188063114
ACH-000021,0.129796795832427
ACH-000022,0.043221268808597606
ACH-000025,0.16145251042180045
ACH-000028,-0.022885623671240692
ACH-000030,0.1914318921960341
ACH-000035,0.04989662578390222
ACH-000036,-0.01377557188011052
ACH-000037,0.05873250662051065
ACH-000039,0.2245428755602108
ACH-000040,-0.04717339786488088
ACH-000041,0.2522316424322777
ACH-000042,-0.02911778682263445
ACH-000045,0.07040167704517783
ACH-000047,0.03227739772917431
ACH-000052,0.0010909803799465463
ACH-000053,0.11273358856783995
ACH-000054,0.08429757060167065
ACH-000055,-0.14678565766389398
ACH-000060,-0.1480585898799574
ACH-000067,-0.046461717251153264
ACH-000070,0.16801065377854674
ACH-000075,0.16909510058626853
ACH-000078,0.14023040449772176
ACH-000082,0.06656112496699805
ACH-000085,-0.13479047685178142
ACH-000086,0.09211463674274613
ACH-000087,0.1179273147335594
ACH-000092,0.09879104058506888
ACH-000095,0.01527596105690878
ACH-000097,-0.013968773545880296
ACH-000098,-0.03727857778614944
ACH-000099,0.1497467662137496
ACH-000108,-0.0394547355410256
ACH-000113,-0.053938242559218016
ACH-000116,0.07586999181367095
ACH-000118,0.06761049341979285
ACH-000120,-0.08446963450272946
ACH-000123,0.03278809275537745
ACH-000127,0.04289015504885617
ACH-000128,-0.09391865657711744
ACH-000132,-0.04623807376652024
ACH-000133,0.09913176080996243
ACH-000137,0.226789399982856
ACH-000138,-0.018096481920122226
ACH-000142,0.12031687653415545
ACH-000143,-0.07670589164666615
ACH-000146,0.07123255702419239
ACH-000148,-0.07890601680282405
ACH-000150,0.28433989900140777
ACH-000152,-0.0018146190545644016
ACH-000153,0.14905041530808233
ACH-000159,0.024147524044810558
ACH-000160,-0.0105884168742083
ACH-000163,0.2767201337916061
ACH-000167,0.1515278641923458
ACH-000168,0.2743758555744003
ACH-000169,0.11909301466271953
ACH-000178,0.05058059638099775
ACH-000183,0.01807566970070772
ACH-000188,0.15087093606219695
ACH-000189,0.1293927406710363
ACH-000190,0.18528696160810504
ACH-000198,0.042140519569059405
ACH-000203,0.20393042983375126
ACH-000204,-0.04054082159801935
ACH-000206,0.05068941350083348
ACH-000207,0.0879769149040675
ACH-000208,-0.058830647965501914
ACH-000210,-0.2811042854169868
ACH-000211,-0.06616534185354747
ACH-000215,0.055622775674395886
ACH-000221,0.09955093476619298
ACH-000222,-0.02757785689208981
ACH-000223,0.03589833102951902
ACH-000226,-0.008791636430354395
ACH-000227,0.05505590767143628
ACH-000228,-0.023608709975685344
ACH-000231,0.047457117100895785
ACH-000232,0.08142183909979969
ACH-000233,-0.04937941936241528
ACH-000234,-0.0250566033242964
ACH-000235,0.04859418035036224
ACH-000237,0.17969772589433186
ACH-000238,0.022123796103145372
ACH-000242,-0.023905587576992172
ACH-000243,0.0008472077020807189
ACH-000244,0.006048836739835392
ACH-000246,-0.017402067837112754
ACH-000248,-0.009090349324056208
ACH-000250,0.05085913752625849
ACH-000251,0.3744618104211799
ACH-000252,-0.033774937278012576
ACH-000253,0.07986692572531126
ACH-000255,0.09404058271020303
ACH-000256,0.03816478218178487
ACH-000257,-0.19889145748339326
ACH-000258,0.2424309224159155
ACH-000259,0.03282434337305231
ACH-000260,0.11099951924784103
ACH-000261,0.0789811571647582
ACH-000262,-0.05738980221615932
ACH-000263,0.13483316757436198
ACH-000264,0.145988712244707
ACH-000265,0.00921656308000683
ACH-000266,-0.013833496291847916
ACH-000272,0.007041659184565702
ACH-000274,0.11567937256579593
ACH-000277,-0.005594426158180425
ACH-000278,0.0822389657492956
ACH-000279,0.15694304444755308
ACH-000280,-0.02357621071199596
ACH-000281,0.024786216602537797
ACH-000288,0.1954975961801034
ACH-000291,-0.035405635889992966
ACH-000293,0.07353252633499792
ACH-000294,-0.035552084604362176
ACH-000295,0.10261488326032424
ACH-000296,0.1361661788797343
ACH-000302,0.07344217453772699
ACH-000304,0.10788994151773948
ACH-000307,0.21788171461600134
ACH-000308,0.01266209739146139
ACH-000310,0.04764662657712556
ACH-000311,-0.0345303467093221
ACH-000312,0.04007979134423311
ACH-000315,0.06361668263067184
ACH-000316,0.02263483540435916
ACH-000317,0.0674003239648381
ACH-000318,0.0932980667100714
ACH-000319,0.03828193986853522
ACH-000320,0.017714203542954058
ACH-000322,0.010806056750832248
ACH-000323,-0.022616121422810227
ACH-000324,-0.022250475610485737
ACH-000329,0.031484425679594134
ACH-000330,0.2178039635140656
ACH-000331,0.20843653933728548
ACH-000332,-0.05432417061868594
ACH-000334,0.06101668466727946
ACH-000335,-0.00828388883894742
ACH-000336,0.15604854143404975
ACH-000337,-0.13471550231079932
ACH-000338,0.08325142421957743
ACH-000339,0.003045131160957264
ACH-000341,0.06911138378630569
ACH-000348,-0.022041647578226915
ACH-000350,-0.020280138564541587
ACH-000352,-0.008030576452904906
ACH-000356,0.08169033701371077
ACH-000361,-0.09363898296987104
ACH-000362,-0.01337650607987678
ACH-000363,-0.017978331708536032
ACH-000364,0.014202602265468366
ACH-000365,0.09957494729057484
ACH-000366,0.0985704468624988
ACH-000368,0.07325901782970637
ACH-000374,0.14260402430434707
ACH-000375,0.04623808260855703
ACH-000376,0.035814956115878954
ACH-000381,0.031018995935066237
ACH-000383,0.002667655949648847
ACH-000387,0.0955142833799868
ACH-000389,0.045556885576288335
ACH-000390,0.0023032349015766093
ACH-000393,-0.0904217898401336
ACH-000395,0.14865334646339665
ACH-000396,-0.0684705536273175
ACH-000397,-0.03644031372368507
ACH-000401,0.104711175213133
ACH-000402,-0.217441901709603
ACH-000403,0.0017585144062736045
