,SNAPC3 (6619)
ACH-000004,-0.7307954055432243
ACH-000005,-0.9285799466332724
ACH-000007,-0.669955472565954
ACH-000009,-1.3536779608221674
ACH-000011,-0.8694549618040135
ACH-000012,-0.9469131438297668
ACH-000013,-0.9680102921095116
ACH-000014,-1.1639539257772678
ACH-000015,-1.1785304461263244
ACH-000017,-0.9783722893383001
ACH-000018,-1.0624834992547134
ACH-000019,-0.8838744715858384
ACH-000021,-0.9841210795052026
ACH-000022,-1.315510837052406
ACH-000025,-1.1403864232177496
ACH-000028,-0.9405867492095372
ACH-000030,-1.2091398837637892
ACH-000035,-1.1630498421611717
ACH-000036,-1.0456220661334028
ACH-000037,-0.9365097816207612
ACH-000039,-1.1885432750254488
ACH-000040,-1.2588197323968662
ACH-000041,-1.5109700194085824
ACH-000042,-1.0991328837814556
ACH-000045,-0.9252242613499844
ACH-000047,-1.205269095996318
ACH-000052,-1.098521176488833
ACH-000053,-1.043835466921336
ACH-000054,-1.0820962085071206
ACH-000055,-1.2514600383897856
ACH-000060,-1.1147824084575897
ACH-000067,-1.0682554115736267
ACH-000070,-0.9479111582268008
ACH-000075,-1.2271748605101709
ACH-000078,-0.8874572997127304
ACH-000082,-1.0193586326816588
ACH-000085,-1.1406891585483816
ACH-000086,-0.962334100567642
ACH-000087,-1.3027168147522383
ACH-000092,-1.044339636563546
ACH-000095,-0.8995667041054465
ACH-000097,-1.1174578972523388
ACH-000098,-1.179128123637743
ACH-000099,-0.6078349902677025
ACH-000108,-1.1213408050628348
ACH-000113,-0.850752314563458
ACH-000116,-1.0059346137458258
ACH-000118,-1.1250959856225256
ACH-000120,-0.8118716321155665
ACH-000123,-0.969713207027814
ACH-000127,-1.0602595246524829
ACH-000128,-0.9921805157466008
ACH-000132,-0.9447334721251588
ACH-000133,-1.32879007496105
ACH-000137,-1.1776493901872558
ACH-000138,-1.1471222148235243
ACH-000142,-1.0422875896755042
ACH-000143,-1.0592978942261035
ACH-000146,-0.9603023085479732
ACH-000148,-1.2891465358683143
ACH-000150,-0.9266008220897394
ACH-000152,-1.0539008637887357
ACH-000153,-1.119693932716488
ACH-000159,-1.1747820127723798
ACH-000160,-1.0390732782426966
ACH-000163,-1.3901825811138822
ACH-000167,-1.7317745149374288
ACH-000168,-1.3870197523921604
ACH-000169,-1.2812563339243532
ACH-000178,-1.02109189325612
ACH-000183,-1.0174569807523577
ACH-000188,-0.90701798892339
ACH-000189,-1.2717932691037812
ACH-000190,-1.2431189750744522
ACH-000198,-0.7496243104204917
ACH-000203,-0.8759835995565182
ACH-000204,-1.164707284883015
ACH-000206,-1.4558836447730494
ACH-000207,-0.8941845615970629
ACH-000208,-0.9708482297439852
ACH-000210,-0.7311523997378491
ACH-000211,-1.1410635850947222
ACH-000215,-1.1545112371750972
ACH-000221,-1.3383499973567976
ACH-000222,-0.9770899928345324
ACH-000223,-0.8172891395835872
ACH-000226,-1.1050733889157196
ACH-000227,-0.7570326016719428
ACH-000228,-1.2238763650954612
ACH-000231,-0.9987592480486864
ACH-000232,-0.9219706988708242
ACH-000233,-1.0062310756441006
ACH-000234,-0.936613707967296
ACH-000235,-1.000326041315649
ACH-000237,-1.1457662331085154
ACH-000238,-0.8817130451189522
ACH-000242,-1.1310090201684844
ACH-000243,-1.3003481577971328
ACH-000244,-1.1149509913003983
ACH-000246,-1.075303499545432
ACH-000248,-1.1368760368862405
ACH-000250,-0.9595818597019552
ACH-000251,-1.0989554711241662
ACH-000252,-0.7499308724031376
ACH-000253,-1.0730803002108926
ACH-000255,-0.9997380280203249
ACH-000256,-1.053840623704843
ACH-000257,-0.6663479716544605
ACH-000258,-0.9459207407066792
ACH-000259,-0.9191309200175768
ACH-000260,-1.2582414916003253
ACH-000261,-1.170570276950051
ACH-000262,-0.9681511485300855
ACH-000263,-1.131948301256229
ACH-000264,-0.8952178864078526
ACH-000265,-0.9867926269645874
ACH-000266,-1.4093892234332188
ACH-000272,-0.6478835267338511
ACH-000274,-1.1455376425849528
ACH-000277,-0.7936566285892328
ACH-000278,-1.0941904915161111
ACH-000279,-0.9533392042578328
ACH-000280,-1.272260283283985
ACH-000281,-1.019997451810182
ACH-000288,-0.8288392576206809
ACH-000291,-1.1597230210831038
ACH-000293,-1.4505914052101592
ACH-000294,-0.8808769036504276
ACH-000295,-0.9807919169735456
ACH-000296,-1.1479015849736904
ACH-000302,-1.0565677837176108
ACH-000304,-1.6095499161374531
ACH-000307,-1.1383485716738408
ACH-000308,-1.3371556945662135
ACH-000310,-0.6595238166914713
ACH-000311,-1.1156973664619767
ACH-000312,-0.9156190106596168
ACH-000315,-1.2501603613775674
ACH-000316,-1.2403135086410464
ACH-000317,-1.1453445030331642
ACH-000318,-1.4997497003727016
ACH-000319,-1.0664183691492823
ACH-000320,-1.1189091351571314
ACH-000322,-0.8468546017781009
ACH-000323,-1.3325669377093938
ACH-000324,-1.2363271678558885
ACH-000329,-1.0430346166526079
ACH-000330,-1.1002403694152108
ACH-000331,-1.2113935922966184
ACH-000332,-1.2244874345254553
ACH-000334,-1.0347108915486274
ACH-000335,-0.8662613073107076
ACH-000336,-0.8651291885799326
ACH-000337,-1.1928377955189342
ACH-000338,-0.9857400996387392
ACH-000339,-1.1121724126709505
ACH-000341,-0.6803959265383343
ACH-000348,-1.3220465462945803
ACH-000350,-0.7254860466881838
ACH-000352,-1.4318216034332052
ACH-000356,-1.4853787740549107
ACH-000361,-1.0224917347941531
ACH-000362,-0.8515511973368375
ACH-000363,-1.3254313643883753
ACH-000364,-0.9499225624468984
ACH-000365,-0.9881746583794752
ACH-000366,-1.1234195816789672
ACH-000368,-1.0546507259142834
ACH-000374,-1.4826230914309608
ACH-000375,-0.9502237712504632
ACH-000376,-1.0892637546381287
ACH-000381,-1.129570370777346
ACH-000383,-0.8762542957723124
ACH-000387,-1.144648230716019
ACH-000389,-1.2589651910996076
ACH-000390,-1.6231737077959532
ACH-000393,-1.0576704944329247
ACH-000395,-0.930533886838
ACH-000396,-0.8475921655100891
ACH-000397,-1.047291853556955
ACH-000401,-1.2002410165940172
ACH-000402,-1.1169491737901354
ACH-000403,-0.874498030229847
ACH-000404,-1.3206382698127803
ACH-000406,-1.1033413586998788
ACH-000407,-1.1140402363723387
ACH-000408,-1.188519819805658
ACH-000410,-1.2066780440866196
ACH-000411,-1.0158895913022803
ACH-000414,-1.073326697807799
ACH-000415,-0.9633473275147184
ACH-000416,-1.078297816886058
ACH-000420,-1.0995820106919387
ACH-000421,-1.1263746578830307
ACH-000424,-1.0058768434966552
ACH-000425,-0.9589841681206754
ACH-000426,-1.314564560740789
ACH-000427,-1.0021133238916275
ACH-000433,-0.9964980540304672
ACH-000435,-1.123238156551834
ACH-000436,-0.8566022287660127
ACH-000444,-1.041786932029435
ACH-000445,-1.2052844662941118
ACH-000448,-0.7843051786500216
ACH-000450,-1.3050471398798145
ACH-000452,-1.1072817641257229
