,NOSIP (51070)
ACH-000203,0.02401797566377117
ACH-000204,-0.2652997908237353
ACH-000206,-0.22720249276954024
ACH-000207,-0.13208755641583605
ACH-000208,-0.1661165617997224
ACH-000210,-0.2437911945912935
ACH-000211,-0.3143297160276328
ACH-000215,-0.07138156374734601
ACH-000221,-0.327719985076675
ACH-000222,-0.10041745443491867
ACH-000223,-0.18108472797653147
ACH-000226,-0.32878586058714154
ACH-000227,-0.18418334711324585
ACH-000228,-0.11202843589000236
ACH-000231,-0.02816812706645322
ACH-000232,0.217782940186879
ACH-000233,-0.21987074590573252
ACH-000234,-0.23310334231277505
ACH-000235,-0.13907966959054022
ACH-000237,-0.19265042433422053
ACH-000238,-0.09307636592015148
ACH-000242,-0.23007311998618535
ACH-000243,-0.05205716730811656
ACH-000244,-0.21737027515493407
ACH-000246,-0.12106482629394495
ACH-000248,-0.4187458944457696
ACH-000250,-0.265955560025924
ACH-000251,-0.09515012366093056
ACH-000252,-0.04832163880914382
ACH-000253,0.009974461617307624
ACH-000255,-0.3695887543348677
ACH-000256,-0.1465258565891256
ACH-000257,-0.02403899396425217
ACH-000258,-0.13555220062079415
ACH-000259,-0.11371885250396613
ACH-000260,-0.11938176545737013
ACH-000261,-0.06550738904418213
ACH-000262,-0.16934574676167596
ACH-000263,-0.07304094840435538
ACH-000264,0.06541743897936121
ACH-000265,-0.31207993820300256
ACH-000266,-0.120903566460129
ACH-000272,-0.00825923753014992
ACH-000274,-0.12501571277227494
ACH-000277,-0.12669802456448626
ACH-000278,-0.14775060846967553
ACH-000279,-0.053127690961194934
ACH-000280,-0.08710820821600819
ACH-000281,-0.23294297305408185
ACH-000288,0.10257298234880363
ACH-000291,-0.053511645229348696
ACH-000293,-0.2287347970236836
ACH-000294,-0.2773392287699645
ACH-000295,-0.19245207592592686
ACH-000296,-0.12402662298296235
ACH-000302,-0.35747616983322344
ACH-000304,-0.28887187557134186
ACH-000307,-0.03169007403966431
ACH-000308,-0.3371871287583401
ACH-000310,-0.1637703103757949
ACH-000311,-0.07898824161938219
ACH-000312,0.049737690335781966
ACH-000315,-0.4009592846319572
ACH-000316,0.0994446829075958
ACH-000317,-0.15983568150347952
ACH-000318,-0.06767309502567494
ACH-000319,-0.2435475783549945
ACH-000320,0.061301557690244785
ACH-000322,0.13530326446997715
ACH-000323,-0.03837566426265136
ACH-000324,-0.28660105713449285
ACH-000329,-0.1769096853676651
ACH-000330,-0.2595762740534531
ACH-000331,-0.30691027607946314
ACH-000332,-0.0955186816850375
ACH-000334,-0.1949221691330381
ACH-000335,-0.03490681006508228
ACH-000336,-0.17673075259745222
ACH-000337,-0.2852911488190191
ACH-000338,-0.383858123389854
ACH-000339,-0.16463995174592194
ACH-000341,-0.02716133789128939
ACH-000348,-0.05334510200400857
ACH-000350,-0.31780097441662103
ACH-000352,-0.14824165498880953
ACH-000356,-0.2006966260138571
ACH-000361,-0.03491214925278869
ACH-000362,0.0020506159686641398
ACH-000363,-0.13788364204844006
ACH-000364,-0.3746117869762299
ACH-000365,-0.24570770172797196
ACH-000366,-0.19047887122934812
ACH-000368,-0.08665825358507112
ACH-000374,-0.3636876303092411
ACH-000375,-0.10321733458620157
ACH-000376,-0.09348037201662872
ACH-000381,-0.11047766230825652
ACH-000383,-0.10820065027905393
ACH-000387,-0.1750533590914014
ACH-000389,-0.3873881830164568
ACH-000390,-0.12386778362952812
ACH-000393,-0.20844466754992846
ACH-000395,-0.38466063941234174
ACH-000396,-0.209396637969522
ACH-000397,-0.4311314155676888
ACH-000401,-0.1804529142040128
ACH-000402,-0.2354104246809237
ACH-000403,-0.11544665889459868
ACH-000404,-0.04092015265681888
ACH-000406,-0.04840013124117206
ACH-000407,-0.1883723524281649
ACH-000408,-0.1735693067424399
ACH-000410,-0.18258189918265147
ACH-000411,-0.15469887497756854
ACH-000414,-0.10485191433789262
ACH-000415,-0.10511268185685944
ACH-000416,-0.157979849003279
ACH-000420,-0.2460922197630608
ACH-000421,-0.2918118718877339
ACH-000424,-0.012552923350125807
ACH-000425,-0.08444705638375384
ACH-000426,-0.1448633285954226
ACH-000427,-0.19593477293428355
ACH-000433,-0.31074364090699325
ACH-000435,0.08035289055903674
ACH-000436,-0.10002705076306262
ACH-000444,-0.0729251555408993
ACH-000445,-0.1169880511711812
ACH-000448,-0.1446639723416385
ACH-000450,-0.10706653639747736
ACH-000452,-0.0754570858906816
ACH-000454,-0.20798680033464667
ACH-000458,-0.2353968696956786
ACH-000459,-0.2249149303419804
ACH-000460,-0.3704353569300736
ACH-000461,-0.029265677599732694
ACH-000463,-0.14721361471034214
ACH-000464,-0.19900627158093626
ACH-000466,-0.13537695978744768
ACH-000467,-0.14863206856830075
ACH-000468,-0.2355985860525229
ACH-000469,-0.08743853591643999
ACH-000470,-0.4148918055590351
ACH-000471,-0.053482481425483085
ACH-000472,-0.1592927419363914
ACH-000473,-0.12997654448772772
ACH-000475,-0.15979380959234135
ACH-000476,-0.2072543657199272
ACH-000477,-0.09646972667054664
ACH-000479,-0.1127889455950026
ACH-000480,-0.06001231117963025
ACH-000481,-0.038671587667449436
ACH-000483,-0.17472512445480465
ACH-000484,-0.29920670097494945
ACH-000485,0.00281266260713836
ACH-000486,-0.1713388128076714
ACH-000487,-0.3088682048049333
ACH-000488,-0.2164156835467481
ACH-000490,-0.027429289654685083
ACH-000491,-0.16069967045941874
ACH-000495,-0.16393280154302312
ACH-000496,-0.1305548606679936
ACH-000499,-0.3176876778201703
ACH-000500,-0.06705751098420991
ACH-000502,-0.16168186219440311
ACH-000503,-0.37667534784823103
ACH-000505,-0.104418940511818
ACH-000507,-0.08468078194220308
ACH-000510,-0.2156473907607392
ACH-000511,-0.3468672905060294
ACH-000512,-0.3121068597184728
ACH-000516,0.09124620805421056
ACH-000517,-0.1988248372060188
ACH-000518,-0.10469625848851086
ACH-000520,-0.15139714012335714
ACH-000521,-0.0599036373580668
ACH-000522,-0.09479016041044636
ACH-000524,-0.14049024233002086
ACH-000527,-0.1535988954216744
ACH-000528,-0.18268189130483015
ACH-000537,-0.15568867537404793
ACH-000541,0.0620935478597392
ACH-000542,-0.0352245582901175
ACH-000544,-0.11460951561056393
ACH-000545,-0.02845133149806849
ACH-000547,-0.5572136005925129
ACH-000548,-0.2618627791467354
ACH-000549,-0.09415246270542177
ACH-000550,-0.006109502112548753
ACH-000552,-0.1118282336779444
ACH-000556,-0.11558807222313115
ACH-000557,-0.0599781393705038
ACH-000569,-0.0592821642658244
ACH-000570,-0.06429050146158853
ACH-000571,-0.185653095917585
ACH-000573,-0.057401616457258636
ACH-000576,-0.19659132873587806
ACH-000579,-0.10579794723329293
ACH-000580,-0.07103292619700978
ACH-000584,-0.243841603082649
ACH-000585,-0.2211250586144634
ACH-000588,-0.04869083601900448
ACH-000589,-0.2807726339823029
ACH-000591,-0.039382984022991584
ACH-000593,-0.10766679419292566
ACH-000600,-0.043901676806721183
ACH-000601,-0.1435553342440136
ACH-000605,-0.30717302269231705
ACH-000606,-0.3851204362953691
ACH-000608,-0.17629014713335334
ACH-000614,0.04814350328864343
ACH-000616,-0.20146832463298595
ACH-000618,-0.08134579466205935
ACH-000619,-0.1459228413439211
ACH-000620,-0.21221409721944426
ACH-000621,-0.09952075046287236
ACH-000622,-0.15722337438923348
ACH-000623,-0.20214215886226847
ACH-000624,-0.3612045707608473
ACH-000627,-0.1144551098110044
ACH-000630,-0.21797618301582614
ACH-000631,-0.2494760884097495
ACH-000632,-0.003956311834822885
ACH-000633,-0.21168968527779866
ACH-000637,-0.3907882724483437
ACH-000638,-0.31003690446035403
ACH-000646,-0.026800240684236226
ACH-000647,-0.0524107091545471
ACH-000648,-0.2747400168798961
ACH-000649,-0.34028048602271155
ACH-000651,-0.1261804642767178
ACH-000652,-0.1852640060317916
ACH-000653,-0.17005546975477098
ACH-000657,-0.2674978780998568
ACH-000658,0.01893528699170544
ACH-000661,-0.19003905679732047
ACH-000662,-0.12691578682229118
ACH-000663,-0.28555597379841324
ACH-000665,-0.13849776391603802
ACH-000671,-0.14646939289088598
ACH-000672,0.016619967385215997
ACH-000673,-0.07322421845656064
ACH-000676,-0.05126154923397453
ACH-000677,-0.1448637906064305
ACH-000681,-0.17494895700535218
ACH-000683,-0.09592559621587872
ACH-000684,-0.031597376143135424
ACH-000688,-0.06850065995370658
ACH-000693,-0.2924560706430685
ACH-000694,-0.2316956371465541
ACH-000695,-0.18519437926229584
ACH-000696,-0.19461441244668076
ACH-000697,-0.20816151063688595
ACH-000699,-0.19388384788146767
ACH-000701,-0.1833080980226746
ACH-000706,-0.14087147856458074
ACH-000711,-0.061802317228005665
ACH-000713,-0.19052142138088415
ACH-000714,-0.07237755324196382
ACH-000718,-0.25439359799302136
ACH-000720,0.07803504193600397
ACH-000721,-0.005048065658526753
ACH-000724,-0.17806735511579774
ACH-000725,-0.2561154799768354
ACH-000732,-0.19868981170576602
ACH-000734,-0.17954115111720234
ACH-000735,-0.16618839663077595
ACH-000736,-0.1117529136709578
ACH-000738,-0.0802124810601755
ACH-000746,-0.09083061445340683
ACH-000747,-0.3707326513491617
ACH-000748,0.11608321498101262
ACH-000753,-0.10751329050584728
ACH-000756,-0.036567462654918
ACH-000757,-0.16739882899486572
ACH-000758,-0.12418769800098585
ACH-000760,-0.19453942296416327
ACH-000762,-0.20569946771466185
ACH-000763,-0.07117585641730419
ACH-000764,-0.3201508744147163
ACH-000765,-0.1997686798708082
ACH-000766,-0.1781446792776745
ACH-000767,-0.2031715671478027
ACH-000768,-0.1791345810332492
ACH-000769,-0.15415240510514455
ACH-000770,-0.23876581542117786
ACH-000771,-0.2070330247073435
ACH-000773,-0.21855486027449794
ACH-000776,-0.2835395185994275
ACH-000777,-0.1180175633265154
ACH-000778,-0.1823826542412347
ACH-000781,-0.16911479844902794
ACH-000782,-0.019308071522057463
ACH-000783,-0.24349642628466556
ACH-000784,-0.17808288704451095
ACH-000785,-0.19424456652510635
ACH-000787,-0.4860335252501442
ACH-000788,-0.04822623560953608
ACH-000791,-0.17070443021738635
ACH-000792,-0.2659234732797179
ACH-000794,-0.3822651955241851
ACH-000796,0.0597209093590353
ACH-000798,-0.494318333223856
ACH-000799,-0.001701648259940348
ACH-000800,-0.2327956054251699
ACH-000802,-0.2259306615782901
ACH-000804,-0.004304319477537739
ACH-000805,-0.16228082492252166
ACH-000809,-0.07008087019812224
ACH-000810,0.03982145907714157
ACH-000811,-0.1686524994864037
ACH-000817,-0.5139822524971797
ACH-000819,-0.2581377604849257
ACH-000820,-0.1252176670112575
ACH-000821,-0.02265012536375696
ACH-000822,-0.23289207946591384
ACH-000823,-0.17894656922292476
ACH-000824,-0.2828265557457262
ACH-000827,-0.10128827575844664
ACH-000829,-0.06472951987930572
ACH-000831,-0.3055017460627492
ACH-000832,-0.2731513125643802
ACH-000833,-0.21456759486542895
ACH-000834,-0.2155322350040332
ACH-000835,-0.21888917667827648
ACH-000836,-0.2536674931082601
ACH-000837,-0.08926732190396723
ACH-000838,-0.19681868711773115
ACH-000839,-0.28445926197557475
ACH-000840,-0.3731743336191486
ACH-000841,-0.07011461306031706
ACH-000843,-0.3649258099112076
ACH-000846,-0.2401658128015049
ACH-000847,-0.2908127540666313
ACH-000848,-0.11685194915089772
ACH-000849,-0.27913173618684495
ACH-000851,-0.20275389633991345
ACH-000855,-0.06507186513310254
ACH-000856,-0.1763765026932778
ACH-000858,-0.17300442686847312
ACH-000859,-0.13911353489961806
ACH-000861,-0.03545925511407028
ACH-000862,-0.23172447290613435
ACH-000865,-0.2779354843554409
ACH-000866,-0.1875001487034875
ACH-000867,-0.19842527387065867
ACH-000869,-0.1361870667782924
ACH-000872,-0.28059182568888785
ACH-000873,-0.05884821281667923
ACH-000876,-0.16947252528060347
ACH-000878,-0.0022994867345288764
ACH-000880,-0.1969844535143794
ACH-000881,-0.02116324371020775
ACH-000882,-0.34253827059774256
ACH-000884,-0.2047685197244785
ACH-000885,-0.03936108892523759
ACH-000887,-0.18296504054877144
ACH-000889,-0.0539717576920815
ACH-000896,0.034000031313351366
ACH-000898,-0.16703960387945171
ACH-000900,-0.17279621036246426
ACH-000901,-0.2966599539085095
ACH-000905,-0.14002417381945928
ACH-000906,-0.10371146724716583
ACH-000907,-0.23988043611301746
ACH-000910,-0.09995805291720858
ACH-000911,-0.15689188382013322
ACH-000912,-0.6263707619119496
ACH-000913,-0.1770069926655255
ACH-000915,-0.09752946243859067
ACH-000916,-0.1897834711759054
ACH-000917,-0.35483319022325555
ACH-000920,-0.0857513497734462
ACH-000921,-0.3468877781046985
ACH-000924,-0.3119240841016728
ACH-000926,-0.09630925929525706
ACH-000928,-0.06789128503714327
ACH-000929,-0.15596320431505278
ACH-000932,-0.3011277507093464
ACH-000935,-0.03899245056352811
ACH-000936,-0.31392099647261346
ACH-000937,0.0766429975515126
ACH-000938,0.07588436880158046
ACH-000939,-0.22447673649126404
ACH-000941,-0.2642601312637723
ACH-000943,-0.3396811594406488
ACH-000946,-0.2244686236803012
ACH-000947,0.00790102959073685
ACH-000948,-0.19657257218378232
ACH-000950,-0.18117576864631174
ACH-000953,-0.04480978816421023
ACH-000954,-0.3329415237507182
ACH-000957,0.022131288483715632
ACH-000958,-0.395325504858555
ACH-000960,-0.0009934913325536682
ACH-000963,-0.28611355590873216
ACH-000968,-0.0177099306507258
ACH-000969,-0.07893030979756564
ACH-000972,-0.16883077080078224
ACH-000973,-0.0811609074014971
ACH-000974,-0.32361801514186217
ACH-000978,-0.23780282776640765
ACH-000984,-0.19249544118240672
ACH-000986,-0.13738546897761314
ACH-000988,-0.07822867272691107
ACH-000993,-0.41678686020608857
ACH-000994,-0.06407723283638657
ACH-000996,-0.37322016252515217
ACH-001001,-0.0841498387044582
ACH-001020,-0.2621223685953131
ACH-001028,-0.03710203097073926
ACH-001031,-0.06968693140086113
ACH-001038,-0.03680749822484481
ACH-001048,-0.2262129809061713
ACH-001050,-0.011220600080800879
ACH-001053,-0.16907988768901575
ACH-001054,0.029074957664524607
ACH-001061,-0.2859307754000905
ACH-001067,-0.17000940938057502
ACH-001075,-0.05036598729652874
ACH-001096,-0.3936888859544945
ACH-001111,0.06090594952428659
ACH-001119,-0.211988002933528
ACH-001128,-0.2770855359595923
ACH-001134,-0.14256688346756202
ACH-001151,-0.287345483271081
ACH-001163,-0.2013343089022975
ACH-001164,-0.037869916258524934
ACH-001183,-0.13803919877510715
ACH-001192,-0.3219102379798284
ACH-001193,-0.161603446499147
ACH-001196,-0.1660536642693031
ACH-001197,-0.2619937098832522
ACH-001205,0.06255672118161289
ACH-001211,-0.53854454625688
ACH-001212,0.003336700269863566
ACH-001228,-0.07372270739152742
ACH-001232,0.024023994870617783
ACH-001239,0.20170164410084726
ACH-001270,-0.027053564155073748
ACH-001274,0.13852901383461094
ACH-001275,-0.17271131776081447
ACH-001277,-0.3570100498612182
ACH-001278,0.12487790166366873
ACH-001280,-0.0738325051529313
ACH-001283,0.024045956998482984
ACH-001289,0.09316713885038208
ACH-001300,-0.10609620284562377
ACH-001301,-0.0472048624731678
ACH-001302,-0.0952879772791058
ACH-001306,-0.0943799395530784
ACH-001318,-0.10554142939778426
ACH-001322,-0.1479335512181397
ACH-001328,-0.23102283389727
ACH-001332,-0.25217128364722896
ACH-001336,-0.1414929952732794
ACH-001346,-0.20543036630775727
ACH-001353,-0.2700737969093133
ACH-001354,-0.1840117376212092
ACH-001367,-0.011595131414701006
ACH-001368,-0.11962194843382593
ACH-001374,-0.06015566273400087
ACH-001377,-0.03062332049288952
ACH-001380,-0.2405336159480128
ACH-001391,-0.20295757945338894
ACH-001408,-0.10225617991745252
ACH-001430,-0.13019334197405386
ACH-001431,-0.23102269994588925
ACH-001450,0.07634113104308515
ACH-001496,-0.415952225234134
ACH-001500,-0.3057596121357455
ACH-001523,-0.16982489139195514
ACH-001532,-0.11570623764228632
ACH-001550,-0.16776970894798438
ACH-001552,-0.057863088529825066
ACH-001554,-0.1261377087997039
ACH-001654,-0.2838181796807513
ACH-001735,-0.018783743372249948
ACH-001736,-0.02215086300010696
ACH-001737,-0.4093395016923189
ACH-001740,-0.20218820292819745
ACH-001745,-0.2395000452454596
ACH-001765,-0.18209860496397656
