,ARID1A (8289)
ACH-000004,-0.4961681878478258
ACH-000005,-0.3085170464173384
ACH-000007,-0.5867540804663697
ACH-000009,0.0845544186527934
ACH-000011,-0.2281532562351166
ACH-000012,-0.3170119744739446
ACH-000013,-0.5690194016826197
ACH-000014,-0.13456480704415552
ACH-000015,-0.06827661263741917
ACH-000017,-0.4460900621816866
ACH-000018,-0.2898444362262008
ACH-000019,-0.28418167423419755
ACH-000021,-0.21004083786689853
ACH-000022,-0.2623581906215754
ACH-000025,-0.5793855579204583
ACH-000028,-0.14945686211421533
ACH-000030,-0.2611436644151188
ACH-000035,-0.4702441358756028
ACH-000036,-0.2285497494108716
ACH-000037,-0.1302413168559704
ACH-000039,-0.20674527535476608
ACH-000040,-0.3535621433333035
ACH-000041,0.2780253222652267
ACH-000042,-0.07700645357462223
ACH-000045,-0.5750197894128214
ACH-000047,0.5193700500903029
ACH-000052,0.12010028737147453
ACH-000053,-0.316404284885976
ACH-000054,-0.2987393737368016
ACH-000055,-0.26299244923282616
ACH-000060,-0.3085068670353869
ACH-000067,-0.22901306375879124
ACH-000070,-0.5587350560776333
ACH-000075,-0.5066540810643587
ACH-000078,-0.2775484586604433
ACH-000082,-0.13322154626979796
ACH-000085,-0.692699535038292
ACH-000086,-0.30509241226406897
ACH-000087,-0.2432862768529768
ACH-000092,-0.26913869937370577
ACH-000095,-0.13432210322358346
ACH-000097,-0.22275168425583872
ACH-000098,-0.1486669536184763
ACH-000099,0.041751767778929035
ACH-000108,-0.0924872493213035
ACH-000113,-0.5857515084513937
ACH-000116,-0.25059515251708986
ACH-000118,-0.3616718785308029
ACH-000120,-0.17558770420755107
ACH-000123,-0.05202194760885672
ACH-000127,-0.2582038532595779
ACH-000128,-0.4034863955230338
ACH-000132,-0.3966049651838567
ACH-000133,-0.6175013819518882
ACH-000137,-0.7399282020752349
ACH-000138,-0.26030188929300363
ACH-000142,0.15740780921131264
ACH-000143,-0.3875510502108616
ACH-000146,-0.38815943813345305
ACH-000148,0.1542216692708899
ACH-000150,-0.4872181445888824
ACH-000152,0.08868314478470647
ACH-000153,-0.354313778911916
ACH-000159,-0.4961311583734378
ACH-000160,-0.12722303879635066
ACH-000163,-0.17109472574216156
ACH-000167,0.20635055604321206
ACH-000168,-0.3946990922877071
ACH-000169,-0.3502834736843031
ACH-000178,0.012716533091416557
ACH-000183,-0.8979661773262327
ACH-000188,-0.4143293616286296
ACH-000189,-0.2401947475377631
ACH-000190,-0.017438364736806506
ACH-000198,-0.2422808216627307
ACH-000203,0.1450665575181438
ACH-000204,-0.6157371286030509
ACH-000206,-0.3027231239708667
ACH-000207,-0.5416097617909811
ACH-000208,-0.5658775262010798
ACH-000210,-0.1364966926708083
ACH-000211,-0.24558172963709696
ACH-000215,0.054818422175355916
ACH-000221,0.05067258905414337
ACH-000222,0.0009017311786982656
ACH-000223,-0.3785562661541192
ACH-000226,-0.3337594062274994
ACH-000227,-0.29445230004301864
ACH-000228,-0.24763767249433544
ACH-000231,0.02260793270468851
ACH-000232,-0.21027471911203235
ACH-000233,-0.1599949978821635
ACH-000234,-0.08741428547530249
ACH-000235,0.06356312601949958
ACH-000237,-0.07727509154089947
ACH-000238,-0.4166371728230848
ACH-000242,-0.5797014091321633
ACH-000243,-0.4773122596549397
ACH-000244,-0.5451615810540383
ACH-000246,-0.17644871865825473
ACH-000248,-0.3499120157155208
ACH-000250,-0.13273317113966487
ACH-000251,-0.3667075035784986
ACH-000252,-0.4239037397105933
ACH-000253,-0.4182927761172775
ACH-000255,-0.32208639912029585
ACH-000256,-0.2832378381577149
ACH-000257,-0.8422946090796251
ACH-000258,-0.6233551308581858
ACH-000259,-0.27546168412149885
ACH-000260,-0.204459337331776
ACH-000261,-0.08902485996896642
ACH-000262,-0.3919108617952807
ACH-000263,-0.4706972580153017
ACH-000264,-0.3107545781956713
ACH-000265,-0.3440988215641086
ACH-000266,-0.08852318772152518
ACH-000272,0.2271287670373038
ACH-000274,-0.4743747515286094
ACH-000277,-0.14369303937497113
ACH-000278,-0.27661710479826684
ACH-000279,-0.19935691559890129
ACH-000280,0.290883939276651
ACH-000281,-0.21776370409835905
ACH-000288,-0.6065061814025835
ACH-000291,0.07165103100044419
ACH-000293,-0.3646248107386664
ACH-000294,-0.1387373454805425
ACH-000295,-0.2355833987560241
ACH-000296,-0.4099717908518146
ACH-000302,-0.18777737359453828
ACH-000304,-0.4055847878891032
ACH-000307,-0.22863038133843386
ACH-000308,0.14755184540427668
ACH-000310,-0.2768225999629867
ACH-000311,-0.4885661287038314
ACH-000312,-0.3370543505776423
ACH-000315,0.004291538171328897
ACH-000316,-0.3614220067500883
ACH-000317,-0.6195080369589351
ACH-000318,-0.009959297050344335
ACH-000319,-0.25817332435470985
ACH-000320,-0.2983187359242774
ACH-000322,-0.3243532247467725
ACH-000323,-0.0968831432757358
ACH-000324,-0.2932471281116168
ACH-000329,-0.2683311326675732
ACH-000330,-0.3111711589037797
ACH-000331,-0.4261598016754771
ACH-000332,-0.24720828654506594
ACH-000334,-0.08344036694256107
ACH-000335,-0.7478477494819805
ACH-000336,-0.3703051318016081
ACH-000337,-0.4245698548018871
ACH-000338,0.12525610979075102
ACH-000339,-0.2677937138345236
ACH-000341,-0.14907713044079512
ACH-000348,-0.34365097701285496
ACH-000350,-0.44679868420729735
ACH-000352,-0.6958147565127855
ACH-000356,-0.08575636914726617
ACH-000361,-0.6946104398652408
ACH-000362,-0.16950559112302166
ACH-000363,-0.34387057205893123
ACH-000364,-0.2440873748805604
ACH-000365,-0.5997320888401303
ACH-000366,-0.33753193091213
ACH-000368,-0.556964735968192
ACH-000374,-0.4062573328561169
ACH-000375,0.10642853621278432
ACH-000376,-0.3556599644476079
ACH-000381,-0.12228123715831828
ACH-000383,-0.15712423789675378
ACH-000387,-0.34879111188355383
ACH-000389,-0.1845201054594891
ACH-000390,-0.2613550622078333
ACH-000393,-0.2457677900576025
ACH-000395,-0.8036628476244428
ACH-000396,0.16334697016854002
ACH-000397,-0.05276500980325533
ACH-000401,-0.1303187635112805
ACH-000402,-0.13823356703459733
ACH-000403,-0.35821332543228673
ACH-000404,-0.2873642085301092
ACH-000406,-0.6137814315472143
ACH-000407,-0.4522277645212115
ACH-000408,-0.13723821686997678
ACH-000410,-0.3065833109323077
ACH-000411,-0.2203888837058788
ACH-000414,-0.14866880985380582
ACH-000415,-0.5543739581804297
ACH-000416,-0.06979091208805457
ACH-000420,-0.11144948692507424
ACH-000421,-0.2936990490628755
ACH-000424,0.12996420198069747
ACH-000425,-0.2647347259756297
ACH-000426,-0.02327013185875944
ACH-000427,0.10594920290586846
ACH-000433,0.3988480359517799
ACH-000435,0.022609101664245183
ACH-000436,-0.5208983772873359
ACH-000444,-0.2888963593964716
ACH-000445,-0.4747626496967981
ACH-000448,-0.11969344888727387
ACH-000450,-0.740049221757874
ACH-000452,-0.32638232838147463
ACH-000454,-0.19281636261827287
ACH-000458,-0.38325724430431457
ACH-000459,-0.19027904748212546
ACH-000460,-0.3058038838531388
ACH-000461,-0.13756691463965393
ACH-000463,-0.051080578285614964
ACH-000464,0.21063351397973185
ACH-000466,-0.2045569003756388
ACH-000467,-0.4587284275277199
ACH-000468,-0.4764342200753506
ACH-000469,-0.5444342552838748
ACH-000470,0.15966114337649945
ACH-000471,-0.3146423038542989
ACH-000472,-0.053842636455108436
ACH-000473,-0.32603999880514545
ACH-000475,-0.2576527721576118
ACH-000476,-0.4154718113719629
ACH-000477,-0.3244695685763916
ACH-000479,-0.049880958301115816
ACH-000480,-0.4516973019891135
ACH-000481,-0.10713187054414007
ACH-000483,-0.3966976299864761
ACH-000484,-0.2069219859637064
ACH-000485,-0.3429687615541766
ACH-000486,-0.3271258367921148
ACH-000487,0.08273351212894227
ACH-000488,-0.507050875963118
ACH-000490,-0.19622026464477946
ACH-000491,0.05012499257003507
ACH-000495,-0.00441623065774476
ACH-000496,-0.18752901148438555
ACH-000499,-0.07249148801642236
ACH-000500,0.018518923163409483
ACH-000502,-0.06608266096980671
ACH-000503,-0.6778971214002552
ACH-000505,-0.5206826655007992
ACH-000507,-0.10322576238782312
ACH-000510,-0.09904269475577764
ACH-000511,-0.27983218514896274
ACH-000512,-0.8364383716000241
ACH-000516,-0.011654747127411777
ACH-000517,-0.4649902689644397
ACH-000518,-0.4528609389620703
ACH-000520,-0.2710545113453583
ACH-000521,-0.18246275332439876
ACH-000522,0.06029100415904096
ACH-000524,-0.2239152140528908
ACH-000527,-0.14679357458668962
ACH-000528,-0.5131675129483441
ACH-000537,-0.2097694779582256
ACH-000541,-0.8380335258535055
ACH-000542,-0.15679232461217232
ACH-000544,-0.3119031584661741
ACH-000545,-0.4206598145600949
ACH-000547,-0.2974159924528515
ACH-000548,-0.4812886677909081
ACH-000549,-0.2672488677880573
ACH-000550,-0.2293862288456407
ACH-000552,0.04757554222176213
ACH-000556,-0.2282634388494355
ACH-000557,-0.013279325799694052
ACH-000569,0.12552897842602953
ACH-000570,-0.2345567639064818
ACH-000571,-0.22026966533756945
ACH-000573,-0.35139936794573634
ACH-000576,-0.7170421564280307
ACH-000579,-0.2294355985523437
ACH-000580,-0.36909891784491
ACH-000584,-0.3100735401357808
ACH-000585,-0.6884896639288212
ACH-000588,-0.6720576710665986
