,UTF1 (8433)
ACH-000274,-0.052363341081059535
ACH-000277,-0.20768346100588775
ACH-000278,-0.17946911832846374
ACH-000279,-0.035779020880070934
ACH-000280,-0.21253389660023367
ACH-000281,-0.1486624999953161
ACH-000288,-0.1676557214317009
ACH-000291,0.07496612230823252
ACH-000293,-0.11292553465199665
ACH-000294,0.04816834072333834
ACH-000295,-0.2957435595059032
ACH-000296,-0.11656360173194813
ACH-000302,-0.10779567766678788
ACH-000304,-0.1799338554453757
ACH-000307,-0.061894176364064836
ACH-000308,-0.09428083188369456
ACH-000310,0.04565815101035458
ACH-000311,-0.09595296337459716
ACH-000312,-0.14669297631295405
ACH-000315,0.3079639320754715
ACH-000316,-0.0397433058391221
ACH-000317,0.003480175613166784
ACH-000318,0.009470947863508416
ACH-000319,-0.14353845325462136
ACH-000320,-0.045854117207814814
ACH-000322,-0.15539474818474827
ACH-000323,0.08806596142151216
ACH-000324,-0.004966127030954125
ACH-000329,-0.10876273302020054
ACH-000330,-0.09971712198325353
ACH-000331,-0.07875065810217151
ACH-000332,-0.02511001804340055
ACH-000334,-0.0028555868195989692
ACH-000335,-0.31553323719987425
ACH-000336,-0.24338515055166335
ACH-000337,-0.3269130637200521
ACH-000338,0.3955083674615992
ACH-000339,-0.031404529329607814
ACH-000341,-0.12047252434588078
ACH-000348,0.0708128126513338
ACH-000350,0.07688046668892531
ACH-000352,-0.04011413281309295
ACH-000356,0.2226768644831936
ACH-000361,-0.1986456382654012
ACH-000362,-0.01600290066306601
ACH-000363,-0.01864518454561279
ACH-000364,-0.062207809502824236
ACH-000365,0.08303940726436326
ACH-000366,-0.028834940351452117
ACH-000368,0.12895749089695258
ACH-000374,-0.09799824086067964
ACH-000375,0.021320010649932497
ACH-000376,0.04430886637790592
ACH-000381,-0.044214527393331884
ACH-000383,-0.025441750746979373
ACH-000387,0.050110678975042976
ACH-000389,0.016896462780379668
ACH-000390,-0.1051533017299643
ACH-000393,-0.19859351313982934
ACH-000395,-0.048384198826042786
ACH-000396,-0.08741428196220835
ACH-000397,0.1465953001538934
ACH-000401,-0.016723738557202526
ACH-000402,-0.15001106695653488
ACH-000403,-0.05777725079246046
ACH-000404,0.08141826792119038
ACH-000406,0.08675134452227341
ACH-000407,-0.06934061910398802
ACH-000408,-0.057607581799430214
ACH-000410,-0.08495611247083913
ACH-000411,-0.12956826920358447
ACH-000414,-0.06571906904366137
ACH-000415,-0.04105391521274036
ACH-000416,0.008913915170804117
ACH-000420,0.06774369776689794
ACH-000421,-0.009135284040072406
ACH-000424,0.21456936170990265
ACH-000425,-0.19035954343178155
ACH-000426,-0.05900343202640172
ACH-000427,-0.042111263109794975
ACH-000433,0.10433647972604837
ACH-000435,-0.22519125079752905
ACH-000436,-0.12138634450789525
ACH-000444,-0.13620508218074825
ACH-000445,0.18092640843346056
ACH-000448,-0.07771598215670394
ACH-000450,0.13207095602047247
ACH-000452,0.028773224138743062
ACH-000454,-0.12683491504564232
ACH-000458,-0.012080261736802558
ACH-000459,0.06225077107047744
ACH-000460,-0.01637027629541837
ACH-000461,0.07524425081801216
ACH-000463,0.02018956172141596
ACH-000464,0.21109963784389324
ACH-000466,-0.035161557526607816
ACH-000467,-0.1328973499066632
ACH-000468,0.04512882623025945
ACH-000469,0.006857594838247971
ACH-000470,-0.060660289409215924
ACH-000471,0.019995544069517656
ACH-000472,-0.022321812272092404
ACH-000473,0.0189424591753594
ACH-000475,-0.03169242933669842
ACH-000476,-0.019107409439251197
ACH-000477,-0.009587739320252251
ACH-000479,-0.4152707252693781
ACH-000480,-0.07414782501827602
ACH-000481,-0.03668986582323469
ACH-000483,0.010170845928423605
ACH-000484,-0.0931679562736828
ACH-000485,0.028866508160211794
ACH-000486,-0.1158485860887713
ACH-000487,-0.14269177010025574
ACH-000488,-0.009101006686452348
ACH-000490,0.014966705787540438
ACH-000491,-0.13969633112095747
ACH-000495,-0.07501142075818289
ACH-000496,-0.1176270421619906
ACH-000499,-0.17859048833514865
ACH-000500,-0.5061728487321756
ACH-000502,-0.07093018935745306
ACH-000503,-0.2936649852934979
ACH-000505,-0.06259199965126337
ACH-000507,0.13387629029047038
ACH-000510,0.00476439859838806
ACH-000511,-0.09102328092979547
ACH-000512,0.035396864152256284
ACH-000516,0.030923980415121833
ACH-000517,-0.04655498423121833
ACH-000518,-0.06293863841655868
ACH-000520,0.00031487252741196914
ACH-000521,-0.04460846091636829
ACH-000522,-0.043224689108910516
ACH-000524,-0.010950236255515059
ACH-000527,-0.06091492924914613
ACH-000528,0.12310373048962585
ACH-000537,0.0717062389985777
ACH-000541,-0.130298491770856
ACH-000542,0.03638863695378747
ACH-000544,-0.13226449639901786
ACH-000545,0.0326276794989978
ACH-000547,0.0304810401906766
ACH-000548,-0.06665361326139925
ACH-000549,-0.043896184699665636
ACH-000550,-0.10602152923198123
ACH-000552,-0.01875502905798823
ACH-000556,0.05518293726976257
ACH-000557,-0.04820415891296393
ACH-000569,-0.1222327402995275
ACH-000570,-0.02614329214947053
ACH-000571,0.045179839514598974
ACH-000573,-0.0029421075468413077
ACH-000576,-0.019147230315260347
ACH-000579,-0.3744081964827617
ACH-000580,-0.15142311290751695
ACH-000584,-0.07201906685319917
ACH-000585,-0.1179795358455476
ACH-000588,0.09859690277889636
ACH-000589,-0.11185473824511484
ACH-000591,-0.15087160800046392
ACH-000593,-0.08135954690608188
ACH-000600,0.07003424986948888
ACH-000601,0.06511055789866875
ACH-000605,-0.2340679144630494
ACH-000606,-0.10150211702153462
ACH-000608,0.02357564686530146
ACH-000614,-0.1012312228709302
ACH-000616,-0.00772521336632839
ACH-000618,0.010150820614548741
ACH-000619,0.06827143634729538
ACH-000620,0.002289102218318916
ACH-000621,-0.010204044189070541
ACH-000622,0.057509220471794985
ACH-000623,-0.015226098096320724
ACH-000624,0.03549765310428462
ACH-000627,0.0377991213630041
ACH-000630,-0.05075533033041448
ACH-000631,-0.14867104819333452
ACH-000632,-0.011273666351452669
ACH-000633,-0.13737730381894664
ACH-000637,0.03967379530117179
ACH-000638,-0.06365044976756383
ACH-000646,0.06334204386639614
ACH-000647,0.03754574260942538
ACH-000648,-0.24115874382025185
ACH-000649,-0.0768605207464512
ACH-000651,-0.07852186478060115
ACH-000652,0.07302011786380835
ACH-000653,-0.07002324483264627
ACH-000657,-0.16053123765985
ACH-000658,0.01695931105213063
ACH-000661,0.1304157716397436
ACH-000662,-0.13348098454942064
ACH-000663,-0.11156025908623506
ACH-000665,-0.0681497207180441
ACH-000671,0.011468717283764838
ACH-000672,0.07045422394968219
ACH-000673,-0.06803287440868885
ACH-000676,-0.14778857753560962
ACH-000677,0.024352251803506086
ACH-000681,-0.043565213154069166
ACH-000683,-0.04635243305646264
ACH-000684,-0.1347973465098162
ACH-000688,0.01067008386998128
ACH-000693,0.03851819452397436
ACH-000694,-0.10005840115730263
ACH-000695,0.03785600144848466
ACH-000696,-0.1188813480391662
ACH-000697,-0.18494521545479334
ACH-000699,0.02731764968004115
ACH-000701,-0.1022070953159199
ACH-000706,-0.05718127316499426
ACH-000711,-0.06155053581864739
ACH-000713,-0.07112785442848507
ACH-000714,-0.2503421953615679
ACH-000718,0.03749778881154469
ACH-000720,0.01182851458822015
ACH-000721,-0.13158561498532653
ACH-000724,0.046551731609707984
ACH-000725,0.05952123664685299
ACH-000732,-0.1325158134757644
ACH-000734,-0.22239287886754106
ACH-000735,0.013064491298793952
ACH-000736,-0.05612534030124062
ACH-000738,-0.0041472670328572755
ACH-000746,-0.16384577663063776
ACH-000747,-0.1571436845346556
ACH-000748,0.04148916569527074
ACH-000753,-0.05181593892925263
ACH-000756,0.0051961333549377705
ACH-000757,-0.14269712704022694
ACH-000758,-0.12108189165689427
ACH-000760,0.02972998316058133
ACH-000762,-0.23768431027581824
ACH-000763,0.1091467570931048
ACH-000764,-0.1317195242398368
ACH-000765,-0.1455554930620212
ACH-000766,-0.03654851452495393
ACH-000767,-0.27952735661571265
ACH-000768,-0.07450565620583716
ACH-000769,0.05415257697228063
ACH-000770,-0.03420457424773018
ACH-000771,0.04976758523070223
ACH-000773,0.01178916361614072
ACH-000776,-0.1213102935736463
ACH-000777,0.028146647051303486
ACH-000778,0.07051159050395861
ACH-000781,-0.03742136303182162
ACH-000782,-0.06421420840414169
ACH-000783,-0.12557719723359384
ACH-000784,-0.020243668289645085
ACH-000785,-0.07226813043304553
ACH-000787,-0.025296028911183162
ACH-000788,-0.05958257681311031
ACH-000791,0.062348008584483874
ACH-000792,-0.04658530391735896
ACH-000794,-0.04729550910162235
ACH-000796,0.13914976913687838
ACH-000798,-0.1837778199566044
ACH-000799,-0.07592670665938685
ACH-000800,-0.16634315909876266
ACH-000802,-0.07258483248351083
ACH-000804,0.18413513683038776
ACH-000805,-0.0598456585418601
ACH-000809,-0.09014990773058863
ACH-000810,0.1017912890774928
ACH-000811,-0.057557376426617415
ACH-000817,-0.30928339933382115
ACH-000819,-0.06636327791248779
ACH-000820,0.05655800809485598
ACH-000821,-0.17365057152734406
ACH-000822,-0.013360649190940276
ACH-000823,-0.17917910542700072
ACH-000824,-0.005479725456694284
ACH-000827,-0.021682101920420544
ACH-000829,-0.07531496809544197
ACH-000831,-0.09975759278942344
ACH-000832,-0.23104183830480185
ACH-000833,0.12869744990586152
ACH-000834,0.013363843143184563
ACH-000835,-0.04943538251413479
ACH-000836,0.12948264441001378
ACH-000837,0.0331992768410584
ACH-000838,-0.2185944382794859
ACH-000839,-0.07682530862636101
ACH-000840,0.05671856494343145
ACH-000841,-0.10150240005478373
ACH-000843,-0.0020392010356647685
ACH-000846,0.0039337808570078115
ACH-000847,-0.07173716210333947
ACH-000848,-0.18065241772907287
ACH-000849,-0.24804099148285985
ACH-000851,0.051519568274583115
ACH-000855,-0.046470589806288085
ACH-000856,0.025663093158269302
ACH-000858,0.005955309629981361
ACH-000859,-0.013784900011496216
ACH-000861,0.08217404120527269
ACH-000862,-0.11037864023250396
ACH-000865,-0.0973986880759988
ACH-000866,-0.06786696799002766
ACH-000867,-0.1521580879460891
ACH-000869,0.02444532926029424
ACH-000872,-0.06361317405203712
ACH-000873,-0.09276247931743496
ACH-000876,0.0031663868656113853
ACH-000878,-0.1860267294904165
ACH-000880,-0.05825284865656291
ACH-000881,0.06476353358094615
ACH-000882,-0.13642984744848186
ACH-000884,0.09712319642006527
ACH-000885,-0.21493869967384915
ACH-000887,-0.1174610542494312
ACH-000889,0.05407457141878845
ACH-000896,-0.07648602087376671
ACH-000898,0.09211846229967098
ACH-000900,-0.12420338527032315
ACH-000901,0.056087119523478654
ACH-000905,-0.03312625783438128
ACH-000906,0.03482602667522573
ACH-000907,-0.08794006181033616
ACH-000910,-0.02778219511552866
ACH-000911,-0.17859330356804642
ACH-000912,0.007374987732317945
ACH-000913,0.0030481651121330587
ACH-000915,-0.0895119464486294
ACH-000916,-0.24355543318167355
ACH-000917,0.07403500269007501
ACH-000920,-0.035244188347409174
ACH-000921,-0.10835427696677398
ACH-000924,-0.08376464555101971
ACH-000926,0.06299921055119798
ACH-000928,-0.10003655345491594
ACH-000929,-0.15080594738113492
ACH-000932,-0.06203413335224652
ACH-000935,0.026713697310925325
ACH-000936,-0.26611889052622706
ACH-000937,-0.18379818942908474
ACH-000938,-0.16635675083605067
ACH-000939,0.3115136058073277
ACH-000941,-0.03123248699124981
ACH-000943,0.03282986272365207
ACH-000946,-0.2129073861275889
ACH-000947,-0.07816897809080214
ACH-000948,-0.030651147586161238
ACH-000950,0.3346653757899062
ACH-000953,-0.005661629416687987
ACH-000954,0.2932129149420546
ACH-000957,-0.13630639892587354
ACH-000958,-0.20000160706794112
ACH-000960,-0.0950181751482646
ACH-000963,-0.0014562192752151312
ACH-000968,0.06436981092323274
ACH-000969,-0.03802485139770463
ACH-000972,0.014174442197899215
ACH-000973,0.05584670102823692
ACH-000974,-0.11052721134888913
ACH-000978,-0.07190198219016257
ACH-000984,-0.06630161541770223
ACH-000986,0.1303211072041166
ACH-000988,0.017466814735049716
ACH-000993,0.0792149147132729
ACH-000994,-0.14536327627078705
ACH-000996,-0.06043180940745544
ACH-001001,0.03438118033251667
ACH-001020,0.11287325369277522
ACH-001028,-0.10407082971762774
ACH-001031,0.09232729156853
ACH-001038,-0.084991462119634
ACH-001048,-0.2155739292877492
ACH-001050,-0.13855126558755795
ACH-001053,-0.012079876064341242
ACH-001054,-0.01302919778096288
ACH-001061,0.033196462168436275
ACH-001067,-0.1484489329997894
ACH-001075,0.0597918327590987
ACH-001096,0.06624896492749326
ACH-001111,-0.08943150305751149
ACH-001119,0.33431897963689344
ACH-001128,0.5301764260398039
ACH-001134,-0.1011531531435305
ACH-001151,0.023640305641279984
ACH-001163,-0.058030266247093336
ACH-001164,0.02012791530679035
ACH-001183,0.009542317341576257
ACH-001192,-0.02517253349193904
ACH-001193,0.003266023956077893
ACH-001196,-0.09894933917364726
ACH-001197,-0.3006760725031457
ACH-001205,-0.1152374283474441
ACH-001211,0.011816287978315394
ACH-001212,-0.35630198075248537
ACH-001228,-0.11389975055411918
ACH-001232,0.0921677371894818
ACH-001239,-0.03937963765857523
ACH-001270,0.09708448146390544
ACH-001274,-0.03262441323703578
ACH-001275,-0.17385920079496658
ACH-001277,-0.1959028626687373
ACH-001278,0.0206518121828864
ACH-001280,-0.3416989708065501
ACH-001283,-0.16669060942167907
ACH-001289,-0.2341550118692837
ACH-001300,-0.21136626491293312
ACH-001301,-0.21080505484645454
ACH-001302,-0.043077443754383
ACH-001306,-0.20271143333470126
ACH-001318,-0.11909943509406228
ACH-001322,-0.3419570046998832
ACH-001328,-0.02142749859672889
ACH-001332,-0.14793307106673464
ACH-001336,-0.2116116908932221
ACH-001346,-0.09145317698056564
ACH-001353,-0.07681366641323224
ACH-001354,0.1822314634740552
ACH-001367,-0.2361370011894364
ACH-001368,-0.03843431207109283
ACH-001374,-0.2629426887551428
ACH-001377,-0.005705856208675067
ACH-001380,-0.02223810572565365
ACH-001391,0.1894418603488507
ACH-001408,0.16459816072316816
ACH-001430,-0.07814575730889735
ACH-001431,-0.030640876151529668
ACH-001450,0.3046055996646363
ACH-001496,0.05330788745812567
ACH-001500,0.16101795794330145
ACH-001523,0.06568600989270336
ACH-001532,-0.08912320164256604
ACH-001550,0.09876360411424412
ACH-001552,0.16096963404185516
ACH-001554,0.033188639886790786
ACH-001654,-0.12859853387057799
ACH-001735,-0.0005651348738995697
ACH-001736,-0.021968607411840552
ACH-001737,0.2945978332236932
ACH-001740,0.030681073542000243
ACH-001745,0.01114571120421072
ACH-001765,-0.13510679477615753
