,DDX28 (55794)
ACH-000004,-0.2039393609322008
ACH-000005,-0.3288347078182177
ACH-000007,-0.3311936184407652
ACH-000009,-0.209498308178314
ACH-000011,-0.15718621885936518
ACH-000012,-0.3871750305542704
ACH-000013,-0.4376700757293256
ACH-000014,-0.3298339439124495
ACH-000015,-0.3462025076521202
ACH-000017,-0.16049627322166093
ACH-000018,-0.4787790553690848
ACH-000019,-0.4332518334402425
ACH-000021,-0.35573978221565405
ACH-000022,-0.3716720975216367
ACH-000025,-0.4417932724663345
ACH-000028,-0.5145971375800532
ACH-000030,-0.15229105139682875
ACH-000035,-0.459438097335052
ACH-000036,0.03124096294417775
ACH-000037,-0.3416592052967411
ACH-000039,-0.2880669682003928
ACH-000040,-0.1447975470472338
ACH-000041,-0.2296179812758171
ACH-000042,-0.20249970014268326
ACH-000045,-0.3960266854355412
ACH-000047,-0.6266968739878341
ACH-000052,0.025737423254288627
ACH-000053,-0.2125147096859668
ACH-000054,-0.3665163475315174
ACH-000055,-0.3669228083649828
ACH-000060,-0.3021072081433227
ACH-000067,-0.3580117878726872
ACH-000070,-0.12402108417524454
ACH-000075,-0.04709301555472669
ACH-000078,-0.1830171015352212
ACH-000082,-0.15682056966076016
ACH-000085,-0.3119370395058841
ACH-000086,-0.4494354574656792
ACH-000087,-0.5898377494954451
ACH-000092,-0.2410225668692092
ACH-000095,-0.10898084351126648
ACH-000097,-0.14233672389073576
ACH-000098,-0.3585756794088333
ACH-000099,-0.3966898422764117
ACH-000108,-0.16464630989238008
ACH-000113,-0.5304023364608245
ACH-000116,-0.2793838546458905
ACH-000118,-0.5841316947194285
ACH-000120,-0.07429054054281371
ACH-000123,-0.3782183369160417
ACH-000127,-0.3617192333497039
ACH-000128,-0.2683556848064588
ACH-000132,-0.4223519264039123
ACH-000133,-0.3232329753487929
ACH-000137,-0.3772793693929466
ACH-000138,-0.25055007421842085
ACH-000142,-0.25260030576079845
ACH-000143,-0.4621587854094367
ACH-000146,-0.1253107178496474
ACH-000148,-0.4567588187613765
ACH-000150,-0.2765121742912036
ACH-000152,-0.3225234348252562
ACH-000153,-0.24808938783473145
ACH-000159,-0.2641306613552385
ACH-000160,-0.4008904606650796
ACH-000163,-0.17656063775132622
ACH-000167,-0.2598565701774592
ACH-000168,-0.09748019493324944
ACH-000169,-0.3066008549993511
ACH-000178,-0.33912176557760565
ACH-000183,-0.3885020576694159
ACH-000188,-0.3772909580568772
ACH-000189,-0.22720547587569734
ACH-000190,-0.5602959231646263
ACH-000198,-0.30423269618561244
ACH-000203,0.0329389839615788
ACH-000204,-0.5132920708869707
ACH-000206,-0.31747073181396546
ACH-000207,-0.5042207528183256
ACH-000208,-0.4022582439382985
ACH-000210,-0.6379780587805106
ACH-000211,-0.3408687836643032
ACH-000215,-0.44086169949760107
ACH-000221,-0.5112611278117716
ACH-000222,-0.22575528615757864
ACH-000223,-0.39987116751037655
ACH-000226,-0.4806046797441283
ACH-000227,-0.2499317477543161
ACH-000228,-0.1527983817118029
ACH-000231,-0.22069417398333666
ACH-000232,-0.3167522363457719
ACH-000233,-0.2853609340050029
ACH-000234,-0.35767019105724396
ACH-000235,-0.19873565698785836
ACH-000237,-0.15600442098913336
ACH-000238,-0.2511627108400193
ACH-000242,-0.1910169381507903
ACH-000243,-0.2259156397339339
ACH-000244,-0.13613581994714213
ACH-000246,-0.2671867425746327
ACH-000248,-0.4395100199734447
ACH-000250,-0.11433056483415108
ACH-000251,-0.3346859531974775
ACH-000252,-0.4758264042330024
ACH-000253,-0.2964838750347558
ACH-000255,-0.3381912189671428
ACH-000256,-0.21275095131198832
ACH-000257,-0.4106397565426687
ACH-000258,-0.43760287915044177
ACH-000259,-0.4740646356536679
ACH-000260,-0.18702177157474165
ACH-000261,-0.1541476941296689
ACH-000262,-0.538632207086944
ACH-000263,-0.10392172499373653
ACH-000264,-0.21270352368960999
ACH-000265,-0.549015906183266
ACH-000266,-0.22279651099983575
ACH-000272,-0.2254993023039527
ACH-000274,-0.22804811872033645
ACH-000277,-0.4002236229146868
ACH-000278,-0.27336284204085953
ACH-000279,-0.3152725288900263
ACH-000280,-0.19709902602155246
ACH-000281,-0.3808298947381104
ACH-000288,-0.34997584240616153
ACH-000291,-0.3550917347491574
ACH-000293,-0.4565744254876859
ACH-000294,-0.021690193597468276
ACH-000295,-0.5349031334264267
ACH-000296,-0.14749280204970228
ACH-000302,-0.4249665509472353
ACH-000304,-0.41792552795776783
ACH-000307,-0.25060541163758154
ACH-000308,-0.2559030644057632
ACH-000310,-0.1482997132389372
ACH-000311,-0.27514147624463103
ACH-000312,-0.2710000882508232
ACH-000315,-0.1782108918214628
ACH-000316,-0.3973308188593177
ACH-000317,-0.2503677645314317
ACH-000318,-0.1859276744946816
ACH-000319,-0.2227415066787816
ACH-000320,-0.2076893986506161
ACH-000322,-0.3298697976194159
ACH-000323,-0.3810416682022995
ACH-000324,-0.11671275048862308
ACH-000329,-0.3862931975651333
ACH-000330,-0.4565146022650607
ACH-000331,-0.1775103521248208
ACH-000332,-0.07054401089982668
ACH-000334,-0.2689419306589498
ACH-000335,-0.4147765271237678
ACH-000336,-0.4416765487749846
ACH-000337,-0.4952116171087897
ACH-000338,-0.45803017098189397
ACH-000339,-0.2605664894438358
ACH-000341,-0.2315013395381259
ACH-000348,-0.3404544735209949
ACH-000350,-0.32177058311114115
ACH-000352,-0.2329173764157333
ACH-000356,-0.3335720734581998
ACH-000361,-0.1825906939124755
ACH-000362,-0.09355399626058787
ACH-000363,-0.1205730500472639
ACH-000364,-0.3603597877077957
ACH-000365,-0.4191241171547919
ACH-000366,-0.06726780759699351
ACH-000368,-0.3026549867695679
ACH-000374,-0.5545633263354964
ACH-000375,-0.13986142855117692
ACH-000376,-0.3462440855119349
ACH-000381,-0.6086070386331367
ACH-000383,-0.28212986677449003
ACH-000387,-0.3664520052248446
ACH-000389,-0.008310937804067671
ACH-000390,-0.3994769394259318
ACH-000393,-0.12885706499679442
ACH-000395,0.015699379286267762
ACH-000396,-0.49165885061325393
ACH-000397,-0.16081160750989731
ACH-000401,-0.318155592461643
ACH-000402,-0.1981013552260898
ACH-000403,-0.29286199912396244
ACH-000404,-0.5706645590155385
ACH-000406,-0.482910771187522
ACH-000407,-0.35090884660139304
ACH-000408,-0.3794022817374863
ACH-000410,-0.3857008976360815
ACH-000411,-0.19055831139468293
ACH-000414,-0.20525255160732395
ACH-000415,-0.3804479838632892
ACH-000416,-0.2485566329844469
ACH-000420,-0.2705432938205969
ACH-000421,-0.1760352123011238
ACH-000424,-0.34169762752803223
ACH-000425,-0.2678828050461762
ACH-000426,-0.2540648667988029
ACH-000427,-0.3954112531886891
ACH-000433,-0.30192867992477546
ACH-000435,-0.3171898158833894
ACH-000436,-0.12023116264521765
ACH-000444,-0.4245358447837153
ACH-000445,-0.2317814810073996
ACH-000448,-0.18331222871074487
ACH-000450,-0.492144558733609
ACH-000452,-0.2675241012693764
ACH-000454,-0.5385315255214829
ACH-000458,-0.522162601423325
ACH-000459,-0.6628955659525669
ACH-000460,-0.44786813857048735
ACH-000461,-0.4193330621526707
ACH-000463,-0.26974058607190665
ACH-000464,-0.19043642514685352
ACH-000466,-0.3224864594819197
ACH-000467,-0.3649171470415958
ACH-000468,-0.3175469802118229
ACH-000469,-0.3853000158014993
ACH-000470,-0.3303652215031625
ACH-000471,-0.25984750743731205
ACH-000472,-0.28704338307871274
ACH-000473,-0.4270600736629255
ACH-000475,-0.4636487984090834
ACH-000476,-0.4437487042531095
ACH-000477,-0.19826192904275264
ACH-000479,-0.1946351765358633
ACH-000480,-0.39053006295658255
ACH-000481,-0.31512010161022724
ACH-000483,-0.3835697234095308
ACH-000484,-0.31030810694518546
ACH-000485,-0.3226041103509437
ACH-000486,-0.1676420780646409
ACH-000487,-0.4172438925226776
ACH-000488,-0.5382149160037194
ACH-000490,-0.4863113763073902
ACH-000491,-0.3714312740200732
ACH-000495,-0.1933530998661084
ACH-000496,-0.19829614486973854
ACH-000499,-0.5792866235707781
ACH-000500,-0.7501653142222144
ACH-000502,-0.19644773568913626
ACH-000503,-0.5385544862706698
ACH-000505,-0.3802099720964353
ACH-000507,-0.6307570313109637
ACH-000510,-0.3556186723969884
ACH-000511,-0.03994187864969901
ACH-000512,-0.1778570271276014
ACH-000516,-0.22620403660155305
ACH-000517,-0.2229547879387655
ACH-000518,-0.5383979341015762
ACH-000520,-0.004865087724922604
ACH-000521,-0.2433910187053037
ACH-000522,-0.382299080284934
ACH-000524,-0.35822161867656943
ACH-000527,-0.38480615547049396
ACH-000528,-0.4666226224308499
ACH-000537,-0.5912774591151242
ACH-000541,-0.3005053569233325
ACH-000542,-0.1809372794779896
ACH-000544,-0.4439586212940378
ACH-000545,-0.4112212453385327
ACH-000547,-0.3188608755712771
ACH-000548,-0.2194540165674727
ACH-000549,-0.3268670488122393
ACH-000550,-0.34587754419365085
ACH-000552,-0.4422369007556063
ACH-000556,-0.23178832216420536
ACH-000557,-0.22336526814711266
ACH-000569,-0.3097161621241456
ACH-000570,-0.4854298972139531
ACH-000571,-0.21157158801603795
ACH-000573,-0.2229883774654814
ACH-000576,-0.06122486953398833
ACH-000579,-0.3999450633775968
ACH-000580,-0.2627520832539461
ACH-000584,-0.3999737818670446
ACH-000585,-0.2304578186312972
ACH-000588,-0.3540988816854447
ACH-000589,-0.5204348202750374
ACH-000591,-0.3898419660275541
ACH-000593,-0.28234384242806754
ACH-000600,-0.3702018362373472
ACH-000601,-0.2024070114022917
ACH-000605,-0.4136076599234445
ACH-000606,-0.3812888310102567
ACH-000608,-0.2796958864155026
ACH-000614,-0.5204630572166871
ACH-000616,-0.2536083630521237
ACH-000618,-0.5339879572271066
ACH-000619,-0.4033319571025661
ACH-000620,-0.2370502109026039
ACH-000621,-0.3132087030025653
ACH-000622,-0.13432264177566713
ACH-000623,-0.21764421914639084
ACH-000624,-0.20063607793912447
ACH-000627,-0.2306316517670661
ACH-000630,-0.4510170665455467
ACH-000631,-0.2910889992159488
ACH-000632,-0.34982236162843744
ACH-000633,-0.2877794740082024
ACH-000637,-0.4001885005520422
