,PPP1R21 (129285)
ACH-000004,0.03006689678449485
ACH-000005,-0.16607024418681315
ACH-000007,0.15741263418205875
ACH-000009,-0.06074381198124885
ACH-000011,-0.02670095633575513
ACH-000012,0.08735418888345481
ACH-000013,-0.02591170827266381
ACH-000014,0.1283779784848282
ACH-000015,0.08812027256339444
ACH-000017,0.030869866339884425
ACH-000018,-0.034448585896633764
ACH-000019,-0.03470168842658428
ACH-000021,-0.013725230158335594
ACH-000022,0.009504789854726086
ACH-000025,-0.03902234128137064
ACH-000028,0.02233810298307244
ACH-000030,-0.07138881897667347
ACH-000035,0.08418802090278417
ACH-000036,0.09340267505196696
ACH-000037,0.1070507545696052
ACH-000039,-0.012715549992065834
ACH-000040,-0.0954945772817021
ACH-000041,0.030930340927703533
ACH-000042,-0.008615402237698976
ACH-000045,-0.18935259801219206
ACH-000047,0.031043799909936675
ACH-000052,-0.2220947113637392
ACH-000053,0.1091672020804564
ACH-000054,0.06202035391633705
ACH-000055,-0.02958572248295753
ACH-000060,0.026125355646989312
ACH-000067,-0.2559499119660679
ACH-000070,-0.3822733641307457
ACH-000075,0.05839113758237169
ACH-000078,0.11461850278923008
ACH-000082,-0.03145632398918806
ACH-000085,-0.21569119993119645
ACH-000086,-0.1340753611637259
ACH-000087,0.1971194656920859
ACH-000092,-0.11752627485843667
ACH-000095,0.07784055113856445
ACH-000097,-0.011310314503757059
ACH-000098,-0.2350760760404818
ACH-000099,0.1049866545970734
ACH-000108,0.00024041980038329183
ACH-000113,-0.14668147917381055
ACH-000116,-0.1619197115242389
ACH-000118,0.04635998689924403
ACH-000120,0.041599973281438565
ACH-000123,-0.03859198062579373
ACH-000127,0.005792703170575404
ACH-000128,0.1590630635106948
ACH-000132,-0.0069995619078978685
ACH-000133,-0.12010898637254028
ACH-000137,-0.2768039274870777
ACH-000138,-0.08495477465563311
ACH-000142,-0.13389475333371925
ACH-000143,0.025649163818688432
ACH-000146,-0.15905004696134692
ACH-000148,0.11240228158580916
ACH-000150,0.0715602358215705
ACH-000152,-0.11053514916437653
ACH-000153,-0.2567603095278319
ACH-000159,-0.041072777354808944
ACH-000160,-0.010663743400395671
ACH-000163,-0.017683029805393095
ACH-000167,-0.5328016212952021
ACH-000168,-0.2785202909757268
ACH-000169,-0.05258920385350662
ACH-000178,-0.07671587741924782
ACH-000183,-0.051487033443832535
ACH-000188,-0.0644665509788347
ACH-000189,-0.26108266784885714
ACH-000190,-0.17615856608047964
ACH-000198,-0.23670024274175594
ACH-000203,0.4569909743671245
ACH-000204,-0.02350011610290696
ACH-000206,-0.3372983076598984
ACH-000207,-0.15901621968470178
ACH-000208,0.1541600847494234
ACH-000210,0.1282599980869313
ACH-000211,-0.013254639015500495
ACH-000215,0.018207203158989237
ACH-000221,-0.05319025177404186
ACH-000222,-0.0669685319438727
ACH-000223,-0.0902092766926635
ACH-000226,0.030085581079589783
ACH-000227,0.07871785241332252
ACH-000228,0.08048547011958726
ACH-000231,0.03282865203539781
ACH-000232,0.020965090679913426
ACH-000233,0.09175733327621667
ACH-000234,0.02440929502228253
ACH-000235,-0.05923695252908433
ACH-000237,-0.11063977700357726
ACH-000238,0.041651762113709086
ACH-000242,0.09472922331782052
ACH-000243,0.047106361494787995
ACH-000244,-0.1933749704186188
ACH-000246,0.0026300848205843604
ACH-000248,0.1808563584057193
ACH-000250,0.04301088420737467
ACH-000251,-0.2294684311815909
ACH-000252,-0.13743363186487442
ACH-000253,0.0024702189439794906
ACH-000255,-0.11141885036354147
ACH-000256,-0.0829606907508454
ACH-000257,-0.07599903173527778
ACH-000258,-0.010036192168890751
ACH-000259,0.027043284554828986
ACH-000260,-0.017294987172580503
ACH-000261,-0.08219929028581507
ACH-000262,-0.010806045771101641
ACH-000263,-0.008872366681521828
ACH-000264,-0.13624140374220545
ACH-000265,0.044610818562453705
ACH-000266,-0.07301361919457063
ACH-000272,-0.13127976998152974
ACH-000274,-0.0023224870056368185
ACH-000277,-0.15912757616542128
ACH-000278,-0.2580893564030308
ACH-000279,-0.08732656818191849
ACH-000280,0.07138685175026624
ACH-000281,0.036900681665583
ACH-000288,0.0007016701525984835
ACH-000291,0.08031601505664708
ACH-000293,0.02878902022560286
ACH-000294,-0.4174056561275869
ACH-000295,0.054844986573301946
ACH-000296,-0.19601985761663687
ACH-000302,0.044957680422306176
ACH-000304,-0.11850524527593945
ACH-000307,-0.02851352042277067
ACH-000308,-0.08560227941990854
ACH-000310,-0.053025717628728715
ACH-000311,0.08288497108007749
ACH-000312,0.07416561797610809
ACH-000315,0.2149159854198939
ACH-000316,0.03853194850910272
ACH-000317,0.1562669520752509
ACH-000318,0.005517678993985719
ACH-000319,-0.19244412568261896
ACH-000320,0.06484630667661402
ACH-000322,-0.12243761230014025
ACH-000323,0.00519841274689758
ACH-000324,-0.09569225067469428
ACH-000329,-0.06242573109605312
ACH-000330,-0.09533810282604444
ACH-000331,0.056850257358317814
ACH-000332,0.016350893143410546
ACH-000334,0.032124320295115215
ACH-000335,0.05066723675335391
ACH-000336,0.02654643464125525
ACH-000337,0.1280116156989041
ACH-000338,-0.4197844273147687
ACH-000339,-0.06764754082432617
ACH-000341,0.07903911351896444
ACH-000348,-0.06763083103182617
ACH-000350,0.025592993702836127
ACH-000352,-0.02101240137255256
ACH-000356,-0.0596738928607083
ACH-000361,-0.08569344944363495
ACH-000362,-0.3411288387207801
ACH-000363,-0.035108334914932836
ACH-000364,-0.026602479570940384
ACH-000365,-0.025883305140158
ACH-000366,0.018678564678549028
ACH-000368,-0.10577559074898593
ACH-000374,-0.13734864678284187
ACH-000375,-0.15573734376516485
ACH-000376,-0.0980905623153218
ACH-000381,-0.007714330688396924
ACH-000383,-0.08528226544390773
ACH-000387,-0.04986241456909148
ACH-000389,0.014909583365026374
ACH-000390,-0.06481645517238006
ACH-000393,-0.14753875987022413
ACH-000395,-0.11944371556317646
ACH-000396,-0.07962219947126133
ACH-000397,0.03482782657467392
ACH-000401,-0.17326234379458466
ACH-000402,0.11197989652809384
ACH-000403,-0.051850442916508914
ACH-000404,-0.2786842641760568
ACH-000406,0.02275301585768184
ACH-000407,-0.06154409136328464
ACH-000408,0.07917324317397262
ACH-000410,-0.11067181899567996
ACH-000411,0.014631026502127518
ACH-000414,0.00820781470386898
ACH-000415,-0.048028357813215294
ACH-000416,-0.04158635624057925
ACH-000420,0.15439202258340665
ACH-000421,0.10567224276575322
ACH-000424,0.03956913344454124
ACH-000425,0.011548625074040504
ACH-000426,0.07634005881582208
ACH-000427,-0.12244613967048418
ACH-000433,-0.1519254381373196
ACH-000435,0.1678745061494517
ACH-000436,0.1165434563948626
ACH-000444,-0.06736608156788139
ACH-000445,0.07860635852259752
ACH-000448,-0.011708499797449435
ACH-000450,-0.1654920696149785
ACH-000452,0.04163187274805857
ACH-000454,-0.2733583904223452
ACH-000458,-0.011631508204291516
ACH-000459,-0.0476326041805825
ACH-000460,0.1123639173223698
ACH-000461,0.021682006579297967
ACH-000463,-0.0030259079546564
ACH-000464,0.01434545749914189
ACH-000466,0.04903012799695873
ACH-000467,-0.015903462091134045
ACH-000468,-0.07381193175325776
ACH-000469,-0.15767770012700089
ACH-000470,-0.20091756005518768
ACH-000471,-0.07940628696981115
ACH-000472,-0.014892360461690691
ACH-000473,0.03349512153157812
ACH-000475,0.10402089580438822
ACH-000476,0.09243962372142836
ACH-000477,0.0765633527000483
ACH-000479,-0.3131820239283011
ACH-000480,-0.006034216047514646
ACH-000481,0.05759231333493017
ACH-000483,0.20719340666182468
ACH-000484,-0.042800956651121186
ACH-000485,0.02808386904782086
ACH-000486,-0.06439376892809863
ACH-000487,0.06363925476524303
ACH-000488,0.07097179597835382
ACH-000490,-0.009423388787168077
ACH-000491,0.11683003861367355
ACH-000495,0.02567265539674439
ACH-000496,-0.1313825906803487
ACH-000499,0.15088223769859002
ACH-000500,0.10167088473908713
ACH-000502,0.014773707042118146
ACH-000503,-0.153225682582384
ACH-000505,-0.053070724228950684
ACH-000507,0.06516457702950403
ACH-000510,-0.0634856712378238
ACH-000511,-0.13570928870659865
ACH-000512,-0.08157701693833737
ACH-000516,-0.019629283895642342
ACH-000517,-0.015762390044931882
ACH-000518,0.025366301621466043
ACH-000520,0.015380186659673938
ACH-000521,0.020043456346523228
ACH-000522,0.024790738596537642
ACH-000524,-0.037767478079141735
ACH-000527,0.09020428254290408
ACH-000528,-0.18561077707083687
ACH-000537,-0.008883460668591662
ACH-000541,-0.023706832817417884
ACH-000542,0.06618351111368541
ACH-000544,-0.2197575001717035
ACH-000545,0.10904103926669106
ACH-000547,-0.3050502332887156
ACH-000548,-0.238604756271522
ACH-000549,0.046186050823817534
ACH-000550,-0.11239797352090204
ACH-000552,-0.025715080937101224
ACH-000556,0.04163250528009683
ACH-000557,-0.17744259823734634
ACH-000569,0.10429050510022128
ACH-000570,-0.02166291195582939
ACH-000571,-0.031216285199635006
ACH-000573,-0.05572071061992681
ACH-000576,-0.3442019145080787
ACH-000579,-0.11263872721999188
ACH-000580,0.018795291150696967
ACH-000584,0.03775728092594377
ACH-000585,0.02222899317876715
ACH-000588,0.06487141654366653
ACH-000589,0.006752200482330224
ACH-000591,-0.13158269801881878
ACH-000593,0.05083416585592496
ACH-000600,-0.03796179790980354
ACH-000601,0.020999788137271498
ACH-000605,-0.057719298870131185
ACH-000606,0.044116441555096114
ACH-000608,0.039218685564700616
ACH-000614,0.01458570608674088
ACH-000616,0.00218103136947513
ACH-000618,-0.0813374398166469
ACH-000619,-0.1807507924972054
ACH-000620,-0.018942281344804975
ACH-000621,-0.02322732838341025
ACH-000622,0.07153320057960012
ACH-000623,-0.05911924284141098
ACH-000624,-0.09200658353583667
ACH-000627,-0.06799039471137869
ACH-000630,0.030377638890008232
ACH-000631,-0.3244345315903553
ACH-000632,0.06611535689066085
ACH-000633,-0.06492762707707314
ACH-000637,0.11665116024157005
ACH-000638,0.13389353785806707
ACH-000646,0.0434932635215491
ACH-000647,0.03634005438767424
ACH-000648,-0.03397597119562844
ACH-000649,-0.0982870053831962
ACH-000651,0.02916541940946253
ACH-000652,0.14319691647335087
ACH-000653,0.032299173381675546
ACH-000657,0.06805617690385872
ACH-000658,-0.182880097147114
ACH-000661,-0.1399315927926082
ACH-000662,-0.3219081428682478
ACH-000663,-0.1873295787441224
ACH-000665,-0.05532653487901818
ACH-000671,-0.2476008461206049
ACH-000672,-0.004437988418646933
ACH-000673,-0.032014079725980964
ACH-000676,-0.00943124875567709
ACH-000677,0.13159080541791202
ACH-000681,0.04721157091279032
ACH-000683,-0.01678767596696511
ACH-000684,-0.3492944286650285
ACH-000688,0.10277392650211167
ACH-000693,0.08550730003733185
ACH-000694,0.0041742420720594295
ACH-000695,0.06252159153337958
ACH-000696,-0.02700189218242426
ACH-000697,0.007366572961245014
ACH-000699,-0.11647637747648022
ACH-000701,-0.017525561002352547
ACH-000706,-0.1486820081783976
ACH-000711,-0.005649638669742586
ACH-000713,-0.02650056897137966
ACH-000714,0.025736781098623342
ACH-000718,-0.007583032413447138
ACH-000720,-0.13640223628101272
ACH-000721,-0.08882016361124566
ACH-000724,0.08105475210465019
ACH-000725,0.1016522330504336
ACH-000732,-0.2435126291358783
ACH-000734,0.03290872463803048
ACH-000735,0.00699127528488672
ACH-000736,-0.02760691130312936
ACH-000738,-0.0009716185463745447
ACH-000746,0.11800716573247133
ACH-000747,0.0052971458119068435
ACH-000748,-0.1358995210102499
ACH-000753,0.048635523813434944
ACH-000756,-0.03685129842283003
ACH-000757,-0.206771173438696
ACH-000758,0.08971367106284152
ACH-000760,0.002000554742758884
ACH-000762,-0.19468908223932496
ACH-000763,0.07335570066958914
ACH-000764,-0.035440141870515134
ACH-000765,-0.01604914979340499
ACH-000766,-0.08786445128632922
ACH-000767,0.09836734061413296
ACH-000768,-0.04771619587939107
ACH-000769,-0.059275676716350215
ACH-000770,-0.1249301897538416
ACH-000771,0.08191438120798394
ACH-000773,-0.1042768840860382
ACH-000776,0.021666948970352862
ACH-000777,0.11925319777246693
ACH-000778,-0.19233152777880969
ACH-000781,0.1556364443336629
ACH-000782,0.17051088796702235
ACH-000783,-0.01675722464960991
ACH-000784,-0.0040000127813115535
ACH-000785,-0.07662761288278508
ACH-000787,0.0007235857101019052
ACH-000788,0.005703848443194086
ACH-000791,-0.06537650593357444
ACH-000792,-0.10304343034105934
ACH-000794,-0.11557482650807598
ACH-000796,0.015739243565691487
ACH-000798,-0.06170848638637293
ACH-000799,-0.1828328610516844
ACH-000800,0.0626337703612766
ACH-000802,0.054237242894415234
ACH-000804,-0.03937877754360504
ACH-000805,-0.05308783862208318
ACH-000809,-0.026497682431083285
ACH-000810,-0.33196873269061844
ACH-000811,-0.0543013929591892
ACH-000817,-0.17451941225350678
ACH-000819,0.1397207808513753
ACH-000820,-0.26566132719180635
ACH-000821,-0.17107043187962162
ACH-000822,-0.07587959780106503
ACH-000823,-0.00011051509681179299
ACH-000824,0.0786565795190094
ACH-000827,0.07980951964514453
ACH-000829,-0.5024037966572958
ACH-000831,-0.09298760810316653
ACH-000832,-0.10670262439711524
ACH-000833,0.2163767837938486
ACH-000834,-0.1662179120476065
ACH-000835,-0.04000057432346042
ACH-000836,0.08828514982527691
ACH-000837,-0.05059872637661785
ACH-000838,-0.030695794892134174
ACH-000839,-0.044071523758569035
ACH-000840,-0.0718678283578729
ACH-000841,-0.04935218484958569
ACH-000843,0.07937797605324369
ACH-000846,-0.10556216211782404
ACH-000847,-0.08987490066596282
ACH-000848,-0.1397012536911651
ACH-000849,-0.03469920505933345
ACH-000851,-0.15039260274787467
ACH-000855,-0.07730400633112491
ACH-000856,-0.035764368204808224
ACH-000858,0.028417370509468787
ACH-000859,-0.16448069843700394
ACH-000861,0.023197593366149287
ACH-000862,0.0805647781610254
ACH-000865,0.03943738685783302
ACH-000866,-0.022983670101425463
ACH-000867,-0.026096561993830883
ACH-000869,-0.07624046757596648
ACH-000872,0.028351309051623395
ACH-000873,0.12074802327686153
ACH-000876,-0.08532923749927289
ACH-000878,0.214011365550177
ACH-000880,-0.08747959567616381
ACH-000881,-0.09174175231334536
ACH-000882,0.05082952894396671
ACH-000884,0.11187332929378142
ACH-000885,0.17793212744284656
ACH-000887,-0.0922432163470824
ACH-000889,-0.11598713026318465
ACH-000896,-0.19674814566088486
ACH-000898,0.076949057652582
ACH-000900,-0.2613537638492157
ACH-000901,-0.10741414924477656
ACH-000905,-0.033695934175355484
ACH-000906,-0.03947020740938687
ACH-000907,-0.03947881588262685
ACH-000910,-0.09930331792554448
ACH-000911,-0.08364937938517983
ACH-000912,-0.08247635251787498
ACH-000913,0.0539452162487364
ACH-000915,-0.03564261720076853
ACH-000916,-0.028877304854838706
ACH-000917,-0.02976870348654864
ACH-000920,-0.1782373272937139
ACH-000921,0.02848589235688453
ACH-000924,0.01275684947940681
ACH-000926,0.04376786041386212
ACH-000928,-0.041745140583536816
ACH-000929,0.006036327072180972
ACH-000932,-0.10655379244790204
ACH-000935,-0.0458948562735762
ACH-000936,0.051548826774863325
ACH-000937,-0.032022273582477286
ACH-000938,0.004162355808246923
ACH-000939,0.08712185778879887
ACH-000941,-0.008276038527373837
ACH-000943,-0.03980194130970754
ACH-000946,0.019469835443386273
ACH-000947,0.10433642193488574
ACH-000948,0.10376857630990967
ACH-000950,0.18137180117771204
ACH-000953,0.08180015095964202
ACH-000954,-0.2684682067366993
ACH-000957,0.17133556047948362
ACH-000958,0.03566539866494413
ACH-000960,-0.008469809172591651
ACH-000963,-0.055680581158858634
ACH-000968,0.14527430039779166
ACH-000969,0.1594318722011469
ACH-000972,0.09112493322401537
ACH-000973,-0.08866423506218428
ACH-000974,0.011771389382860948
ACH-000978,-0.02832650999878017
ACH-000984,0.0007893022311386801
ACH-000986,0.019208870671145663
ACH-000988,0.17419108374080491
ACH-000993,0.03638132192924416
ACH-000994,0.01783128431503954
ACH-000996,-0.12939670109836832
ACH-001001,0.04168561731857271
ACH-001020,-0.04114416629222917
ACH-001028,-0.1319211264058093
ACH-001031,-0.09584673056826808
ACH-001038,-0.07222656590483027
ACH-001048,-0.08875542361588926
ACH-001050,-0.08764985665177269
ACH-001053,0.1558908390327831
ACH-001054,-0.048331219749143166
ACH-001061,-0.008929772971918404
ACH-001067,-0.1636682424610068
ACH-001075,0.12500184684226162
ACH-001096,0.1792090380788571
ACH-001111,0.0621828487972048
ACH-001119,0.09629953036371497
ACH-001128,-0.15212990572653834
ACH-001134,-0.11367627838227425
ACH-001151,-0.13417569127442078
ACH-001163,-0.06822041200330746
ACH-001164,0.2051141191282144
ACH-001183,-0.2351672948740303
ACH-001192,0.11155305132361976
ACH-001193,-0.4389788520591751
ACH-001196,-0.02805077979579738
ACH-001197,-0.33761002780944044
ACH-001205,0.3527153240620882
ACH-001211,0.027379281277023614
ACH-001212,-0.07835523987215842
ACH-001228,0.06751543229074969
ACH-001232,-0.16120718919232818
ACH-001239,0.059325683484395375
ACH-001270,-0.2533995761064693
ACH-001274,0.05105726366145113
ACH-001275,0.1937080875854894
ACH-001277,0.2131464029403904
ACH-001278,0.05922900437607977
ACH-001280,0.08308328092334895
ACH-001283,0.0991300532739538
ACH-001289,0.09462573656107047
ACH-001300,0.017465962207648882
ACH-001301,0.1962025557637235
ACH-001302,0.07027194330002387
ACH-001306,-0.031043015231744894
ACH-001318,0.020862335294282715
ACH-001322,0.03469108842043033
ACH-001328,-0.05375985992402394
ACH-001332,-0.14580480081436706
ACH-001336,0.0836265860863882
ACH-001346,-0.10238483022468148
ACH-001353,-0.18201225404382804
ACH-001354,-0.05148243348202612
ACH-001367,-0.26372350305468506
ACH-001368,0.03937902923215035
ACH-001374,-0.16615773223370645
ACH-001377,0.08227021994427178
ACH-001380,-0.0753871308051531
ACH-001391,0.04990096988322944
ACH-001408,-0.1391312538439869
ACH-001430,-0.06764527132971078
ACH-001431,0.17943392671963926
ACH-001450,0.02856060403753733
ACH-001496,-0.044898386728396016
ACH-001500,-0.08689966451986599
ACH-001523,-0.09257016978127104
ACH-001532,0.051764756057510505
ACH-001550,-0.08934176861267637
ACH-001552,0.029931928540289292
ACH-001554,-9.629481153021352e-05
ACH-001654,-0.019961888462463467
ACH-001735,-0.3209089551670722
ACH-001736,0.07768890759279327
ACH-001737,0.07314619506116676
ACH-001740,-0.11190012417643623
ACH-001745,-0.1663690981469622
ACH-001765,0.02591663185033329
