,FLT3LG (2323)
ACH-000169,-0.04875338547287732
ACH-000178,-0.222531328576608
ACH-000183,-0.04252099558414408
ACH-000188,-0.07154802664180751
ACH-000189,-0.1772862209667085
ACH-000190,-0.06833250857113188
ACH-000198,-0.18703584486430325
ACH-000203,-0.3873695552559933
ACH-000204,0.0982001381272055
ACH-000206,-0.2238910027308268
ACH-000207,-0.08231102219509888
ACH-000208,-0.1830496907595502
ACH-000210,-0.11414300915588885
ACH-000211,-0.20969642170183392
ACH-000215,-0.0878105571490784
ACH-000221,-0.17884217944038566
ACH-000222,-0.0849796761635215
ACH-000223,-0.11536946833502942
ACH-000226,-0.10556639784268823
ACH-000227,0.021326801236699725
ACH-000228,-0.1352260134287613
ACH-000231,-0.08306674411777801
ACH-000232,-0.06284202972492325
ACH-000233,-0.1569289369982117
ACH-000234,-0.1611958360638626
ACH-000235,-0.2050365421780346
ACH-000237,-0.17091358588863878
ACH-000238,-0.06830333265747894
ACH-000242,-0.2001752638152781
ACH-000243,-0.0183958073532728
ACH-000244,-0.0736665698428099
ACH-000246,-0.2026503689118405
ACH-000248,-0.0373643287818478
ACH-000250,-0.23539670235583324
ACH-000251,-0.4885478616100339
ACH-000252,-0.1966623719676361
ACH-000253,-0.2343476417709718
ACH-000255,-0.1846279121867968
ACH-000256,-0.1587088277834328
ACH-000257,0.039108035717035326
ACH-000258,-0.11341930522580672
ACH-000259,-0.2353381570294283
ACH-000260,-0.2165230116565248
ACH-000261,-0.1899128745698973
ACH-000262,-0.17809048233015892
ACH-000263,0.01605300128048874
ACH-000264,-0.1285313643267807
ACH-000265,-0.2123570712198247
ACH-000266,-0.14639909775423124
ACH-000272,-0.05791213577956821
ACH-000274,-0.18604709351398216
ACH-000277,-0.01892097106647017
ACH-000278,-0.08939958651038114
ACH-000279,-0.0760217267381951
ACH-000280,-0.12553840083665446
ACH-000281,-0.02918651955427197
ACH-000288,0.013906590521453158
ACH-000291,-0.4305764592683293
ACH-000293,0.0377985280403729
ACH-000294,-0.2459234059205838
ACH-000295,-0.040069015021225916
ACH-000296,-0.08215749167361834
ACH-000302,-0.46510714968736
ACH-000304,-0.15509366534927185
ACH-000307,-0.050517991413153926
ACH-000308,-0.2766497491057938
ACH-000310,-0.15898664535592194
ACH-000311,-0.2064165791816671
ACH-000312,-0.09267882571839496
ACH-000315,-0.2394747972392787
ACH-000316,0.025837629128249138
ACH-000317,0.03871469608315705
ACH-000318,-0.22294659916700335
ACH-000319,-0.2347057610808923
ACH-000320,-0.11577885724328205
ACH-000322,-0.13438941321313594
ACH-000323,-0.12636313195141025
ACH-000324,-0.20804140361496865
ACH-000329,-0.20680469258231396
ACH-000330,-0.1037287587384094
ACH-000331,-0.06687525640445274
ACH-000332,-0.2142912956825
ACH-000334,-0.2335870062193872
ACH-000335,-0.2654573458476425
ACH-000336,-0.5640399332229239
ACH-000337,-0.14785882243953374
ACH-000338,-0.4765418176025303
ACH-000339,-0.17352707924767002
ACH-000341,-0.4326897485335656
ACH-000348,-0.10481984551782368
ACH-000350,-0.16540002027499742
ACH-000352,-0.30360727053759984
ACH-000356,-0.2032827289778804
ACH-000361,-0.1263101313739797
ACH-000362,-0.20195393197866102
ACH-000363,-0.09102740880548636
ACH-000364,-0.323897937176664
ACH-000365,-0.21667171395416884
ACH-000366,-0.21200956445384656
ACH-000368,-0.019643748291817004
ACH-000374,-0.05517112197330516
ACH-000375,-0.2788196886100447
ACH-000376,-0.11343356261774153
ACH-000381,-0.10476218321661122
ACH-000383,-0.23183148989826105
ACH-000387,-0.11717434622459574
ACH-000389,-0.17640991742335566
ACH-000390,-0.19408665673844386
ACH-000393,-0.16580572275952754
ACH-000395,-0.36402178813202063
ACH-000396,-0.25987732783433537
ACH-000397,-0.2307379597453865
ACH-000401,-0.13100615700173965
ACH-000402,-0.3486847770787825
ACH-000403,-0.15979130519645207
ACH-000404,-0.17150620716549614
ACH-000406,-0.08035711772759814
ACH-000407,-0.23182926010039145
ACH-000408,-0.18518368337875526
ACH-000410,-0.37434630883615577
ACH-000411,-0.3236733246530038
ACH-000414,-0.2178673235401388
ACH-000415,-0.08734146936631937
ACH-000416,-0.17865582480846876
ACH-000420,-0.1268674007882337
ACH-000421,-0.20594279333164656
ACH-000424,0.04070727955156909
ACH-000425,-0.11932664426664352
ACH-000426,0.13349209983585958
ACH-000427,-0.07249873798421029
ACH-000433,-0.1900961571807108
ACH-000435,-0.3314223671465423
ACH-000436,-0.06521015019265515
ACH-000444,-0.20402539322510888
ACH-000445,-0.31279762623050245
ACH-000448,-0.26226431043575965
ACH-000450,-0.22344796507979064
ACH-000452,-0.10323790548637636
ACH-000454,-0.06295391133556641
ACH-000458,-0.20209084242683711
ACH-000459,-0.1899492494806009
ACH-000460,-0.17503858787329554
ACH-000461,-0.1286197782027248
ACH-000463,-0.17144005504717785
ACH-000464,-0.07177034883678891
ACH-000466,-0.12106451833802458
ACH-000467,-0.3136284757020347
ACH-000468,-0.12331189121032846
ACH-000469,-0.2303817168848247
ACH-000470,-0.2134377211810246
ACH-000471,-0.3464713406583863
ACH-000472,-0.23973005116013554
ACH-000473,-0.17976574505539847
ACH-000475,-0.1346783715959041
ACH-000476,-0.2607525759562638
ACH-000477,-0.3531660218221007
ACH-000479,-0.16241498599005527
ACH-000480,-0.22305375815993608
ACH-000481,-0.12872237771754988
ACH-000483,-0.11738857835638533
ACH-000484,-0.3105475827423424
ACH-000485,-0.4178260194589949
ACH-000486,-0.17416347248231046
ACH-000487,-0.2265025232362736
ACH-000488,-0.08757857412349597
ACH-000490,-0.11296343055650225
ACH-000491,-0.09196381562396602
ACH-000495,-0.002641819949451651
ACH-000496,-0.01242399285503476
ACH-000499,-0.1893814288815493
ACH-000500,0.2384969877692252
ACH-000502,-0.24703088370188284
ACH-000503,-0.3810008400297647
ACH-000505,-0.1748474259648252
ACH-000507,-0.12117878049123737
ACH-000510,-0.3171785753544012
ACH-000511,-0.09564194550086604
ACH-000512,-0.03263765145412935
ACH-000516,-0.2356140659564092
ACH-000517,-0.15076897746618667
ACH-000518,-0.10961331890194533
ACH-000520,-0.11465063195833265
ACH-000521,-0.10871396126014628
ACH-000522,-0.06162073000446591
ACH-000524,-0.050755852390635216
ACH-000527,-0.07761543725596573
ACH-000528,-0.07538233989868416
ACH-000537,-0.08920715679039333
ACH-000541,0.048647249424285305
ACH-000542,-0.2433444977687469
ACH-000544,-0.16578923911244828
ACH-000545,-0.2190800661450784
ACH-000547,-0.19966797792786975
ACH-000548,-0.14798438697038574
ACH-000549,-0.10168060695793676
ACH-000550,0.012578809741305885
ACH-000552,-0.20807288501016
ACH-000556,-0.2312012910144885
ACH-000557,-0.15012583889139736
ACH-000569,-0.2343532497693583
ACH-000570,-0.07792479174592458
ACH-000571,-0.17325619537643253
ACH-000573,-0.06353498966961697
ACH-000576,-0.125523995985104
ACH-000579,0.0441892033140606
ACH-000580,-0.03973528122578007
ACH-000584,-0.10493134541096108
ACH-000585,-0.31052646848845844
ACH-000588,-0.08400928270161867
ACH-000589,-0.26610221695585723
ACH-000591,-0.0386845387465476
ACH-000593,-0.17104364773866146
ACH-000600,-0.2752349809788729
ACH-000601,-0.19356173487286352
ACH-000605,-0.09636119225023576
ACH-000606,-0.16442164557137506
ACH-000608,-0.22273947333390698
ACH-000614,-0.09195338668691797
ACH-000616,-0.22256899981492773
ACH-000618,-0.025706826373972782
ACH-000619,-0.023808453027773676
ACH-000620,-0.32396153169241304
ACH-000621,-0.29961668863988505
ACH-000622,-0.0700264695797458
ACH-000623,-0.21189122147834188
ACH-000624,-0.2565920353528288
ACH-000627,-0.32646494388506403
ACH-000630,-0.08331952858905851
ACH-000631,-0.14751296985614906
ACH-000632,-0.11689672781552153
ACH-000633,-0.19330774138951806
ACH-000637,-0.26911153263567844
ACH-000638,-0.2312523739582047
ACH-000646,-0.3216221122066296
ACH-000647,-0.114573699519786
ACH-000648,-0.15851477517771814
ACH-000649,-0.16190421218447507
ACH-000651,-0.0994378694076823
ACH-000652,-0.10463478705416647
ACH-000653,-0.01903074711215004
ACH-000657,-0.1864785235754388
ACH-000658,0.03743267431112145
ACH-000661,-0.22633157493031605
ACH-000662,-0.22322005556703647
ACH-000663,-0.2438964140597019
ACH-000665,-0.13090548724975626
ACH-000671,-0.1733347622148724
ACH-000672,-0.6647794479561119
ACH-000673,-0.17624898595167435
ACH-000676,-0.14811915787704708
ACH-000677,-0.2493665920100576
ACH-000681,-0.3625739631107128
ACH-000683,-0.16000071575578856
ACH-000684,0.0008896953604317895
ACH-000688,-0.09410280127182302
ACH-000693,-0.14570411105087816
ACH-000694,-0.16470003905695094
ACH-000695,-0.02185629910432197
ACH-000696,-0.15918216774469324
ACH-000697,-0.05223507212041285
ACH-000699,-0.1718749487711121
ACH-000701,-0.12241823791112172
ACH-000706,-0.12211119832860508
ACH-000711,-0.1225483502913597
ACH-000713,-0.06597716624629878
ACH-000714,-0.14235927629227482
ACH-000718,-0.1013407970444022
ACH-000720,-0.08647656806366841
ACH-000721,-0.01505724743120704
ACH-000724,-0.1834790394239752
ACH-000725,-0.320473281859953
ACH-000732,-0.03487912926562959
ACH-000734,-0.4007804030960314
ACH-000735,-0.18432071393648827
ACH-000736,-0.19402763078577054
ACH-000738,-0.1896468849354434
ACH-000746,-0.06620665481133386
ACH-000747,-0.07612446061408655
ACH-000748,-0.19192201479142265
ACH-000753,0.018396250350814068
ACH-000756,-0.2968177759977476
ACH-000757,-0.3517399714688204
ACH-000758,-0.12040747721301125
ACH-000760,-0.12777097093741493
ACH-000762,-0.07187452919026692
ACH-000763,0.08662833391354299
ACH-000764,-0.19339271185863616
ACH-000765,-0.206775073667196
ACH-000766,-0.2665810225205847
ACH-000767,-0.07390063677821504
ACH-000768,-0.1429223980594024
ACH-000769,-0.08186729308271964
ACH-000770,-0.11061552107836313
ACH-000771,-0.18485755285718575
ACH-000773,-0.23827597852161986
ACH-000776,-0.2510602176895566
ACH-000777,-0.38994604109381
ACH-000778,0.028463996878134508
ACH-000781,-0.1747159735441251
ACH-000782,-0.16510084286871088
ACH-000783,-0.2310475131797101
ACH-000784,-0.12879322844142446
ACH-000785,-0.22150728425375107
ACH-000787,-0.2660218090542274
ACH-000788,-0.20247473423012136
ACH-000791,-0.1982434796721756
ACH-000792,-0.2029049592681372
ACH-000794,-0.12722255855211648
ACH-000796,-0.28022830830413525
ACH-000798,-0.16141890533847747
ACH-000799,-0.11161291972268278
ACH-000800,-0.15706621213818112
ACH-000802,-0.10608042595103892
ACH-000804,-0.394662578715182
ACH-000805,-0.2113821836226835
ACH-000809,-0.20136670122998804
ACH-000810,-0.1887704153639468
ACH-000811,-0.2266625494612254
ACH-000817,0.009231630812307394
ACH-000819,-0.19826124094970787
ACH-000820,0.18738358906736727
ACH-000821,-0.12465034787526565
ACH-000822,-0.1473297813167335
ACH-000823,-0.18241153343726813
ACH-000824,-0.5196885308648369
ACH-000827,-0.15602176492788686
ACH-000829,-0.09220547132907686
ACH-000831,-0.15508832987128573
ACH-000832,-0.10506301157530762
ACH-000833,-0.3295472597331395
ACH-000834,-0.22208616178585874
ACH-000835,-0.1615601007137473
ACH-000836,-0.16467434991218066
ACH-000837,-0.16760616846719753
ACH-000838,-0.08652044718343482
ACH-000839,-0.07104786652629504
ACH-000840,0.02111013845195849
ACH-000841,-0.1579983629543697
ACH-000843,-0.14017026450947706
ACH-000846,-0.07642039844521241
ACH-000847,-0.2539436596442816
ACH-000848,-0.1837059597382736
ACH-000849,-0.15021769855163086
ACH-000851,-0.019583096603245875
ACH-000855,-0.1851932234341536
ACH-000856,-0.1067392662595872
ACH-000858,-0.16572790792066944
ACH-000859,-0.11257996750988687
ACH-000861,-0.18311631768695524
ACH-000862,-0.0738046481103595
ACH-000865,-0.2846931224043553
ACH-000866,-0.1240962274469274
ACH-000867,-0.07514875929554611
ACH-000869,-0.13362169968787
ACH-000872,-0.2942717372550954
ACH-000873,0.041611004316957835
ACH-000876,-0.10804852969331034
ACH-000878,-0.15826378123510582
ACH-000880,-0.28448462048086026
ACH-000881,-0.20939942459310792
ACH-000882,-0.2554691220140125
ACH-000884,-0.07881662427341637
ACH-000885,-0.20244807432090034
ACH-000887,-0.25911034656643456
ACH-000889,-0.10122509721302426
ACH-000896,-0.08593340680784768
ACH-000898,-0.1964271281292252
ACH-000900,-0.29953098233195913
ACH-000901,-0.3217701498092421
ACH-000905,-0.04492459045343439
ACH-000906,-0.19327332335428346
ACH-000907,-0.21597152371347464
ACH-000910,-0.16107778325588026
ACH-000911,-0.13384475185085
ACH-000912,-0.20851681517131385
ACH-000913,-0.12435260771063986
ACH-000915,-0.08788503204221994
ACH-000916,-0.27555193803478084
ACH-000917,-0.1201373811160999
ACH-000920,-0.127767564524795
ACH-000921,-0.049487461240276615
ACH-000924,-0.18085180501536616
ACH-000926,-0.0896784206752956
ACH-000928,-0.35600282972561725
ACH-000929,-0.2618994009367446
ACH-000932,-0.20946935880567016
ACH-000935,-0.1866417741615088
ACH-000936,-0.05384233259571832
ACH-000937,-0.044828839960378855
ACH-000938,-0.04331437609353543
ACH-000939,-0.21112504967021
ACH-000941,-0.2403587641855883
ACH-000943,-0.1970097149672299
ACH-000946,-0.06326431821961638
ACH-000947,-0.09646013882233252
ACH-000948,-0.18296168129254908
ACH-000950,-0.03329895630860467
ACH-000953,-0.06491536651748596
ACH-000954,0.02517476924389249
ACH-000957,-0.14497629888444932
ACH-000958,-0.1806339603336968
ACH-000960,-0.1338798765284678
ACH-000963,-0.5253658239163521
ACH-000968,-0.24696430912377415
ACH-000969,-0.13897867599847422
ACH-000972,-0.1913563033568195
ACH-000973,-0.1509199165339501
ACH-000974,-0.3991565840845195
ACH-000978,-0.4264009650695597
ACH-000984,-0.18276927064254297
ACH-000986,0.11680446741843925
ACH-000988,-0.15022888514602434
ACH-000993,-0.3328972748145573
ACH-000994,-0.2518307924192408
ACH-000996,-0.3241853346324382
ACH-001001,-0.13380893280861902
ACH-001020,-0.2476908158581345
ACH-001028,-0.09331115105770342
ACH-001031,-0.24884166789332626
ACH-001038,-0.12614330132306106
ACH-001048,-0.24121827506578386
ACH-001050,-0.1167845736868519
ACH-001053,-0.3975049573623326
ACH-001054,-0.2991563081370605
ACH-001061,-0.18542306588402024
ACH-001067,-0.08205819678055805
ACH-001075,-0.023137605193609908
ACH-001096,-0.43172879327527264
ACH-001111,-0.039412912862624605
ACH-001119,-0.17023633435969415
ACH-001128,-0.43199572290401467
ACH-001134,-0.1515243500860816
ACH-001151,-0.17621670844281292
ACH-001163,-0.06305075460481697
ACH-001164,-0.4955595648672387
ACH-001183,0.03228796724571235
ACH-001192,-0.15063617797029788
ACH-001193,-0.018510177527369227
ACH-001196,-0.11078808166508547
ACH-001197,-0.12333625399171932
ACH-001205,-0.23206563426302884
ACH-001211,-0.18367679916070576
ACH-001212,-0.44836452858408415
ACH-001228,-0.12228389337555512
ACH-001232,-0.13301861719825275
ACH-001239,-0.07693323040316108
ACH-001270,-0.07028590223890932
ACH-001274,-0.2349669619748289
ACH-001275,-0.2070674230948635
ACH-001277,-0.15506969713405908
ACH-001278,-0.3896668307189781
ACH-001280,-0.041117764466973884
ACH-001283,-0.3229721529538768
ACH-001289,-0.13777006331064026
ACH-001300,-0.2934175050088285
ACH-001301,-0.2992968890030297
ACH-001302,-0.09505787609857606
ACH-001306,0.037665583124278534
ACH-001318,-0.11403366115266066
ACH-001322,-0.2769568123104097
ACH-001328,-0.037091471140925134
ACH-001332,0.07234451113259126
ACH-001336,-0.04090716031071246
ACH-001346,-0.0021358355161118056
ACH-001353,-0.1888086223642288
ACH-001354,-0.2420024398363549
ACH-001367,-0.03497243272334611
ACH-001368,-0.14066876254252314
ACH-001374,-0.23370955976384386
ACH-001377,-0.3292454925158195
ACH-001380,-0.08018492484391071
ACH-001391,-0.19859525694199756
ACH-001408,-0.14450610099969402
ACH-001430,0.06396693469292575
ACH-001431,-0.15394550093965664
ACH-001450,-0.016718827350029754
ACH-001496,-0.1063783141887688
ACH-001500,-0.3620506086552023
ACH-001523,-0.026062810536010627
ACH-001532,-0.12495676161638115
ACH-001550,-0.14169464169085447
ACH-001552,-0.12741696179682058
ACH-001554,-0.13875152905880306
ACH-001654,-0.20909846516700767
ACH-001735,-0.07373071719218377
ACH-001736,-0.024814897419437418
ACH-001737,-0.017315544997022054
ACH-001740,-0.406473043124175
ACH-001745,-0.26474844832030603
ACH-001765,-0.1829036128378675
