,TRRAP (8295)
ACH-000308,-1.0828675042900942
ACH-000310,-1.0394855564396075
ACH-000311,-0.9832568846148118
ACH-000312,-1.224385590956428
ACH-000315,-1.1307571936682037
ACH-000316,-1.0696994353691118
ACH-000317,-1.261734686620012
ACH-000318,-1.4926466986696685
ACH-000319,-1.2352572360173222
ACH-000320,-1.2398998122790506
ACH-000322,-1.0608294072333486
ACH-000323,-1.3358632252055358
ACH-000324,-0.9119818899272198
ACH-000329,-0.6371686539440746
ACH-000330,-1.3853076107461482
ACH-000331,-1.146492890790232
ACH-000332,-1.020625895014004
ACH-000334,-1.1678171027650268
ACH-000335,-1.0511005260547532
ACH-000336,-1.1528094189653295
ACH-000337,-1.3759865885907152
ACH-000338,-1.5369580036365873
ACH-000339,-1.2774018138591907
ACH-000341,-1.1823723831000448
ACH-000348,-1.1855674172157171
ACH-000350,-1.132145727193262
ACH-000352,-1.4072250714731926
ACH-000356,-1.2297284111092812
ACH-000361,-1.372702005766469
ACH-000362,-1.0605658080917064
ACH-000363,-1.2839938925930836
ACH-000364,-1.0107401962066045
ACH-000365,-1.0648860492620027
ACH-000366,-1.3099841100557998
ACH-000368,-0.8855825193358113
ACH-000374,-1.4324960290048747
ACH-000375,-1.1388776556273013
ACH-000376,-1.0711615023684191
ACH-000381,-1.2091270841979809
ACH-000383,-0.9927705343950848
ACH-000387,-1.0058965774767583
ACH-000389,-0.9409938819496872
ACH-000390,-1.0996317775856104
ACH-000393,-1.193007105415491
ACH-000395,-1.192897505276758
ACH-000396,-1.1559166930099147
ACH-000397,-1.0543241478440413
ACH-000401,-1.2397293512080918
ACH-000402,-0.934119920845837
ACH-000403,-1.294245768662173
ACH-000404,-0.9660794257763944
ACH-000406,-1.2303937800444529
ACH-000407,-1.0222554946030429
ACH-000408,-1.0736180412457337
ACH-000410,-0.9313194714375652
ACH-000411,-0.990399094078946
ACH-000414,-1.1604159440749422
ACH-000415,-1.4780029888364432
ACH-000416,-1.2117470014840284
ACH-000420,-0.942611436112638
ACH-000421,-1.2088990976791274
ACH-000424,-1.3398760427556775
ACH-000425,-1.2258688472041934
ACH-000426,-0.915129412785135
ACH-000427,-1.059227833909809
ACH-000433,-1.0674058921674243
ACH-000435,-1.3507441888466865
ACH-000436,-1.1251246643680357
ACH-000444,-1.2073087598165582
ACH-000445,-0.9808764058587636
ACH-000448,-1.2257553679955735
ACH-000450,-1.026192820070452
ACH-000452,-1.3688942718956023
ACH-000454,-0.9916988033428368
ACH-000458,-1.17009687478679
ACH-000459,-0.6025834735442022
ACH-000460,-1.2492473696982815
ACH-000461,-1.114258667141935
ACH-000463,-1.019739928262129
ACH-000464,-0.8507637750256548
ACH-000466,-1.3244094360052037
ACH-000467,-1.097516785997278
ACH-000468,-0.8200874598777935
ACH-000469,-0.9091235415244182
ACH-000470,-1.0848276513548971
ACH-000471,-1.0697156476100496
ACH-000472,-1.3744088747211518
ACH-000473,-0.940542982927968
ACH-000475,-1.2559282221283596
ACH-000476,-1.0615234443604118
ACH-000477,-0.7342553387678734
ACH-000479,-1.14548489057519
ACH-000480,-1.0360596638768471
ACH-000481,-1.1998674240430554
ACH-000483,-1.0791839793029707
ACH-000484,-0.8018366928043841
ACH-000485,-1.3370378989514209
ACH-000486,-1.1549142790280786
ACH-000487,-1.2538413897441705
ACH-000488,-1.1818665114362736
ACH-000490,-1.326107587788759
ACH-000491,-1.1849058325206132
ACH-000495,-0.9722550547103428
ACH-000496,-0.8663531386222062
ACH-000499,-1.308645923435921
ACH-000500,-1.394790286260429
ACH-000502,-1.0923068149107966
ACH-000503,-0.8534672289884301
ACH-000505,-1.2126282654574028
ACH-000507,-0.9293584525512852
ACH-000510,-0.8605317052636738
ACH-000511,-1.2176573045359846
ACH-000512,-1.0106759386660769
ACH-000516,-1.202976593948125
ACH-000517,-1.0350310210408504
ACH-000518,-1.1852057838531422
ACH-000520,-1.1534505545424032
ACH-000521,-1.0335619066472128
ACH-000522,-1.1014336301862853
ACH-000524,-0.8818968761930454
ACH-000527,-1.2798572814781832
ACH-000528,-1.064736670127403
ACH-000537,-1.2968023343457975
ACH-000541,-0.9586245945716356
ACH-000542,-1.4276357549628138
ACH-000544,-1.0726605408573222
ACH-000545,-1.3627601053584355
ACH-000547,-1.2458042223211756
ACH-000548,-1.224611347153203
ACH-000549,-1.465320672352573
ACH-000550,-0.910309844590631
ACH-000552,-1.2524537754093328
ACH-000556,-0.9708461548769558
ACH-000557,-1.3446648190384995
ACH-000569,-1.0031156004613382
ACH-000570,-0.9814851956837414
ACH-000571,-0.8249462307314733
ACH-000573,-1.272047381885493
ACH-000576,-1.0085906855750677
ACH-000579,-1.1997570699094584
ACH-000580,-1.0382636285555134
ACH-000584,-1.2627258767888545
ACH-000585,-1.0378330456622709
ACH-000588,-1.024012821696129
ACH-000589,-1.2308284573287154
ACH-000591,-1.1283825762410091
ACH-000593,-1.2426581575794309
ACH-000600,-0.8071816984047941
ACH-000601,-1.099512533014236
ACH-000605,-1.2348944179379262
ACH-000606,-1.0770981692032966
ACH-000608,-0.8882638836669545
ACH-000614,-1.0894011834613306
ACH-000616,-0.9274844963604478
ACH-000618,-1.0354870819622883
ACH-000619,-1.267749170826192
ACH-000620,-1.2236170423936252
ACH-000621,-1.1884711726422983
ACH-000622,-1.2148375100141724
ACH-000623,-0.6295012837504563
ACH-000624,-1.1133281646305195
ACH-000627,-0.8505404847052052
ACH-000630,-1.2894928300305055
ACH-000631,-1.115594040506992
ACH-000632,-1.3080556742041158
ACH-000633,-0.9696692027030896
ACH-000637,-1.4321179322631854
ACH-000638,-1.0294762482707704
ACH-000646,-1.382904038924451
ACH-000647,-1.106194047166846
ACH-000648,-0.9688593372028584
ACH-000649,-1.1988582604541111
ACH-000651,-1.1690785515059672
ACH-000652,-1.3001763250667613
ACH-000653,-1.2082955047263018
ACH-000657,-1.1569435892228634
ACH-000658,-1.1538463027214023
ACH-000661,-0.759586650366532
ACH-000662,-1.44391891933902
ACH-000663,-1.2629430663410104
ACH-000665,-1.1656558836427366
ACH-000671,-1.5394848632483482
ACH-000672,-1.157144295498689
ACH-000673,-1.1879972227344189
ACH-000676,-1.1217294993536469
ACH-000677,-1.206646841880162
ACH-000681,-1.1451774252765756
ACH-000683,-1.222324074624513
ACH-000684,-1.1828977406212904
ACH-000688,-0.7024449304008131
ACH-000693,-1.1266121750368672
ACH-000694,-1.3118665563164051
ACH-000695,-1.2753547499055693
ACH-000696,-1.1601954748629215
ACH-000697,-0.82360388766224
ACH-000699,-0.8940608144046147
ACH-000701,-1.2611907068536854
ACH-000706,-1.0730534894551522
ACH-000711,-1.0372631040133788
ACH-000713,-1.142137406982321
ACH-000714,-0.8866583840937049
ACH-000718,-1.2108220865105073
ACH-000720,-1.1493352770792795
ACH-000721,-1.1392089866669093
ACH-000724,-1.3837264948435728
ACH-000725,-0.7097425548857028
ACH-000732,-1.096773394611122
ACH-000734,-1.3378003129480576
ACH-000735,-1.0757198929877578
ACH-000736,-1.0459831588275177
ACH-000738,-1.0621581458876257
ACH-000746,-1.2020854189461454
ACH-000747,-0.9352206958228182
ACH-000748,-1.1729419188874504
ACH-000753,-1.4396357169022411
ACH-000756,-1.1520448084421921
ACH-000757,-0.981955340275214
ACH-000758,-1.1598821460750242
ACH-000760,-1.1176000796491996
ACH-000762,-1.0610244108122742
ACH-000763,-0.8634109882411225
ACH-000764,-1.141670986060292
ACH-000765,-1.314682803286818
ACH-000766,-0.7605643703561967
ACH-000767,-1.4643217452567798
ACH-000768,-0.9831135628368972
ACH-000769,-1.144611963322803
ACH-000770,-1.072357916759266
ACH-000771,-1.2002477509514953
ACH-000773,-0.9955978049135029
ACH-000776,-0.9345268459406312
ACH-000777,-1.3703002013949412
ACH-000778,-1.3517862111861083
ACH-000781,-1.2757836878845183
ACH-000782,-1.0019870272241391
ACH-000783,-0.9241423116318016
ACH-000784,-1.1849907338575476
ACH-000785,-1.2327851948524382
ACH-000787,-1.0844663085505009
ACH-000788,-1.0855739993365368
ACH-000791,-1.0001213767290489
ACH-000792,-0.8843269414395508
ACH-000794,-1.236860832582566
ACH-000796,-1.1191857316812357
ACH-000798,-1.1636005777015306
ACH-000799,-1.2030918883198367
ACH-000800,-1.2222462925719226
ACH-000802,-1.2023582367921386
ACH-000804,-1.0453452073477056
ACH-000805,-0.94454486572215
ACH-000809,-1.1779867048922372
ACH-000810,-1.5558207819081635
ACH-000811,-1.0669722082312287
ACH-000817,-1.0941217832182455
ACH-000819,-0.9124641744486904
ACH-000820,-1.0593968772162412
ACH-000821,-0.8657240970017067
ACH-000822,-0.8370423745985175
ACH-000823,-1.1245831726801947
ACH-000824,-1.0814889634434357
ACH-000827,-1.1975149046637557
ACH-000829,-1.1680774816456645
ACH-000831,-1.2250152309332556
ACH-000832,-1.0639711563270644
ACH-000833,-1.1515651951929051
ACH-000834,-1.0995318383937425
ACH-000835,-1.2619121983711972
ACH-000836,-0.7939803475289475
ACH-000837,-1.1271835242420367
ACH-000838,-1.0229805341549851
ACH-000839,-1.2960525063141062
ACH-000840,-0.9729303536452052
ACH-000841,-0.9193634156385202
ACH-000843,-1.2573979108811106
ACH-000846,-1.3917693304816847
ACH-000847,-1.5082985051405673
ACH-000848,-1.1830368604959085
ACH-000849,-1.1335851289540837
ACH-000851,-1.2223578969127442
ACH-000855,-1.2932933065453331
ACH-000856,-1.0976790964491088
ACH-000858,-1.2760553650175002
ACH-000859,-1.287586586359651
ACH-000861,-1.0559436017159485
ACH-000862,-1.3640717305883352
ACH-000865,-1.3164855263223438
ACH-000866,-1.2771755019187787
ACH-000867,-0.903163207407898
ACH-000869,-1.0947394855366477
ACH-000872,-1.0945544055615395
ACH-000873,-1.3745709529247474
ACH-000876,-1.4495824191398132
ACH-000878,-1.3399908097248188
ACH-000880,-1.055056850500345
ACH-000881,-1.1199569990226477
ACH-000882,-1.0648200623309072
ACH-000884,-1.024300877448734
ACH-000885,-0.9991653460657808
ACH-000887,-1.2126638213376766
ACH-000889,-1.0610093833603913
ACH-000896,-1.218329206391818
ACH-000898,-1.1389598001861123
ACH-000900,-1.0203996204150276
ACH-000901,-1.2513893063525747
ACH-000905,-0.8310938290676708
ACH-000906,-1.2999196463855158
ACH-000907,-1.0374206484702857
ACH-000910,-1.3895164625037622
ACH-000911,-1.1261881540499985
ACH-000912,-1.1103101295912468
ACH-000913,-1.0472330833872954
ACH-000915,-1.248981549222098
ACH-000916,-1.1395539069849279
ACH-000917,-1.2662808368017464
ACH-000920,-1.1276410906921104
ACH-000921,-1.4086514710624456
ACH-000924,-1.1723135069466757
ACH-000926,-1.366064748844758
ACH-000928,-1.00854397789007
ACH-000929,-1.2236884350801136
ACH-000932,-1.1732818432734364
ACH-000935,-0.949736534725156
ACH-000936,-1.0824883534698104
ACH-000937,-0.9519595106630376
ACH-000938,-1.1758377104136692
ACH-000939,-0.8169252926083568
ACH-000941,-1.0028548964511907
ACH-000943,-1.026640211682492
ACH-000946,-1.1512001228997446
ACH-000947,-1.1450850784638804
ACH-000948,-1.226844292473957
ACH-000950,-1.2081120186504872
ACH-000953,-0.978722009054176
ACH-000954,-0.8779146183466224
ACH-000957,-1.1742376449438614
ACH-000958,-1.1453116836417117
ACH-000960,-1.1787664502191892
ACH-000963,-0.9424369223621759
ACH-000968,-0.8192133202800732
ACH-000969,-1.095640534390451
ACH-000972,-1.2540533736696675
ACH-000973,-1.0593050464187166
ACH-000974,-1.2167731485870623
ACH-000978,-1.5691980959321796
ACH-000984,-1.186327922860977
ACH-000986,-1.2167470350786052
ACH-000988,-1.0119769151385318
ACH-000993,-1.0506460856070143
ACH-000994,-1.2999541775292611
ACH-000996,-1.0171993414879323
ACH-001001,-1.0148869489882688
ACH-001020,-0.8507003570382484
ACH-001028,-1.1090925996591772
ACH-001031,-1.2086964075076092
ACH-001038,-1.1017278959200734
ACH-001048,-1.0112287423062318
ACH-001050,-0.9851962672831348
ACH-001053,-1.3479894382909978
ACH-001054,-1.2751423511736617
ACH-001061,-0.9851543591705292
ACH-001067,-1.2384898821324968
ACH-001075,-1.021619105348442
ACH-001096,-1.1698068768860022
ACH-001111,-1.2160048915900512
ACH-001119,-1.1894851381962503
ACH-001128,-0.2974863547021773
ACH-001134,-1.1624463790529598
ACH-001151,-1.1498849350019358
ACH-001163,-1.2377406229859311
ACH-001164,-1.0881689384936692
ACH-001183,-1.0839712239245871
ACH-001192,-1.2405757934842112
ACH-001193,-1.1565008499777214
ACH-001196,-1.2973805258791995
ACH-001197,-1.1200193257075048
ACH-001205,-1.1241891951625484
ACH-001211,-0.8831886963828316
ACH-001212,-1.5664099660018458
ACH-001228,-1.2246139448696856
ACH-001232,-1.0813159840529751
ACH-001239,-1.1189980919430682
ACH-001270,-1.0379384551138957
ACH-001274,-1.1412199045391882
ACH-001275,-0.9456967881483568
ACH-001277,-1.3914004347727025
ACH-001278,-1.3286449439790606
ACH-001280,-1.1196528472704304
ACH-001283,-1.1744818165556252
ACH-001289,-1.1036389752712934
ACH-001300,-1.2412541702455255
ACH-001301,-1.1815175086769951
ACH-001302,-1.1188631179211246
ACH-001306,-1.4563552072186232
ACH-001318,-1.1966202642958164
ACH-001322,-1.2109463334257071
ACH-001328,-1.301011005736321
ACH-001332,-1.0572355130602724
ACH-001336,-1.350510854018875
ACH-001346,-1.1915167312212458
ACH-001353,-1.2870804751108669
ACH-001354,-1.0828554225826366
ACH-001367,-1.200261221844562
ACH-001368,-1.1294263926536383
ACH-001374,-1.3369281303672154
ACH-001377,-1.241460899373948
ACH-001380,-1.0097165346755668
ACH-001391,-1.1266058072209075
ACH-001408,-1.087361642638646
ACH-001430,-0.869614305884143
ACH-001431,-1.0792312758455052
ACH-001450,-1.3038153183646646
ACH-001496,-0.9818808839295692
ACH-001500,-0.7738513493420878
ACH-001523,-1.0267308368439
ACH-001532,-1.1536439366725209
ACH-001550,-0.9907999248013748
ACH-001552,-1.3454528102298022
ACH-001554,-0.8698904908791121
ACH-001654,-1.2634376969837446
ACH-001735,-1.1774235969895424
ACH-001736,-1.2134187821349551
ACH-001737,-0.5425233263327164
ACH-001740,-1.1546040097421175
ACH-001745,-1.2232777405773028
ACH-001765,-1.025691556773072
