,HIPK3 (10114)
ACH-000004,0.13508137831213524
ACH-000005,-0.3909121052924564
ACH-000007,0.1193338195920721
ACH-000009,0.10162940044956463
ACH-000011,0.2197454934208943
ACH-000012,0.10164632918067464
ACH-000013,-0.08873502882734992
ACH-000014,-0.07416853929220357
ACH-000015,0.1010240131860214
ACH-000017,-0.049470991248537856
ACH-000018,0.1139649519851324
ACH-000019,-0.035287510576378384
ACH-000021,-0.02370611228672934
ACH-000022,0.03101253472641342
ACH-000025,-0.12768477983445534
ACH-000028,0.11269308998720215
ACH-000030,-0.045521761743381566
ACH-000035,-0.03701066231534322
ACH-000036,0.06152132034887705
ACH-000037,0.12033348084196716
ACH-000039,0.20985863878159
ACH-000040,0.039413726674607664
ACH-000041,0.1087649760265824
ACH-000042,-0.01466235797102928
ACH-000045,0.18430472809016069
ACH-000047,0.07306347791862132
ACH-000052,-0.1307538308264841
ACH-000053,0.05765026261009541
ACH-000054,0.10018322726997084
ACH-000055,0.05786005100449109
ACH-000060,0.10961289052037328
ACH-000067,-0.012495879259307442
ACH-000070,-0.17074716559177722
ACH-000075,-0.05801072169514595
ACH-000078,0.1648125111709315
ACH-000082,0.08584911203244089
ACH-000085,-0.05925561751313699
ACH-000086,0.008731763033413558
ACH-000087,0.04553398408753509
ACH-000092,0.011162118876296315
ACH-000095,-0.04841573584711397
ACH-000097,-0.04849562894691088
ACH-000098,0.10139471377678756
ACH-000099,-0.030922376739681807
ACH-000108,0.04870245321106455
ACH-000113,0.08251647972878913
ACH-000116,-0.029447512304229068
ACH-000118,0.02907267602621568
ACH-000120,0.019672287988355245
ACH-000123,0.09261095358911067
ACH-000127,0.046191961637835004
ACH-000128,0.05854558036172925
ACH-000132,-0.04904197001631833
ACH-000133,0.05286321657375104
ACH-000137,-0.0017557503466064852
ACH-000138,0.01885160088525697
ACH-000142,0.07825262169403813
ACH-000143,0.3434462952024981
ACH-000146,-0.034153334261182215
ACH-000148,-0.08767669554045349
ACH-000150,0.14067193426757113
ACH-000152,0.10034664362064356
ACH-000153,0.08337928424380536
ACH-000159,-0.02322542972065224
ACH-000160,-0.023763220302137872
ACH-000163,0.03240257599971408
ACH-000167,-0.10014953603298142
ACH-000168,0.03646475145882782
ACH-000169,0.1265274113734881
ACH-000178,0.12312343824875135
ACH-000183,0.01972479944739674
ACH-000188,-0.0385287795752212
ACH-000189,0.05512315431662276
ACH-000190,-0.1671150931115346
ACH-000198,0.09287939920128838
ACH-000203,0.23822119915185536
ACH-000204,0.11018318811095797
ACH-000206,0.01837221581830973
ACH-000207,0.07892517162388181
ACH-000208,0.06752377741039069
ACH-000210,0.11838074607833347
ACH-000211,0.030293454562994194
ACH-000215,0.048947974774980765
ACH-000221,-0.03574549770978085
ACH-000222,0.16038936575480975
ACH-000223,0.06016683118855834
ACH-000226,-0.021805653028786974
ACH-000227,-0.16587290837933855
ACH-000228,0.07740500631692739
ACH-000231,0.01677806607330779
ACH-000232,-0.04042611394865065
ACH-000233,0.09186805291511724
ACH-000234,0.10074795710798318
ACH-000235,-0.03977914530033856
ACH-000237,0.0052374675961232965
ACH-000238,0.07720721808038765
ACH-000242,0.10642551121336652
ACH-000243,0.014640673162728388
ACH-000244,0.08774611029623086
ACH-000246,0.0543736887954208
ACH-000248,-0.08774677082437812
ACH-000250,0.051454276811155435
ACH-000251,0.0005965142428205477
ACH-000252,0.25024688592051125
ACH-000253,0.04421129892785939
ACH-000255,0.0005357734914512514
ACH-000256,-0.056526929509286214
ACH-000257,0.17946636072841438
ACH-000258,-0.007308010282782231
ACH-000259,0.0042639547821683955
ACH-000260,0.08333396462745114
ACH-000261,-0.024434801785128232
ACH-000262,0.13516428144898746
ACH-000263,0.1475046168566512
ACH-000264,0.1005748928550284
ACH-000265,-0.07356814398706774
ACH-000266,0.05986483117929954
ACH-000272,-0.01990200509817894
ACH-000274,0.013836725321221743
ACH-000277,0.06358342053481449
ACH-000278,-0.10051614041036502
ACH-000279,0.004968876921986064
ACH-000280,-0.054246300490508735
ACH-000281,0.17932951732811353
ACH-000288,0.03989519801113827
ACH-000291,0.14542419189087058
ACH-000293,-0.022872211376094343
ACH-000294,-0.013854718782580943
ACH-000295,-0.016326639375166273
ACH-000296,-0.04316288997452735
ACH-000302,-0.01616836250668109
ACH-000304,0.08605292510839807
ACH-000307,0.10473885526111897
ACH-000308,-0.0231991180981274
ACH-000310,0.08542409825461053
ACH-000311,0.16781080822336988
ACH-000312,0.15411961733033627
ACH-000315,0.22515532051005435
ACH-000316,-0.010634499918496158
ACH-000317,0.12156927883687632
ACH-000318,0.12681538412344776
