,SERPINA4 (5267)
ACH-000004,0.02715861614260043
ACH-000005,-0.05827915875662544
ACH-000007,-0.13050494483728156
ACH-000009,-0.09945143759500492
ACH-000011,-0.06816499708464246
ACH-000012,-0.026379085923298885
ACH-000013,-0.03221997504161852
ACH-000014,0.00046129787616876796
ACH-000015,-0.1000786529170442
ACH-000017,-0.06204642686704665
ACH-000018,-0.1873416450196662
ACH-000019,-0.16355463746625884
ACH-000021,-0.06575253767432096
ACH-000022,-0.12925723048370305
ACH-000025,-0.11083762741745687
ACH-000028,-0.052528864886893935
ACH-000030,-0.034208868116594175
ACH-000035,-0.0556706208346144
ACH-000036,0.04393814422939312
ACH-000037,-0.18435906949378275
ACH-000039,-0.017939900461424258
ACH-000040,0.032663907129701124
ACH-000041,-0.1839436765023845
ACH-000042,-0.16263804418615124
ACH-000045,-0.11934700284300083
ACH-000047,-0.03932519182910485
ACH-000052,-0.43072467280578136
ACH-000053,-0.05648669290472295
ACH-000054,-0.07194639983349314
ACH-000055,-0.08268953426311071
ACH-000060,-0.08792304719649151
ACH-000067,-0.08954498074780097
ACH-000070,-0.15421789302665148
ACH-000075,-0.08045793878535325
ACH-000078,-0.1547326201371627
ACH-000082,-0.0852203168312686
ACH-000085,-0.22291221982021786
ACH-000086,-0.05685445344028699
ACH-000087,-0.01593960730462004
ACH-000092,-0.017460989922555053
ACH-000095,-0.10654861227025154
ACH-000097,-0.10937575171106824
ACH-000098,-0.07019599803826893
ACH-000099,-0.011705586443966043
ACH-000108,-0.06870375274040377
ACH-000113,-0.1767261256146547
ACH-000116,-0.05936488054021007
ACH-000118,-0.06730353479640477
ACH-000120,-0.14004709615668284
ACH-000123,-0.07424415145430756
ACH-000127,-0.04940745691785551
ACH-000128,-0.10705035636373142
ACH-000132,-0.1968770852300444
ACH-000133,-0.09090283989366342
ACH-000137,-0.007535216700268029
ACH-000138,-0.1434191614210131
ACH-000142,-0.06914541882026234
ACH-000143,-0.07862094313088848
ACH-000146,-0.0009347474000555867
ACH-000148,0.046297279467183365
ACH-000150,0.10876201708910012
ACH-000152,-0.00026531403116753703
ACH-000153,0.048852274767081774
ACH-000159,-0.006386390432009214
ACH-000160,-0.11089814359492417
ACH-000163,-0.0014421625902414253
ACH-000167,0.13012901386476888
ACH-000168,-0.050858700883206216
ACH-000169,-0.05821795636749776
ACH-000178,-0.0359375072268173
ACH-000183,-0.10596962669932876
ACH-000188,-0.1333623128501537
ACH-000189,-0.006937973778621608
ACH-000190,0.08504638757355014
ACH-000198,-0.05262561585543581
ACH-000203,-0.12529976621900452
ACH-000204,-0.12755510838684947
ACH-000206,-0.03350769478754912
ACH-000207,-0.25206280944123194
ACH-000208,-0.17741074960205042
ACH-000210,0.3656737492681914
ACH-000211,-0.1117901091804693
ACH-000215,-0.0927764569413984
ACH-000221,-0.07935135549454772
ACH-000222,0.15694373094877462
ACH-000223,-0.009656298586720272
ACH-000226,-0.06165277611330035
ACH-000227,-0.03067266517556987
ACH-000228,-0.14793905486799874
ACH-000231,-0.08959824079882334
ACH-000232,-0.006508459129489143
ACH-000233,-0.09063019752245202
ACH-000234,-0.057931178246470386
ACH-000235,-0.062003702259678314
ACH-000237,0.04096188226933651
ACH-000238,-0.24889576187744014
ACH-000242,-0.25987655909060986
ACH-000243,-0.0054493214996135155
ACH-000244,-0.03137844715781708
