,MRPS23 (51649)
ACH-000004,-0.6181609510561321
ACH-000005,-0.2753748719102129
ACH-000007,-0.8344604430901433
ACH-000009,-0.5744960621014691
ACH-000011,-0.4314440511889597
ACH-000012,-0.7461186768249538
ACH-000013,-0.8479062215751275
ACH-000014,-0.8124774174529344
ACH-000015,-0.9543188625610368
ACH-000017,-0.5903099151151867
ACH-000018,-0.8969142350605046
ACH-000019,-0.9871963067739359
ACH-000021,-0.6251019852451909
ACH-000022,-0.9271803892672468
ACH-000025,-0.5904668708341365
ACH-000028,-0.90949142915828
ACH-000030,-0.7108784916947819
ACH-000035,-0.9855173538254772
ACH-000036,-0.3366559845186918
ACH-000037,-0.6377124119905426
ACH-000039,-0.6206639386636127
ACH-000040,-0.4194974154581089
ACH-000041,-1.0139140615879207
ACH-000042,-0.6191946392036424
ACH-000045,-0.8638037676725441
ACH-000047,-1.0817946113562869
ACH-000052,-0.6686040005555737
ACH-000053,-0.5166560119149419
ACH-000054,-0.7736294486075965
ACH-000055,-0.6829793822021147
ACH-000060,-0.781601681004261
ACH-000067,-0.6417452338323884
ACH-000070,-0.5604990274345192
ACH-000075,-0.44081871425452
ACH-000078,-0.6763888967685202
ACH-000082,-0.5618925198247618
ACH-000085,-0.521979549104747
ACH-000086,-0.898572136723205
ACH-000087,-1.0590284827587193
ACH-000092,-0.5392417029432699
ACH-000095,-0.5270918882085455
ACH-000097,-0.6012654452275746
ACH-000098,-0.5936549269740833
ACH-000099,-0.7857435069082552
ACH-000108,-0.6328649703289185
ACH-000113,-0.5801189951212924
ACH-000116,-0.8252332442895255
ACH-000118,-0.9384810655081364
ACH-000120,-0.5718884873380486
ACH-000123,-0.7410145262048985
ACH-000127,-0.9288700129676586
ACH-000128,-0.7510668380993637
ACH-000132,-0.5926209727180649
ACH-000133,-0.5680907164045056
ACH-000137,-0.5694121261655989
ACH-000138,-0.8676264453935754
ACH-000142,-0.6133189233582348
ACH-000143,-0.8773784789506803
ACH-000146,-0.8298036207983576
ACH-000148,-0.8766973101352838
ACH-000150,-0.9688126759838344
ACH-000152,-0.5969489647437396
ACH-000153,-0.8095396449710968
ACH-000159,-0.6797576148858272
ACH-000160,-1.086000404964022
ACH-000163,-0.773995544858885
ACH-000167,0.4304177109868215
ACH-000168,-0.4532332776292938
ACH-000169,-0.7095906938473204
ACH-000178,-0.8131602929760902
ACH-000183,-0.7723693789098225
ACH-000188,-0.8012967451294809
ACH-000189,-0.9779976789634068
ACH-000190,-0.7858834960732631
ACH-000198,-0.7734256611018971
ACH-000203,-1.0054226815054603
ACH-000204,-0.4450277013141055
ACH-000206,-0.7770065300499789
ACH-000207,-0.5979233940110058
ACH-000208,-0.7689941892087132
ACH-000210,-1.131842262676804
ACH-000211,-0.649999486293296
ACH-000215,-0.635145133901801
ACH-000221,-0.9543555458687552
ACH-000222,-0.7298027352670718
ACH-000223,-0.6562453437514342
ACH-000226,-0.8277401260874013
ACH-000227,-0.7970397142159859
ACH-000228,-0.6269864653101161
ACH-000231,-0.7931149727641678
ACH-000232,-0.7454667377803416
ACH-000233,-0.8286787288649615
ACH-000234,-0.4950723855590119
ACH-000235,-0.7242049120317825
ACH-000237,-0.3192292949131955
ACH-000238,-0.7530821794228911
ACH-000242,-0.6523885771244892
ACH-000243,-0.7538926510360987
ACH-000244,-0.6978675120961298
ACH-000246,-0.7563270662462096
ACH-000248,-1.2843016854380247
ACH-000250,-0.4459910094061634
ACH-000251,-0.5974155166016721
ACH-000252,-0.8156796229734354
ACH-000253,-0.6553492406085435
ACH-000255,-0.9244448209030284
ACH-000256,-0.7809095199085321
ACH-000257,-0.7499452699519622
ACH-000258,-0.5182444007365489
ACH-000259,-0.8292523078260619
ACH-000260,-0.6469533280285147
ACH-000261,-0.6268602477528334
ACH-000262,-0.6694907250538878
ACH-000263,-0.6740286086892641
ACH-000264,-0.7459461178984678
ACH-000265,-0.9180661917624467
ACH-000266,-0.5043796012341667
ACH-000272,-0.6128331894203319
ACH-000274,-0.6499117437385108
ACH-000277,-0.7467343670900217
ACH-000278,-0.3470309973839545
ACH-000279,-0.9990981884003048
ACH-000280,-0.5845959620846383
ACH-000281,-0.954411864166568
ACH-000288,-1.0068919741430202
ACH-000291,-0.574728337538547
ACH-000293,-0.9604674470412624
ACH-000294,-0.9965121593958752
ACH-000295,-0.8393319460720727
ACH-000296,-0.5523662184427646
ACH-000302,-0.7979619828246359
ACH-000304,-1.050139348252503
ACH-000307,-0.6050572618777301
ACH-000308,-0.7024036106109502
ACH-000310,-0.7201326924209273
ACH-000311,-0.4982780350755521
ACH-000312,-0.8883404496292452
ACH-000315,-0.8068653019204023
ACH-000316,-0.7690553598521492
ACH-000317,-1.0844250090051284
ACH-000318,-0.5887348010822722
ACH-000319,-0.6449599323672308
