,NCAPD2 (9918)
ACH-000356,-0.7001228789500057
ACH-000361,-0.3031316746821101
ACH-000362,-0.7786619306482696
ACH-000363,-0.7092943289522283
ACH-000364,-0.6342211333363321
ACH-000365,-0.7605856860029641
ACH-000366,-0.6509463602061036
ACH-000368,-0.7776203662238841
ACH-000374,-0.7078188165124915
ACH-000375,-0.7419937910909128
ACH-000376,-0.8136182754867082
ACH-000381,-0.7255602577033198
ACH-000383,-0.4538774434167687
ACH-000387,-1.0580499586217056
ACH-000389,-0.6047018601345558
ACH-000390,-0.5464452230393925
ACH-000393,-0.6846280318919125
ACH-000395,-0.8379705735007776
ACH-000396,-0.8258839243003855
ACH-000397,-0.8863422457165044
ACH-000401,-0.7824117735933311
ACH-000402,-0.6101672947394104
ACH-000403,-0.6309162158432284
ACH-000404,-0.7465938057647142
ACH-000406,-0.8797405715128855
ACH-000407,-0.9587130525109699
ACH-000408,-0.6748208824050891
ACH-000410,-0.9068607686510288
ACH-000411,-0.8646994422554031
ACH-000414,-0.4903333118955506
ACH-000415,-0.7697531834781761
ACH-000416,-0.9235579459607745
ACH-000420,-0.9500308473898951
ACH-000421,-0.925669246983048
ACH-000424,-0.7826139371129929
ACH-000425,-0.9992832282053122
ACH-000426,-0.7599480179093898
ACH-000427,-0.5375565321749693
ACH-000433,-0.8069159273665608
ACH-000435,-0.6175480418709531
ACH-000436,-0.869285323712024
ACH-000444,-0.5884486783792664
ACH-000445,-0.8906251357568419
ACH-000448,-0.6367146443038452
ACH-000450,-0.8588288686369259
ACH-000452,-0.6822293514033662
ACH-000454,-0.4298039393136779
ACH-000458,-0.854135955903408
ACH-000459,-0.6271167741827406
ACH-000460,-1.006094294775753
ACH-000461,-0.4427747142356061
ACH-000463,-0.9567889747146886
ACH-000464,-0.6696984164131523
ACH-000466,-0.9373406886015
ACH-000467,-0.8926447880568222
ACH-000468,-0.5056363652583575
ACH-000469,-0.7574846079679434
ACH-000470,-0.7432102418639076
ACH-000471,-0.7047957248835973
ACH-000472,-0.6105346645477013
ACH-000473,-0.6202837691556825
ACH-000475,-0.7032641621396492
ACH-000476,-0.7658866730188542
ACH-000477,-0.6218370021937976
ACH-000479,-0.9080821168888964
ACH-000480,-0.7170722605568509
ACH-000481,-0.6897701125444429
ACH-000483,-0.9129659625979532
ACH-000484,-0.6567323296871698
ACH-000485,-0.8283090350301229
ACH-000486,-0.6197425823937583
ACH-000487,-0.6746284706183788
ACH-000488,-0.6429595679140416
ACH-000490,-0.6616070138632612
ACH-000491,-0.6437020840602806
ACH-000495,-0.3016264365608558
ACH-000496,-0.7823062494259758
ACH-000499,-0.6463404649871201
ACH-000500,-0.2669726387849048
ACH-000502,-0.7846736915505791
ACH-000503,-0.5165738616825905
ACH-000505,-0.7033360141087841
ACH-000507,-0.8341695088459861
ACH-000510,-0.5283469361710974
ACH-000511,-0.7662373153841057
ACH-000512,-1.0870836108105748
ACH-000516,-0.9349341288148582
ACH-000517,-0.7875556043427787
ACH-000518,-0.8952791928714763
ACH-000520,-0.9040676450344284
ACH-000521,-0.8873933847636268
ACH-000522,-0.5435334335283041
ACH-000524,-0.7521687198579229
ACH-000527,-0.8454787467384821
ACH-000528,-0.8935940541951998
ACH-000537,-1.0642190012171475
ACH-000541,-0.560284125211763
ACH-000542,-0.4996507032420149
ACH-000544,-0.6294226344464077
ACH-000545,-0.7226583370923056
ACH-000547,-0.5156583760993799
ACH-000548,-0.6736973515974309
ACH-000549,-0.7654936624618898
ACH-000550,-0.6504892245898736
ACH-000552,-0.8067095911812776
ACH-000556,-0.6385643090044482
ACH-000557,-0.9067111005962216
ACH-000569,-0.5384492943241603
ACH-000570,-0.7228819942072474
ACH-000571,-0.6604150748774941
ACH-000573,-0.6684947961910621
ACH-000576,-0.8486139967963067
ACH-000579,-0.7198423586912609
ACH-000580,-0.7124836869905598
ACH-000584,-0.6411253719275448
ACH-000585,-0.6518705292938392
ACH-000588,-0.7360262010802632
ACH-000589,-0.8583411486840334
ACH-000591,-0.7931986586480063
ACH-000593,-0.939586609457979
ACH-000600,-0.7403341911904816
ACH-000601,-0.6776135553640061
ACH-000605,-0.9610493122213396
ACH-000606,-0.7888078716043058
ACH-000608,-0.4859264897236685
ACH-000614,-0.6469315090901768
ACH-000616,-0.631146773964406
ACH-000618,-0.8233330432446113
ACH-000619,-0.9084437230494108
ACH-000620,-0.5691290069265803
ACH-000621,-0.9607200468514444
ACH-000622,-1.038344469431307
ACH-000623,-0.7345237653596763
ACH-000624,-0.8057372891010917
ACH-000627,-0.8573406807670645
ACH-000630,-0.9345646297165804
ACH-000631,-0.7943727451699316
ACH-000632,-0.7742467330692214
ACH-000633,-0.5126735736573639
ACH-000637,-0.8665912410085923
ACH-000638,-0.7591914087128561
ACH-000646,-0.6904212824799443
ACH-000647,-0.8282372229453762
ACH-000648,-0.8190835906895051
ACH-000649,-0.6507849336389181
ACH-000651,-0.6398577602902871
ACH-000652,-0.4193339174578144
ACH-000653,-0.9567215221881552
ACH-000657,-0.7929337983423083
ACH-000658,-0.5280252189415607
ACH-000661,-0.7834303641031068
ACH-000662,-1.367571428041709
ACH-000663,-0.8387516119498678
ACH-000665,-0.7120538880258475
ACH-000671,-0.6200415790687924
ACH-000672,-0.9512561591057952
ACH-000673,-0.5786607088650656
ACH-000676,-0.6674771891724185
ACH-000677,-0.9608281997364232
ACH-000681,-0.6250304004987307
ACH-000683,-0.7302036917765701
ACH-000684,-0.7454244794038533
ACH-000688,-1.0047011528653027
ACH-000693,-0.7490999663826882
ACH-000694,-0.7759463686616871
ACH-000695,-1.080418717657842
ACH-000696,-0.7104039162174653
ACH-000697,-0.8139624294446101
ACH-000699,-0.7021247238060443
ACH-000701,-0.6445228082199357
ACH-000706,-0.9276059696676436
ACH-000711,-0.6205438083454656
ACH-000713,-0.5541466889692651
ACH-000714,-0.7712123631549225
ACH-000718,-0.5874598142341554
ACH-000720,-0.7777484853293734
ACH-000721,-0.5763290761995747
ACH-000724,-0.7368650205029713
ACH-000725,-0.6414080305816913
ACH-000732,-0.9255835371469658
ACH-000734,-0.60451857746626
ACH-000735,-0.8677394091528646
ACH-000736,-0.9137410549392296
ACH-000738,-0.7712842956978067
ACH-000746,-0.9030739781234132
ACH-000747,-0.530811160396248
ACH-000748,-0.8359453485698275
ACH-000753,-0.6821076776742836
ACH-000756,-0.6416151335170093
ACH-000757,-0.3561977578303999
ACH-000758,-0.9316078464942796
ACH-000760,-0.9262545977884008
ACH-000762,-0.6064744896283575
ACH-000763,-0.8616986698835996
ACH-000764,-0.727917953004283
ACH-000765,-1.0549067886057952
ACH-000766,-0.7741585245447382
ACH-000767,-0.9103209532518672
ACH-000768,-0.808055441984368
ACH-000769,-0.7438598055732163
ACH-000770,-0.9149697292240804
ACH-000771,-0.8554449043087285
ACH-000773,-0.5635527838336885
ACH-000776,-0.621853693536588
ACH-000777,-0.7067951978283452
ACH-000778,-0.7664606850942435
ACH-000781,-0.6988407224010583
ACH-000782,-0.8325255566980841
ACH-000783,-1.0141438963537306
ACH-000784,-0.6671772398306335
ACH-000785,-0.8545285733268346
ACH-000787,-0.7119885331473691
ACH-000788,-0.754881574550116
ACH-000791,-0.7833745195288487
ACH-000792,-0.678346556514291
ACH-000794,-0.7582577272267396
ACH-000796,-0.7059552816505855
ACH-000798,-0.9321524798079238
ACH-000799,-0.8102659361998006
ACH-000800,-0.6051789231548964
ACH-000802,-0.8175699196587096
ACH-000804,-0.690656731179076
ACH-000805,-0.8922724582249364
ACH-000809,-0.4979984111464154
ACH-000810,-0.8965580854192141
ACH-000811,-1.2174416082406847
ACH-000817,-0.9424880607541308
ACH-000819,-1.0908514625481236
ACH-000820,-0.8192536274268466
ACH-000821,-0.7964386517658316
ACH-000822,-0.7986978670374588
ACH-000823,-0.5927054898119389
ACH-000824,-0.6917585070011043
ACH-000827,-0.7952725656731887
ACH-000829,-0.8370991326867335
ACH-000831,-0.9500179756810188
ACH-000832,-0.7280077874551011
ACH-000833,-0.7215570888494337
ACH-000834,-0.7070591384445484
ACH-000835,-0.9542321428588694
ACH-000836,-0.5463407135934786
ACH-000837,-0.7395278013435772
ACH-000838,-0.586624062413184
ACH-000839,-0.9522357073675448
ACH-000840,-0.8452844555635183
ACH-000841,-0.8599844530949733
ACH-000843,-0.8235997656197148
ACH-000846,-0.5949469756728425
ACH-000847,-0.7172637205239272
ACH-000848,-0.6373118805748932
ACH-000849,-0.8045188534943452
ACH-000851,-0.44666131958760025
ACH-000855,-0.6855077101928315
ACH-000856,-0.7768759710778927
ACH-000858,-0.8096574555570991
ACH-000859,-0.7723019952320017
ACH-000861,-0.701476374060366
ACH-000862,-1.0330476963455493
ACH-000865,-0.6936151965904088
ACH-000866,-0.8019184046280623
ACH-000867,-0.9711121358217302
ACH-000869,-0.8221386051828754
ACH-000872,-0.9279110651511656
ACH-000873,-0.6057278277105573
ACH-000876,-1.2285483621027695
ACH-000878,-0.7850935518347673
ACH-000880,-0.7994000786845195
ACH-000881,-0.8672026359853392
ACH-000882,-0.6516568333141904
ACH-000884,-0.6503260541914629
ACH-000885,-0.8692212020779563
ACH-000887,-0.50794823914695
ACH-000889,-0.7118514734099587
ACH-000896,-0.7373940266511391
ACH-000898,-0.8919587762093184
ACH-000900,-0.6826480139035063
ACH-000901,-0.6418957809183723
ACH-000905,-0.7954479798611469
ACH-000906,-0.7025800323189713
ACH-000907,-0.8538513981444253
ACH-000910,-1.008756459919519
ACH-000911,-0.79332165022994
ACH-000912,-0.762571518832317
ACH-000913,-0.719824794930286
ACH-000915,-0.6020664571202474
ACH-000916,-0.980036784483682
ACH-000917,-0.8938673028429327
ACH-000920,-0.6099885844201685
ACH-000921,-0.812554347826467
ACH-000924,-0.9920979543634731
ACH-000926,-0.8091920925712663
ACH-000928,-0.7076333757526461
ACH-000929,-0.9523911676589764
ACH-000932,-0.7268715785857722
ACH-000935,-0.7192986134336917
ACH-000936,-0.7610337062866523
ACH-000937,-0.5582480612792156
ACH-000938,-0.7252850732200757
ACH-000939,-0.5978064594866865
ACH-000941,-0.5667017713853524
ACH-000943,-0.6387571966695457
ACH-000946,-0.7835891709324555
ACH-000947,-0.8747428085701445
ACH-000948,-0.8213790459544015
ACH-000950,-0.8640379122857549
ACH-000953,-0.5839925727715306
ACH-000954,-0.7485367938133638
ACH-000957,-0.9439481829099527
ACH-000958,-0.9318104498377838
ACH-000960,-0.7406422827959048
ACH-000963,-0.4621788648196998
ACH-000968,-0.8055442974050262
ACH-000969,-0.9172208175499552
ACH-000972,-0.9074260387049504
ACH-000973,-0.6888711494893998
ACH-000974,-0.7343352706544459
ACH-000978,-0.7429270884605773
ACH-000984,-0.8854393515624217
ACH-000986,-0.7927187928327392
ACH-000988,-0.71492403604957
ACH-000993,-1.0361268671618298
ACH-000994,-0.7374754158586603
ACH-000996,-0.8278521056522523
ACH-001001,-0.8220911844499766
ACH-001020,-0.5028773311117577
ACH-001028,-0.7325889058106552
ACH-001031,-0.9381435163149472
ACH-001038,-0.9228136622836204
ACH-001048,-0.8162565526081607
ACH-001050,-0.5994003757457298
ACH-001053,-0.5579196805845077
ACH-001054,-0.6063574276973921
ACH-001061,-0.8240149009023322
ACH-001067,-0.7271373397602244
ACH-001075,-0.8359033920153919
ACH-001096,-0.7984932668220434
ACH-001111,-0.7855554013095566
ACH-001119,-0.656193319728034
ACH-001128,0.011889532907462372
ACH-001134,-0.7428793515861211
ACH-001151,-0.8363256250594842
ACH-001163,-0.7007810733845015
ACH-001164,-0.8747783703772702
ACH-001183,-0.8908300070057042
ACH-001192,-0.6035758046448382
ACH-001193,-0.8123633034609271
ACH-001196,-0.5694978953466514
ACH-001197,-0.8144375342716622
ACH-001205,-0.7556094684560595
ACH-001211,-0.7778846359814889
ACH-001212,-0.9316126132370324
ACH-001228,-0.7183117868843227
ACH-001232,-0.6024397823913934
ACH-001239,-0.4991997252307868
ACH-001270,-0.6595221509656606
ACH-001274,-0.668464669053992
ACH-001275,-0.7792504292661386
ACH-001277,-0.9389539495011848
ACH-001278,-0.8554885492385835
ACH-001280,-0.5873571055990993
ACH-001283,-0.7814372762285934
ACH-001289,-0.9858968383596948
ACH-001300,-0.7984587331205774
ACH-001301,-0.7677632835296972
ACH-001302,-1.1462672963946765
ACH-001306,-0.8271220030545471
ACH-001318,-0.9058991004458844
ACH-001322,-0.8009222694698873
ACH-001328,-0.926714832251509
ACH-001332,-0.7629747252358849
ACH-001336,-0.8141587107096792
ACH-001346,-0.7899385362234812
ACH-001353,-0.7215268059212359
ACH-001354,-0.8062305831613095
ACH-001367,-0.8962944227489351
ACH-001368,-0.7629236381701413
ACH-001374,-0.6486630410891739
ACH-001377,-0.7743376303278893
ACH-001380,-0.6401297882712197
ACH-001391,-0.76253140220422
ACH-001408,-0.8554443798560325
ACH-001430,-0.4977490808284927
ACH-001431,-0.9219610018832176
ACH-001450,-0.7272730239266477
ACH-001496,-0.6573444731848055
ACH-001500,-0.555763607266995
ACH-001523,-0.6466820661375124
ACH-001532,-0.7324801366758593
ACH-001550,-0.6752215745691413
ACH-001552,-0.973670243969723
ACH-001554,-0.8127477144437184
ACH-001654,-0.8258155430382166
ACH-001735,-0.8067305780795015
ACH-001736,-0.6219806538907222
ACH-001737,-0.5899601401090532
ACH-001740,-0.861804298745207
ACH-001745,-0.8721692196724746
ACH-001765,-0.6769829270992423
