,SMYD4 (114826)
ACH-000004,0.08600680369265855
ACH-000005,-0.054358999751581115
ACH-000007,0.07979113094997284
ACH-000009,-0.08403865994036742
ACH-000011,0.0464321882041232
ACH-000012,0.005614360963878256
ACH-000013,0.0833421160806994
ACH-000014,0.06929158818029503
ACH-000015,-0.024023462120244476
ACH-000017,0.015069570209079241
ACH-000018,-0.06880759760790857
ACH-000019,-0.11948283784086057
ACH-000021,0.057801578822349486
ACH-000022,-0.034664539899972216
ACH-000025,0.041285872997199664
ACH-000028,-0.05155343608402695
ACH-000030,-0.012338787416175166
ACH-000035,-0.028820707125698026
ACH-000036,0.07877062052269998
ACH-000037,0.02225260924445619
ACH-000039,0.18109277569788854
ACH-000040,-0.19073111898065226
ACH-000041,0.017989634514667403
ACH-000042,-0.11370335067462488
ACH-000045,-0.007987718598812858
ACH-000047,0.010013804352870621
ACH-000052,0.13051494307495706
ACH-000053,-0.027344850248335918
ACH-000054,0.012062498003052893
ACH-000055,-0.06572138415160117
ACH-000060,-0.1323246241525337
ACH-000067,-0.06927713114060957
ACH-000070,0.10821957795103
ACH-000075,0.08489875457752821
ACH-000078,-0.01261161774642288
ACH-000082,-0.10613973517481658
ACH-000085,0.07404972221902355
ACH-000086,0.0891794051429794
ACH-000087,-0.008994364735064089
ACH-000092,0.05191141351286428
ACH-000095,-0.02860066451897735
ACH-000097,-0.13006598235613118
ACH-000098,-0.03702092948100348
ACH-000099,0.060089483866964125
ACH-000108,-0.018090714295228568
ACH-000113,0.013111679397775671
ACH-000116,-0.04397094866149912
ACH-000118,0.006712531086648035
ACH-000120,0.07197587907582169
ACH-000123,0.00846023641199086
ACH-000127,0.048644132832919414
ACH-000128,0.14463101310583507
ACH-000132,0.019026284488556408
ACH-000133,-0.007225900480993207
ACH-000137,-0.08130130545870286
ACH-000138,-0.02636088842850325
ACH-000142,0.07940725762686568
ACH-000143,0.04173123620086456
ACH-000146,0.01996652607936003
ACH-000148,-0.020692216418951463
ACH-000150,-0.07853391137496228
ACH-000152,-0.06462151118430001
ACH-000153,-0.1526162523883913
ACH-000159,0.05287808547124087
ACH-000160,0.21102824206729712
ACH-000163,0.06220398654221417
ACH-000167,0.06138065037465178
ACH-000168,-0.1204141092464979
ACH-000169,-0.11800917082807905
ACH-000178,0.05820494582756845
ACH-000183,0.017143759954048564
ACH-000188,0.12679694601001829
ACH-000189,0.11252088382172867
