,SND1 (27044)
ACH-000004,0.0037766100918267217
ACH-000005,0.08813269028620292
ACH-000007,0.03443574081843402
ACH-000009,-0.0755352408740879
ACH-000011,-0.13389889735165414
ACH-000012,0.1875491442001527
ACH-000013,0.12587461062830185
ACH-000014,0.1813457147820559
ACH-000015,0.17993604123966672
ACH-000017,0.22021819118322944
ACH-000018,0.1891535917123041
ACH-000019,0.06007450472140515
ACH-000021,0.05482273563392665
ACH-000022,0.14518169538745826
ACH-000025,0.20864640509160412
ACH-000028,0.19620522135928967
ACH-000030,0.16630370716248416
ACH-000035,-0.11212331202582894
ACH-000036,0.3646152482482893
ACH-000037,0.07679976354094856
ACH-000039,0.16334811439301872
ACH-000040,0.16006057080108885
ACH-000041,-0.02016972824170869
ACH-000042,0.07673502267254037
ACH-000045,-0.04340570564292478
ACH-000047,0.002779255542904739
ACH-000052,-0.09374103963684424
ACH-000053,0.20072735841342496
ACH-000054,0.10630812877823063
ACH-000055,0.051628294947726
ACH-000060,0.009572223008826163
ACH-000067,0.05720107071059695
ACH-000070,-0.020358153983672463
ACH-000075,0.26242058856527983
ACH-000078,0.1369387492385024
ACH-000082,0.15679815958453494
ACH-000085,0.01861817064865149
ACH-000086,0.26830207439708875
ACH-000087,0.005817947108614336
ACH-000092,0.18076158103317505
ACH-000095,0.09525804954103696
ACH-000097,0.15746324640086864
ACH-000098,0.1424787313280439
ACH-000099,0.16746658250388882
ACH-000108,0.09361297091071936
ACH-000113,0.02687803051613766
ACH-000116,0.1733115846161669
ACH-000118,0.15259129540377095
ACH-000120,0.2267652536304722
ACH-000123,0.05103923520766482
ACH-000127,0.13842438138517554
ACH-000128,0.21896523630652
ACH-000132,0.15947834660464594
ACH-000133,0.25910745593756385
ACH-000137,0.31180199809718645
ACH-000138,0.1421784830328445
ACH-000142,0.2688706957524349
ACH-000143,-0.027156589708156216
ACH-000146,0.1511908382872878
ACH-000148,0.10761024300580097
ACH-000150,0.13467742953988446
ACH-000152,0.12228462604431292
ACH-000153,0.1994156657037112
ACH-000159,0.07662791746552511
ACH-000160,0.3991321806195534
ACH-000163,0.14891249065284756
ACH-000167,0.8955326161552242
ACH-000168,0.07873775991166307
ACH-000169,0.07836516979510498
ACH-000178,0.18314978661395534
ACH-000183,-0.11732301010779167
ACH-000188,0.16810071719653402
ACH-000189,0.06884028679264334
ACH-000190,0.4679856884159472
ACH-000198,0.061694301054345466
ACH-000203,-0.3407390583225705
ACH-000204,0.0005219063479391567
ACH-000206,-0.08405448553971358
ACH-000207,0.15025959908345068
ACH-000208,0.06622383246219622
ACH-000210,0.2370100704254665
ACH-000211,0.18760928185671888
ACH-000215,0.071111265877278
ACH-000221,0.17304145480084776
ACH-000222,0.02425190749217307
ACH-000223,0.14468714642853348
ACH-000226,0.0852656644218705
ACH-000227,0.11301324565276387
ACH-000228,0.19254196640909574
ACH-000231,0.10269084280848667
ACH-000232,0.15132369434007426
ACH-000233,0.06319583051617365
ACH-000234,0.035065223325976724
ACH-000235,0.06396626352373813
ACH-000237,0.175685397466052
ACH-000238,0.13841653646687638
ACH-000242,-0.09710234953309924
ACH-000243,0.185082563288836
ACH-000244,0.3683946800322278
ACH-000246,0.1667822069793927
ACH-000248,0.227954804400342
ACH-000250,0.17216509328723867
ACH-000251,0.17631329153880212
ACH-000252,0.18853732365534973
ACH-000253,-0.08345368470368017
ACH-000255,0.038937738842456784
ACH-000256,0.09726543523146
ACH-000257,0.07762240761215533
ACH-000258,-0.11255670732168266
ACH-000259,0.07840173457299904
ACH-000260,0.07909716743816042
ACH-000261,0.1190856453095949
ACH-000262,0.019626462932619
ACH-000263,-0.010253763782810964
ACH-000264,0.1654406751880816
ACH-000265,0.1349295709342532
ACH-000266,0.11679039175421653
ACH-000272,0.0940631137430592
ACH-000274,0.17307310711235827
ACH-000277,0.1023566322468855
ACH-000278,0.1081467296481078
ACH-000279,0.09789186098683472
ACH-000280,0.1244511747189147
ACH-000281,0.1365838850190916
ACH-000288,0.23227789576474195
ACH-000291,0.2993909336681313
ACH-000293,0.058857483828337526
ACH-000294,0.3738390165183922
ACH-000295,0.054674615305618415
ACH-000296,-0.004901002551819404
ACH-000302,0.2360159742689972
ACH-000304,0.1245426307230904
ACH-000307,0.14187605041192872
ACH-000308,0.11060368981422396
ACH-000310,0.09513866132514108
ACH-000311,-0.010560715713238272
ACH-000312,0.13068900159451716
ACH-000315,-0.0833426378315039
ACH-000316,0.07797414500003551
ACH-000317,0.01926158959988756
ACH-000318,0.2361681539661423
ACH-000319,0.1469245130912386
ACH-000320,0.1769215851333883
ACH-000322,0.11648324950151133
ACH-000323,0.2243150589875728
ACH-000324,0.14588910621423526
ACH-000329,0.1167889258869293
ACH-000330,0.1700534625825353
ACH-000331,0.16897302569995884
ACH-000332,0.08098802587413467
ACH-000334,0.06418967861442011
ACH-000335,0.2751008909987988
ACH-000336,0.16481031408888622
ACH-000337,0.0809851918536208
ACH-000338,0.3408251973921608
ACH-000339,0.06578601516039784
ACH-000341,0.21111203886472266
ACH-000348,0.10794488200796096
ACH-000350,0.17309645411091393
ACH-000352,0.0847326006761629
ACH-000356,-0.135116818102324
ACH-000361,-0.020687403852962145
ACH-000362,0.2285561511336973
ACH-000363,0.08638293029791476
ACH-000364,0.21329926956086406
ACH-000365,0.003355674198444025
ACH-000366,0.21474795959455548
ACH-000368,0.11855748633873933
ACH-000374,0.11120703880702963
ACH-000375,0.13167513730544328
ACH-000376,0.13172493600233875
ACH-000381,-0.013417786824668326
ACH-000383,0.13391809100190222
ACH-000387,-0.11248525131698872
ACH-000389,0.3218867245006073
ACH-000390,0.19869829167175185
ACH-000393,0.06290254360818265
ACH-000395,0.18447980678490555
ACH-000396,0.2274557322498863
ACH-000397,0.0924190911779566
ACH-000401,-0.03716167206544293
ACH-000402,0.07569222607890481
ACH-000403,0.10837159513133543
ACH-000404,-0.009730732047691894
ACH-000406,0.1834352847184477
ACH-000407,0.23260587062073226
ACH-000408,0.23965028667599556
ACH-000410,0.2411260154874452
ACH-000411,0.014306745004241919
ACH-000414,0.10262009383622064
ACH-000415,0.17778052829722887
ACH-000416,0.09318968431751612
ACH-000420,0.21840703513878956
ACH-000421,0.16118718216718372
ACH-000424,0.3324416632897346
ACH-000425,-0.012015149525938846
ACH-000426,-0.03092889359685522
ACH-000427,0.08957937996235782
ACH-000433,0.013172733524115654
ACH-000435,0.2875209538516064
ACH-000436,-0.2435895481299476
ACH-000444,-0.05840720149476755
ACH-000445,0.08105655821956308
ACH-000448,0.1521548778006921
ACH-000450,0.4589306658364701
ACH-000452,0.0570011040315848
ACH-000454,0.244987776305694
ACH-000458,0.1984411434736648
ACH-000459,0.02137944853861213
ACH-000460,-0.0018976732703369075
ACH-000461,0.06587389521401467
ACH-000463,0.14964867010744098
ACH-000464,0.19485558740388653
ACH-000466,0.10738968212775256
ACH-000467,0.10792799039415918
ACH-000468,0.09781902514934852
ACH-000469,0.3093880058501831
ACH-000470,0.24953853401881654
ACH-000471,0.2564727067715769
ACH-000472,0.11577720836327204
ACH-000473,0.2622567592371289
ACH-000475,0.17864139964318648
ACH-000476,0.06519768819664049
ACH-000477,0.13801276218577524
ACH-000479,0.3034418214145063
ACH-000480,0.17279634722653536
ACH-000481,0.18535055717789925
ACH-000483,0.1276439150755423
ACH-000484,0.08278589238931118
ACH-000485,0.2509903615898444
ACH-000486,0.16576951339081272
ACH-000487,0.040015455566714736
ACH-000488,0.17595676939262322
ACH-000490,0.07095619939883711
ACH-000491,0.08551646776538463
ACH-000495,0.11864226181266525
ACH-000496,0.07336355325869326
ACH-000499,-0.053827113847309566
ACH-000500,0.13152307269830324
ACH-000502,0.07847080411248687
ACH-000503,0.034502562183884734
ACH-000505,0.08062127599276586
ACH-000507,0.15738523038935395
ACH-000510,0.1815549286403026
ACH-000511,0.01072145095859445
ACH-000512,0.19120107381791646
ACH-000516,0.17545482930005524
ACH-000517,0.20753180638595053
