,BBS7 (55212)
ACH-000004,0.039932800711140685
ACH-000005,0.03837327627046114
ACH-000007,-0.0826512120382817
ACH-000009,0.08362331390549932
ACH-000011,0.1470340890164219
ACH-000012,0.019366871829680384
ACH-000013,0.18696497603190126
ACH-000014,0.08062101376241937
ACH-000015,0.09602182902655018
ACH-000017,0.08511340976335581
ACH-000018,0.12786311336344605
ACH-000019,0.13230413557861267
ACH-000021,0.05489301803164897
ACH-000022,0.036098303794927206
ACH-000025,0.2224423205476817
ACH-000028,-0.0023256589467786862
ACH-000030,-0.009469035910916579
ACH-000035,0.02311741015485989
ACH-000036,0.031108315330852974
ACH-000037,-0.024193407442447225
ACH-000039,-0.06143168043776087
ACH-000040,0.05943981995272622
ACH-000041,-0.05170347886613423
ACH-000042,0.09654257992726904
ACH-000045,0.15102184324165835
ACH-000047,-0.04132618618316497
ACH-000052,-0.1895935517371394
ACH-000053,-0.03760174126592968
ACH-000054,-0.04694661229108423
ACH-000055,0.10626181521852388
ACH-000060,0.01091005426460007
ACH-000067,0.0819833579315871
ACH-000070,0.02155165143275708
ACH-000075,0.08517238093510132
ACH-000078,0.19865626665987288
ACH-000082,0.08661433479264931
ACH-000085,-0.1942715910383184
ACH-000086,0.14426327854882795
ACH-000087,-0.07935448563239575
ACH-000092,-0.06717810481618737
ACH-000095,0.08045880301234924
ACH-000097,-0.03570373852870775
ACH-000098,0.01009675507044875
ACH-000099,0.09624498950722267
ACH-000108,0.18062857493855344
ACH-000113,0.009383778421107809
ACH-000116,0.010237487059223569
ACH-000118,0.07870550081377857
ACH-000120,0.17159675070470665
ACH-000123,0.05333568194993423
ACH-000127,0.08282032558937563
ACH-000128,0.07568925760953604
ACH-000132,0.136679426388711
ACH-000133,0.0729580488856742
ACH-000137,0.10355779565602932
ACH-000138,0.011333679192240624
ACH-000142,0.08512003336857313
ACH-000143,0.059236542805620074
ACH-000146,0.08940216780892837
ACH-000148,0.04407029838771888
ACH-000150,-0.001297439435147804
ACH-000152,-0.07526052010560844
ACH-000153,-0.13573198398885014
ACH-000159,0.051871873734274064
ACH-000160,-0.14299298997166096
ACH-000163,-0.0395039960140316
ACH-000167,0.19621289260441072
ACH-000168,0.24146176806684394
ACH-000169,-0.018673484102716832
ACH-000178,0.09691898584958103
ACH-000183,0.1068467402649464
ACH-000188,0.08212702156077882
ACH-000189,-0.07054845085398849
ACH-000190,0.0384835527959904
ACH-000198,0.058341890386530926
