,IER2 (9592)
ACH-000004,0.04554649826924197
ACH-000005,-0.07421782865074655
ACH-000007,-0.12217844596871408
ACH-000009,0.13093417854041708
ACH-000011,-0.2151480130005011
ACH-000012,0.0049122282534137755
ACH-000013,0.02773610438085681
ACH-000014,0.02276346480721072
ACH-000015,-0.10117190312876354
ACH-000017,0.09760670316748042
ACH-000018,0.07731262030639315
ACH-000019,-0.056609081828077334
ACH-000021,-0.08695677020582397
ACH-000022,-0.07619781169396142
ACH-000025,0.07240746093250218
ACH-000028,-0.17005999042578399
ACH-000030,-0.0736613527642509
ACH-000035,-0.09500398100059106
ACH-000036,0.13547136419425207
ACH-000037,0.07135917096542485
ACH-000039,-0.08235817133675326
ACH-000040,-0.1541856706917217
ACH-000041,0.011513693217259556
ACH-000042,0.13432932686311735
ACH-000045,0.058321589778881536
ACH-000047,-0.01900723428412757
ACH-000052,-0.04414663602714345
ACH-000053,-0.13091930966881196
ACH-000054,0.0708001328351832
ACH-000055,0.16714427124370798
ACH-000060,-0.11219690456124286
ACH-000067,-0.018611302874398414
ACH-000070,-0.0896139021307837
ACH-000075,0.03549752780929423
ACH-000078,0.07739576068257165
ACH-000082,-0.1004798546779586
ACH-000085,-0.19563436364527528
ACH-000086,-0.07966221112340209
ACH-000087,-0.1054973594440554
ACH-000092,0.006467350749140962
ACH-000095,0.092411401663607
ACH-000097,-0.015623481250540869
ACH-000098,-0.0925016809525568
ACH-000099,-0.0203646870192535
ACH-000108,0.03523618859084576
ACH-000113,-0.2039701115792124
ACH-000116,-0.05804843095528842
ACH-000118,-0.0995002823158541
ACH-000120,0.1372430191798762
ACH-000123,-0.0860525542078102
ACH-000127,-0.1588834776562411
ACH-000128,0.006767570758172021
ACH-000132,-0.08798671916542604
ACH-000133,-0.060494370069996785
ACH-000137,-0.0847721420586593
ACH-000138,-0.03017992461247321
ACH-000142,0.034234383932219815
ACH-000143,-0.1193558582745865
ACH-000146,0.0133309413892157
ACH-000148,0.029728464129458333
ACH-000150,-0.02174073229296573
ACH-000152,0.04476522038693748
ACH-000153,0.17615669271435155
ACH-000159,-0.0385751701633368
ACH-000160,0.030820278423660818
ACH-000163,-0.09126987538414158
ACH-000167,-0.15479907138834909
ACH-000168,-0.0212879799146022
ACH-000169,-0.1587505680957875
ACH-000178,0.0029533088317507537
ACH-000183,-0.1792306963494941
ACH-000188,-0.2928893072274037
ACH-000189,0.020272116051564985
ACH-000190,-0.2884330586451973
ACH-000198,0.05587212214668465
ACH-000203,0.13891452400915189
ACH-000204,0.008541189801203268
ACH-000206,-0.08266055516457105
ACH-000207,-0.11921776643088265
ACH-000208,-0.0063882820223723795
ACH-000210,0.08712239792784111
ACH-000211,-0.16054726467633795
ACH-000215,-0.003829071095351357
ACH-000221,-0.04985395674535626
ACH-000222,-0.07262964162102246
ACH-000223,-0.22899113554484996
ACH-000226,-0.03895817767099647
ACH-000227,0.17651174915247486
ACH-000228,-0.24503819454329065
ACH-000231,0.03324621572816277
ACH-000232,0.09344496217888648
ACH-000233,-0.04537185535707389
ACH-000234,-0.13803387492597138
ACH-000235,-0.03411322891186429
ACH-000237,-0.20249325669233886
ACH-000238,0.08075962373753412
ACH-000242,0.4699192488471437
ACH-000243,-0.09738305103574622
ACH-000244,0.18840451982673026
ACH-000246,0.02235511077542886
ACH-000248,-0.014193084991655915
ACH-000250,-0.01686978961722995
ACH-000251,-0.3131442254923428
ACH-000252,-0.07153096498689139
ACH-000253,-0.14080556776181324
ACH-000255,-0.06972001628841497
ACH-000256,0.0316901896976667
ACH-000257,0.07484923263886835
ACH-000258,0.09466784915684698
ACH-000259,-0.03683532623977764
ACH-000260,-0.09282051188056173
ACH-000261,-0.05425146868603644
ACH-000262,-0.10856440951716588
ACH-000263,-0.20286781520648325
ACH-000264,-0.03092253236622065
ACH-000265,-0.00242922625662895
ACH-000266,-0.02400327482950702
ACH-000272,0.0020293482385221454
ACH-000274,0.03497498101388946
ACH-000277,0.06069034157343396
ACH-000278,-0.22914287659217364
ACH-000279,0.05728386369034701
ACH-000280,0.02874703331720053
ACH-000281,-0.04265979738498275
ACH-000288,0.03923954571104301
ACH-000291,-0.026166116432240788
ACH-000293,0.09169668202042207
ACH-000294,0.03463580087171544
ACH-000295,0.10576386775100924
ACH-000296,-0.1911798129586156
ACH-000302,-0.02365806673969069
ACH-000304,-0.17422871497966072
ACH-000307,-0.03320794677859147
ACH-000308,0.0014010118996700587
ACH-000310,0.112298064463247
ACH-000311,-0.04967132595018073
ACH-000312,0.08761637431747732
ACH-000315,0.14807144528935348
ACH-000316,0.04440291961142495
ACH-000317,0.1594245909115661
ACH-000318,-0.17099076427400758
ACH-000319,-0.0195525552792999
ACH-000320,-0.014500651542265819
ACH-000322,0.14196339243636702
ACH-000323,-0.13047122010985668
ACH-000324,0.020947089275115315
ACH-000329,0.06180045162437532
ACH-000330,0.13930694261442808
ACH-000331,-0.025583058883812567
ACH-000332,-0.05284276423870166
ACH-000334,0.07674865211085086
ACH-000335,-0.14095779739619588
ACH-000336,-0.035127049916456564
ACH-000337,0.1615309345039399
ACH-000338,-0.2946489463146363
ACH-000339,-0.039041887548534535
ACH-000341,-0.010533649399526895
ACH-000348,-0.14807111004496287
ACH-000350,0.10448590244453466
ACH-000352,-0.06286652371108946
ACH-000356,-0.2431463469719434
ACH-000361,0.2465557748736726
ACH-000362,0.02372412889433661
ACH-000363,-0.013128039089548241
ACH-000364,-0.2112451287171853
ACH-000365,0.13476418865586018
ACH-000366,0.05542811797925902
ACH-000368,-0.07295697055290203
ACH-000374,0.005107414162035129
ACH-000375,-0.08776339421471861
ACH-000376,0.0731546358635581
ACH-000381,0.010605787629599442
ACH-000383,-0.012802670456075178
ACH-000387,-0.04144215270729828
ACH-000389,-0.044440656303741236
ACH-000390,-0.12743733625939047
ACH-000393,-0.06599666474523083
ACH-000395,-0.15605162116927931
ACH-000396,0.09878791545481028
ACH-000397,0.0993890578561386
ACH-000401,0.2755136058138085
ACH-000402,0.003568520128905715
ACH-000403,0.024305858540835997
ACH-000404,-0.004799535528047633
ACH-000406,0.05090913349725816
ACH-000407,-0.2710093894168761
ACH-000408,0.02531807316988476
ACH-000410,-0.0849940875695777
ACH-000411,-0.08301636793226667
ACH-000414,0.14190261674418236
ACH-000415,-0.04897876229470929
ACH-000416,-0.09813419059984184
ACH-000420,0.009859376259460298
ACH-000421,0.05732155457098439
ACH-000424,0.1263012826729917
ACH-000425,0.07042731445015048
ACH-000426,-0.2700159346834118
ACH-000427,0.005765267164294271
ACH-000433,-0.14393326748801846
ACH-000435,0.1305197916005409
ACH-000436,-0.17859955451049506
ACH-000444,0.09213721268489093
ACH-000445,-0.02364713952271616
ACH-000448,0.03195487568339498
ACH-000450,-0.035413073707527304
ACH-000452,-0.048286347369818336
ACH-000454,-0.1054600031737076
ACH-000458,-0.1178468078029047
ACH-000459,0.043666143264127114
ACH-000460,-0.03618814856659849
ACH-000461,-0.0969920868448899
ACH-000463,0.05159913647233117
ACH-000464,-0.0670032017088636
ACH-000466,0.022611375305878503
ACH-000467,0.021196093092442744
ACH-000468,0.057636573466583685
ACH-000469,-0.07166648844947962
ACH-000470,-0.028784112550453562
ACH-000471,-0.03503497741330738
ACH-000472,-0.08601719065008058
ACH-000473,0.026210927492627833
ACH-000475,0.07119399491389206
ACH-000476,-0.013666956827571559
ACH-000477,-0.01992183877808561
ACH-000479,-0.16395924473686924
ACH-000480,0.023883752393354264
ACH-000481,0.00906165903078107
ACH-000483,-0.07456811395892304
ACH-000484,-0.037553085530455686
ACH-000485,0.02877732386094397
ACH-000486,-0.04523793563295014
ACH-000487,-0.16071154692309125
ACH-000488,0.05901727081917595
ACH-000490,0.04295171225984205
ACH-000491,-0.08376328777934397
ACH-000495,-0.12388823867805908
ACH-000496,0.1247222816084935
ACH-000499,0.2242174035234164
ACH-000500,-0.2548864230548393
ACH-000502,-0.10585034450932787
ACH-000503,0.036928578352342936
ACH-000505,-0.053902358398370334
ACH-000507,-0.04990840239810143
ACH-000510,-0.11352940787261075
ACH-000511,0.09864233611416026
ACH-000512,0.13309689267525426
ACH-000516,-0.07291549619651208
ACH-000517,0.02799756222529897
ACH-000518,0.1418759045917274
ACH-000520,0.0018211673128030452
ACH-000521,0.11784484266413685
ACH-000522,-0.08777415778791935
ACH-000524,-0.005425322418554157
ACH-000527,-0.011673537359933069
ACH-000528,-0.043626800280875885
ACH-000537,0.09318171554234032
ACH-000541,-0.07348656482187466
ACH-000542,-0.030883528644677038
