,HEXA (3073)
ACH-000004,-0.05530489628527504
ACH-000005,-0.0003799487588164421
ACH-000007,0.04162082548121542
ACH-000009,-0.04889518232614352
ACH-000011,0.13021651229190245
ACH-000012,-0.02417998741500417
ACH-000013,0.0415340202709902
ACH-000014,0.08153566799096887
ACH-000015,0.01214318754652424
ACH-000017,0.032618366400859335
ACH-000018,0.06183172907658084
ACH-000019,0.05226758518054274
ACH-000021,0.008589283071498293
ACH-000022,-0.03893351997005822
ACH-000025,-0.0696142835563704
ACH-000028,0.08803679354703522
ACH-000030,-0.042696209765174666
ACH-000035,-0.02229792738668471
ACH-000036,0.051409129064157885
ACH-000037,0.08879709220220096
ACH-000039,-0.09581198410947953
ACH-000040,0.0249196612321246
ACH-000041,0.02512694754465873
ACH-000042,0.046176599180775914
ACH-000045,0.15742013721360346
ACH-000047,-0.018405887845247253
ACH-000052,-0.04241329513354175
ACH-000053,0.106822816865281
ACH-000054,0.0570388569539424
ACH-000055,0.1383991867708649
ACH-000060,0.02444201621896473
ACH-000067,0.02726275404674051
ACH-000070,-0.14189031507449212
ACH-000075,-0.09867586725241964
ACH-000078,0.027483152469501983
ACH-000082,0.05768275170468675
ACH-000085,0.03154057052019265
ACH-000086,-0.020218027428708703
ACH-000087,-0.266514458968863
ACH-000092,0.046380845931085005
ACH-000095,0.2521006813845501
ACH-000097,0.043486939456236016
ACH-000098,0.1252360139020051
ACH-000099,0.03247952309816345
ACH-000108,-0.02291892801428161
ACH-000113,0.08950117853380525
ACH-000116,3.838770154720008e-07
ACH-000118,-0.015017258355000144
ACH-000120,-0.09363820769419194
ACH-000123,-0.024578616899021626
ACH-000127,-0.10513699126558404
ACH-000128,-0.09879168310078283
ACH-000132,0.03655807658022298
ACH-000133,0.042646188658121684
ACH-000137,0.18700153606422876
ACH-000138,0.0689857241172559
ACH-000142,0.05217252292536771
ACH-000143,0.023802568755910188
ACH-000146,-0.029356582204661936
ACH-000148,0.05668529794811319
ACH-000150,-0.023027446220476186
ACH-000152,0.093201425806319
ACH-000153,0.1810750924166264
ACH-000159,0.0067139776391714895
ACH-000160,0.0070290052628252785
ACH-000163,0.0014444386358205318
ACH-000167,0.21810286664642972
ACH-000168,0.08146978898676129
ACH-000169,0.1483461964893008
ACH-000178,0.08455896985151506
ACH-000183,-0.0439293916976081
ACH-000188,0.04098582959440333
ACH-000189,0.02833091448344824
ACH-000190,0.046212256234820684
ACH-000198,0.06158659753269394
ACH-000203,0.10681837136173952
ACH-000204,0.11934711101354767
ACH-000206,0.041923501356445514
ACH-000207,0.03948112407702562
ACH-000208,0.07946057400327472
ACH-000210,0.32836943043233746
ACH-000211,0.02656898673350636
ACH-000215,0.08973522677137642
ACH-000221,-0.010318907034694466
ACH-000222,0.0919334674945134
ACH-000223,-0.07349712615822059
ACH-000226,0.08553422480335472
ACH-000227,-0.06378752040530176
ACH-000228,0.048175192715025406
ACH-000231,-0.001989956267634499
ACH-000232,-0.00583124484918521
ACH-000233,-0.0018809952714875227
ACH-000234,0.047542225759125235
ACH-000235,0.06518669629810395
ACH-000237,-0.03887804592117091
ACH-000238,-0.07102486396205736
ACH-000242,-0.09975386220306127
ACH-000243,0.019401991247628227
ACH-000244,0.0009349430225869596
ACH-000246,0.0924651985757698
ACH-000248,0.1062494279698752
ACH-000250,-0.05098069445300366
ACH-000251,0.03748795471146125
ACH-000252,-0.09193504629658124
ACH-000253,-0.061635030942798874
ACH-000255,0.06261307013472905
ACH-000256,0.10303813230298464
ACH-000257,-0.09852209550795236
ACH-000258,0.18311795572920544
ACH-000259,-0.034405159809801814
ACH-000260,0.08437087813359906
ACH-000261,0.056199144814537486
ACH-000262,0.09317573129472097
ACH-000263,-0.038621160733696855
ACH-000264,0.028594671760839192
ACH-000265,-0.01343665793457613
ACH-000266,-0.0134477639441929
ACH-000272,-0.03679887071645314
ACH-000274,-0.06254186531004817
ACH-000277,0.13854065496838155
ACH-000278,-0.1137496373601876
ACH-000279,0.03987202459589136
ACH-000280,0.006978431896068418
ACH-000281,-0.02873306609155175
ACH-000288,0.0025137640045369914
ACH-000291,0.057154065377612334
ACH-000293,-0.05483534755273623
ACH-000294,-0.016692164086236867
ACH-000295,-0.06998418912262895
ACH-000296,-0.052197656064956764
ACH-000302,0.010511716025558835
ACH-000304,0.2020920024512228
ACH-000307,-0.0321096998627206
ACH-000308,0.06919320809404676
ACH-000310,-0.014529468811943062
ACH-000311,-0.1346609022855712
ACH-000312,-0.07724816646574205
ACH-000315,0.12828884057160633
ACH-000316,0.022767419129358955
ACH-000317,0.2385362897749839
ACH-000318,0.17976025800616272
ACH-000319,-0.02371047531871216
ACH-000320,0.1902760170362516
ACH-000322,0.002964361153996957
ACH-000323,0.1217225128144738
ACH-000324,0.15678039999214805
ACH-000329,0.08805224346963429
ACH-000330,-0.00959764538032518
ACH-000331,0.06504436237732444
ACH-000332,-0.032644029533856304
ACH-000334,0.03282076658734933
ACH-000335,0.049261096080779186
ACH-000336,0.13794391117826366
ACH-000337,0.08302394247539882
ACH-000338,-0.08357474718535839
ACH-000339,0.06390507986435773
ACH-000341,0.2257920065847735
ACH-000348,0.07630339125479398
ACH-000350,-0.015173067052153415
ACH-000352,0.06460753344075329
ACH-000356,-0.012550404655018658
ACH-000361,-0.3387124182406224
ACH-000362,-0.08884478408364839
ACH-000363,-0.1526543214327315
ACH-000364,-0.0971702891100806
ACH-000365,0.05333619051482585
