,FAM65C (140876)
ACH-000004,-0.159317470607776
ACH-000005,-0.1331429847265053
ACH-000007,-0.2689741348976627
ACH-000009,-0.2298936077575908
ACH-000011,-0.3749157529625214
ACH-000012,-0.034368487933706886
ACH-000013,-0.2129943528959669
ACH-000014,-0.030363636230861992
ACH-000015,-0.09906883404022893
ACH-000017,-0.2944360967102808
ACH-000018,-0.14293363516462215
ACH-000019,-0.5613740840529033
ACH-000021,-0.1074215323131399
ACH-000022,-0.1491925112042429
ACH-000025,-0.06787866692181999
ACH-000028,-0.2962394993885548
ACH-000030,-0.2311591896647562
ACH-000035,-0.2379820132094931
ACH-000036,-0.08223908510976861
ACH-000037,-0.04562665354111632
ACH-000039,-0.07296458115216566
ACH-000040,-0.1498288341135757
ACH-000041,0.10044241689110144
ACH-000042,-0.2470624394547649
ACH-000045,-0.16005293082707372
ACH-000047,-0.23955461855434385
ACH-000052,-0.07274480747413488
ACH-000053,-0.1446573166921536
ACH-000054,-0.0036241633699079703
ACH-000055,-0.1924060710540102
ACH-000060,-0.2765716383798845
ACH-000067,-0.20093649710943148
ACH-000070,-0.06147952879073008
ACH-000075,-0.06241993695913256
ACH-000078,-0.12171486094806447
ACH-000082,-0.2078983515493294
ACH-000085,-0.4026171419158643
ACH-000086,-0.22015492130724407
ACH-000087,0.1809363186209388
ACH-000092,-0.1360931880236368
ACH-000095,-0.19583874178028887
ACH-000097,-0.2142673691660324
ACH-000098,0.007973232970994733
ACH-000099,-0.1382927528727822
ACH-000108,-0.2208364446371308
ACH-000113,-0.025389124324475383
ACH-000116,-0.17534203230936465
ACH-000118,-0.13297418857515633
ACH-000120,-0.12559654976635384
ACH-000123,-0.13066960703863095
ACH-000127,-0.07746364203866714
ACH-000128,-0.17974499939882854
ACH-000132,-0.03041296832687487
ACH-000133,-0.25600268349558186
ACH-000137,-0.16568163367467642
ACH-000138,-0.1804067879261971
ACH-000142,-0.2640893604662978
ACH-000143,-0.03518856528102115
ACH-000146,-0.03377622042660852
ACH-000148,-0.18545268324416347
ACH-000150,-0.2982628662947125
ACH-000152,-0.018847451461258432
ACH-000153,0.1000285204774379
ACH-000159,-0.2188044959331874
ACH-000160,-0.10218398556855426
ACH-000163,-0.052314636943123285
ACH-000167,0.08414658512795467
ACH-000168,-0.05625759726873666
ACH-000169,-0.03307633284589583
ACH-000178,-0.27106338998557195
ACH-000183,-0.03693144599099068
ACH-000188,0.0068331137547585795
ACH-000189,-0.22355527776977327
ACH-000190,-0.0951559832725922
ACH-000198,-0.1898203647849118
ACH-000203,-0.1962691274454564
ACH-000204,-0.115490241047158
ACH-000206,-0.20523012639908486
ACH-000207,-0.1156063682790999
ACH-000208,-0.00911129593121842
ACH-000210,0.070518381468623
ACH-000211,-0.17185272662068465
ACH-000215,-0.05800139646023297
ACH-000221,-0.11662672111113075
ACH-000222,-0.1820289102801909
ACH-000223,-0.17050952637822628
ACH-000226,-0.2504660017441761
ACH-000227,-0.08971262663402547
ACH-000228,-0.1573659884831818
ACH-000231,-0.20408818295631645
ACH-000232,-0.07383930170798135
ACH-000233,-0.2138855009955631
ACH-000234,-0.3153829352082923
ACH-000235,-0.17972535276277507
ACH-000237,-0.06858587360697384
ACH-000238,-0.10421023741486264
ACH-000242,-0.4186258149475788
ACH-000243,-0.10937746583692566
ACH-000244,-0.2419999590277046
ACH-000246,-0.09845501235682752
ACH-000248,-0.15748759012905722
ACH-000250,-0.14709950254675352
ACH-000251,-0.1480556196612738
ACH-000252,-0.11975920135789687
ACH-000253,-0.28183006961641044
ACH-000255,-0.2074541455516731
ACH-000256,-0.24313620061981975
ACH-000257,0.02848926341524265
ACH-000258,-0.28264803580877024
ACH-000259,-0.24222794730414202
ACH-000260,-0.1893913711818451
ACH-000261,-0.17440198687268485
ACH-000262,-0.0492455004944772
ACH-000263,0.07873342382297775
ACH-000264,-0.20527287385324533
ACH-000265,-0.11648180567644086
ACH-000266,-0.15217689522590472
ACH-000272,-0.2126653941635185
ACH-000274,-0.22651774327731125
ACH-000277,-0.4194753086723929
ACH-000278,-0.07434460282165416
ACH-000279,-0.09169756464884944
ACH-000280,-0.21661706831191374
ACH-000281,-0.2394420101163784
ACH-000288,-0.18819424979613567
ACH-000291,-0.2623582950627313
ACH-000293,-0.1649376137968748
ACH-000294,-0.1442385483368522
ACH-000295,-0.1610453690249835
ACH-000296,-0.1612966234381676
ACH-000302,-0.04015011553922287
ACH-000304,-0.12280826890055856
ACH-000307,-0.2486466844637563
ACH-000308,-0.1821806565103068
ACH-000310,-0.10188790259215164
ACH-000311,-0.2293434213624866
ACH-000312,-0.16686433763016958
ACH-000315,-0.2484055672397133
ACH-000316,-0.1018882334026984
ACH-000317,-0.2772703941412514
ACH-000318,-0.19272393451855108
ACH-000319,-0.10493922695424944
ACH-000320,-0.30141444857664
ACH-000322,-0.2831191885630291
ACH-000323,-0.08672012330127804
ACH-000324,-0.12968782534526094
ACH-000329,-0.20542712413814446
ACH-000330,-0.002254291878966216
ACH-000331,-0.0687413514940998
ACH-000332,-0.22762931499144196
ACH-000334,-0.020669100268771896
