,SPRYD3 (84926)
ACH-000148,-0.0736768371980114
ACH-000150,-0.16025848557913558
ACH-000152,-0.053639992562405626
ACH-000153,-0.1908632241366988
ACH-000159,-0.0697284771470146
ACH-000160,-0.09362323493433022
ACH-000163,-0.09038313597923617
ACH-000167,-0.09931533921100988
ACH-000168,-0.015535503758370284
ACH-000169,-0.08641222201942217
ACH-000178,0.017272242734368504
ACH-000183,-0.08905228409745923
ACH-000188,-0.10649470650606696
ACH-000189,-0.06090390695755962
ACH-000190,-0.13864803697493466
ACH-000198,-0.16614133830351613
ACH-000203,0.33319658597174745
ACH-000204,-0.028143549658781943
ACH-000206,-0.15023010926904962
ACH-000207,0.014921238997524363
ACH-000208,-0.29659078451738113
ACH-000210,-0.090296914673347
ACH-000211,-0.012187432465456898
ACH-000215,-0.10060316333331837
ACH-000221,-0.06838982548579298
ACH-000222,-0.27089967994738423
ACH-000223,-0.08283981101159632
ACH-000226,-0.08729578454447398
ACH-000227,-0.12481502239175515
ACH-000228,-0.05272875442099751
ACH-000231,-0.07535186803006058
ACH-000232,-0.041005067542415896
ACH-000233,-0.15228634430192228
ACH-000234,-0.3029228931193878
ACH-000235,-0.1314446749785989
ACH-000237,-0.03162189171624826
ACH-000238,-0.09561096449119263
ACH-000242,0.0006700518132123662
ACH-000243,-0.15311310173262838
ACH-000244,-0.03673637170245028
ACH-000246,-0.17547975015397774
ACH-000248,-0.08485218373713185
ACH-000250,-0.07856944019101694
ACH-000251,-0.07798737947431895
ACH-000252,-0.08895831517896015
ACH-000253,-0.1217996425884499
ACH-000255,-0.1514047311967214
ACH-000256,-0.12773340594991855
ACH-000257,-0.056990991608233316
ACH-000258,0.07505474500156295
ACH-000259,-0.11076196955733857
ACH-000260,-0.07968525518432977
ACH-000261,-0.16812374524618853
ACH-000262,-0.08769961400076297
ACH-000263,-0.4218948918150798
ACH-000264,-0.14096278954057245
ACH-000265,-0.016417976101451782
ACH-000266,-0.09576022729564093
ACH-000272,0.037690884071908584
ACH-000274,-0.14559268831921712
ACH-000277,-0.1414233856356915
ACH-000278,-0.16766880578161691
ACH-000279,-0.1323640275545767
ACH-000280,-0.020231866713533574
ACH-000281,-0.092611387469183
ACH-000288,-0.043605067388217324
ACH-000291,-0.21423291745170234
ACH-000293,0.032384918695200215
ACH-000294,-0.05344338548066088
ACH-000295,-0.2224736852825558
ACH-000296,-0.13468822542442493
ACH-000302,-0.09078231239437244
ACH-000304,-0.09805212265116336
ACH-000307,-0.07489006855470721
ACH-000308,-0.10037614785261824
ACH-000310,-0.00034800902252989785
ACH-000311,-0.2579211718646761
ACH-000312,-0.10032745518167713
ACH-000315,0.07729904123724209
ACH-000316,-0.015340323842465904
ACH-000317,-0.1333772473472452
ACH-000318,-0.1861021809625121
ACH-000319,-0.2732832202684186
ACH-000320,-0.2019473192016364
ACH-000322,-0.19936781906368495
ACH-000323,-0.0011683263023411793
ACH-000324,0.005014484843839893
ACH-000329,-0.1874598229993587
ACH-000330,0.03900235298718289
ACH-000331,-0.12485427040851035
ACH-000332,-0.05899601100492857
ACH-000334,-0.2133029104819212
ACH-000335,0.05025563732970802
ACH-000336,-0.11368284518628738
ACH-000337,-0.2484689135778332
ACH-000338,-0.04556817830532906
ACH-000339,-0.01884380630479781
ACH-000341,-0.1169102793777032
ACH-000348,-0.21006616721252802
ACH-000350,-0.03536110926332231
ACH-000352,-0.13544013058905938
ACH-000356,0.027581754994521014
ACH-000361,-0.11316421480244067
ACH-000362,-0.16226472924087493
ACH-000363,-0.057213882480392074
ACH-000364,-0.16990382986559022
ACH-000365,-0.1687456995753922
ACH-000366,-0.06301840099017868
ACH-000368,-0.06833548804259655
ACH-000374,-0.19199721324972754
ACH-000375,-0.1297192691482488
ACH-000376,-0.0967948514833272
ACH-000381,0.062470687641456135
ACH-000383,-0.08973897805820047
ACH-000387,-0.14400415983091752
ACH-000389,-0.11267793907178895
ACH-000390,-0.12856319702110194
ACH-000393,-0.08182204875254902
ACH-000395,-0.15847540029779922
ACH-000396,-0.12091595133574595
ACH-000397,-0.12380620493617825
ACH-000401,0.014072913181279942
ACH-000402,-0.151804929435416
ACH-000403,-0.1363587663818495
ACH-000404,-0.19341035028538064
ACH-000406,-0.024935284765429257
ACH-000407,-0.07600917785170944
ACH-000408,-0.07770024200879327
ACH-000410,-0.06758160938100906
ACH-000411,-0.03472919608564795
ACH-000414,-0.14717066265067244
ACH-000415,-0.014546342181656019
ACH-000416,-0.06274290376019298
ACH-000420,-0.13867101656340267
ACH-000421,-0.08563497159854537
ACH-000424,-0.16661653172261798
ACH-000425,-0.2579567253816628
ACH-000426,-0.163800500219929
ACH-000427,-0.045074867849668736
ACH-000433,-0.02837466647380378
ACH-000435,-0.08964355812311599
ACH-000436,-0.035857953994637703
ACH-000444,-0.0343430490320494
ACH-000445,-0.09057332725152564
ACH-000448,-0.17399647759384584
ACH-000450,-0.19289165169797484
ACH-000452,-0.14953112094568596
ACH-000454,-0.15125937199797398
ACH-000458,-0.16048177802808206
ACH-000459,0.027076706262064473
ACH-000460,-0.0805900903285477
ACH-000461,0.03418334909888556
ACH-000463,-0.12841932563401273
ACH-000464,-0.12396558634474558
ACH-000466,-0.11965686439359903
ACH-000467,-0.11428543518145555
ACH-000468,-0.06848020348851717
ACH-000469,-0.08052429830722814
ACH-000470,-0.26907313763293217
ACH-000471,-0.046385256414265774
ACH-000472,-0.10524568468158113
ACH-000473,-0.020735137783046486
ACH-000475,-0.12541633742667796
ACH-000476,-0.13298356232354425
ACH-000477,-0.032799664545485385
ACH-000479,-0.02872109676183283
ACH-000480,-0.1147120114432498
ACH-000481,-0.1948476459141468
ACH-000483,-0.21923222901564196
ACH-000484,-0.03867522758216722
ACH-000485,-0.2727663094989234
ACH-000486,-0.13603125564092974
ACH-000487,0.031880521250826264
ACH-000488,-0.07623556132179565
ACH-000490,-0.1349109107822034
ACH-000491,-0.19991987926714289
ACH-000495,0.08581682032900564
ACH-000496,-0.19513949679212636
ACH-000499,-0.10232695438209656
ACH-000500,-0.5135826971004597
ACH-000502,0.002524319016299692
ACH-000503,-0.1715594249056887
ACH-000505,-0.12951324159154595
ACH-000507,-0.1512149787875891
ACH-000510,0.029143773895720395
ACH-000511,-0.06528839888725001
ACH-000512,-0.13864415626545004
ACH-000516,-0.11201914391170388
ACH-000517,-0.057603782910610336
ACH-000518,-8.187946688800563e-05
ACH-000520,-0.2462220828937335
ACH-000521,-0.12111710351638096
ACH-000522,0.016754855586862853
ACH-000524,-0.11704336063393375
ACH-000527,-0.07667410835369677
ACH-000528,-0.11053382555726787
ACH-000537,-0.09729487483333417
ACH-000541,0.11562856669668922
ACH-000542,-0.0618443238074441
ACH-000544,-0.15479801944597113
ACH-000545,-0.14751384659571448
ACH-000547,-0.1858727085166948
ACH-000548,-0.0168582663217211
ACH-000549,-0.1004625717328672
ACH-000550,-0.1031017309028775
ACH-000552,-0.22087774445477765
ACH-000556,-0.12492891190563205
ACH-000557,-0.03935987501933915
ACH-000569,-0.1560384916783861
ACH-000570,0.01287739224832693
ACH-000571,-0.12884320788755305
ACH-000573,-0.035310470580029306
ACH-000576,-0.19678582033394584
ACH-000579,-0.10654916541465588
ACH-000580,-0.08851657758464652
ACH-000584,-0.17639857349910168
ACH-000585,-0.12813624077180125
ACH-000588,-0.08351501490833592
ACH-000589,-0.1853742597192752
ACH-000591,-0.06703786056706844
ACH-000593,-0.16855099766503218
ACH-000600,-0.10791182782749306
ACH-000601,-0.09162910079557716
ACH-000605,-0.2040852157044809
ACH-000606,-0.10279377241236938
ACH-000608,-0.13759373965204594
ACH-000614,-0.1885697351386798
ACH-000616,-0.1530467790656472
ACH-000618,-0.12523674022545714
ACH-000619,0.030063846148567337
ACH-000620,-0.04532007324821785
ACH-000621,-0.11481701642161267
ACH-000622,0.05766071692120624
ACH-000623,-0.06705641589773323
ACH-000624,0.005645502062576961
ACH-000627,-0.04056355385321001
ACH-000630,-0.045939015361844714
ACH-000631,0.16620066208696532
ACH-000632,0.013807518892519495
ACH-000633,-0.04111053826911285
ACH-000637,-0.10087988700619016
ACH-000638,-0.16487165767479486
ACH-000646,-0.04846984455112336
ACH-000647,-0.13538215164340298
ACH-000648,-0.10950943903402163
ACH-000649,-0.07414737366902165
ACH-000651,-0.07211594423942264
ACH-000652,-0.14465338670837002
ACH-000653,-0.1225822791394016
ACH-000657,-0.12920559551632796
ACH-000658,-0.08852698941752414
ACH-000661,-0.12716854685862342
ACH-000662,-0.16172415949633664
ACH-000663,-0.09890662400595793
ACH-000665,-0.2042073993455128
ACH-000671,0.02324205557520603
ACH-000672,0.06696864703858085
ACH-000673,-0.09945834000667607
ACH-000676,-0.09172339651159986
ACH-000677,-0.15727586267814195
ACH-000681,-0.14299958020327494
ACH-000683,-0.13344410142103175
ACH-000684,-0.08323026793980044
ACH-000688,-0.11969700227695805
ACH-000693,-0.07817669011911704
ACH-000694,-0.11772542013899034
ACH-000695,-0.23936056408831136
ACH-000696,-0.14711647587832144
ACH-000697,-0.19542102057087907
ACH-000699,-0.030817989296156083
ACH-000701,-0.2326675721535501
ACH-000706,-0.1396044343443297
ACH-000711,-0.0834579937736654
ACH-000713,-0.15412823145667906
ACH-000714,-0.18058177247579368
ACH-000718,-0.16939394110749995
ACH-000720,-0.07754652783925572
ACH-000721,-0.04644273183602999
ACH-000724,-0.04136676701956367
ACH-000725,-0.1178986145357452
ACH-000732,-0.023432434588198017
ACH-000734,-0.11713006283700768
ACH-000735,-0.12519400219392152
ACH-000736,-0.19285853653192414
ACH-000738,-0.13709142402368582
ACH-000746,-0.1509110255397444
ACH-000747,-0.10170491767923537
ACH-000748,-0.14843516377289498
ACH-000753,-0.1638112012517211
ACH-000756,-0.03236407395400972
ACH-000757,-0.2031018821177612
ACH-000758,-0.17969492347933674
ACH-000760,-0.11612410122565453
ACH-000762,-0.053045193406163295
ACH-000763,-0.1056411692365764
ACH-000764,-0.23024979569651105
ACH-000765,-0.048288554718825975
ACH-000766,-0.14730520715371126
ACH-000767,-0.15763063138048258
ACH-000768,-0.09694242830103958
ACH-000769,0.13280904468696855
ACH-000770,-0.11143488006073772
ACH-000771,0.009518927934596352
ACH-000773,-0.09333554154980024
ACH-000776,-0.04682331064494991
ACH-000777,-0.05422086426995997
ACH-000778,-0.008673897893282939
ACH-000781,0.0011917720645900336
ACH-000782,-0.03340039915742109
ACH-000783,-0.1381407039383198
ACH-000784,-0.13006203246766404
ACH-000785,-0.02768100933721219
ACH-000787,-0.04883279091978805
ACH-000788,-0.08016471545003967
ACH-000791,-0.08017864962299756
ACH-000792,-0.04880016292164773
ACH-000794,-0.0011743615347953294
ACH-000796,-0.1044051263006788
ACH-000798,-0.21440875895759576
ACH-000799,-0.12874343010505393
ACH-000800,-0.17201301068589525
ACH-000802,-0.05659383440472183
ACH-000804,-0.23627068004509225
ACH-000805,-0.3332931348388539
ACH-000809,-0.11735548440404706
ACH-000810,-0.1860455818287747
ACH-000811,-0.0480136957304252
ACH-000817,-0.4250604944217449
ACH-000819,-0.01977353766673044
ACH-000820,-0.16102198289651382
ACH-000821,0.046693039142885404
ACH-000822,-0.28202108391684977
ACH-000823,-0.15114745800203824
ACH-000824,-0.08033934971389399
ACH-000827,-0.062095237869919176
ACH-000829,-0.01964792941608985
ACH-000831,-0.3038908519157885
ACH-000832,-0.15683240438236482
ACH-000833,-0.20670378379167567
ACH-000834,-0.15676308852679208
ACH-000835,0.01488796498172227
ACH-000836,-0.05519063610221585
ACH-000837,-0.11302331796155228
ACH-000838,0.02887274648987343
ACH-000839,-0.08143912840682696
ACH-000840,-0.03957231164402779
ACH-000841,-0.3882257513432433
ACH-000843,-0.022211862084126982
ACH-000846,-0.14160504732241544
ACH-000847,-0.059078408690620414
ACH-000848,-0.2790039915492252
ACH-000849,-0.0073311826490477
ACH-000851,-0.11947197131404527
ACH-000855,-0.2158474732096302
ACH-000856,-0.0846370591669455
ACH-000858,-0.049022558072347296
ACH-000859,-0.2791587660110782
ACH-000861,-0.0711218459595834
ACH-000862,-0.10135312268935524
ACH-000865,-0.1506338709553815
ACH-000866,-0.09085496405527776
ACH-000867,-0.1956446089886555
ACH-000869,-0.12484700283881266
ACH-000872,0.056625507879589164
ACH-000873,-0.050809128596218285
ACH-000876,-0.23196182078045655
ACH-000878,-0.2789673594155048
ACH-000880,-0.09830338595100917
ACH-000881,-0.07511100705528967
ACH-000882,-0.0767320849937935
ACH-000884,-0.15953544456586774
ACH-000885,-0.04586770457394807
ACH-000887,-0.1575558682714641
ACH-000889,-0.13201420170546918
ACH-000896,-0.08797923116445673
ACH-000898,-0.1584339162257645
ACH-000900,-0.19777617421297888
ACH-000901,-0.1471844707548545
ACH-000905,-0.035698673194454536
ACH-000906,-0.17634363143479276
ACH-000907,-0.04820250359558577
ACH-000910,-0.11184742172159387
ACH-000911,-0.038980290009982564
ACH-000912,-0.09902793763381212
ACH-000913,-0.110991042926814
ACH-000915,-0.12098132798649112
ACH-000916,-0.4626777638557808
ACH-000917,-0.1242541023638414
ACH-000920,0.04190934192987314
ACH-000921,-0.08367402501900724
ACH-000924,-0.048182965452392486
ACH-000926,-0.13813829227929347
ACH-000928,-0.028046717181117484
ACH-000929,-0.09143486212493923
ACH-000932,-0.1168637830608498
ACH-000935,-0.16594549516929175
ACH-000936,-0.045484532803696194
ACH-000937,-0.28562940930369607
ACH-000938,-0.2778866641666823
ACH-000939,-0.009376180793012308
ACH-000941,-0.061216257365194426
ACH-000943,-0.035178190062662165
ACH-000946,-0.20163377619388032
ACH-000947,0.03013484946852325
ACH-000948,-0.18303811568871445
ACH-000950,0.10786081697879284
ACH-000953,-0.11439605758411785
ACH-000954,0.018667737618050857
ACH-000957,-0.1091685925119546
ACH-000958,-0.13532813961588394
ACH-000960,-0.11942905890598353
ACH-000963,-0.2222442430176844
ACH-000968,-0.06928460651555762
ACH-000969,-0.10564582459344901
ACH-000972,-0.036743954766451634
ACH-000973,-0.048099126489584566
ACH-000974,-0.13363167984239782
ACH-000978,0.013729158942424574
ACH-000984,-0.056600574633123686
ACH-000986,0.01332720571591864
ACH-000988,-0.05704094268118402
ACH-000993,-0.08351725906005474
ACH-000994,-0.12750741883864394
ACH-000996,-0.18773893363043934
ACH-001001,-0.1127669187330984
ACH-001020,-0.17874148981567747
ACH-001028,-0.09965278055550254
ACH-001031,-0.023501788759800968
ACH-001038,-0.09973793923562667
ACH-001048,-0.11727839494115568
ACH-001050,-0.05284169229542507
ACH-001053,0.08612260830144672
ACH-001054,0.14542107722419534
ACH-001061,-0.17631655864422605
ACH-001067,0.015861209850759762
ACH-001075,-0.04498220965018551
ACH-001096,-0.028395334569938407
ACH-001111,-0.04141794134249223
ACH-001119,-0.024603509901603045
ACH-001128,-0.059809788281040034
ACH-001134,-0.003742611510743454
ACH-001151,-0.07105353038549601
ACH-001163,-0.13853005001114455
ACH-001164,-0.0011538897583448832
ACH-001183,-0.09935231254560252
ACH-001192,-0.021698605785856324
ACH-001193,-0.009667456240920393
ACH-001196,0.013951018986715346
ACH-001197,-0.288125409125782
ACH-001205,-0.09601992622708982
ACH-001211,-0.11109772822619643
ACH-001212,0.0438711330369758
ACH-001228,-0.15147631553314542
ACH-001232,-0.20473978502278187
ACH-001239,-0.040139845677392996
ACH-001270,-0.09802888254320068
ACH-001274,-0.13205499393520798
ACH-001275,-0.033248732973396825
ACH-001277,-0.011081842011317195
ACH-001278,-0.060390056804195125
ACH-001280,0.008401560236699891
ACH-001283,-0.18144767120990168
ACH-001289,0.055955868538561514
ACH-001300,-0.1393495489596477
ACH-001301,0.08444408309155807
ACH-001302,-0.052619679583489516
ACH-001306,0.022269212423630176
ACH-001318,-0.024745406684651732
ACH-001322,0.005352266605520625
ACH-001328,-0.06321803516952414
ACH-001332,-0.18457608564495376
ACH-001336,-0.09254658857510588
ACH-001346,-0.08689622408591538
ACH-001353,-0.027907125100079942
ACH-001354,-0.18181352188954134
ACH-001367,-0.10766093975672228
ACH-001368,-0.06540668081170517
ACH-001374,0.1492621002338475
ACH-001377,-0.09707081932641043
ACH-001380,-0.08517064200837335
ACH-001391,-0.1757502801527803
ACH-001408,-0.1566696572923609
ACH-001430,0.10569196557107403
ACH-001431,-0.0273143692440323
ACH-001450,-0.0663923394915055
ACH-001496,-0.07077819837490686
ACH-001500,0.008243638487048123
ACH-001523,-0.08664985723374062
ACH-001532,-0.05477622558982096
ACH-001550,-0.1142370119567283
ACH-001552,0.0280890657550405
ACH-001554,-0.09768801909627613
ACH-001654,-0.11204505995739054
ACH-001735,-0.005039542577394585
ACH-001736,-0.14964757908376386
ACH-001737,-0.34862006200161405
ACH-001740,-0.11075909207912488
ACH-001745,-0.03973934329011182
ACH-001765,-0.0971661333829752
