,AGT (183)
ACH-000004,-0.044433138886311334
ACH-000005,0.4297908426208111
ACH-000007,-0.07259139212994062
ACH-000009,-0.13843116980336098
ACH-000011,-0.19512711011573736
ACH-000012,-0.0159549126693153
ACH-000013,-0.01583544643349731
ACH-000014,-0.06455320231085312
ACH-000015,-0.07382933001136574
ACH-000017,-0.1684517040267803
ACH-000018,-0.25143349512941
ACH-000019,0.11468274369962175
ACH-000021,-0.023019688902224486
ACH-000022,0.013501094277298105
ACH-000025,-0.2479217202971664
ACH-000028,0.08100093330059897
ACH-000030,0.08183386454989103
ACH-000035,-0.13543331830361086
ACH-000036,-0.14888999991758392
ACH-000037,-0.0395942374544614
ACH-000039,0.03826441980666743
ACH-000040,-0.1371639531674202
ACH-000041,-0.09036230455142448
ACH-000042,-0.08552800926099301
ACH-000045,-0.034410616237795316
ACH-000047,-0.11608714651101347
ACH-000052,0.04864168112191169
ACH-000053,-0.1422324459061361
ACH-000054,-0.061664865304797936
ACH-000055,-0.4056048895003718
ACH-000060,-0.013719311714912266
ACH-000067,0.060525401044597235
ACH-000070,-0.026626822428887798
ACH-000075,0.04617284227017038
ACH-000078,-0.15942901276913346
ACH-000082,-0.101342719790844
ACH-000085,-0.2011586545454143
ACH-000086,-0.018510994209224918
ACH-000087,-0.12543265930576614
ACH-000092,-0.02669415851320011
ACH-000095,-0.06986713185770971
ACH-000097,-0.02024848725773629
ACH-000098,-0.100859340145839
ACH-000099,-0.011469092445314976
ACH-000108,-0.12798092586665413
ACH-000113,-0.17113117192146174
ACH-000116,-0.048010063581558016
ACH-000118,0.007214938029412024
ACH-000120,-0.21975935892023749
ACH-000123,-0.043028600249407634
ACH-000127,-0.1227738650737158
ACH-000128,0.15243180421611502
ACH-000132,-0.05018076225133237
ACH-000133,-0.09087338985111748
ACH-000137,-0.11352117514997652
ACH-000138,0.05625916446773466
ACH-000142,-0.1582955120532589
ACH-000143,-0.04662249779441153
ACH-000146,-0.18637013670131447
ACH-000148,-0.0957044041734042
ACH-000150,-0.08925614278614086
ACH-000152,-0.07424288362840027
ACH-000153,-0.12076807877948995
ACH-000159,-0.10020211750868636
ACH-000160,0.08915101405547375
ACH-000163,0.005310636603008251
ACH-000167,0.12128404010451947
ACH-000168,-0.03823922185923292
ACH-000169,-0.05730287241774621
ACH-000178,-0.11102776070279204
ACH-000183,-0.10813298270313272
ACH-000188,0.03927286975535134
ACH-000189,0.02171787242428976
ACH-000190,0.19930721383479647
ACH-000198,-0.017740301398101992
ACH-000203,0.2456249389538842
ACH-000204,0.05310348570182426
ACH-000206,0.0888734002383222
ACH-000207,0.12430590997362866
ACH-000208,0.1767894001996815
ACH-000210,-0.3852379450645412
ACH-000211,-0.035123549009185184
ACH-000215,-0.02875508424411606
