,PIDD1 (55367)
ACH-000160,0.012391587307937423
ACH-000163,-0.17206949225432006
ACH-000167,0.08049333941026814
ACH-000168,-0.07016867462509238
ACH-000169,-0.103299740985304
ACH-000178,-0.0691129862933582
ACH-000183,-0.028089819038324096
ACH-000188,-0.08182740892569698
ACH-000189,-0.13937579584291498
ACH-000190,-0.06102112837354703
ACH-000198,-0.013928373230781608
ACH-000203,-0.006334402272751779
ACH-000204,-0.12183659961591442
ACH-000206,-0.08439412010310737
ACH-000207,0.059785874137505024
ACH-000208,-0.16851024060059025
ACH-000210,-0.18571085464455708
ACH-000211,-0.06902154058500562
ACH-000215,-0.08862644761467467
ACH-000221,-0.013957813577155023
ACH-000222,-0.13439843441533053
ACH-000223,0.055142686339946026
ACH-000226,0.019876047790991055
ACH-000227,-0.1245625159103052
ACH-000228,0.034969736273034464
ACH-000231,-0.06517637049760043
ACH-000232,-0.14748316194675978
ACH-000233,-0.02968676673134668
ACH-000234,-0.22080030842577356
ACH-000235,-0.10049890690872064
ACH-000237,-0.16277370242536826
ACH-000238,-0.013894588932721542
ACH-000242,-0.23688757503730595
ACH-000243,-0.06580663948252842
ACH-000244,-0.1652002772095805
ACH-000246,-0.20915045410530586
ACH-000248,-0.12098392260768685
ACH-000250,-0.1259466856682747
ACH-000251,-0.09150655042609608
ACH-000252,-0.09621902121355133
ACH-000253,-0.3133063831682706
ACH-000255,-0.019236926210473525
ACH-000256,-0.17949947936036872
ACH-000257,-0.2521296340160561
ACH-000258,-0.2680048911071329
ACH-000259,-0.02114001701996034
ACH-000260,-0.1653088893459472
ACH-000261,-0.2065756929314417
ACH-000262,-0.01817136818217926
ACH-000263,-0.0717032229405728
ACH-000264,-0.08550219178590629
ACH-000265,-0.05526461557762745
ACH-000266,-0.1287674336253916
ACH-000272,-0.1695218398080783
ACH-000274,-0.0840328315890623
ACH-000277,0.07505511164721859
ACH-000278,-0.10087511931032744
ACH-000279,-0.04610022782821384
ACH-000280,-0.14449928385287672
ACH-000281,-0.07548870841057227
ACH-000288,-0.15205162567517733
ACH-000291,-0.06709871201547991
ACH-000293,-0.17565224029820822
ACH-000294,-0.052043496466294366
ACH-000295,-0.09574463291663107
ACH-000296,-0.08730350821286283
ACH-000302,-0.10856206639824303
ACH-000304,-0.11030653892038264
ACH-000307,-0.15496398050938415
ACH-000308,-0.14508096662050185
ACH-000310,-0.0985760814558912
ACH-000311,-0.2471315138296292
ACH-000312,-0.06931467434013759
ACH-000315,-0.043263868115762466
ACH-000316,-0.11048607184926146
ACH-000317,-0.04722957198966658
ACH-000318,-0.09701693126557127
ACH-000319,-0.1608367653315294
ACH-000320,0.014884689818323487
ACH-000322,-0.23599512777915665
ACH-000323,-0.031234842729824092
ACH-000324,-0.21502454993807027
ACH-000329,0.008905422243558541
ACH-000330,-0.15167644685759685
ACH-000331,-0.04030529510055275
ACH-000332,-0.2788241849083942
ACH-000334,-0.3709498201015269
ACH-000335,-0.18231569193409886
ACH-000336,0.07126039354771851
ACH-000337,-0.13865902242612854
ACH-000338,-0.03394994509658792
ACH-000339,-0.06018342149029394
ACH-000341,-0.027301709809863337
ACH-000348,-0.014917823137018641
ACH-000350,0.05212938138469637
ACH-000352,-0.11997912084971506
ACH-000356,-0.1002427295181907
ACH-000361,-0.13252124887001893
ACH-000362,-0.07026460123221126
ACH-000363,-0.07823375542517821
ACH-000364,-0.22146822363160398
ACH-000365,-0.11359461382403645
ACH-000366,-0.2599471208603735
ACH-000368,-0.019420165125702615
ACH-000374,-0.237210984371988
ACH-000375,-0.14408333260154793
ACH-000376,-0.17230020025494378
ACH-000381,-0.19682847563336453
ACH-000383,-0.17369684175827846
ACH-000387,0.06612280535212267
ACH-000389,0.04576340155480814
ACH-000390,-0.2848733265649259
ACH-000393,-0.32534333280866523
ACH-000395,-0.03528562217344645
ACH-000396,0.05312427743916652
ACH-000397,-0.014372501954249176
ACH-000401,-0.013018752864999086
ACH-000402,-0.5901575435662535
ACH-000403,-0.17514499686824914
ACH-000404,-0.20010585420137636
ACH-000406,-0.14845196707619535
ACH-000407,-0.08644516849511154
ACH-000408,-0.2028470393268424
ACH-000410,0.13828583002689165
ACH-000411,-0.0304753074713241
ACH-000414,-0.2849869378869166
ACH-000415,-0.13404836729447814
ACH-000416,-0.12905603208386254
ACH-000420,-0.07611333545515482
ACH-000421,-0.1923939010257368
ACH-000424,-0.07121264598153244
ACH-000425,-0.12810979879249246
ACH-000426,-0.08675549575109044
ACH-000427,-0.02737221590262386
ACH-000433,-0.21687662736498592
ACH-000435,-0.08759526837059578
ACH-000436,-0.03508531268733032
ACH-000444,-0.09553494502466828
ACH-000445,-0.19928891146825894
ACH-000448,-0.2022080874600166
ACH-000450,-0.17198792945007185
ACH-000452,-0.12156410350041401
ACH-000454,-0.153304477308424
ACH-000458,-0.17553946234258766
ACH-000459,-0.2541029391641089
ACH-000460,-0.08408963515946727
ACH-000461,-0.11115904727142628
ACH-000463,-0.21554025828307136
ACH-000464,0.00939595172156728
ACH-000466,-0.081740827678795
ACH-000467,-0.16181119265425709
ACH-000468,-0.09323517175167616
ACH-000469,-0.03823749520650265
ACH-000470,-0.01910094233328886
ACH-000471,-0.1076178193725597
ACH-000472,-0.13880871514982354
ACH-000473,-0.11423257904588265
ACH-000475,-0.07192104886491474
ACH-000476,-0.24563907828451376
ACH-000477,-0.08670957261471704
ACH-000479,-0.20834254542489536
ACH-000480,-0.22411912349225255
ACH-000481,-0.06732685295672869
ACH-000483,0.12328285218866684
ACH-000484,-0.18609375313300835
ACH-000485,-0.07800263407841021
ACH-000486,-0.19499488038222826
ACH-000487,-0.16568428526987358
ACH-000488,-0.13653005147896685
ACH-000490,0.0034964036629060967
ACH-000491,0.2542352349103513
ACH-000495,-0.27521231702397064
ACH-000496,-0.11929492357500125
ACH-000499,-0.19100514398866025
ACH-000500,0.08900583174931227
ACH-000502,-0.2295553044691753
ACH-000503,-0.2140603928248685
ACH-000505,-0.08885233338540766
ACH-000507,-0.1328850868901701
ACH-000510,-0.12651053892042965
ACH-000511,0.07215348146604142
ACH-000512,-0.06754029301789857
ACH-000516,-0.054761791074337735
ACH-000517,-0.11795170542463372
ACH-000518,-0.2669262370489068
ACH-000520,-0.061964015388624685
ACH-000521,-0.023355869081562848
ACH-000522,-0.09931848696549772
ACH-000524,-0.10841150054435578
ACH-000527,-0.15012410854707695
ACH-000528,-0.010746261838538856
ACH-000537,-0.016874022665609518
ACH-000541,0.09557065161829482
ACH-000542,-0.14063152574456173
ACH-000544,-0.03899381299348355
ACH-000545,-0.15653880681904375
ACH-000547,-0.06689588966825684
ACH-000548,-0.055504728431138815
ACH-000549,-0.2068839496022534
ACH-000550,-0.17211687080074686
ACH-000552,-0.1459061536265153
ACH-000556,-0.013008165287995766
ACH-000557,-0.17671888169716288
ACH-000569,-0.24594999951877625
ACH-000570,-0.10290923650021283
ACH-000571,-0.1900835022507588
ACH-000573,-0.016006973583330544
ACH-000576,-0.021210609903375116
ACH-000579,0.1091885649018981
ACH-000580,-0.1779979333317492
ACH-000584,-0.04273986577440456
ACH-000585,0.055865885671748
ACH-000588,0.10212304809961513
ACH-000589,0.08271328459994352
ACH-000591,-0.10115844169022783
ACH-000593,-0.14141310863835108
ACH-000600,-0.0955732009932499
ACH-000601,-0.12394590781236148
ACH-000605,-0.026729708921922203
ACH-000606,-0.0329476122452975
ACH-000608,-0.16286777459098056
ACH-000614,-0.37176426051205297
ACH-000616,0.009362892023453877
ACH-000618,0.021683524493119687
ACH-000619,-0.2384868935386008
ACH-000620,-0.1341864423381188
ACH-000621,-0.04371310054750021
ACH-000622,0.02012788633680816
ACH-000623,-0.055818115144978135
ACH-000624,-0.12233743438736895
ACH-000627,-0.12163769159587487
ACH-000630,-0.12592053044246987
ACH-000631,0.21662506240336696
ACH-000632,-0.11572060036806295
ACH-000633,-0.18176613129539632
ACH-000637,0.032538967588612494
ACH-000638,-0.09083901866569816
ACH-000646,-0.08205926265309021
ACH-000647,-0.09841541787113407
ACH-000648,-0.25777883003560104
ACH-000649,-0.15828507136427972
ACH-000651,0.006537549273883682
ACH-000652,-0.03748729521672696
ACH-000653,0.014379447927078452
ACH-000657,-0.18415858942457103
ACH-000658,-0.06438665456482821
ACH-000661,-0.12728663272314292
ACH-000662,-0.18222845313153385
ACH-000663,-0.1938390947940231
ACH-000665,-0.2112621153417367
ACH-000671,-0.20115974488831645
ACH-000672,-0.0751136432562615
ACH-000673,-0.2022066203824194
ACH-000676,0.03197722303132987
ACH-000677,-0.154669545225593
ACH-000681,-0.17820786358412674
ACH-000683,0.06313992029941558
ACH-000684,-0.3040381613838589
ACH-000688,0.12559796749828894
ACH-000693,-0.07924245436144035
ACH-000694,-0.043943665090058745
ACH-000695,0.09518673447755588
ACH-000696,-0.0207494607042198
ACH-000697,-0.07345316677853371
ACH-000699,0.027007405687134844
ACH-000701,-0.19163682069571966
ACH-000706,-0.024095180671851714
ACH-000711,-0.1611968457282891
ACH-000713,-0.011094839487427026
ACH-000714,-0.1371309502552034
ACH-000718,0.005918013230182622
ACH-000720,-0.06938341102330578
ACH-000721,-0.1881190728960497
ACH-000724,-0.10933988060864692
ACH-000725,-0.013714791456579905
ACH-000732,0.0700503114763417
ACH-000734,-0.2713925639039281
ACH-000735,-0.16233954144528462
ACH-000736,0.057801327841840534
ACH-000738,-0.05386821626003319
ACH-000746,-0.09044089138129206
ACH-000747,-0.08821993952769404
ACH-000748,-0.20553243201037436
ACH-000753,-0.11422827616381008
ACH-000756,-0.07445802689080652
ACH-000757,-0.016643035105915308
ACH-000758,-0.10079565419896516
ACH-000760,-0.1112992103228143
ACH-000762,-0.12906127026605446
ACH-000763,0.039574331499516224
ACH-000764,-0.051927915203223415
ACH-000765,-0.0922648053345228
ACH-000766,0.033114911978282716
ACH-000767,-0.2499683037987601
ACH-000768,-0.1511459555673456
ACH-000769,-0.16379540871076692
ACH-000770,0.11590991797327747
ACH-000771,-0.16331480184391306
ACH-000773,-0.2818834792857545
ACH-000776,-0.21602251049033772
ACH-000777,-0.14745607667012686
ACH-000778,-0.0038043555635978287
ACH-000781,-0.03684611060859127
ACH-000782,0.007323769188173756
ACH-000783,0.05644398683332024
ACH-000784,-0.05126154732760487
ACH-000785,0.09655601202051177
ACH-000787,-0.0030467727295492818
ACH-000788,-0.17013431423318265
ACH-000791,-0.16169535166953042
ACH-000792,-0.2415823838303919
ACH-000794,-0.0909381837169194
ACH-000796,-0.056072972693415185
ACH-000798,-0.05052568065987572
ACH-000799,0.0509625660537087
ACH-000800,0.09108395823754993
ACH-000802,0.0225914443130107
ACH-000804,-0.11985619934902805
ACH-000805,-0.22182184387887824
ACH-000809,-0.09134453250418012
ACH-000810,-0.2113672644732126
ACH-000811,-0.15153630197247744
ACH-000817,0.030321160690272055
ACH-000819,-0.10007818663701333
ACH-000820,0.12232894338484382
ACH-000821,0.04261685148663488
ACH-000822,0.009130934206907672
ACH-000823,-0.2020072852801862
ACH-000824,-0.12782331608947367
ACH-000827,-0.224014952863278
ACH-000829,-0.14974877030446304
ACH-000831,-0.1469604244676148
ACH-000832,0.07639578609462985
ACH-000833,0.005981031255731881
ACH-000834,-0.06916387100580931
ACH-000835,0.07317755935207282
ACH-000836,-0.00797241361950536
ACH-000837,-0.011265367646206288
ACH-000838,-0.18340798728407295
ACH-000839,-0.12076018547043604
ACH-000840,-0.09704873579726604
ACH-000841,-0.1761586138078112
ACH-000843,-0.10249878845359453
ACH-000846,-0.01987947804368076
ACH-000847,-0.2171363959787059
ACH-000848,-0.24459737404004386
ACH-000849,0.1799092163772272
ACH-000851,0.08600856763768923
ACH-000855,-0.03173786977255643
ACH-000856,-0.1342369327878947
ACH-000858,-0.044302227759785984
ACH-000859,-0.13790991747371556
ACH-000861,-0.0616755855685792
ACH-000862,0.029166381449254864
ACH-000865,-0.036576327731683615
ACH-000866,0.06388508492691458
ACH-000867,-0.18015640565978255
ACH-000869,-0.07875697840889365
ACH-000872,-0.10875612309408364
ACH-000873,-0.20680121200494955
ACH-000876,-0.17754606164746434
ACH-000878,-0.07689457475086031
ACH-000880,0.018513440406021632
ACH-000881,-0.08516291847675672
ACH-000882,-0.17884344879287234
ACH-000884,-0.13606004616800427
ACH-000885,-0.07085042446730869
ACH-000887,-0.11624075216942426
ACH-000889,-0.054579247348556986
ACH-000896,-0.07640433976474545
ACH-000898,-0.07912348805236649
ACH-000900,-0.2171514348328948
ACH-000901,-0.07411815091240173
ACH-000905,-0.005005848586403598
ACH-000906,-0.12436987840409627
ACH-000907,-0.2666913582960916
ACH-000910,-0.06995055176842183
ACH-000911,-0.0938234088892772
ACH-000912,-0.014627012728533588
ACH-000913,-0.11751331193277292
ACH-000915,-0.123595804441469
ACH-000916,-0.03427668538304729
ACH-000917,-0.010053894765179271
ACH-000920,-0.2006687204493096
ACH-000921,-0.04260001632387357
ACH-000924,-0.028025432418093826
ACH-000926,-0.1010981667407742
ACH-000928,-0.15377988793448952
ACH-000929,-0.10511467582118653
ACH-000932,-0.048914114737267235
ACH-000935,-0.379219257307138
ACH-000936,-0.06082830325287876
ACH-000937,-0.07193902936818762
ACH-000938,-0.2396147959936105
ACH-000939,-0.16446766329436605
ACH-000941,-0.11763566521564173
ACH-000943,-0.14618609265850505
ACH-000946,0.00104646250185632
ACH-000947,-0.022921282691811238
ACH-000948,-0.19122187557490325
ACH-000950,-0.19995518839564946
ACH-000953,-0.18637694015291376
ACH-000954,-0.13200365271103484
ACH-000957,-0.15865514769073086
ACH-000958,0.2390305758818836
ACH-000960,-0.10251603210261312
ACH-000963,-0.11520841291056624
ACH-000968,-0.16198513687003485
ACH-000969,-0.07639996595659243
ACH-000972,-0.17823451293271886
ACH-000973,-0.09368210003322464
ACH-000974,-0.08970242460708969
ACH-000978,-0.19627451277027896
ACH-000984,-0.102647744231735
ACH-000986,0.06134121922441761
ACH-000988,-0.17413994967824434
ACH-000993,-0.3613451694586028
ACH-000994,-0.16898833241586306
ACH-000996,-0.12672159365300972
ACH-001001,0.0013366257590625814
ACH-001020,-0.11980961232949565
ACH-001028,-0.07318621010996643
ACH-001031,-0.04765422674118867
ACH-001038,-0.09968037995290888
ACH-001048,-0.13197387916573056
ACH-001050,-0.12780762365772708
ACH-001053,0.00401296387812799
ACH-001054,-0.14240504119059624
ACH-001061,-0.1306147765863772
ACH-001067,-0.23034061368286216
ACH-001075,-0.034535565217894894
ACH-001096,-0.08274825346438061
ACH-001111,0.08907269950663288
ACH-001119,-0.23346135572551266
ACH-001128,-0.10197844928168363
ACH-001134,-0.014275284985424675
ACH-001151,-0.15783377827957004
ACH-001163,-0.09256020562535212
ACH-001164,-0.11989241379170365
ACH-001183,-0.007166964396291295
ACH-001192,-0.11141425041417592
ACH-001193,-0.2157335773503862
ACH-001196,-0.16818931133971504
ACH-001197,-0.12968694413974535
ACH-001205,-0.06907733593816782
ACH-001211,-0.04607416091218311
ACH-001212,-0.16026950132995962
ACH-001228,-0.2347543621554267
ACH-001232,-0.07772282055729991
ACH-001239,-0.08745904814484441
ACH-001270,-0.2244571051957426
ACH-001274,-0.1928260520451096
ACH-001275,-0.0345260642660359
ACH-001277,-0.025507471218264
ACH-001278,-0.04477460842184585
ACH-001280,-0.08559467197370035
ACH-001283,0.025571039931967143
ACH-001289,-0.1083677257283784
ACH-001300,-0.07177378824956862
ACH-001301,0.04986847596219342
ACH-001302,-0.1790178560627631
ACH-001306,-0.06363513219615438
ACH-001318,-0.03563763161054427
ACH-001322,-0.2222506115618164
ACH-001328,-0.052195249367547034
ACH-001332,0.03694293855272212
ACH-001336,-0.027432600016179167
ACH-001346,0.018957757463260044
ACH-001353,-0.17223492421368589
ACH-001354,-0.014530605945207132
ACH-001367,-0.2493204039819962
ACH-001368,-0.0400122860004463
ACH-001374,-0.1898297919389201
ACH-001377,-0.1556942241721059
ACH-001380,-0.17123872531335374
ACH-001391,-0.10470035584192504
ACH-001408,0.12105824704972125
ACH-001430,-0.06847071212926381
ACH-001431,-0.15978006288384444
ACH-001450,-0.2655602230381081
ACH-001496,-0.10194722106791868
ACH-001500,-0.2031726917255544
ACH-001523,-0.06077461163858215
ACH-001532,-0.1297852681856451
ACH-001550,-0.10567702231775322
ACH-001552,-0.06121908730514096
ACH-001554,-0.11586039775280653
ACH-001654,-0.1357644007523831
ACH-001735,-0.13961326062448315
ACH-001736,-0.22976037127344515
ACH-001737,-0.07791116082087611
ACH-001740,-0.16385487269198634
ACH-001745,-0.04479165484720271
ACH-001765,-0.08699122872061235
