,PKM (5315)
ACH-000550,-1.0936561259858737
ACH-000552,-0.9181256940591738
ACH-000556,-0.4925258936270479
ACH-000557,-0.4921704501200577
ACH-000569,-0.8241783914565739
ACH-000570,-0.9421940110501312
ACH-000571,-0.97000432682852
ACH-000573,-1.0561517203174915
ACH-000576,-0.5784919919961973
ACH-000579,-0.8695327320151609
ACH-000580,-0.8999707253923223
ACH-000584,-0.876824964069892
ACH-000585,-0.6760556675144662
ACH-000588,-0.8413071293215776
ACH-000589,-0.732938103771293
ACH-000591,-0.8380104486492217
ACH-000593,-0.8869982845680047
ACH-000600,-0.6086529061149905
ACH-000601,-0.8403301976474999
ACH-000605,-0.7558550838648829
ACH-000606,-0.9353618374050144
ACH-000608,-0.8227577610956109
ACH-000614,-1.1189716906260208
ACH-000616,-0.7055195076248663
ACH-000618,-0.8739663575680937
ACH-000619,-1.1191019053627873
ACH-000620,-1.0363242791831742
ACH-000621,-0.6875414144814941
ACH-000622,-0.7123414535871625
ACH-000623,-0.557437883781171
ACH-000624,-0.8787653444590322
ACH-000627,-0.8094088731236928
ACH-000630,-1.0343746791747606
ACH-000631,-0.604829270931344
ACH-000632,-1.0414371710815609
ACH-000633,-0.5819737319903174
ACH-000637,-0.8656013903220504
ACH-000638,-0.9380090377089316
ACH-000646,-0.4727815482469857
ACH-000647,-0.6847757934589341
ACH-000648,-0.9129499917506362
ACH-000649,-1.07502204363952
ACH-000651,-0.3914461643936286
ACH-000652,-0.8140860786415194
ACH-000653,-0.8381615634134538
ACH-000657,-0.7088199719025694
ACH-000658,-0.5075365615865789
ACH-000661,-1.0680388021485354
ACH-000662,-1.219749233005835
ACH-000663,-0.8981627008151416
ACH-000665,-0.9130345820852904
ACH-000671,-0.8109615648377612
ACH-000672,-1.06428206831668
ACH-000673,-0.810714291605259
ACH-000676,-0.9820440374402812
ACH-000677,-0.3880992431997422
ACH-000681,-0.6422397307735617
ACH-000683,-0.9143171453315534
ACH-000684,-1.0919490947107535
ACH-000688,-0.6411507216248312
ACH-000693,-0.962140647254582
ACH-000694,-1.047719750666828
ACH-000695,-0.4629662326705852
ACH-000696,-1.0348379260263063
ACH-000697,-0.6811990422243219
ACH-000699,-0.6049839139918679
ACH-000701,-0.7594943210124078
ACH-000706,-0.6167826814265458
ACH-000711,-0.9305463574697268
ACH-000713,-0.959202505227579
ACH-000714,-0.7112929769275588
ACH-000718,-0.8214840857655867
ACH-000720,-1.013874065319761
ACH-000721,-0.8820575561396437
ACH-000724,-0.5472136919177322
ACH-000725,-0.5053253916364749
ACH-000732,-0.8217900864367379
ACH-000734,-0.6353986402222686
ACH-000735,-0.9596612887399162
ACH-000736,-0.9082781240029971
ACH-000738,-0.9719454348725068
ACH-000746,-0.737895141969487
ACH-000747,-0.8154536534880527
ACH-000748,-1.0488900126141845
ACH-000753,-1.0439920685454545
ACH-000756,-0.9401697093875692
ACH-000757,-0.7657813927315706
ACH-000758,-0.7741169686812996
ACH-000760,-0.8345127920659519
ACH-000762,-0.9748620500735534
ACH-000763,-0.32186366690203005
ACH-000764,-0.9612763943141992
ACH-000765,-1.0241221714181763
ACH-000766,-0.7247174868719982
ACH-000767,-0.4845487083828875
ACH-000768,-1.1887348790040553
ACH-000769,-0.8429509904641698
ACH-000770,-0.8924099588715665
ACH-000771,-0.7741194126292843
ACH-000773,-0.8302416576528745
ACH-000776,-0.8053903047060332
ACH-000777,-0.9671094326692832
ACH-000778,-0.8556741067047049
ACH-000781,-0.9447474992975602
ACH-000782,-0.7315199453094238
ACH-000783,-0.5162026974762849
ACH-000784,-0.7190932291211125
ACH-000785,-0.5842538409286471
ACH-000787,-1.0982581702839158
ACH-000788,-1.018557590487136
ACH-000791,-0.8246436365588949
ACH-000792,-1.058280334182876
ACH-000794,-0.9127541816065292
ACH-000796,-0.6413866092276292
ACH-000798,-0.7766180017917464
ACH-000799,-0.8614243657154181
ACH-000800,-1.0735793517978092
ACH-000802,-0.9264532974528952
ACH-000804,-1.0095265006827292
ACH-000805,-0.7619913248406834
ACH-000809,-0.775673674734223
ACH-000810,-0.8042594257614397
ACH-000811,-0.6375144241483001
ACH-000817,-0.6584988996089858
ACH-000819,-0.8480345151740751
ACH-000820,-1.078899945310279
ACH-000821,-0.7501965291026084
ACH-000822,-0.975057183113906
ACH-000823,-0.9172558185231364
ACH-000824,-0.764022840805895
ACH-000827,-1.008740921304239
ACH-000829,-0.8506314860263178
ACH-000831,-0.7908371005762543
ACH-000832,-0.9058693624526408
ACH-000833,-0.6742064591624963
ACH-000834,-0.735638489229619
ACH-000835,-0.8992975677902075
ACH-000836,-0.8918891841420712
ACH-000837,-0.8379726814439246
ACH-000838,-0.7109335806703051
ACH-000839,-0.9388497241120779
ACH-000840,-0.6994763449372402
ACH-000841,-0.9966936859283098
ACH-000843,-0.795317677809418
ACH-000846,-0.802319119038167
ACH-000847,-0.9842488973204148
ACH-000848,-0.8475486581379759
ACH-000849,-0.9941552710066192
ACH-000851,-0.9200148931841308
ACH-000855,-1.0595374174635035
ACH-000856,-0.856280367562124
ACH-000858,-0.5987002050958264
ACH-000859,-1.0288703814271225
ACH-000861,-0.9958485187974856
ACH-000862,-0.4694708033878744
ACH-000865,-0.9133795458020638
ACH-000866,-0.9083434151626151
ACH-000867,-0.5090282478729334
ACH-000869,-0.8214207280669905
ACH-000872,-1.0807944333331998
ACH-000873,-1.0846235664845518
ACH-000876,-0.3990984305230911
ACH-000878,-0.9898583022247698
ACH-000880,-1.0282789199141469
ACH-000881,-0.8824051472284341
ACH-000882,-0.8871996506254749
ACH-000884,-0.9088707707269024
ACH-000885,-0.6693704149952882
ACH-000887,-0.9643729608300856
ACH-000889,-0.8536262425153495
ACH-000896,-0.8487765398293088
ACH-000898,-0.6278204491168112
ACH-000900,-0.9118473970451414
ACH-000901,-0.8529266422109771
ACH-000905,-1.0820604391208182
ACH-000906,-1.1078555559696437
ACH-000907,-0.8859394376039026
ACH-000910,-0.6682356018287082
ACH-000911,-0.8557184376362973
ACH-000912,-0.9003633754181238
ACH-000913,-1.0264027452405322
ACH-000915,-0.7961904896668459
ACH-000916,-1.4135722433617968
ACH-000917,-0.6256423247066396
ACH-000920,-1.0758556244699216
ACH-000921,-0.9750294794363508
ACH-000924,-0.6797201566332494
ACH-000926,-0.4876150937824946
ACH-000928,-0.757703310840107
ACH-000929,-1.1340052800251263
ACH-000932,-0.80510899956777
ACH-000935,-0.6771663935243577
ACH-000936,-1.0673442816585288
ACH-000937,-0.7319759437367838
ACH-000938,-0.6257012002581186
ACH-000939,-0.9548682004878176
ACH-000941,-0.5858139585509748
ACH-000943,-0.8829004683117192
ACH-000946,-0.8179680460685597
ACH-000947,-0.8058801301830136
ACH-000948,-0.6781510094163078
ACH-000950,-1.0553346199385911
ACH-000953,-1.0593339380593525
ACH-000954,-0.8980462774040708
ACH-000957,-0.8458859627012845
ACH-000958,-0.8344777123015255
ACH-000960,-0.7255121393947577
ACH-000963,-0.9341378348516932
ACH-000968,-0.7567962375441775
ACH-000969,-0.6696941804614733
ACH-000972,-0.4331875731457873
ACH-000973,-0.8790964879098494
ACH-000974,-0.785288130501855
ACH-000978,-0.9395549588253952
ACH-000984,-0.8774499672078685
ACH-000986,-0.8384799702141302
ACH-000988,-0.8766424711157647
ACH-000993,-0.7299761688873142
ACH-000994,-0.5738557959230101
ACH-000996,-0.5791920324513775
ACH-001001,-0.8749266806735223
ACH-001020,-0.9293838992337181
ACH-001028,-0.9045076834684916
ACH-001031,-0.27469160260873404
ACH-001038,-1.1172130068233541
ACH-001048,-0.7420434825367712
ACH-001050,-1.0488779737337268
ACH-001053,-1.0799305337684757
ACH-001054,-1.0880066445818897
ACH-001061,-0.8318468917764056
ACH-001067,-0.8446736092478879
ACH-001075,-0.8637618183914811
ACH-001096,-0.8117816394855516
ACH-001111,-0.7447946356385676
ACH-001119,-1.087522801677639
ACH-001128,-1.1632908704505318
ACH-001134,-0.5862023156663521
ACH-001151,-0.8167640109295885
ACH-001163,-1.1179608108672947
ACH-001164,-0.6965250956539786
ACH-001183,-0.588638617580425
ACH-001192,-0.9786616684588912
ACH-001193,-0.9847810865674296
ACH-001196,-0.8435390238249306
ACH-001197,-0.7249549044015041
ACH-001205,-0.7503574503604443
ACH-001211,-0.8721885381555211
ACH-001212,-0.6378362086494488
ACH-001228,-0.8822045783819922
ACH-001232,-1.0728016125953763
ACH-001239,-0.6827929200600916
ACH-001270,-1.0319837843490571
ACH-001274,-0.9404827182333864
ACH-001275,-0.6894421600051021
ACH-001277,-0.9287376058118744
ACH-001278,-0.8367641237745872
ACH-001280,-0.4391472457119904
ACH-001283,-0.9142057739748471
ACH-001289,-0.6705301928804813
ACH-001300,-0.5776436819070202
ACH-001301,-0.8314849324831745
ACH-001302,-0.672426711721606
ACH-001306,-0.8954075310189196
ACH-001318,-0.9046484754184504
ACH-001322,-0.896844345027579
ACH-001328,-0.8003112736680394
ACH-001332,-0.9659348822627162
ACH-001336,-0.9493446532623266
ACH-001346,-0.7890980299609237
ACH-001353,-0.8368871690446382
ACH-001354,-0.9451766926248488
ACH-001367,-0.9498354250555094
ACH-001368,-1.0746208049132309
ACH-001374,-1.1155799914384643
ACH-001377,-0.6824838174985461
ACH-001380,-0.7469568786916432
ACH-001391,-0.7080976497144829
ACH-001408,-0.7953628081899645
ACH-001430,-0.9116446004446608
ACH-001431,-0.6326951683238132
ACH-001450,-0.9976970467128994
ACH-001496,-0.7955329265508027
ACH-001500,-1.0435284748272515
ACH-001523,-0.8349942009551026
ACH-001532,-0.7688336075359887
ACH-001550,-0.9951990658719916
ACH-001552,-0.7557045678996421
ACH-001554,-0.7576997989277463
ACH-001654,-0.986558139412374
ACH-001735,-0.7031461713523551
ACH-001736,-0.7956766988229587
ACH-001737,-0.5910787466060952
ACH-001740,-0.7350543143796209
ACH-001745,-0.7294356604514894
ACH-001765,-0.940700944942118
