,HIST1H2BI (8346)
ACH-000402,-0.26144081008710035
ACH-000403,-0.463064036251289
ACH-000404,-0.21420745202267008
ACH-000406,-0.4910655364849748
ACH-000407,-0.35884811529467536
ACH-000408,-0.43603197062040144
ACH-000410,-0.11909617887555148
ACH-000411,-0.44503698167735906
ACH-000414,-0.6121236698589684
ACH-000415,-0.4404237256318271
ACH-000416,-0.2879979712345043
ACH-000420,-0.183672588593892
ACH-000421,-0.4169682638199969
ACH-000424,-0.14432178720803895
ACH-000425,-0.2832270244617284
ACH-000426,-0.3702709203201817
ACH-000427,-0.4442664654353943
ACH-000433,-0.3185423474293317
ACH-000435,-0.2710958892814885
ACH-000436,-0.19705273391112127
ACH-000444,-0.3083225274461457
ACH-000445,-0.4216218807861649
ACH-000448,-0.4093456599307827
ACH-000450,-0.395849566124202
ACH-000452,-0.4850505566761272
ACH-000454,-0.4089621004577154
ACH-000458,-0.4612729883594942
ACH-000459,-0.5593363156939527
ACH-000460,-0.2591894987463254
ACH-000461,-0.5156084688886721
ACH-000463,-0.3199803641996889
ACH-000464,-0.40777471412087335
ACH-000466,-0.4353716797940141
ACH-000467,-0.33525100386225
ACH-000468,-0.2388393745685321
ACH-000469,-0.4019888338781569
ACH-000470,-0.2511526744863035
ACH-000471,-0.29670961116442024
ACH-000472,-0.25813787067364097
ACH-000473,-0.2981403841092913
ACH-000475,-0.34083709112530675
ACH-000476,-0.22473731479894385
ACH-000477,-0.3420914228974553
ACH-000479,-0.4248802585007382
ACH-000480,-0.2785555939015706
ACH-000481,-0.4630126024597102
ACH-000483,-0.1265280292581784
ACH-000484,-0.2830677329907497
ACH-000485,-0.29610646291902754
ACH-000486,-0.4780535680404563
ACH-000487,-0.4665314871872604
ACH-000488,-0.34632679674356
ACH-000490,-0.4792234406699734
ACH-000491,-0.5976999780841521
ACH-000495,-0.4151480427843193
ACH-000496,-0.3600802046534461
ACH-000499,-0.539168392698114
ACH-000500,-0.8211511799949213
ACH-000502,-0.4752097189606416
ACH-000503,-0.310899202236129
ACH-000505,-0.32694687077549656
ACH-000507,-0.17721090175540488
ACH-000510,-0.2777641119965413
ACH-000511,-0.18741823504998087
ACH-000512,-0.4425379523614824
ACH-000516,-0.6009348923423533
ACH-000517,-0.526491547574788
ACH-000518,-0.5103598303716027
ACH-000520,-0.18963249487981249
ACH-000521,-0.2631523027128821
ACH-000522,-0.40925120162856027
ACH-000524,-0.634714399904655
ACH-000527,-0.3136907928809725
ACH-000528,-0.3951260161915397
ACH-000537,-0.30039914769349463
ACH-000541,-0.12988775462707566
ACH-000542,-0.3092133976072665
ACH-000544,-0.3533793439270522
ACH-000545,-0.3928737975371456
ACH-000547,-0.17232173609936502
ACH-000548,-0.4490675563633379
ACH-000549,-0.37617541360622425
ACH-000550,-0.3534321837507674
ACH-000552,-0.3390105318414655
ACH-000556,-0.2810548277456525
ACH-000557,-0.3479110270815791
ACH-000569,0.03397255014012196
ACH-000570,-0.4011357104054805
ACH-000571,-0.4021567443075822
ACH-000573,-0.3902847260058123
ACH-000576,-0.4721002288452506
ACH-000579,-0.3866608425776164
ACH-000580,-0.18193554974574885
ACH-000584,-0.4798288760428628
ACH-000585,-0.6116836261998407
ACH-000588,-0.19736472377258926
ACH-000589,-0.3199484790504008
ACH-000591,-0.31680297003630986
ACH-000593,-0.14434017415577424
ACH-000600,-0.4715123908563145
ACH-000601,-0.3408170699445102
ACH-000605,-0.5193854648695733
ACH-000606,-0.466157573409064
ACH-000608,-0.3522609447228355
ACH-000614,-0.2559027743102211
ACH-000616,-0.2285856225043073
ACH-000618,-0.4525990694474923
ACH-000619,-0.7306985667061419
ACH-000620,-0.24593601318863895
ACH-000621,-0.2863775059948447
ACH-000622,-0.2882737329508587
ACH-000623,-0.2897400722233253
ACH-000624,-0.4472211036206928
ACH-000627,-0.31593700967388216
ACH-000630,-0.3678686144680817
ACH-000631,-0.5583327587521013
ACH-000632,-0.2813790971740833
ACH-000633,-0.1640206289977008
ACH-000637,-0.5999036561188628
ACH-000638,-0.34054723139074605
ACH-000646,-0.31909040686757256
ACH-000647,-0.442704642388258
ACH-000648,-0.1429233471583542
ACH-000649,-0.3073644576649188
ACH-000651,-0.30381663023619365
ACH-000652,-0.3134483817973874
ACH-000653,-0.5148940611827509
ACH-000657,-0.3981863437424741
ACH-000658,-0.31504956846891274
ACH-000661,-0.16219426985554095
ACH-000662,-0.4525928803430879
ACH-000663,-0.23806298678456345
ACH-000665,-0.4537262839502551
ACH-000671,-0.2748039667120365
ACH-000672,-0.056603773367918525
ACH-000673,-0.561122977991461
ACH-000676,-0.3979556868825097
ACH-000677,-0.3352186733433844
ACH-000681,-0.4056009340514097
ACH-000683,-0.4024825423742998
ACH-000684,-0.4360849690607636
ACH-000688,-0.2209985696481669
ACH-000693,-0.3966130525433285
ACH-000694,-0.4274480199287886
ACH-000695,-0.3275928054909076
ACH-000696,-0.43596381954869146
ACH-000697,-0.2737071019712469
ACH-000699,-0.4196497981201937
ACH-000701,-0.2505326025957456
ACH-000706,-0.4368288395029461
ACH-000711,-0.3085935004889179
ACH-000713,-0.33570799630901965
ACH-000714,-0.3765938607197228
ACH-000718,-0.42317727510691344
ACH-000720,-0.4410955252195327
ACH-000721,-0.4752994645071756
ACH-000724,-0.5834332017296235
ACH-000725,-0.4487440582187673
ACH-000732,-0.2691185453714566
ACH-000734,-0.3712556088771691
ACH-000735,-0.2390363313590573
ACH-000736,-0.3726474795718678
ACH-000738,-0.33918457504262434
ACH-000746,-0.38509328969767104
ACH-000747,-0.34421776258255954
ACH-000748,-0.40236650714340616
ACH-000753,-0.4523243654372214
ACH-000756,-0.4071732479756662
ACH-000757,-0.4174284998884159
ACH-000758,-0.3567836697170235
ACH-000760,-0.2795448322991521
ACH-000762,-0.4557631604273591
ACH-000763,-0.7452022478567398
ACH-000764,-0.3965727222731714
ACH-000765,-0.5904177263866187
ACH-000766,-0.319108715110681
ACH-000767,-0.1799012166542329
ACH-000768,-0.28681917708268184
ACH-000769,-0.2115261455618827
ACH-000770,-0.4040080944681914
ACH-000771,-0.3264600038690157
ACH-000773,-0.4380660025992836
ACH-000776,-0.6078029273241059
ACH-000777,-0.4576854155810313
ACH-000778,-0.5876087393097399
ACH-000781,-0.41941805452929937
ACH-000782,-0.4248384756149088
ACH-000783,-0.5941682932181729
ACH-000784,-0.3299644619628014
ACH-000785,-0.4911315832059828
ACH-000787,-0.294544009785984
ACH-000788,-0.28557072924543425
ACH-000791,-0.4747656451869092
ACH-000792,-0.4366059341627103
ACH-000794,-0.4878028098545227
ACH-000796,-0.3792084806375545
ACH-000798,-0.6561995708475635
ACH-000799,-0.1991687282928059
ACH-000800,-0.08344524116619015
ACH-000802,-0.3483274174346343
ACH-000804,-0.28777590240623296
ACH-000805,-0.4389266527095967
ACH-000809,-0.38184954854767617
ACH-000810,-0.4830877729783628
ACH-000811,-0.3119551755051595
ACH-000817,-0.3496696108487605
ACH-000819,-0.3691739855478148
ACH-000820,-0.2045672719142427
ACH-000821,-0.233041079077262
ACH-000822,-0.26429194967272285
ACH-000823,-0.2756426760582141
ACH-000824,-0.4661053615425706
ACH-000827,-0.2588810265396721
ACH-000829,-0.5359110448708128
ACH-000831,-0.25715841269693224
ACH-000832,-0.4501302204047989
ACH-000833,-0.14836084221322907
ACH-000834,-0.2743395066038489
ACH-000835,-0.19113467954719768
ACH-000836,0.054986516401155136
ACH-000837,-0.2138297196192997
ACH-000838,-0.7050217376138618
ACH-000839,-0.30211376364053016
ACH-000840,-0.3786016043172308
ACH-000841,-0.3245239682731464
ACH-000843,-0.5711418337203588
ACH-000846,-0.4183017208851284
ACH-000847,-0.5755860159254773
ACH-000848,-0.3324906353016016
ACH-000849,-0.4358835017576619
ACH-000851,-0.21727023212095706
ACH-000855,-0.3804514648944288
ACH-000856,-0.1158219017321559
ACH-000858,-0.3931891306810552
ACH-000859,-0.4002135112801379
ACH-000861,-0.3559844246355213
ACH-000862,-0.35666354171549103
ACH-000865,-0.4887426618746972
ACH-000866,-0.48513248969473
ACH-000867,-0.44036942961324815
ACH-000869,-0.4985811427754318
ACH-000872,-0.3692996562492825
ACH-000873,-0.40425921003880905
ACH-000876,-0.4286057625011563
ACH-000878,-0.44377378304847737
ACH-000880,-0.3500049615672518
ACH-000881,-0.4124397079631664
ACH-000882,-0.3262499215926374
ACH-000884,-0.2668143393378054
ACH-000885,-0.31206571562399377
ACH-000887,-0.3602982324718917
ACH-000889,-0.5305594398275923
ACH-000896,-0.39360320915530256
ACH-000898,-0.4152457150862063
ACH-000900,-0.5304399781738885
ACH-000901,-0.3544477321775847
ACH-000905,-0.28671265645858074
ACH-000906,-0.2098293100401194
ACH-000907,-0.24821998748284185
ACH-000910,-0.43859169342010185
ACH-000911,-0.2621657210373268
ACH-000912,-0.4119290198600842
ACH-000913,-0.1737276289296445
ACH-000915,-0.3792911908990403
ACH-000916,-0.12731902180034915
ACH-000917,-0.2422679621235127
ACH-000920,-0.7567471623950021
ACH-000921,-0.12923301925476868
ACH-000924,-0.20747891931120369
ACH-000926,-0.3916230672279189
ACH-000928,0.06127814697872477
ACH-000929,-0.2616816562388179
ACH-000932,-0.3244928881161401
ACH-000935,-0.4193343651245902
ACH-000936,-0.34220684050969824
ACH-000937,-0.5128815522061305
ACH-000938,-0.39346070480337575
ACH-000939,0.16511850762862068
ACH-000941,-0.4730639713640944
ACH-000943,-0.3879602848334789
ACH-000946,-0.3994535303191989
ACH-000947,-0.5390544139946478
ACH-000948,-0.4640706831184104
ACH-000950,-0.06034189407938311
ACH-000953,-0.4055515258551044
ACH-000954,-0.32400678768259705
ACH-000957,-0.2382555301449078
ACH-000958,-0.3844807797545504
ACH-000960,-0.43822449854259216
ACH-000963,-0.11008164863317907
ACH-000968,-0.4823348978271166
ACH-000969,-0.4880815029060708
ACH-000972,-0.41164384440983137
ACH-000973,-0.4160739508855164
ACH-000974,-0.4080954396711182
ACH-000978,-0.30779119277076383
ACH-000984,-0.09397956503522543
ACH-000986,-0.5454252084070598
ACH-000988,-0.3527647965394036
ACH-000993,-0.5713528700469342
ACH-000994,-0.26578523295387385
ACH-000996,-0.34936778177245825
ACH-001001,-0.3140602671858468
ACH-001020,-0.02203484819588873
ACH-001028,-0.4334121363122439
ACH-001031,-0.4648700110546885
ACH-001038,-0.4111568422867405
ACH-001048,-0.3952035794203324
ACH-001050,-0.2403453089088391
ACH-001053,-0.3897063950336553
ACH-001054,-0.2772147363072567
ACH-001061,-0.3849633579575329
ACH-001067,-0.2453285719085848
ACH-001075,-0.8930951968346229
ACH-001096,-0.2025311692490261
ACH-001111,-0.43437612604575937
ACH-001119,-0.29238925998315324
ACH-001128,0.5587612446393311
ACH-001134,-0.34925639500594474
ACH-001151,-0.2829398069951195
ACH-001163,-0.3035993647006092
ACH-001164,-0.2809176172342068
ACH-001183,-0.19147775448402707
ACH-001192,-0.5596470163465025
ACH-001193,-0.3153180906421853
ACH-001196,-0.39890411507377976
ACH-001197,-0.4652154517284833
ACH-001205,-0.5184961691724282
ACH-001211,-0.14013677412711548
ACH-001212,-0.4803243705157226
ACH-001228,-0.43052605704693375
ACH-001232,-0.14021628914626366
ACH-001239,-0.6672797590087413
ACH-001270,-0.21865186510019016
ACH-001274,-0.4289555602064637
ACH-001275,-0.5138427882203447
ACH-001277,-0.2619662145675821
ACH-001278,-0.3875739632477011
ACH-001280,-0.5536150824798876
ACH-001283,-0.4663502391535518
ACH-001289,-0.39526705822906827
ACH-001300,-0.5304060129027345
ACH-001301,-0.6291176737516574
ACH-001302,-0.4818084141952478
ACH-001306,-0.3780195687527004
ACH-001318,-0.4646933262745202
ACH-001322,-0.2658369118616439
ACH-001328,-0.3634829043505822
ACH-001332,-0.6176984108859085
ACH-001336,-0.3970672257707894
ACH-001346,-0.4649600173373518
ACH-001353,-0.4660682320078043
ACH-001354,-0.4140208074431944
ACH-001367,-0.23146018249317935
ACH-001368,-0.4717011088805022
ACH-001374,-0.5474074891691437
ACH-001377,-0.3477050116849599
ACH-001380,-0.2450526199575264
ACH-001391,0.051792964302870746
ACH-001408,-0.5185923289194428
ACH-001430,-0.4359063122135372
ACH-001431,-0.4235104375967957
ACH-001450,-0.3387279668906367
ACH-001496,-0.06608486921399828
ACH-001500,-0.3699842848878608
ACH-001523,-0.33668984799817603
ACH-001532,-0.4813633695137797
ACH-001550,-0.16860966716178102
ACH-001552,-0.2840812930337872
ACH-001554,-0.4874587927874866
ACH-001654,-0.4335961011742856
ACH-001735,-0.5305238609924969
ACH-001736,-0.34024641576295
ACH-001737,-0.7117593377694802
ACH-001740,-0.3132047559648497
ACH-001745,-0.5640691639389088
ACH-001765,-0.4028567955438479
