,PPP4R2 (151987)
ACH-000004,-0.8118526543047212
ACH-000005,-0.41447179455433897
ACH-000007,-0.44296134937461584
ACH-000009,-0.7022481778853876
ACH-000011,-0.8220779855112063
ACH-000012,-0.7281439514464496
ACH-000013,-0.5089176682195617
ACH-000014,-0.57720825585977
ACH-000015,-0.6840782170954094
ACH-000017,-0.3514436421396669
ACH-000018,-0.4725325931342728
ACH-000019,-0.3892973587301424
ACH-000021,-0.4628907065819981
ACH-000022,-0.8078076452190022
ACH-000025,-0.4375170077888372
ACH-000028,-0.4465596906529518
ACH-000030,-0.5657061907796765
ACH-000035,-0.4327946101088692
ACH-000036,-0.7383513538240692
ACH-000037,-0.6359302731173108
ACH-000039,0.08350215248283459
ACH-000040,-0.7377674875147018
ACH-000041,-0.4321121462846177
ACH-000042,-0.7882672025526141
ACH-000045,-0.4337334225936843
ACH-000047,-0.46472922150967
ACH-000052,-0.31989644343132223
ACH-000053,-0.5177773579545346
ACH-000054,-0.6963093652278038
ACH-000055,-0.7240836986175779
ACH-000060,-0.4967388818935177
ACH-000067,-0.6567643091627549
ACH-000070,-0.6042035972451708
ACH-000075,-0.5881070675057947
ACH-000078,-0.6248992351371644
ACH-000082,-0.52328746054313
ACH-000085,-0.7523614761517308
ACH-000086,-0.38394829963672994
ACH-000087,-0.5366132448825661
ACH-000092,-0.7094385527825994
ACH-000095,-0.5359797370522748
ACH-000097,-0.7985192718470325
ACH-000098,-0.22899924725481074
ACH-000099,-0.6274179606135339
ACH-000108,-0.6306642761200515
ACH-000113,-0.7280707791474029
ACH-000116,-0.2789322541328019
ACH-000118,-0.7548161602197384
ACH-000120,-0.5644087096164182
ACH-000123,-0.5609818516923755
ACH-000127,-0.3264123667343369
ACH-000128,-0.2474594040643903
ACH-000132,0.004857882844264729
ACH-000133,-0.5085854962402856
ACH-000137,-0.08350154577656299
ACH-000138,-0.4492237707524776
ACH-000142,-0.41723865691289136
ACH-000143,-0.43270103294026896
ACH-000146,-0.8290733641956151
ACH-000148,-0.7769689933931004
ACH-000150,-0.4791445788194282
ACH-000152,-0.2734004469214195
ACH-000153,-0.5238798854695682
ACH-000159,-0.5824380781665736
ACH-000160,-0.14274803364700947
ACH-000163,-0.5174657715725591
ACH-000167,-0.17456807130628266
ACH-000168,-0.7406415819501052
ACH-000169,-0.6008941690047441
ACH-000178,-0.4057537935398976
ACH-000183,-0.3294075297823289
ACH-000188,-0.6149219971391598
ACH-000189,-0.8225660164333003
ACH-000190,-0.4347058602791501
ACH-000198,-0.5705200365318873
ACH-000203,-1.1311487135573124
ACH-000204,-0.26832145807814034
ACH-000206,-0.3101876394044262
ACH-000207,-0.42406733716661255
ACH-000208,-0.5196516174576715
ACH-000210,-0.26921790236275306
ACH-000211,-0.487203076764098
ACH-000215,-0.7042705504448608
ACH-000221,-0.21430621649488266
ACH-000222,-0.984905363371926
ACH-000223,-0.5376912541776545
ACH-000226,-0.4598664995241132
ACH-000227,-0.440651263375048
ACH-000228,-0.2458874398248488
ACH-000231,-0.7142445053802396
ACH-000232,-0.3948774811095389
ACH-000233,-0.4941350167488342
ACH-000234,-0.6651137379903351
ACH-000235,-0.4951213467883426
ACH-000237,-0.427105735462926
ACH-000238,-0.5888944362138671
ACH-000242,-0.8261793485611091
ACH-000243,-0.6085951578812266
ACH-000244,-0.888173827866413
ACH-000246,-0.7201302501361061
ACH-000248,-0.06501859442035253
ACH-000250,-0.7182397370382148
ACH-000251,-0.3681782993223728
ACH-000252,-0.41367007978636977
ACH-000253,-0.6415236949481746
ACH-000255,-0.3862194008836743
ACH-000256,-0.648317334878145
ACH-000257,-0.486246964463375
ACH-000258,-0.5247728071730806
ACH-000259,-0.3287192799089333
ACH-000260,-0.6245271839765828
ACH-000261,-0.5048996688220005
ACH-000262,-0.5830014068743955
ACH-000263,-0.5315558395090864
ACH-000264,-0.39695990975901396
ACH-000265,-0.3660671281938622
ACH-000266,-0.3197347824214337
ACH-000272,-0.5660765654474483
ACH-000274,-0.6804427666922601
ACH-000277,-0.4306008552307021
ACH-000278,-0.7153378391415818
ACH-000279,-0.6931032640997127
ACH-000280,-0.6165659687944819
ACH-000281,-0.4273267286956801
