,TRIB1 (10221)
ACH-000004,-0.3576038169266823
ACH-000005,0.18487044534034197
ACH-000007,-0.4037534931265295
ACH-000009,0.11926898554507842
ACH-000011,-0.17361126521003728
ACH-000012,-0.2595466700304772
ACH-000013,0.04172788467495751
ACH-000014,0.13516963102055576
ACH-000015,0.1161043414947561
ACH-000017,-0.0125410585036972
ACH-000018,-0.020275941387968687
ACH-000019,-0.38725432431706863
ACH-000021,-0.17657868804652815
ACH-000022,-0.2072075729511327
ACH-000025,-0.07509485382682789
ACH-000028,-0.2323058248412571
ACH-000030,-0.2537146428182886
ACH-000035,-0.03874102031183931
ACH-000036,-0.024865504581549926
ACH-000037,-0.13228996326541353
ACH-000039,0.1523667721685022
ACH-000040,0.03673823470029655
ACH-000041,0.09741207898179928
ACH-000042,0.03056098016515935
ACH-000045,0.046126080489534656
ACH-000047,0.030211895009644895
ACH-000052,-0.029133295996580207
ACH-000053,-0.07135992664541746
ACH-000054,-0.07439032361262389
ACH-000055,-0.21831681763487948
ACH-000060,-0.10799747058235086
ACH-000067,0.056947962553082224
ACH-000070,-0.03375426527719951
ACH-000075,-0.05680113091826585
ACH-000078,0.059301238347083375
ACH-000082,0.0175757762074218
ACH-000085,-0.16483302229557684
ACH-000086,-0.07020664680548516
ACH-000087,-0.03013821877325546
ACH-000092,-0.217074294840726
ACH-000095,0.1021052011396738
ACH-000097,-0.08829679436886659
ACH-000098,-0.08492567889347942
ACH-000099,0.08142911589629558
ACH-000108,-0.1020992144410032
ACH-000113,0.005943678321286428
ACH-000116,-0.0328571005055328
ACH-000118,-0.30364817070161376
ACH-000120,-0.10809926441887187
ACH-000123,-0.06803733850082927
ACH-000127,-0.06198758877725773
ACH-000128,0.09300798986113508
ACH-000132,-0.1430572933161606
ACH-000133,-0.09844968288296774
ACH-000137,0.07992468750385204
ACH-000138,-0.10408382291453117
ACH-000142,-0.020467551232497862
ACH-000143,-0.12332023594968125
ACH-000146,-0.07541050896248909
ACH-000148,0.03502995877354747
ACH-000150,-0.3258673337348158
ACH-000152,-0.09129681613677458
ACH-000153,-0.09723091447637193
ACH-000159,-0.16171347610386788
ACH-000160,0.005933729310697081
ACH-000163,0.07945411189844444
ACH-000167,0.0404760097571316
ACH-000168,0.23780017246050844
ACH-000169,-0.0966276242856657
ACH-000178,0.1273932931883034
ACH-000183,-0.6896088366339754
ACH-000188,-0.11179801120081274
ACH-000189,-0.14761388475035564
ACH-000190,-0.26504627472594944
ACH-000198,-0.0901584532020352
ACH-000203,-0.3679306203863822
ACH-000204,-0.05294267644975404
ACH-000206,-0.05141808582865619
ACH-000207,0.07025323473862616
ACH-000208,-0.3308122239882415
ACH-000210,-0.0835649771901855
ACH-000211,0.06915748180857519
ACH-000215,0.07705340949797622
ACH-000221,0.12113246667141807
ACH-000222,-0.42329713977805256
ACH-000223,-0.012999633969632272
ACH-000226,0.03160705655193985
ACH-000227,0.16774820173752475
ACH-000228,-0.05848577426045831
ACH-000231,-0.12211168926067102
ACH-000232,-0.0002168988982633352
ACH-000233,-0.003611489777429299
ACH-000234,-0.11300647009465295
ACH-000235,-0.1402560884146229
ACH-000237,-0.22401468999999116
ACH-000238,-0.008074691264828349
ACH-000242,0.4358134325868124
ACH-000243,-0.2008872373422476
ACH-000244,-0.09506313815994387
ACH-000246,-0.0718511113094909
ACH-000248,-0.24123154981614345
ACH-000250,-0.08833233536285633
ACH-000251,0.03380168796935328
ACH-000252,-0.34107829648511323
ACH-000253,-0.28880665731813204
ACH-000255,0.03334952011518371
ACH-000256,-0.21426041440493412
ACH-000257,-0.1732588431725015
ACH-000258,-0.3357453688833549
ACH-000259,0.004788801889266128
ACH-000260,-0.01304698542477786
ACH-000261,-0.03790185703447229
ACH-000262,-0.014791157812445837
ACH-000263,0.026199606289911703
ACH-000264,-0.04993704032359241
ACH-000265,-0.19835599622752176
ACH-000266,-0.03787240116038527
ACH-000272,-0.2425940134323021
ACH-000274,0.0056007064815283315
ACH-000277,-0.2495784303833702
ACH-000278,0.015888710197449432
ACH-000279,-0.021513802710093358
ACH-000280,-0.2390063560022603
ACH-000281,-0.02640090638103535
ACH-000288,-0.09351662707124604
ACH-000291,-0.06488708642108683
ACH-000293,-0.0646042901966697
ACH-000294,0.26893760759738017
ACH-000295,0.006044327836519983
ACH-000296,0.054396948802168436
ACH-000302,-0.041664816701959526
ACH-000304,-0.057397660974506076
ACH-000307,0.09928634102191003
ACH-000308,-0.048582511978763225
ACH-000310,0.052374386635952334
ACH-000311,-0.2091500579937582
ACH-000312,-0.05500152447018928
ACH-000315,-0.08460736579175912
ACH-000316,-0.15034007991015114
ACH-000317,0.004954727945679922
ACH-000318,-0.1071302705331036
ACH-000319,0.04461197016533576
ACH-000320,0.05918251058256304
ACH-000322,-0.13243133509416807
ACH-000323,-0.2314923789918357
ACH-000324,-0.013449398411430415
ACH-000329,-0.03042523300756816
ACH-000330,0.006659808619307477
ACH-000331,-0.08218671922325396
ACH-000332,-0.2791084432835107
ACH-000334,-0.17157865066031722
ACH-000335,0.03288541746453485
ACH-000336,-0.2197968494887081
ACH-000337,-0.0676414129458705
ACH-000338,-0.6470281462294368
ACH-000339,0.09732449842979404
ACH-000341,-0.09199966897000376
ACH-000348,-0.06558922654501273
ACH-000350,0.06419754796581406
ACH-000352,-0.3601377349339693
ACH-000356,0.05480410513026003
ACH-000361,-0.20675474916181366
ACH-000362,-0.09663924990262657
ACH-000363,-0.05999326495645235
ACH-000364,-0.025640868691932925
ACH-000365,0.07869821904888348
ACH-000366,0.11735981756588988
ACH-000368,0.013093041121752049
ACH-000374,0.22607846253205846
ACH-000375,0.02911044795522568
ACH-000376,-0.10473279211979213
ACH-000381,-0.207842193485659
ACH-000383,-0.24602287576458276
ACH-000387,0.1284563877916729
ACH-000389,-0.09159331893433603
ACH-000390,-0.3721910739293605
ACH-000393,-0.09661059324789734
ACH-000395,-0.22766937382322006
ACH-000396,-0.1378207102905614
ACH-000397,-0.15883413139940927
ACH-000401,-0.06228247631223108
ACH-000402,0.08705661836379734
ACH-000403,0.08903973453620928
ACH-000404,0.018384858903211343
ACH-000406,-0.05136588685974471
ACH-000407,0.05566608003403457
ACH-000408,0.21353147296976785
ACH-000410,0.14329065973885827
ACH-000411,-0.07431378622384098
ACH-000414,-0.09644530341690866
ACH-000415,0.21927036657670496
ACH-000416,-0.014428209939878622
ACH-000420,-0.29395260439223475
ACH-000421,0.033516507213897984
ACH-000424,-0.050529499137132165
ACH-000425,-0.14186483088676233
ACH-000426,-0.36875964103647135
ACH-000427,-0.18431297069469568
ACH-000433,-0.12925692014054369
ACH-000435,0.011613015534385256
ACH-000436,-0.4141921769886348
ACH-000444,-0.09116164886991136
ACH-000445,-0.024579952034281684
ACH-000448,0.10996391016247327
ACH-000450,-0.3322588705097012
ACH-000452,0.035884074722416434
ACH-000454,-0.07533395651641818
ACH-000458,-0.06626662171344938
ACH-000459,0.19105869393674654
ACH-000460,0.18184707216555612
ACH-000461,-0.1151561577265698
ACH-000463,-0.1230343486181771
ACH-000464,-0.2449495689577067
ACH-000466,-0.048028373700206586
ACH-000467,-0.2622663055968819
ACH-000468,-0.06189420981499784
ACH-000469,-0.021427177622939112
ACH-000470,-0.37348309699280063
ACH-000471,0.005696764414566628
ACH-000472,-0.18475858033836115
ACH-000473,0.07284745418789168
ACH-000475,-0.474205603971314
ACH-000476,-0.2649549166713796
ACH-000477,-0.10473375379312412
ACH-000479,-0.18238446217598794
ACH-000480,-0.0365505518493175
ACH-000481,-0.13915477389537914
ACH-000483,-0.2125960571879489
ACH-000484,-0.1289852169270895
ACH-000485,-0.04932525100785327
ACH-000486,-0.08418147922831526
ACH-000487,0.040414102030247465
ACH-000488,-0.07920791421312064
ACH-000490,-0.0651326470273251
ACH-000491,0.031699184007910795
ACH-000495,-0.005843902661954318
ACH-000496,0.08619530791059604
ACH-000499,-0.035371658868591414
ACH-000500,0.1975649099004297
ACH-000502,-0.05839070966086767
ACH-000503,-0.3438159499371003
ACH-000505,-0.18413609098916034
ACH-000507,-0.06872037400526695
ACH-000510,-0.16700581789791116
ACH-000511,-0.058012051467924264
ACH-000512,-0.31927741459286163
ACH-000516,-0.10336031453423668
ACH-000517,0.008893976066462394
ACH-000518,0.01255622218252498
ACH-000520,-0.1276296217912352
ACH-000521,-0.24036088808876102
ACH-000522,-0.15749750315463582
ACH-000524,-0.10740741419956118
ACH-000527,-0.008254092403587722
ACH-000528,-0.09025958970692292
ACH-000537,0.21553675358233987
ACH-000541,-0.11254633791490436
ACH-000542,-0.23101711754638574
ACH-000544,-0.7204520829104661
ACH-000545,-0.09219881701652163
ACH-000547,-0.3620613793907632
ACH-000548,-0.07995556460075709
ACH-000549,0.03161595139838791
ACH-000550,-0.04107174033130394
ACH-000552,-0.5631411791597098
ACH-000556,0.1330695859711276
ACH-000557,-0.08065899047927241
ACH-000569,-0.470564804643681
ACH-000570,-0.15970718271624684
ACH-000571,-0.029939547147242437
ACH-000573,-0.06457283124672951
ACH-000576,-0.4459134850553209
ACH-000579,0.040176483741011786
ACH-000580,-0.1792233369953801
ACH-000584,-0.08617027777465043
ACH-000585,0.1854993336109401
ACH-000588,-0.12593300764078513
ACH-000589,-0.2814671222701631
ACH-000591,0.13659505532846974
ACH-000593,-0.26829763765952314
ACH-000600,-0.02039095670583327
ACH-000601,-0.05373264969080936
ACH-000605,0.0451677809629658
ACH-000606,-0.03916022142104305
ACH-000608,-0.012675636166432077
ACH-000614,-0.20574600797718426
ACH-000616,0.02384287460451725
ACH-000618,0.1683943978263821
ACH-000619,-0.3571938206890502
ACH-000620,-0.1188414493761974
ACH-000621,-0.07880641911320364
ACH-000622,0.003426737234299115
ACH-000623,-0.10803918460589576
ACH-000624,0.040545218092566684
ACH-000627,-0.1666203456764032
ACH-000630,-0.4699435561600758
ACH-000631,-0.03238340197229007
ACH-000632,-0.22226459643619664
ACH-000633,-0.7247463166826436
ACH-000637,-0.010963496910180929
ACH-000638,-0.4784632914084624
ACH-000646,-0.10833962575338583
ACH-000647,-0.08052892098721237
ACH-000648,-0.17822594102541175
ACH-000649,-0.021283111736899958
ACH-000651,-0.2722737635135079
ACH-000652,-0.2979369745964934
ACH-000653,-0.05941028214678869
ACH-000657,0.04451585108940995
ACH-000658,-0.21298778198817456
ACH-000661,-0.1528630551156559
ACH-000662,-0.5481512649106596
ACH-000663,-0.28594667231992776
ACH-000665,0.12917005297595424
ACH-000671,0.14367100359229684
ACH-000672,0.06557631993149468
ACH-000673,-0.2118473904434104
ACH-000676,0.037620623408132665
ACH-000677,-0.42546643799181627
ACH-000681,0.005276080342457779
ACH-000683,-0.059354268408096975
ACH-000684,-0.018572048676613932
ACH-000688,0.2020823488472208
ACH-000693,0.0531435187119846
ACH-000694,0.04492562917593786
ACH-000695,-0.15989651534602956
ACH-000696,0.0341233138838861
ACH-000697,-0.5311539689708638
ACH-000699,-0.060983257183346136
ACH-000701,-0.16344882662453214
ACH-000706,-0.12241200840730483
ACH-000711,-0.2690682880142386
ACH-000713,0.1314048038160761
ACH-000714,0.04574173640944303
ACH-000718,-0.21670195593743846
ACH-000720,-0.08726544571815052
ACH-000721,-0.001580446290996242
ACH-000724,-0.360857123251898
ACH-000725,0.08492664335835932
ACH-000732,-0.1333666522979226
ACH-000734,-0.8166936843918825
ACH-000735,-0.20187887638386012
ACH-000736,-0.3448986613686861
ACH-000738,-0.11180042617728483
ACH-000746,-0.04885467908565772
ACH-000747,0.04132567517478023
ACH-000748,0.22950452341530936
ACH-000753,-0.08748721591404296
ACH-000756,-0.0008965719007695406
ACH-000757,-0.010827225105038795
ACH-000758,0.043840435677175375
ACH-000760,-0.18292254994547366
ACH-000762,0.10092275764051804
ACH-000763,-0.25192071229908075
ACH-000764,-0.13752256568688265
ACH-000765,-0.12194461377810295
ACH-000766,0.1568380572667343
ACH-000767,0.009530445597664043
ACH-000768,-0.0368156961941772
ACH-000769,-0.00030861628024444966
ACH-000770,0.022650524075956267
ACH-000771,-0.2678476803769419
ACH-000773,-0.16046798521889774
ACH-000776,-0.1511798354502653
ACH-000777,0.11961913894808066
ACH-000778,-0.03560105071340352
ACH-000781,-0.2305568729076502
ACH-000782,-0.13677491400300393
ACH-000783,-0.18050414569586076
ACH-000784,0.055953057858321865
ACH-000785,-0.15108124323011146
ACH-000787,-0.1812402036676673
ACH-000788,-0.059333632841333174
ACH-000791,-0.004761827284047203
ACH-000792,-0.03308853208677759
ACH-000794,0.1598936904439716
ACH-000796,0.07563962401648931
ACH-000798,-0.03769945344048988
ACH-000799,-0.21278520487960995
ACH-000800,-0.12564346293224746
ACH-000802,-0.06770153166705949
ACH-000804,0.06133751560067235
ACH-000805,0.17787395845147716
ACH-000809,0.0965699578291172
ACH-000810,-0.09943303449017538
ACH-000811,0.006934310040475128
ACH-000817,-0.018787362471383087
ACH-000819,-0.1551956564029652
ACH-000820,-0.05064847492778227
ACH-000821,-0.1941768760922897
ACH-000822,-0.10417729692796096
ACH-000823,0.07490202047642107
ACH-000824,-0.11608901161019973
ACH-000827,0.03338145052726608
ACH-000829,0.11705699241134625
ACH-000831,0.0241369684094424
ACH-000832,-0.09181581856932644
ACH-000833,-0.08692323382258871
ACH-000834,0.0006288629360398722
ACH-000835,-0.18030884524264215
ACH-000836,0.11158128967934466
ACH-000837,0.0911455204655233
ACH-000838,-0.1754055131793831
ACH-000839,0.00982312549349477
ACH-000840,-0.12087919900438675
ACH-000841,-0.30504712844482923
ACH-000843,0.11494417082554613
ACH-000846,-0.27291362639366984
ACH-000847,-0.03328609472251118
ACH-000848,0.1793459115179732
ACH-000849,-0.043421294828495015
ACH-000851,-0.06299214190522981
ACH-000855,-0.08179705823635923
ACH-000856,0.0016705448157767018
ACH-000858,0.08468219240940393
ACH-000859,-0.2640445270600696
ACH-000861,-0.016548987701884392
ACH-000862,0.2122080536156756
ACH-000865,0.05548921197645583
ACH-000866,-0.04832357262750507
ACH-000867,-0.016470169527771833
ACH-000869,-0.39046577808075866
ACH-000872,-0.026732099120105726
ACH-000873,-0.14234046962310332
ACH-000876,0.066322225225543
ACH-000878,-0.15720544773736325
