,LSM3 (27258)
ACH-000004,-0.7508206770734025
ACH-000005,-1.0206869769559532
ACH-000007,-0.7316405209661279
ACH-000009,-0.8447103940085229
ACH-000011,-0.8138792573893822
ACH-000012,-0.8765408715846703
ACH-000013,-0.9021571972076314
ACH-000014,-0.939609172243016
ACH-000015,-0.8224745759193356
ACH-000017,-0.959499914738262
ACH-000018,-0.910493969770394
ACH-000019,-0.8793962418360051
ACH-000021,-0.8186451185889327
ACH-000022,-0.7754114366537597
ACH-000025,-1.000802544042507
ACH-000028,-1.045057994753498
ACH-000030,-0.914556447550817
ACH-000035,-0.8621862352271875
ACH-000036,-0.8591686636241979
ACH-000037,-1.042304135380503
ACH-000039,-1.1345864506864232
ACH-000040,-0.8954470339843601
ACH-000041,-0.8954110880943077
ACH-000042,-1.0266285288844066
ACH-000045,-0.8821172030153516
ACH-000047,-0.9547629783507576
ACH-000052,-1.286534802217281
ACH-000053,-0.7894209362479911
ACH-000054,-0.8989010847540213
ACH-000055,-1.0898728640456097
ACH-000060,-0.9594242517219204
ACH-000067,-1.1882100250048486
ACH-000070,-0.9429693081885604
ACH-000075,-0.7962584992511451
ACH-000078,-0.8980731818755028
ACH-000082,-0.6059730301227187
ACH-000085,-0.8235680584885712
ACH-000086,-0.9070065080105736
ACH-000087,-1.0491067032945056
ACH-000092,-1.044746832621011
ACH-000095,-0.9477743219414108
ACH-000097,-0.9519346292534272
ACH-000098,-0.7294090732485197
ACH-000099,-0.7962392391459154
ACH-000108,-0.7957948151686836
ACH-000113,-0.9698370148447272
ACH-000116,-0.9724250122946582
ACH-000118,-0.8017757190291469
ACH-000120,-0.9782913135276392
ACH-000123,-0.9876770221465592
ACH-000127,-0.935069711338807
ACH-000128,-1.184300701465686
ACH-000132,-0.8166186422875376
ACH-000133,-0.9494459985906478
ACH-000137,-1.0766111087168513
ACH-000138,-0.8246915232064297
ACH-000142,-1.0777414048579663
ACH-000143,-0.5872301327780198
ACH-000146,-0.7889366309835699
ACH-000148,-0.7671567260263682
ACH-000150,-1.1152822979077364
ACH-000152,-0.8089943647687359
ACH-000153,-0.8967928462333566
ACH-000159,-0.8151099234526514
ACH-000160,-1.0939991565618294
ACH-000163,-0.7514469194139938
ACH-000167,-0.3261371793122532
ACH-000168,-0.91798865704805
ACH-000169,-0.8587306120529478
ACH-000178,-0.9754048340863166
ACH-000183,-0.7086568372394912
ACH-000188,-0.8915517305561286
ACH-000189,-1.080052476516068
ACH-000190,-1.1396784612483408
ACH-000198,-0.7602105595409525
ACH-000203,-0.8050153509348283
ACH-000204,-0.7247939821092719
ACH-000206,-1.1990099585149256
ACH-000207,-0.8188969661199591
ACH-000208,-0.8139226502239868
ACH-000210,-0.9198525119284257
ACH-000211,-0.9900972942562944
ACH-000215,-0.9569975308698896
ACH-000221,-1.0093824584176418
ACH-000222,-0.992587449963365
ACH-000223,-0.8256756865293068
ACH-000226,-0.9324645505090916
ACH-000227,-0.7899867954437185
ACH-000228,-1.0654171654048232
ACH-000231,-0.9329356870605492
ACH-000232,-0.9470496154211552
ACH-000233,-0.9906051925957492
ACH-000234,-0.7658363565225866
ACH-000235,-0.9258945688972718
ACH-000237,-1.0084058601316896
ACH-000238,-1.029149540031793
ACH-000242,-1.014360110048414
ACH-000243,-1.1034545197986658
ACH-000244,-1.1251573223187177
ACH-000246,-1.0097991263950212
ACH-000248,-0.8513335606789998
ACH-000250,-0.8516091469352062
ACH-000251,-0.7854430850742695
ACH-000252,-0.7520269632691337
