,FAM149B1 (317662)
ACH-000004,0.025710909540328918
ACH-000005,0.07675664076982096
ACH-000007,0.16597131506098578
ACH-000009,0.18925689722283287
ACH-000011,0.20983538044241049
ACH-000012,0.0059270371817499575
ACH-000013,0.0447756919260891
ACH-000014,0.2663507855015701
ACH-000015,0.13642464039486538
ACH-000017,0.021791233461320537
ACH-000018,0.060907359926826325
ACH-000019,0.19403700103325108
ACH-000021,0.07032425931781378
ACH-000022,0.11071956433666046
ACH-000025,0.18279245539698727
ACH-000028,0.13220189954316067
ACH-000030,-0.08396066350756408
ACH-000035,0.06677865519790216
ACH-000036,0.14435352565215062
ACH-000037,-0.06128518977968354
ACH-000039,0.023485379352693684
ACH-000040,0.204713391080354
ACH-000041,-0.12149870136031653
ACH-000042,0.07764455777929201
ACH-000045,0.13799538093275798
ACH-000047,0.03597121250051199
ACH-000052,0.4208589696157606
ACH-000053,0.052657209571432516
ACH-000054,-0.01472472093168982
ACH-000055,-0.0778703559508549
ACH-000060,0.176326101178268
ACH-000067,0.12331287231472472
ACH-000070,-0.019696612080525148
ACH-000075,0.3361587048589427
ACH-000078,0.24598574105182416
ACH-000082,0.17842041922472868
ACH-000085,0.23963421308217225
ACH-000086,0.13088619996450654
ACH-000087,0.2345340817578149
ACH-000092,0.11218397585111647
ACH-000095,0.13263412731902444
ACH-000097,0.11415817279571963
ACH-000098,0.191323396227655
ACH-000099,0.08217080592529552
ACH-000108,-0.056009604448679765
ACH-000113,0.07814288155658752
ACH-000116,0.17399977370340272
ACH-000118,0.054181147355879145
ACH-000120,0.30619949297152105
ACH-000123,0.13252175257163565
ACH-000127,0.11970679819277433
ACH-000128,0.3622137703840533
ACH-000132,0.2692129454731357
ACH-000133,0.18781722108104265
ACH-000137,0.19521409152685407
ACH-000138,0.17978730896824646
ACH-000142,0.2227171017604006
ACH-000143,0.017647551569725115
ACH-000146,0.17370837505230674
ACH-000148,0.1554613153021469
ACH-000150,0.03595320694676455
ACH-000152,-0.15002100503067098
ACH-000153,0.16536429799761687
ACH-000159,0.14238667346421485
ACH-000160,0.10178750847856012
ACH-000163,0.021320198544110703
ACH-000167,0.04810024348131129
ACH-000168,0.1071305886939294
