,GHSR (2693)
ACH-000004,-0.19054326901259194
ACH-000005,0.15248734587546134
ACH-000007,0.0
ACH-000009,0.08602577376829629
ACH-000011,-0.13574340869722598
ACH-000012,0.041379319549941035
ACH-000013,0.035144659611992354
ACH-000014,-0.011445047130936513
ACH-000015,0.13856198595126126
ACH-000017,-0.01725992194522777
ACH-000018,0.18223695040729465
ACH-000019,0.33142537652030896
ACH-000021,0.1089366442175114
ACH-000022,0.04827826008417786
ACH-000025,-0.15975067755922656
ACH-000028,-0.08905876448182527
ACH-000030,0.05070936201834229
ACH-000035,-0.007333757995814274
ACH-000036,0.0153315170385381
ACH-000037,0.062663489625073
ACH-000039,0.022992897063865217
ACH-000040,0.022188432188154826
ACH-000041,-0.059156327803702134
ACH-000042,-0.012941259954857828
ACH-000045,0.09204897047465373
ACH-000047,0.10600028856361587
ACH-000052,0.08544529963444154
ACH-000053,-0.0466620267306811
ACH-000054,0.004927865420427573
ACH-000055,-0.062029869406567385
ACH-000060,-0.1079802551751112
ACH-000067,0.2100496344031116
ACH-000070,-0.007209116149938246
ACH-000075,0.14827863364761265
ACH-000078,0.07477030033053528
ACH-000082,0.06107396027959744
ACH-000085,-0.254684583969412
ACH-000086,0.1742337550428686
ACH-000087,0.05963989137901578
ACH-000092,-0.21038092118436127
ACH-000095,0.0204929253752662
ACH-000097,0.12013064315912665
ACH-000098,0.104133773058251
ACH-000099,0.005281178091087595
ACH-000108,0.20488382920367573
ACH-000113,0.10102189394277436
ACH-000116,0.10221664720715187
ACH-000118,0.10778538100640472
ACH-000120,0.19156809694542906
ACH-000123,0.057249282191182485
ACH-000127,-0.02142556045125896
ACH-000128,-0.02521817611869956
ACH-000132,-0.05615813884782473
ACH-000133,0.018844851801682848
ACH-000137,0.22038603122276595
ACH-000138,0.04020623929784087
ACH-000142,-0.05090039356170794
ACH-000143,0.031925844508714774
ACH-000146,0.06867766258872063
ACH-000148,0.14033565091550151
ACH-000150,0.15110375873840934
ACH-000152,0.06944223225816935
ACH-000153,0.08539298116785092
ACH-000159,0.056850718108814126
ACH-000160,0.08942979316669104
ACH-000163,0.041320109931271096
ACH-000167,0.046440012645424716
ACH-000168,-0.15685454646967034
ACH-000169,0.02860681391448563
ACH-000178,0.09005603133523205
ACH-000183,-0.055176450882868426
ACH-000188,0.03428705529724607
ACH-000189,0.02406539187618243
ACH-000190,-0.16277012180838976
ACH-000198,-0.039735439559695857
