,CSNK2A1 (1457)
ACH-000004,0.1125637437134236
ACH-000005,-0.18372761002352894
ACH-000007,-0.059698264797781286
ACH-000009,-0.03351897279498987
ACH-000011,-0.2873452974207332
ACH-000012,0.03457344776196366
ACH-000013,-0.4626267085556478
ACH-000014,0.055568495658290216
ACH-000015,0.028539235240337843
ACH-000017,-0.14837001217411822
ACH-000018,-0.4286660785529704
ACH-000019,-0.2082235747525166
ACH-000021,-0.020553763244032408
ACH-000022,-0.030293796126539218
ACH-000025,-0.06327374261796605
ACH-000028,-0.04287786806109428
ACH-000030,-0.2404347354960251
ACH-000035,-0.3730549134391268
ACH-000036,0.011679898569064349
ACH-000037,0.1062429317847218
ACH-000039,-0.23027306492066765
ACH-000040,-0.3329638340503303
ACH-000041,-0.1400324243163636
ACH-000042,-0.229691488960255
ACH-000045,0.02416200676436997
ACH-000047,-0.13114202401209568
ACH-000052,0.0001111101814206047
ACH-000053,-0.203246255059594
ACH-000054,-0.2956535200443183
ACH-000055,0.132070361969994
ACH-000060,-0.5367593527550925
ACH-000067,-0.3552743370306785
ACH-000070,-0.3451573435261266
ACH-000075,-0.21810479460044588
ACH-000078,-0.1011283708928533
ACH-000082,-0.14231615870738076
ACH-000085,-0.1121134606348332
ACH-000086,-0.10375585837923616
ACH-000087,-0.456275570987033
ACH-000092,-0.07899070958721936
ACH-000095,0.1080314093718836
ACH-000097,-0.20013577086832046
ACH-000098,-0.554165707028928
ACH-000099,0.013208403844967735
ACH-000108,-0.19759521123619447
ACH-000113,-0.4526630302760041
ACH-000116,-0.4105913753801265
ACH-000118,-0.231035001053476
ACH-000120,0.048417824474132065
ACH-000123,-0.18950731699400905
ACH-000127,-0.39422775527609133
ACH-000128,-0.3031443231031581
ACH-000132,-0.18227210371871155
ACH-000133,-0.2304495653297209
ACH-000137,-0.08227096771871292
ACH-000138,0.044193928958002435
ACH-000142,0.04689821135380519
ACH-000143,-0.3634476091464607
ACH-000146,-0.038216161748910266
ACH-000148,-0.2199354311576712
ACH-000150,-0.4294581333587969
ACH-000152,-0.2425939041898643
ACH-000153,0.049321915533789916
ACH-000159,-0.06728677625159514
ACH-000160,0.12976098174571304
ACH-000163,0.16245233177914425
ACH-000167,0.4278077708053922
ACH-000168,-0.2805903284058596
ACH-000169,-0.14336317289830694
ACH-000178,-0.16572241594205775
ACH-000183,-0.1157661424556366
ACH-000188,0.019805797075849896
ACH-000189,-0.3977975637146612
ACH-000190,0.017488179886679053
ACH-000198,-0.1578943450378408
ACH-000203,-0.1989752334874348
ACH-000204,0.029226825439005413
ACH-000206,-0.316691054183578
ACH-000207,-0.1585821919461458
ACH-000208,-0.06467525368854864
ACH-000210,-0.03022137254712653
ACH-000211,-0.18431275736056266
ACH-000215,-0.08239004397629138
ACH-000221,-0.10093476739514536
ACH-000222,-0.2181145660764296
ACH-000223,-0.021155893678948403
ACH-000226,0.08627414160635291
ACH-000227,0.12545124068101032
ACH-000228,-0.12129583141743522
ACH-000231,-0.20953819187028466
ACH-000232,-0.2783775846758213
ACH-000233,-0.07248883689939674
ACH-000234,0.24206219263988524
ACH-000235,-0.3683282925642192
ACH-000237,-0.44913643726155295
ACH-000238,-0.2050964970241898
ACH-000242,0.14074509747474276
ACH-000243,0.2635855072881376
ACH-000244,0.14709217570542552
ACH-000246,0.1657960690172824
ACH-000248,-0.33599536783694994
ACH-000250,0.3913721471506375
ACH-000251,0.0725435635404028
ACH-000252,-0.22302516625010424
ACH-000253,-0.1851255901362276
ACH-000255,-0.01648514036780974
ACH-000256,-0.2449182755343184
ACH-000257,0.06738528949431644
ACH-000258,-0.3326623902848228
ACH-000259,0.15226733095488107
ACH-000260,-0.09142760174495068
ACH-000261,-0.1262835799330128
ACH-000262,-0.3943055354618833
ACH-000263,-0.3375460921160875
ACH-000264,-0.20335031956385974
ACH-000265,0.08691738618226287
ACH-000266,-0.38772338753604596
ACH-000272,-0.11525823709298623
ACH-000274,0.2733793314175512
ACH-000277,-0.4760164521201653
ACH-000278,-0.12497961711800827
ACH-000279,0.07679227296660904
ACH-000280,-0.1931037078329737
ACH-000281,-0.12988507496319626
ACH-000288,-0.31222458001521197
ACH-000291,-0.18480392617184105
ACH-000293,-0.11684034895915225
ACH-000294,0.21642482250092
ACH-000295,0.060576768385765624
ACH-000296,0.0035522610009774453
ACH-000302,-0.11843786824990225
ACH-000304,0.2822042219014507
ACH-000307,-0.3022020879807014
ACH-000308,-0.22243955943691426
ACH-000310,-0.16075663644047533
ACH-000311,-0.3047932924196465
ACH-000312,0.21201531656047276
ACH-000315,-0.2634537537141181
ACH-000316,-0.4458641679702452
ACH-000317,-0.3708342506167897
ACH-000318,-0.26107223725247897
ACH-000319,0.057978617344013376
ACH-000320,0.0020596418364507148
ACH-000322,-0.25837755053669725
ACH-000323,-0.0638287886569466
ACH-000324,-0.3345689558034518
ACH-000329,-0.0750721449346268
ACH-000330,-0.031131608937319824
ACH-000331,-0.2295256100674055
ACH-000332,-0.18445447517522828
ACH-000334,-0.17118197460368287
ACH-000335,0.2320989589492815
ACH-000336,-0.17606709880074853
ACH-000337,0.093494345985764
ACH-000338,0.048082992791984414
ACH-000339,-0.4498202279077532
ACH-000341,0.1082027417929951
ACH-000348,-0.11550762046002998
ACH-000350,-0.2540600494227961
ACH-000352,-0.12739050473457578
