,CELA2A (63036)
ACH-000335,0.09734920104893388
ACH-000336,-0.02208717690468631
ACH-000337,-0.0877958895655915
ACH-000338,-0.02586731844072571
ACH-000339,-0.04895205994238131
ACH-000341,-0.10553558820987696
ACH-000348,-0.11501617039584434
ACH-000350,-0.3656192146498908
ACH-000352,-0.16101597803262954
ACH-000356,-0.14963273788675238
ACH-000361,-0.020781939514736558
ACH-000362,-0.11777427870838088
ACH-000363,-0.05641160608031185
ACH-000364,-0.15343019514140466
ACH-000365,-0.035333021122447905
ACH-000366,-0.06933945825472153
ACH-000368,0.0548765790439428
ACH-000374,-0.10999135977712578
ACH-000375,-0.07613968175657715
ACH-000376,-0.23308956680919302
ACH-000381,-0.07100410098968946
ACH-000383,-0.02162155353204832
ACH-000387,-0.0930065647526504
ACH-000389,-0.18345077401897256
ACH-000390,-0.02425950411249493
ACH-000393,-0.09172245319458687
ACH-000395,-0.1445347973001814
ACH-000396,-0.26508623956432903
ACH-000397,-0.04633717249616702
ACH-000401,0.05940834682444957
ACH-000402,-0.0006318559799127379
ACH-000403,-0.1247530181938313
ACH-000404,-0.14698464008920764
ACH-000406,-0.11014500292406673
ACH-000407,-0.10873019786870664
ACH-000408,-0.1170294930241556
ACH-000410,-0.053419126647760745
ACH-000411,-0.2471486357353476
ACH-000414,-0.0322507109395939
ACH-000415,-0.15184091820719448
ACH-000416,-0.14871787443572868
ACH-000420,-0.205316504215624
ACH-000421,-0.12101949160365913
ACH-000424,-0.11561780474925255
ACH-000425,-0.11269226020356253
ACH-000426,-0.026767299331446483
ACH-000427,-0.02288761672315252
ACH-000433,-0.21008570614725164
ACH-000435,0.1241930016253628
ACH-000436,-0.019666512355654118
ACH-000444,-0.01893305215512305
ACH-000445,-0.32071535771060755
ACH-000448,-0.01615740167450715
ACH-000450,-0.0002215378075055688
ACH-000452,-0.17349206369499426
ACH-000454,-0.04140702533681311
ACH-000458,-0.1511657062712606
ACH-000459,-0.18219294863278215
ACH-000460,-0.20453279942411776
ACH-000461,-0.15112735714339634
ACH-000463,-0.1973044832365793
ACH-000464,-0.0024260791694344203
ACH-000466,-0.0492500393102314
ACH-000467,-0.11613217759563794
ACH-000468,-0.0723700280010781
ACH-000469,-0.00854491676707291
ACH-000470,-0.1011170456476706
ACH-000471,-0.06625946405658655
ACH-000472,-0.06768489193083096
ACH-000473,-0.09743611949815223
ACH-000475,-0.07078524270355879
ACH-000476,-0.1936541244680723
ACH-000477,-0.1273929899832713
ACH-000479,0.054506656545433095
ACH-000480,-0.053439389714057185
ACH-000481,-0.00841397373928237
ACH-000483,-0.0600866102364634
ACH-000484,-0.0991044955191464
ACH-000485,-0.1994452787897348
ACH-000486,-0.14745648149524165
ACH-000487,-0.06097377548279444
ACH-000488,-0.01902301369108905
ACH-000490,-0.07434332584309017
ACH-000491,-0.08264188447311167
ACH-000495,-0.060586243168037485
ACH-000496,-0.06169499205282089
ACH-000499,-0.2407120785020322
ACH-000500,0.00985683701110678
ACH-000502,0.0669274452304805
ACH-000503,-0.038552023698640685
ACH-000505,-0.11726223922768145
ACH-000507,-0.043620707161716524
ACH-000510,-0.07490602946166966
ACH-000511,-0.1475046944319203
ACH-000512,0.04381890494508808
ACH-000516,0.06269194881541439
ACH-000517,-0.1066110622011673
ACH-000518,-0.029777796611467563
ACH-000520,-0.10827398048664852
ACH-000521,-0.21314596253729426
ACH-000522,-0.15586503065180754
ACH-000524,-0.27975977377132066
ACH-000527,-0.09747121136322832
ACH-000528,-0.2016926172977888
ACH-000537,-0.10709361633733433
ACH-000541,-0.3358543330241047
ACH-000542,-0.053106628786850615
ACH-000544,-0.12671198410035486
ACH-000545,-0.05549200514247022
ACH-000547,-0.022241657878104046
ACH-000548,-0.08140369337277842
ACH-000549,-0.07688848890444189
ACH-000550,-0.23987775160628974
ACH-000552,-0.11978565361072745
ACH-000556,-0.015485103211951488
ACH-000557,-0.010743404442750407
ACH-000569,-0.4151730825525957
ACH-000570,-0.16216857993638858
ACH-000571,-0.0869562257760799
ACH-000573,0.08311418202229008
ACH-000576,-0.2779087773111089
ACH-000579,-0.2473256721884994
ACH-000580,0.04777581279811007
ACH-000584,-0.05052866392449112
ACH-000585,-0.12434148065532018
ACH-000588,0.0044364700057474395
ACH-000589,-0.028550166130569783
ACH-000591,-0.23363232002894035
ACH-000593,-0.15145681199432667
ACH-000600,-0.10207267052991104
ACH-000601,-0.17460240569294133
ACH-000605,-0.3070686787642903
ACH-000606,-0.1852146646749019
ACH-000608,-0.12423423252715655
ACH-000614,-0.12457647432532222
ACH-000616,-0.239217607128821
ACH-000618,0.2307125734198655
ACH-000619,0.05449333555401538
ACH-000620,-0.0187685386725609
ACH-000621,-0.17984942792465994
ACH-000622,-0.323741583247919
ACH-000623,0.007695609440287902
ACH-000624,-0.0899032966326117
ACH-000627,-0.1319877859791945
ACH-000630,-0.13973346134918646
ACH-000631,0.056795207606606626
ACH-000632,-0.2185216847867605
ACH-000633,-0.12385512040707307
ACH-000637,-0.2806454352207886
ACH-000638,-0.11626940611484946
ACH-000646,-0.051890261422936686
ACH-000647,-0.07811744437272257
ACH-000648,-0.212829700510475
ACH-000649,-0.03452283981938111
ACH-000651,0.0076817463552861925
ACH-000652,0.08151380049809394
ACH-000653,-0.12421136199480258
ACH-000657,-0.07359309386630286
ACH-000658,-0.02140597044088525
ACH-000661,-0.08525672386643487
ACH-000662,0.3452861079153576
ACH-000663,-0.15705438808601405
ACH-000665,-0.012378886716249649
ACH-000671,-0.059134970394727586
ACH-000672,0.31033502562086324
ACH-000673,-0.05812589201021282
ACH-000676,0.038165569246895764
ACH-000677,-0.14754221482569654
ACH-000681,-0.1759187001436403
ACH-000683,-0.16230887705057098
ACH-000684,-0.17819769954695944
ACH-000688,-0.2768747127191991
ACH-000693,0.05485432055128128
ACH-000694,-0.08258819398838071
ACH-000695,-0.03186199602521847
ACH-000696,-0.1539051588280479
ACH-000697,-0.07269855891584834
ACH-000699,-0.03366114509732405
ACH-000701,-0.019900192690238013
ACH-000706,0.06545674194763211
ACH-000711,-0.1089798802980026
ACH-000713,0.006945492448936367
ACH-000714,-0.29994517318181074
ACH-000718,0.02304111105723141
ACH-000720,-0.13921218515930173
ACH-000721,-0.1051775779705682
ACH-000724,-0.2025388335482078
ACH-000725,-0.09257155013876553
ACH-000732,-0.059344472079226135
ACH-000734,0.0007417948507264017
ACH-000735,-0.113470377027111
ACH-000736,-0.09770533589252133
ACH-000738,-0.1457227218345189
ACH-000746,-0.12048769010231496
ACH-000747,-0.13995496746775046
ACH-000748,-0.19924483897481
ACH-000753,-0.15706584500379395
ACH-000756,-0.21183642565393665
ACH-000757,0.008227868051307322
ACH-000758,-0.1827934179380551
ACH-000760,-0.07257755899412316
ACH-000762,0.08909846645306922
ACH-000763,-0.16056936025274354
ACH-000764,-0.10081544451379833
ACH-000765,-0.19772580202054552
ACH-000766,-0.17726212526198815
ACH-000767,-0.09589009706135766
ACH-000768,-0.03267050554989815
ACH-000769,-0.10132199315445688
ACH-000770,-0.15082233111506496
ACH-000771,-0.09524395395332108
ACH-000773,-0.08510509716539492
ACH-000776,-0.24149011559836184
ACH-000777,-0.14557247993829786
ACH-000778,-0.10977325057281233
ACH-000781,-0.006211484263689522
ACH-000782,-0.059014058065137036
ACH-000783,-0.12077165207847106
ACH-000784,-0.15888343376169733
ACH-000785,-0.06376230779433256
ACH-000787,-0.1382856635457149
ACH-000788,-0.07796568162336004
ACH-000791,-0.07125175420100534
ACH-000792,-0.0971318130715189
ACH-000794,-0.04057614181273398
ACH-000796,-0.10299194233307732
ACH-000798,-0.43783893301682186
ACH-000799,-0.11597051445673635
ACH-000800,-0.12826354349651972
ACH-000802,-0.026974270501369614
ACH-000804,-0.3585590254882509
ACH-000805,-0.13209247430131188
ACH-000809,-0.015760166054188174
ACH-000810,-0.18136845141414865
ACH-000811,-0.18413628629656664
ACH-000817,-0.21222013509863566
ACH-000819,-0.08278071580766469
ACH-000820,-0.1661293523112463
ACH-000821,-0.07186728727167048
ACH-000822,-0.0006856644946478649
ACH-000823,-0.1835258214845132
ACH-000824,-0.022879071901937317
ACH-000827,-0.25041181327992856
ACH-000829,-0.1382924068978586
ACH-000831,0.06126140825895526
ACH-000832,-0.07728427153564724
ACH-000833,-0.09369190420962684
ACH-000834,0.06414182738177772
ACH-000835,-0.10181032985214383
ACH-000836,-0.13944790749688946
ACH-000837,-0.0461609371536181
ACH-000838,-0.13721894840814658
ACH-000839,-0.10952998832709336
ACH-000840,0.07878874361777694
ACH-000841,-0.12366082494943435
ACH-000843,-0.1914556631119336
ACH-000846,-0.1358354299588478
ACH-000847,-0.10845356985390614
ACH-000848,-0.1274859937560866
ACH-000849,-0.02732372279012338
ACH-000851,-0.2196324501819654
ACH-000855,0.10361689868297308
ACH-000856,-0.05019386979765075
ACH-000858,0.014760487452053297
ACH-000859,-0.03351898469152971
ACH-000861,-0.10107130815187856
ACH-000862,-0.07130263175353171
ACH-000865,-0.09782566227122327
ACH-000866,-0.09268025782043088
ACH-000867,0.012702494902559144
ACH-000869,0.03697418538732817
ACH-000872,-0.19531025277407432
ACH-000873,0.04738839358897573
ACH-000876,-0.0052457429226329365
ACH-000878,-0.2020622626653253
ACH-000880,-0.09498164211691147
ACH-000881,-0.14478939433780205
ACH-000882,-0.12860659989748527
ACH-000884,-0.08085896638540177
ACH-000885,-0.01574546193095109
ACH-000887,-0.11483744579086325
ACH-000889,-0.07544717157844437
ACH-000896,-0.11474791733408568
ACH-000898,-0.10765034241148233
ACH-000900,-0.08775308672295767
ACH-000901,-0.18693790387586973
ACH-000905,-0.22188870238442596
ACH-000906,-0.1200687776760492
ACH-000907,-0.14655171890812074
ACH-000910,-0.10536395490476504
ACH-000911,-0.02617762211693429
ACH-000912,-0.0028078220975665128
ACH-000913,-0.17385904349561793
ACH-000915,-0.1723015173245089
ACH-000916,-0.03509660608883923
ACH-000917,-0.1920019366392061
ACH-000920,0.004788319275775111
ACH-000921,-0.23930163677512464
ACH-000924,-0.0957902886062998
ACH-000926,-0.2238819017322128
ACH-000928,-0.024357519932007597
ACH-000929,0.1117572516731728
ACH-000932,-0.034101551462801916
ACH-000935,-0.08290858830885711
ACH-000936,-0.053642013717044135
ACH-000937,-0.0862685112910563
ACH-000938,-0.05857305004301078
ACH-000939,-0.20324974892079253
ACH-000941,-0.04006619637084896
ACH-000943,0.008913161889612279
ACH-000946,-0.10849672226369303
ACH-000947,-0.07859655192395112
ACH-000948,0.055638192777055985
ACH-000950,-0.24405724558473935
ACH-000953,-0.13075502581039947
ACH-000954,-0.01717498944077299
ACH-000957,0.04561507779969347
ACH-000958,-0.14460033702340835
ACH-000960,-0.08266782933948201
ACH-000963,0.03568389298222899
ACH-000968,-0.049484315467452036
ACH-000969,-0.13837396995631138
ACH-000972,-0.19300590273177395
ACH-000973,-0.048607342042399714
ACH-000974,0.03209065651741802
ACH-000978,-0.1353224794762346
ACH-000984,-0.08539342688776279
ACH-000986,-0.2495214900354045
ACH-000988,-0.07703614515596202
ACH-000993,-0.10017555603514863
ACH-000994,-0.07570639306979822
ACH-000996,-0.0681836737950707
ACH-001001,-0.05268328327167194
ACH-001020,0.04388149960904115
ACH-001028,-0.08707431556532727
ACH-001031,-0.04864313130973323
ACH-001038,0.040429872709490174
ACH-001048,0.051447279323375436
ACH-001050,-0.13356326934697516
ACH-001053,-0.17367428991040024
ACH-001054,-0.14643455472780098
ACH-001061,-0.026581938538897416
ACH-001067,-0.06749895123469632
ACH-001075,-0.09964011665516964
ACH-001096,-0.18968522441455846
ACH-001111,-0.02672303625089852
ACH-001119,-0.08296767893110613
ACH-001128,0.27254455352887785
ACH-001134,-0.23700699579772636
ACH-001151,0.010242176315308485
ACH-001163,-0.09799386474273412
ACH-001164,0.16104653510869807
ACH-001183,-0.2080274517445717
ACH-001192,-0.2072589369065588
ACH-001193,-0.07657315748102779
ACH-001196,-0.12357450401188105
ACH-001197,-0.22605511845511064
ACH-001205,-0.05679201505263616
ACH-001211,-0.16090594086638638
ACH-001212,-0.03591444539316588
ACH-001228,-0.03310240156238914
ACH-001232,-0.06794605155742238
ACH-001239,-0.10391793105633604
ACH-001270,-0.3511912189965305
ACH-001274,0.03832678720084207
ACH-001275,-0.13440966925545225
ACH-001277,-0.281309597761632
ACH-001278,-0.12628701761714578
ACH-001280,-0.3024114330297721
ACH-001283,-0.1475588895122717
ACH-001289,-0.020552659224162932
ACH-001300,-0.21386858833232492
ACH-001301,-0.2343148483408181
ACH-001302,0.04201161839527495
ACH-001306,-0.14332532196814113
ACH-001318,-0.08833967084052358
ACH-001322,-0.2192716540306532
ACH-001328,-0.022141424701692496
ACH-001332,-0.12761457297410533
ACH-001336,-0.12685878233477196
ACH-001346,-0.2466108459385177
ACH-001353,-0.06024849483280367
ACH-001354,-0.1523453150430143
ACH-001367,-0.4533354501598694
ACH-001368,-0.10208581275898387
ACH-001374,0.2794211705674933
ACH-001377,-0.14149720650622158
ACH-001380,-0.10557300230234587
ACH-001391,0.05191934816005799
ACH-001408,-0.0091374102316385
ACH-001430,-0.05425128871443325
ACH-001431,-0.19032186087483874
ACH-001450,0.061863609651107127
ACH-001496,0.05899160837499778
ACH-001500,-0.0699154725492063
ACH-001523,-0.1643963678591973
ACH-001532,-0.16253648610273402
ACH-001550,-0.13739453430489793
ACH-001552,0.005186748260303453
ACH-001554,0.035250324419795816
ACH-001654,-0.11368049890688554
ACH-001735,-0.18246988462128555
ACH-001736,-0.07924758901744001
ACH-001737,-0.32745627638011193
ACH-001740,-0.11068145517901733
ACH-001745,-0.02915635828185193
ACH-001765,-0.10884761667737444
