,LYZ (4069)
ACH-000004,0.08830050235190101
ACH-000005,0.0886831402887983
ACH-000007,-0.027299659226881684
ACH-000009,0.11729901339069805
ACH-000011,-0.08158998626084199
ACH-000012,0.09430003078740662
ACH-000013,0.0346897545915743
ACH-000014,0.06364421446504938
ACH-000015,-0.055814677356150894
ACH-000017,0.05576441139972605
ACH-000018,0.04340262296954398
ACH-000019,0.019588619754946014
ACH-000021,-0.08717084836787084
ACH-000022,-0.03282041481460783
ACH-000025,0.0058149977527435425
ACH-000028,-0.010300172270034528
ACH-000030,0.08191121984107183
ACH-000035,0.057444696151752975
ACH-000036,0.03108732253036082
ACH-000037,-0.1316416400033586
ACH-000039,-0.0692305120462394
ACH-000040,0.02807488686097596
ACH-000041,-0.024543940316382004
ACH-000042,0.18070915729860806
ACH-000045,-0.061332174197104
ACH-000047,0.0011720128551011948
ACH-000052,-0.20773599186808306
ACH-000053,-0.009598752704026652
ACH-000054,-0.0157974015527545
ACH-000055,0.02264884627522103
ACH-000060,0.09818275483586776
ACH-000067,-0.0581509034564271
ACH-000070,0.12400010472989745
ACH-000075,-0.14029365174795594
ACH-000078,0.16778812389541378
ACH-000082,0.07013164087124672
ACH-000085,-0.027617662641497263
ACH-000086,-0.16576472311235385
ACH-000087,-0.024727427168471698
ACH-000092,0.003063499510644777
ACH-000095,0.027351935353909812
ACH-000097,-0.13061307213159296
ACH-000098,0.08131540344699859
ACH-000099,0.03876757467067248
ACH-000108,0.2018381002674414
ACH-000113,-0.04337927725250237
ACH-000116,0.014671314471012272
ACH-000118,0.041376922053189685
ACH-000120,0.029598087593738845
ACH-000123,0.0435526721369379
ACH-000127,0.011306802505572524
ACH-000128,0.11971145215815195
ACH-000132,0.15250002308267066
ACH-000133,-0.14002183633228704
ACH-000137,-0.0700696907302765
ACH-000138,0.13802423710530756
ACH-000142,0.09766761192605374
ACH-000143,0.05751973382915825
ACH-000146,0.07110130849849182
ACH-000148,-0.0013979116020423658
ACH-000150,-0.05931138904893055
ACH-000152,0.062046462696647375
ACH-000153,-0.0976727432660707
ACH-000159,0.11914713460737245
ACH-000160,0.048363032372364737
ACH-000163,0.010893651477324287
ACH-000167,0.17594681948239024
ACH-000168,0.029972661235023963
ACH-000169,0.07130996010533175
ACH-000178,-0.08398432093505236
ACH-000183,0.13981461005836782
ACH-000188,0.08693958974777058
ACH-000189,-0.22691662705378474
ACH-000190,-0.004572325099282871
ACH-000198,0.07435193513891834
ACH-000203,0.16554697247735922
ACH-000204,-0.04961803447703842
ACH-000206,-0.0719371028972657
ACH-000207,0.2392191654228433
ACH-000208,0.06667142661851606
ACH-000210,-0.08565458187030676
ACH-000211,0.009051931311812738
ACH-000215,0.05571226770108434
ACH-000221,-0.027167672037472747
ACH-000222,0.19337971045025287
ACH-000223,-0.06016305938243091
ACH-000226,-0.06522820136111943
ACH-000227,0.17195765219984213
ACH-000228,0.22925718830182035
ACH-000231,-0.0921103463795589
ACH-000232,0.002553343238179529
ACH-000233,-0.008997170827399162
ACH-000234,-0.3670692997662718
ACH-000235,0.09177764418098903
ACH-000237,0.028499358863054162
ACH-000238,-0.021690289021557337
ACH-000242,-0.12372432820142927
ACH-000243,-0.01862889777674964
ACH-000244,0.07669926028970607
ACH-000246,0.030273870240099823
ACH-000248,0.0396275237155202
ACH-000250,0.003772551297364575
ACH-000251,0.05324559055996465
ACH-000252,-0.03867274326926448
ACH-000253,-0.05292755648305054
ACH-000255,0.15158356050661428
ACH-000256,0.2251140796302191
ACH-000257,-0.017145124467345133
ACH-000258,0.04837306654454202
ACH-000259,0.1022950838462106
ACH-000260,0.07212582940334142
ACH-000261,0.027721100817311432
ACH-000262,0.05636593684411866
ACH-000263,0.03368066245253196
ACH-000264,-0.009270618670470984
ACH-000265,0.11177482472406312
ACH-000266,0.010618672990128662
ACH-000272,0.0478214592395581
ACH-000274,0.003998589970793046
ACH-000277,0.01221041556206589
ACH-000278,-0.06342408174399547
ACH-000279,0.04820850814067116
ACH-000280,0.10612091768147963
ACH-000281,0.1381296318864873
ACH-000288,0.12140309210867607
ACH-000291,-0.07447237230601204
ACH-000293,0.15007367646200542
ACH-000294,0.06587462009457151
ACH-000295,0.04623588728159854
ACH-000296,0.025183219132499504
ACH-000302,0.04102295741814093
ACH-000304,0.17579432754687355
ACH-000307,0.08979067474930093
ACH-000308,-0.007188997695429733
ACH-000310,0.06519671519808289
ACH-000311,0.10969683525916954
ACH-000312,0.2566199673783098
ACH-000315,0.3215439542364881
ACH-000316,0.10316130908540977
ACH-000317,-0.16959168378834996
ACH-000318,0.02471891275736344
ACH-000319,-0.10277074798916827
ACH-000320,0.05321941705885501
ACH-000322,-0.2608621260619828
ACH-000323,0.14293433214985782
ACH-000324,0.044395485085398916
ACH-000329,-0.03205050337285794
ACH-000330,0.11942109654611642
ACH-000331,-0.08743886067169962
ACH-000332,0.02615710339404201
ACH-000334,0.05090360243674203
ACH-000335,0.10054571591130716
ACH-000336,0.1826463451601623
ACH-000337,0.0681975762230709
ACH-000338,0.21994903838582344
ACH-000339,-0.10585476950551538
ACH-000341,-0.018359726887830462
ACH-000348,-0.05555957428955072
ACH-000350,-0.023549514256515632
ACH-000352,0.07268399585195905
ACH-000356,-0.1857283386289499
ACH-000361,-0.005813106231234253
ACH-000362,0.034579754053556684
ACH-000363,-0.09956498716246087
ACH-000364,0.06350162896976069
ACH-000365,0.1110965276222694
ACH-000366,0.019026902580866305
ACH-000368,0.04550953294783377
ACH-000374,-0.08292309507704945
ACH-000375,0.12751274916376729
ACH-000376,0.10961868338440628
ACH-000381,0.11486131668215953
ACH-000383,0.022593633710344427
ACH-000387,0.06615067432161721
ACH-000389,-0.043652323479927084
ACH-000390,-0.06079931401111039
ACH-000393,0.18026804880542247
ACH-000395,-0.0657890597842277
ACH-000396,0.1973321438497819
ACH-000397,0.02002680413066414
ACH-000401,0.02336238258424206
ACH-000402,-0.13171692691392675
ACH-000403,0.048458003919247164
ACH-000404,0.27494174007402195
ACH-000406,0.024715324200408825
ACH-000407,0.09791383469251368
ACH-000408,0.10748906396571883
ACH-000410,0.049346691179744544
ACH-000411,-0.057652168130731
ACH-000414,0.1388424969178942
ACH-000415,0.18921401200376364
ACH-000416,-0.015800929827692094
ACH-000420,-0.1132761450078816
ACH-000421,0.047837073995893487
ACH-000424,-0.023560532220399184
ACH-000425,0.03039968325388234
ACH-000426,-0.09160281860108678
ACH-000427,-0.08051203882945042
ACH-000433,-0.007214092824654419
ACH-000435,0.15330145233946949
ACH-000436,0.1897647232582151
ACH-000444,-0.018591402730287948
ACH-000445,0.13174403810962848
ACH-000448,-0.02140712782363838
ACH-000450,0.04528261069665788
ACH-000452,0.03708549303978758
ACH-000454,-0.04377919548776199
ACH-000458,0.16001781216398708
ACH-000459,-0.14464698933782533
ACH-000460,0.04606438264756909
ACH-000461,-0.008184740274968351
ACH-000463,0.07631512330253029
ACH-000464,0.07383319402621928
ACH-000466,0.24840488172541805
ACH-000467,-0.11333992077179066
ACH-000468,0.08040647650570243
ACH-000469,0.01899193755280132
ACH-000470,0.3407770561215445
ACH-000471,0.09755206897099676
ACH-000472,0.03951205799686948
ACH-000473,0.12349994959969808
ACH-000475,0.07570042416777832
ACH-000476,0.0681316835928962
ACH-000477,0.12516684291847974
ACH-000479,-0.0749976482021887
ACH-000480,0.032204520143049864
ACH-000481,0.046567632105166526
ACH-000483,-0.024891181987145888
ACH-000484,-0.006690964761460623
ACH-000485,0.1483055730174172
ACH-000486,-0.06497348739831517
ACH-000487,0.0954751273130297
ACH-000488,-0.06034091048057006
ACH-000490,-0.11543592388691434
ACH-000491,0.17290704734894544
ACH-000495,0.2174223356467756
ACH-000496,0.042863485588113134
ACH-000499,-0.29795192218619143
ACH-000500,0.2708635582116725
ACH-000502,-0.07810935513899901
ACH-000503,0.05334703550622119
ACH-000505,0.06286930877493488
ACH-000507,0.00821516113765488
ACH-000510,0.09518919527258632
ACH-000511,-0.0249521468027662
ACH-000512,-0.011796407200499516
ACH-000516,-0.0867956032235284
ACH-000517,-0.054419645371466
ACH-000518,0.05915527086088061
ACH-000520,0.28988230549461264
ACH-000521,0.11879367684852747
ACH-000522,-0.006326147573469716
ACH-000524,0.04663133470435856
ACH-000527,0.007049074962791284
ACH-000528,-0.04841155209409325
ACH-000537,0.04030557215877767
ACH-000541,-0.08462613807457411
ACH-000542,0.004552133131587939
ACH-000544,0.027345105551329872
ACH-000545,0.04226485829894615
ACH-000547,-0.08031857816751256
ACH-000548,-0.016898231851021378
ACH-000549,0.04735544251294402
ACH-000550,0.10218341976535546
ACH-000552,0.04633266122710974
ACH-000556,-0.1260177476417243
ACH-000557,0.103452894121476
ACH-000569,0.13197469250897245
ACH-000570,-0.0030611701269967428
ACH-000571,0.027642344793325627
ACH-000573,-0.09023829117813174
ACH-000576,0.05621279816476965
ACH-000579,0.13020625112369624
ACH-000580,-0.0034611766110184345
ACH-000584,-0.009093237417472902
