,FZR1 (51343)
ACH-000004,-0.17162233784820313
ACH-000005,-0.2513779198382576
ACH-000007,-0.5825733731793601
ACH-000009,-0.03247204550546302
ACH-000011,0.05638889240794993
ACH-000012,0.006583672080137428
ACH-000013,-0.6587652992702966
ACH-000014,-0.4305398697007823
ACH-000015,-0.6315837489182804
ACH-000017,-0.3167507959222807
ACH-000018,-0.3012294396308251
ACH-000019,-0.13010633154108142
ACH-000021,-0.2268408095935911
ACH-000022,-0.1641372940118271
ACH-000025,-0.2476122525964295
ACH-000028,-0.1467338107974094
ACH-000030,-0.316072148375336
ACH-000035,-0.4951810346836956
ACH-000036,-0.14319446784806852
ACH-000037,-0.45353100454522605
ACH-000039,-0.6846226957791455
ACH-000040,-0.25028936513351435
ACH-000041,-0.315277100056698
ACH-000042,0.1822563378963893
ACH-000045,-0.31246549049447997
ACH-000047,-0.27206118475810337
ACH-000052,-0.2399469202825209
ACH-000053,-0.25606785837678714
ACH-000054,0.06349443267150838
ACH-000055,-0.03965974212666997
ACH-000060,-0.05417842103197435
ACH-000067,-0.39313478481628905
ACH-000070,0.18909704234125707
ACH-000075,-0.2490153654151974
ACH-000078,-0.19492795885874006
ACH-000082,-0.4583667167130312
ACH-000085,-0.4663183790636517
ACH-000086,0.08611312399385422
ACH-000087,-0.27062730034358784
ACH-000092,-0.3169533167906015
ACH-000095,-0.21959004741969915
ACH-000097,0.07023711689414143
ACH-000098,-0.6738106464957873
ACH-000099,-0.5695472585045014
ACH-000108,-0.2363992173368865
ACH-000113,-0.26395593240025417
ACH-000116,0.06158855604715267
ACH-000118,-0.14346798767286836
ACH-000120,-0.4205915779184761
ACH-000123,-0.3902242472552758
ACH-000127,-0.5750606440781519
ACH-000128,-0.1096825015692112
ACH-000132,-0.4154584071114849
ACH-000133,-0.4802510589345154
ACH-000137,-0.18660784935929745
ACH-000138,-0.36980905773962996
ACH-000142,-0.03846444842720685
ACH-000143,-0.291246870894743
ACH-000146,-0.050032809516148864
ACH-000148,0.06869479850379144
ACH-000150,-0.19691178322719274
ACH-000152,-0.3825936689487995
ACH-000153,-0.22877679941858065
ACH-000159,-0.3661465014649704
ACH-000160,0.00862143274150229
ACH-000163,-0.14436570970463666
ACH-000167,-0.5735526513044076
ACH-000168,-0.1422761201997761
ACH-000169,0.03548965394643741
ACH-000178,-0.2822514413400405
ACH-000183,-0.4241839550359872
ACH-000188,-0.30207049796726204
ACH-000189,-0.4856312897583381
ACH-000190,0.0201911392734111
ACH-000198,-0.354168071388536
ACH-000203,-0.2799702870339719
ACH-000204,0.13223230759275822
ACH-000206,-0.17939808034631785
ACH-000207,0.06071524417234666
ACH-000208,0.024358131517892626
ACH-000210,0.13952060234968594
ACH-000211,-0.17922020260338312
ACH-000215,-0.038119300723341375
ACH-000221,-0.44636805175014205
ACH-000222,0.12830907954699966
ACH-000223,-0.157870601735582
ACH-000226,-0.20404882303482308
ACH-000227,-0.4900744482412175
ACH-000228,-0.21941278586641053
ACH-000231,-0.10741791564648172
ACH-000232,0.23530371140361606
ACH-000233,-0.0920115566776288
ACH-000234,0.06631398369079602
ACH-000235,-0.195864434221144
ACH-000237,-0.02790530843112797
ACH-000238,-0.08355427734903925
ACH-000242,-0.30084488596675524
ACH-000243,0.11697880433596425
ACH-000244,0.2275852960919845
ACH-000246,-0.19244895567454426
ACH-000248,-0.4768028646731191
ACH-000250,-0.5432019024613352
ACH-000251,-0.017674916001190828
ACH-000252,-0.34135904770521874
ACH-000253,-0.11163767996404006
ACH-000255,-0.4633176592677058
ACH-000256,-0.036298465162804966
ACH-000257,0.01675717753254024
ACH-000258,-0.14613579439318247
ACH-000259,-0.4723037695624526
ACH-000260,-0.471504005669246
ACH-000261,-0.2317454046085179
ACH-000262,-0.09062172736666324
ACH-000263,0.024450100120467763
ACH-000264,-0.03241992073933455
ACH-000265,-0.08602028707256107
ACH-000266,0.016519212820578142
ACH-000272,-0.13035480425669546
ACH-000274,-0.2998198303681438
ACH-000277,-0.3391984626034103
ACH-000278,-0.15135138298379214
ACH-000279,-0.07516784913681543
ACH-000280,-0.2406829861787817
ACH-000281,-0.2512536804926359
ACH-000288,-0.20565927831392505
ACH-000291,-0.3400664608273383
ACH-000293,-0.3183666426947725
ACH-000294,-0.3053145473263953
ACH-000295,-0.4964604255478034
ACH-000296,-0.2512262308715357
ACH-000302,-0.17393224968252646
ACH-000304,-0.32147893201637323
ACH-000307,-0.003449910428716393
ACH-000308,-0.07539675558338044
ACH-000310,-0.25696051010868964
ACH-000311,-0.0388969192609941
ACH-000312,-0.15946683610015588
ACH-000315,-0.16215344575517124
ACH-000316,-0.5347960257891623
ACH-000317,-0.4532582466632067
ACH-000318,-0.04899696714652031
ACH-000319,0.1448780412977128
ACH-000320,-0.028695584168306133
ACH-000322,-0.2433648664363751
ACH-000323,0.14559696940000458
ACH-000324,-0.3485518998162586
ACH-000329,-0.013778254245490323
ACH-000330,-0.12246837861334857
ACH-000331,0.2386923972897375
ACH-000332,-0.02407952473722797
ACH-000334,-0.29647218816373394
ACH-000335,-0.4806087777824378
ACH-000336,-0.18629725801243394
ACH-000337,-0.3620290100058914
ACH-000338,-0.4449794711863495
ACH-000339,-0.14172399542999314
ACH-000341,-0.246525423590452
ACH-000348,-0.3044607689741084
ACH-000350,0.08537752580596457
ACH-000352,-0.1042337520776674
ACH-000356,0.012930527536096493
ACH-000361,-0.2679730537050995
ACH-000362,-0.4782451828047667
ACH-000363,-0.2484461530923388
ACH-000364,-0.3812364639735102
ACH-000365,-0.4497098020038953
ACH-000366,-0.02487010074511213
ACH-000368,-0.4639074105194171
ACH-000374,-0.06571285423685701
ACH-000375,0.062342713169387484
ACH-000376,-0.16618840333641513
ACH-000381,0.03655825841041265
ACH-000383,-0.21818616803410024
ACH-000387,-0.08577207679181588
ACH-000389,-0.28370932652675074
ACH-000390,0.07252963824745913
ACH-000393,-0.27311332748071554
ACH-000395,0.10304264393230353
ACH-000396,-0.3247128916786856
ACH-000397,-0.7676761422930477
ACH-000401,-0.8229595647938197
ACH-000402,-0.4659465335158544
ACH-000403,-0.04733848577196241
ACH-000404,0.1327564738637235
ACH-000406,-0.6190035813832054
ACH-000407,-0.4104666082137201
ACH-000408,-0.36589211088037343
ACH-000410,-0.3748675451761911
ACH-000411,-0.0812473811520831
ACH-000414,-0.2611796889711918
ACH-000415,-0.12636328962796078
ACH-000416,-0.38429255070030105
ACH-000420,-0.24803665743583356
ACH-000421,0.009066340259801523
ACH-000424,0.05866923130939165
ACH-000425,-0.13452402108624334
ACH-000426,-0.05646029296982408
ACH-000427,-0.12529547070395985
ACH-000433,-0.2899134449214756
ACH-000435,-0.164332611525268
ACH-000436,-0.2950415219900204
ACH-000444,-0.2014327938160908
ACH-000445,-0.30023802832762825
ACH-000448,-0.22818492317805625
ACH-000450,-0.052834458699156414
ACH-000452,-0.3730629856737256
ACH-000454,-0.4138243121492325
ACH-000458,-0.3581393639438481
ACH-000459,-0.4054933195307796
ACH-000460,-0.1774629616934339
ACH-000461,-0.15857072800884414
ACH-000463,0.06524887628245382
ACH-000464,-0.15968930560141492
ACH-000466,-0.2740096722568597
ACH-000467,0.12047965926673125
ACH-000468,0.16668108728197376
ACH-000469,-0.553350963832146
ACH-000470,0.2511951341543921
ACH-000471,-0.311076462580312
ACH-000472,0.04885731895865728
ACH-000473,0.11406743328238725
ACH-000475,-0.017300038378086326
ACH-000476,-0.23231035395164384
ACH-000477,-0.180508886960105
ACH-000479,0.046801344884037546
ACH-000480,-0.1771046868867349
ACH-000481,-0.11980457413418512
ACH-000483,-0.09821343736759552
ACH-000484,0.013557710060455986
ACH-000485,-0.04052212406261125
ACH-000486,-0.38062398352849786
ACH-000487,0.028260947237303106
ACH-000488,-0.16995539866493845
ACH-000490,-0.14473539301179109
ACH-000491,-0.5016525563782702
ACH-000495,-0.8195412493055795
ACH-000496,0.013346117645293098
ACH-000499,-0.6124516641596399
ACH-000500,0.10921092665195917
ACH-000502,-0.16985581041247644
ACH-000503,0.0545965772698255
ACH-000505,-0.2864641930688032
ACH-000507,-0.15294696649139494
ACH-000510,-0.06881857338164557
ACH-000511,-0.16215052940501398
ACH-000512,-0.29213689432970963
ACH-000516,-0.0978106537704349
ACH-000517,-0.07753818298166565
ACH-000518,-0.25298947022001056
ACH-000520,-0.37742298020393256
ACH-000521,0.16624616469489822
ACH-000522,-0.06228728645303555
ACH-000524,-0.306871938491356
ACH-000527,-0.04996978374803434
ACH-000528,-0.2791742348974315
ACH-000537,-0.3649947050032853
ACH-000541,0.19905883343293693
ACH-000542,-0.5156211215858443
ACH-000544,-0.011627690700543094
ACH-000545,-0.3979190385452243
ACH-000547,-0.2321724906547927
ACH-000548,-0.22506534946557727
ACH-000549,-0.0487431427800845
ACH-000550,-0.5009494668458613
ACH-000552,-0.2355019301613981
ACH-000556,-0.16002808458445522
ACH-000557,-0.356435436776168
ACH-000569,0.15728952250616904
ACH-000570,-0.15428946167800273
ACH-000571,-0.19221111658268528
ACH-000573,-0.07781667316643358
ACH-000576,-0.24248382970972845
ACH-000579,-0.011642804579578048
ACH-000580,-0.2853077796231709
ACH-000584,-0.6271330433390782
ACH-000585,-0.674609668770848
ACH-000588,-0.2858763105566369
ACH-000589,-0.1683847053510681
ACH-000591,-0.2448424129257041
ACH-000593,0.014694556022552081
ACH-000600,-0.29809887397736706
ACH-000601,-0.013025820320907386
ACH-000605,-0.03853354512766968
ACH-000606,-0.2539070265708849
ACH-000608,-0.11487880520299112
ACH-000614,0.1495807590255988
ACH-000616,-0.4796701222890261
ACH-000618,-0.2971275554018941
ACH-000619,0.08883422022196333
ACH-000620,-0.2866487554262089
ACH-000621,-0.6186967644334793
ACH-000622,-0.14968523666351116
ACH-000623,0.016827207676381174
ACH-000624,-0.4965682121749151
ACH-000627,-0.6092128838932146
ACH-000630,-0.5474860080609171
ACH-000631,0.06457199095385552
ACH-000632,-0.43002134881748255
ACH-000633,-0.13577376715759645
ACH-000637,-0.5741505432728974
ACH-000638,0.12691350508062108
ACH-000646,0.17412785142366127
ACH-000647,-0.18738601129238394
ACH-000648,-0.16332969605717354
ACH-000649,-0.2301383910446592
ACH-000651,-0.14603364025913926
ACH-000652,-0.05765958461343956
ACH-000653,-0.18578790348321014
ACH-000657,-0.28744021146880017
ACH-000658,-0.03099425472420178
ACH-000661,0.2199771036061972
ACH-000662,-0.23733685706736546
ACH-000663,-0.2306284408533789
ACH-000665,-0.2625048378425025
ACH-000671,-0.09460019148162288
ACH-000672,-0.2555773448002792
ACH-000673,-0.044040909093051785
ACH-000676,-0.2385369797322271
ACH-000677,-0.06150200916167485
ACH-000681,-0.04599039134746634
ACH-000683,0.04188882407023056
ACH-000684,-0.5399375960248476
ACH-000688,-0.8442208508897918
ACH-000693,-0.11569455113567323
ACH-000694,-0.07105662520749054
ACH-000695,-0.3958023538856351
ACH-000696,-0.2465968217467165
ACH-000697,-0.16410682561491854
ACH-000699,-0.4097733142556206
ACH-000701,0.1564057409983683
ACH-000706,0.03178855832543506
ACH-000711,-0.24011886468721516
ACH-000713,-0.19623703057152767
ACH-000714,0.06866212853193009
ACH-000718,-0.009208701419935888
ACH-000720,0.09161162358755268
ACH-000721,-0.6488301616916763
ACH-000724,-0.21677315602565786
ACH-000725,-0.5088904862565257
ACH-000732,-0.4104926061404506
ACH-000734,-0.31923933508050284
ACH-000735,0.2360845007517317
ACH-000736,-0.06707591064025853
ACH-000738,-0.3089574062132832
ACH-000746,-0.011475602193802626
ACH-000747,-0.17861243827501275
ACH-000748,0.09092448271408576
ACH-000753,-0.2523440525468345
ACH-000756,-0.19440409687861915
ACH-000757,-0.25504785173151845
ACH-000758,-0.1399295860963457
ACH-000760,0.06880293555760147
ACH-000762,-0.21560661162275366
ACH-000763,0.03319037125121204
ACH-000764,-0.30677701548065345
ACH-000765,0.049191907245323865
ACH-000766,-0.2543721447908744
ACH-000767,0.2912934348499535
ACH-000768,-0.2778423351882377
ACH-000769,0.014725883990584663
ACH-000770,-0.11440961538855647
ACH-000771,-0.22213276898501436
ACH-000773,0.035714118000936004
ACH-000776,-0.03700045445802635
ACH-000777,-0.3695298111060342
ACH-000778,-0.1074916339389261
ACH-000781,-0.048848025828792316
ACH-000782,-0.18949351924039196
ACH-000783,-0.4453342685093067
ACH-000784,-0.4199671913765682
ACH-000785,-0.5319787630677704
ACH-000787,-0.4722002958204796
ACH-000788,0.11706326242162254
ACH-000791,-0.15354499550796552
ACH-000792,-0.4075681086545649
ACH-000794,-0.1746534055262258
ACH-000796,-0.2104094069387276
ACH-000798,0.042529912403507834
ACH-000799,-0.08651927152178268
ACH-000800,-0.2384547334007365
ACH-000802,-0.2253988290826165
ACH-000804,-0.5096900043305471
ACH-000805,-0.1790798282167598
ACH-000809,-0.2297056839628261
ACH-000810,0.05963704877221755
ACH-000811,-0.7032921012104631
ACH-000817,0.3569291811805021
ACH-000819,-0.5941496075836583
ACH-000820,-0.18405555069848856
ACH-000821,-0.12198798099638435
ACH-000822,0.008709093473777909
ACH-000823,-0.18353075730695795
ACH-000824,-0.09784118262210732
ACH-000827,-0.01721739851013803
ACH-000829,-0.4290915653176859
ACH-000831,-0.0944260825457167
ACH-000832,-0.3915205291969825
ACH-000833,-0.22112793450295615
ACH-000834,0.2663628805126523
ACH-000835,-0.2000288209669456
ACH-000836,-0.2418075721715656
ACH-000837,-0.2828968312325624
ACH-000838,0.3178175752389602
ACH-000839,-0.11388522702770675
ACH-000840,-0.3270617929385654
ACH-000841,-0.23335704204682906
ACH-000843,-0.4369846728534304
ACH-000846,-0.07372025051213771
ACH-000847,-0.10428728685874436
ACH-000848,-0.24475903858735346
ACH-000849,0.04705397243303035
ACH-000851,-0.6201292751991611
ACH-000855,-0.1317532636868623
ACH-000856,-0.4728633830714448
ACH-000858,0.0417017631258751
ACH-000859,-0.20042738859125125
ACH-000861,-0.1332651893769948
ACH-000862,-0.442923395729146
ACH-000865,-0.16073042961340794
ACH-000866,-0.4941899448221136
ACH-000867,-0.020443478686955063
ACH-000869,-0.20052550762433707
ACH-000872,-0.5393638087774666
ACH-000873,-0.17542290060683022
ACH-000876,-0.2628549291154889
ACH-000878,-0.5457341171635396
ACH-000880,-0.07111217712242443
ACH-000881,-0.06766758113993113
ACH-000882,-0.5316265134864626
ACH-000884,-0.3210016586164771
ACH-000885,-0.3425232412918553
ACH-000887,-0.061993249770206225
ACH-000889,-0.1721053655504813
ACH-000896,-0.0724357809727766
ACH-000898,-0.3468553285710424
ACH-000900,-0.4812917580596529
ACH-000901,-0.29419408467143826
ACH-000905,0.33169997234559595
ACH-000906,-0.5317047586346856
ACH-000907,-0.3023978767286124
ACH-000910,-0.1179610348585867
ACH-000911,-0.3686328016347922
ACH-000912,-0.3269184445788978
ACH-000913,0.317837973290302
ACH-000915,-0.4053616620614603
ACH-000916,0.0914087331513473
ACH-000917,-0.08505173616144163
ACH-000920,-0.012106370707759929
ACH-000921,-0.43252142085767176
ACH-000924,0.15535503592073674
ACH-000926,0.029132101555393707
ACH-000928,-0.3797477835903344
ACH-000929,-0.010325531938683656
ACH-000932,-0.5885423792972834
ACH-000935,-0.630877150472938
ACH-000936,-0.32413149628355026
ACH-000937,-0.16670025834248814
ACH-000938,0.00570684220264072
ACH-000939,-0.3557692449665699
ACH-000941,-0.1682108627037262
ACH-000943,-0.3252908511413453
ACH-000946,-0.0865372325696628
ACH-000947,0.1299322372255653
ACH-000948,-0.1600250430321742
ACH-000950,-0.44413862079204297
ACH-000953,-0.4888897673377725
ACH-000954,-0.30079964718599755
ACH-000957,0.13790439537806154
ACH-000958,0.14253261862847974
ACH-000960,-0.15697377575964575
ACH-000963,-0.043039255572642966
ACH-000968,-0.3166329331743144
ACH-000969,-0.06948341547536513
ACH-000972,-0.04003696391147448
ACH-000973,0.026954532397574383
ACH-000974,-0.3152051556706202
ACH-000978,-0.5790174346015227
ACH-000984,-0.3052278951279031
ACH-000986,-0.4578458796624186
ACH-000988,0.11119842105698104
ACH-000993,0.1573015861751597
ACH-000994,-0.3085891142477886
ACH-000996,-0.33416274929033457
ACH-001001,0.01244199827612194
ACH-001020,-0.3902985814723784
ACH-001028,0.13088667390195366
ACH-001031,-0.08591020025906065
ACH-001038,-0.058277660559121314
ACH-001048,-0.16221193400729592
ACH-001050,-0.4412898452813688
ACH-001053,-0.2910511287398508
ACH-001054,-0.1874014492162033
ACH-001061,-0.25300384013608185
ACH-001067,-0.36470787974853597
ACH-001075,-0.02045454225483893
ACH-001096,-0.051853198659017566
ACH-001111,-0.2925180556782096
ACH-001119,-0.4072542684915523
ACH-001128,-0.33147760120419895
ACH-001134,-0.11244625208734717
ACH-001151,0.010130867446638
ACH-001163,-0.015058330966664785
ACH-001164,0.13212841999901204
ACH-001183,-0.16420262827367613
ACH-001192,0.23218456682728786
ACH-001193,-0.11743822242058745
ACH-001196,-0.05141774477687889
ACH-001197,-0.2950668049979641
ACH-001205,-0.03793030161646965
ACH-001211,-0.2392086063882829
ACH-001212,-0.22391432678634735
ACH-001228,-0.20741016283082092
ACH-001232,-0.24410009600733426
ACH-001239,-0.2257564006172148
ACH-001270,0.1197640373189218
ACH-001274,-0.4260590090188549
ACH-001275,-0.2779084719655819
ACH-001277,0.024529877138149872
ACH-001278,-0.4722076844351827
ACH-001280,-0.5465809420995061
ACH-001283,-0.03648988342752522
ACH-001289,-0.2990705664140058
ACH-001300,-0.2727416392084371
ACH-001301,-0.44227499101304185
ACH-001302,-0.3565530126311414
ACH-001306,-0.5003100703431478
ACH-001318,-0.36761831162103575
ACH-001322,0.15855102525611856
ACH-001328,-0.2337782301548612
ACH-001332,0.0575016393713175
ACH-001336,-0.09486295764463176
ACH-001346,-0.05300057528224407
ACH-001353,0.3197038821629229
ACH-001354,-0.1654953889892213
ACH-001367,0.0340365084911361
ACH-001368,-0.24099571764107494
ACH-001374,-0.20794508486577865
ACH-001377,-0.07137675345506432
ACH-001380,-0.11272686850909447
ACH-001391,-0.3529752688667113
ACH-001408,-0.6661621809090765
ACH-001430,-0.26309850614119235
ACH-001431,-0.19587249089626868
ACH-001450,-0.3260324400044249
ACH-001496,-0.3091058656126641
ACH-001500,-0.5967136278761321
ACH-001523,-0.109100016205243
ACH-001532,-0.020573004931061248
ACH-001550,0.11200916701396453
ACH-001552,-0.3090910783237191
ACH-001554,0.0014858780912368967
ACH-001654,-0.1958452600531185
ACH-001735,-0.04504128353378524
ACH-001736,-0.0835414415318684
ACH-001737,-0.20159909571971826
ACH-001740,-0.5424909874980646
ACH-001745,-0.3129869042244319
ACH-001765,-0.5900186162026534
