,PEX1 (5189)
ACH-000004,-0.6813943557435981
ACH-000005,-0.4912720213843215
ACH-000007,-0.5409770661739149
ACH-000009,-0.21629512818688226
ACH-000011,-0.21901295483402616
ACH-000012,-0.6125368584063021
ACH-000013,-0.33916484175480394
ACH-000014,-0.3617400837284762
ACH-000015,-0.23753109684567764
ACH-000017,-0.5311165880590779
ACH-000018,-0.4547789279654906
ACH-000019,-0.3441695816642964
ACH-000021,-0.7710799409567549
ACH-000022,-0.29622873603050204
ACH-000025,-0.4534057835762999
ACH-000028,-0.33802780136889715
ACH-000030,-0.5158762117427229
ACH-000035,-0.23114130363610785
ACH-000036,-0.3809319835463198
ACH-000037,-0.5963459150087076
ACH-000039,-0.1571973467185603
ACH-000040,-0.4025534253723302
ACH-000041,-0.3060044711335749
ACH-000042,-0.3297361835477368
ACH-000045,0.1455849339785428
ACH-000047,-0.4499721770094495
ACH-000052,-0.32295673379631856
ACH-000053,-0.28564105061969364
ACH-000054,-0.3458223464722085
ACH-000055,-0.10715115155113364
ACH-000060,-0.4630078724265363
ACH-000067,-0.39247183448559503
ACH-000070,-0.5434414367796342
ACH-000075,-0.26990923546747403
ACH-000078,-0.2883589955572641
ACH-000082,-0.15163909111065654
ACH-000085,-0.4275037181280292
ACH-000086,-0.3050127643660871
ACH-000087,-0.19218120664904484
ACH-000092,-0.2992156982826997
ACH-000095,-0.2807358688063074
ACH-000097,-0.3576222605332211
ACH-000098,-0.4268578233559833
ACH-000099,-0.3279985942812802
ACH-000108,-0.3374580195395838
ACH-000113,-0.29848139361680764
ACH-000116,-0.3922193520921781
ACH-000118,-0.6940865102111048
ACH-000120,-0.30092417063629623
ACH-000123,-0.2135009866593284
ACH-000127,-0.5386675941396638
ACH-000128,-0.4757601483383589
ACH-000132,-0.4249326111853141
ACH-000133,-0.37152372524601984
ACH-000137,-0.4276664553847119
ACH-000138,-0.5020617214228194
ACH-000142,-0.29427570168041106
ACH-000143,-0.4084672782853486
ACH-000146,-0.6234985080628297
ACH-000148,-0.1178913134445834
ACH-000150,-0.18819495175763126
ACH-000152,-0.2788847130765722
ACH-000153,-0.2897189583161963
ACH-000159,-0.5123057115505638
ACH-000160,-0.3935418664935413
ACH-000163,-0.17516301599795192
ACH-000167,-0.5732068887809488
ACH-000168,-0.3424200281462749
ACH-000169,-0.3809645634362872
ACH-000178,-0.31042505104682544
ACH-000183,-0.506808173554867
ACH-000188,-0.44802471744679945
ACH-000189,-0.017992020219495784
ACH-000190,-0.38926254057178333
ACH-000198,-0.29123713846678434
ACH-000203,-0.07800572667730653
ACH-000204,-0.2914660269848863
ACH-000206,-0.6896039386134362
ACH-000207,-0.3166510953668473
ACH-000208,-0.31543608302844706
ACH-000210,-0.6251389416119872
ACH-000211,-0.3105883204693416
ACH-000215,-0.2373610279264011
ACH-000221,-0.5022088068927132
ACH-000222,-0.2894568480697424
ACH-000223,-0.499427979270676
ACH-000226,-0.2357292030314151
ACH-000227,-0.5939524865258389
ACH-000228,-0.4223765854664944
ACH-000231,-0.4453530839921347
ACH-000232,-0.0660885455556438
ACH-000233,-0.30960010247170194
ACH-000234,-0.5337778220944008
ACH-000235,-0.4752931976470006
ACH-000237,-0.1324940050420865
ACH-000238,-0.5072090302096853
ACH-000242,-0.4054290609637349
ACH-000243,-0.4761723054149552
ACH-000244,-0.636567248645555
ACH-000246,-0.3380830490439976
ACH-000248,-0.2550052413666395
ACH-000250,-0.5825982791171832
ACH-000251,-0.3994293887113222
ACH-000252,-0.5917806671178808
ACH-000253,-0.4799682617661328
ACH-000255,-0.33836319784695396
ACH-000256,-0.3587423935752885
ACH-000257,-0.3419028040297744
ACH-000258,-0.3395345758078371
ACH-000259,-0.3508010194165373
ACH-000260,-0.2442397860609373
ACH-000261,-0.27160480021883715
ACH-000262,-0.8755220917820375
ACH-000263,-0.11647313798447473
ACH-000264,-0.33429429008763745
ACH-000265,-0.4517960754839938
ACH-000266,-0.5107250185006679
ACH-000272,-0.2888073230217197
ACH-000274,-0.3695283636532308
ACH-000277,-0.3394485646303637
ACH-000278,-0.5725784791272922
ACH-000279,-0.35803220233832234
ACH-000280,-0.3838365148897809
ACH-000281,-0.15717920855357606
ACH-000288,-0.3279272031362036
ACH-000291,-0.22104953338303934
ACH-000293,-0.4494123991067688
ACH-000294,-0.4210452679394565
