,INHBE (83729)
ACH-000403,-0.17634655222590048
ACH-000404,-0.4252506973479229
ACH-000406,-0.06276658907799654
ACH-000407,-0.32226918102531393
ACH-000408,-0.2572397005041797
ACH-000410,-0.2915682953507445
ACH-000411,-0.06777259528877286
ACH-000414,-0.4500767607523493
ACH-000415,-0.1357842719141026
ACH-000416,-0.2639531977276523
ACH-000420,-0.13831177382800985
ACH-000421,-0.17273952824467792
ACH-000424,-0.2172862130416875
ACH-000425,-0.3622903318391574
ACH-000426,-0.12807308628081684
ACH-000427,-0.2676900814805784
ACH-000433,-0.1159115436408936
ACH-000435,-0.1056627457906292
ACH-000436,-0.1933887148503478
ACH-000444,-0.17116100951615185
ACH-000445,-0.3741623358697083
ACH-000448,-0.2363929479221151
ACH-000450,-0.08526465420451143
ACH-000452,-0.2894813843896967
ACH-000454,-0.26097779774584184
ACH-000458,-0.2594494448897846
ACH-000459,-0.21903580676918627
ACH-000460,-0.12420825912829375
ACH-000461,-0.2533971258851966
ACH-000463,-0.15233438077213254
ACH-000464,-0.4114179317837947
ACH-000466,-0.09039562578959424
ACH-000467,-0.20536752890191615
ACH-000468,-0.2883718949972185
ACH-000469,-0.16309952156120955
ACH-000470,-0.14296013592077403
ACH-000471,-0.1220448873707091
ACH-000472,-0.1551184620745692
ACH-000473,-0.05734393322391925
ACH-000475,-0.2174904548141368
ACH-000476,0.04088196246239842
ACH-000477,-0.04748902311531035
ACH-000479,-0.054210818519742965
ACH-000480,-0.2345226913267017
ACH-000481,-0.11403723595692375
ACH-000483,-0.1821471912286499
ACH-000484,-0.0435588594002413
ACH-000485,-0.3428204377747245
ACH-000486,-0.17732689419269698
ACH-000487,-0.0045163366713967396
ACH-000488,-0.2831193030273463
ACH-000490,-0.2924461585851785
ACH-000491,-0.1339257000914477
ACH-000495,-0.017432019337076974
ACH-000496,-0.6331177981729355
ACH-000499,-0.46936771061049
ACH-000500,-0.3872878574712215
ACH-000502,-0.2487341847857157
ACH-000503,-0.2044867259979793
ACH-000505,-0.07040406590752307
ACH-000507,-0.3581790588625971
ACH-000510,-0.0571467100909197
ACH-000511,-0.09118371404713037
ACH-000512,-0.03448438388701938
ACH-000516,-0.09249225753336626
ACH-000517,-0.13013645975762786
ACH-000518,-0.019930250982850096
ACH-000520,-0.19541976975940026
ACH-000521,-0.05907526312637908
ACH-000522,-0.11077460713853793
ACH-000524,-0.19915170555889555
ACH-000527,-0.23057897750705544
ACH-000528,-0.1799772952709276
ACH-000537,-0.13462745689732672
ACH-000541,-0.3139417390670488
ACH-000542,-0.12407449514395863
ACH-000544,-0.2572983710908551
ACH-000545,-0.2456555045242313
ACH-000547,-0.023544504503995343
ACH-000548,-0.1833892846315585
ACH-000549,-0.2516212364063476
ACH-000550,-0.28398428434403394
ACH-000552,-0.24057247919453245
ACH-000556,-0.3463547597458566
ACH-000557,-0.13257633555101808
ACH-000569,-0.2839013910350021
ACH-000570,-0.12483689056666837
ACH-000571,-0.14398142173829753
ACH-000573,-0.2532124356576132
ACH-000576,-0.05007215050599356
ACH-000579,-0.029639569974332924
ACH-000580,-0.2314102722731274
ACH-000584,-0.1149592529118298
ACH-000585,-0.2036071891264404
ACH-000588,-0.024131869606859552
ACH-000589,-0.19285585028804025
ACH-000591,-0.4378715162271888
ACH-000593,-0.20658713637655987
ACH-000600,-0.14232354580706771
ACH-000601,-0.2391769174172564
ACH-000605,-0.1899325616154829
ACH-000606,-0.2728815814711626
ACH-000608,-0.3071151559971244
ACH-000614,-0.17314147086818665
ACH-000616,-0.11886578642922048
ACH-000618,-0.1586007954658433
ACH-000619,-0.11937729179210715
ACH-000620,-0.26200719044843324
ACH-000621,-0.21633349465180254
ACH-000622,-0.16869555716913245
ACH-000623,-0.16983678266647936
ACH-000624,-0.18487016090520592
ACH-000627,-0.1139967817006791
ACH-000630,-0.16177929706439348
ACH-000631,-0.4834087724859415
ACH-000632,-0.20696402667504285
ACH-000633,-0.15469904233997606
ACH-000637,-0.3121266179266115
ACH-000638,-0.2887018551567054
ACH-000646,-0.08808226253312794
ACH-000647,-0.2497056384685084
ACH-000648,-0.04244540562736375
ACH-000649,-0.1345287354761913
ACH-000651,-0.1835256023700962
ACH-000652,-0.13957646319961098
ACH-000653,-0.03695025594249117
ACH-000657,-0.19884699468166744
ACH-000658,-0.056464386523524375
ACH-000661,-0.23412450593500975
ACH-000662,-0.14109146655683827
ACH-000663,-0.19936406434074175
ACH-000665,-0.2682330928997874
ACH-000671,-0.01132691293918279
ACH-000672,0.15095080887740167
ACH-000673,-0.3029600645811059
ACH-000676,-0.2647640015487003
ACH-000677,-0.3480567754503302
ACH-000681,-0.25040034064057365
ACH-000683,-0.03159433873616944
ACH-000684,-0.12420288265117795
ACH-000688,-0.17899493041138062
ACH-000693,-0.2877323109779793
ACH-000694,-0.19272409597201406
ACH-000695,-0.16189624576585587
ACH-000696,-0.34667838586923705
ACH-000697,-0.12514427051206453
ACH-000699,-0.1813384513443948
ACH-000701,-0.34369874228439845
ACH-000706,-0.1189961979739406
ACH-000711,-0.2126479482469268
ACH-000713,0.07694739371379374
ACH-000714,-0.32616336777917904
ACH-000718,-0.25376511143816705
ACH-000720,-0.15200600564315755
ACH-000721,-0.2924458774510642
ACH-000724,-0.18785800780440076
ACH-000725,-0.1723609039592608
ACH-000732,-0.160199404981176
ACH-000734,-0.19400624331892885
ACH-000735,-0.2325626857418793
ACH-000736,-0.20413093649487332
ACH-000738,-0.10123550157684792
ACH-000746,-0.17061720168422972
ACH-000747,-0.24359343607195694
ACH-000748,-0.3005884881345823
ACH-000753,-0.33678252407979026
ACH-000756,-0.3008642175981968
ACH-000757,-0.3570153671331819
ACH-000758,-0.21965092546337886
ACH-000760,-0.4979132543163421
ACH-000762,-0.15239827832074734
ACH-000763,-0.04428899973508306
ACH-000764,-0.2887861707004679
ACH-000765,-0.2638820283171857
ACH-000766,-0.2724598523859713
ACH-000767,-0.022699448158117724
ACH-000768,-0.2962120886897821
ACH-000769,-0.09400622678804442
ACH-000770,-0.16123488487646082
ACH-000771,-0.10598404886744144
ACH-000773,-0.2648256720075373
ACH-000776,-0.255624781375749
ACH-000777,-0.30947105445329
ACH-000778,-0.057559865719186025
ACH-000781,-0.0992504987291504
ACH-000782,-0.10237022180356938
ACH-000783,-0.3549487326966182
ACH-000784,-0.18854400103493996
ACH-000785,-0.12374740100576713
ACH-000787,-0.15725860450987122
ACH-000788,-0.1818391492320836
ACH-000791,-0.11908008602637962
ACH-000792,-0.2523690730064788
ACH-000794,-0.1873167068484154
ACH-000796,-0.12443373993854727
ACH-000798,-0.2638777727118525
ACH-000799,-0.41274122369198607
ACH-000800,-0.4917927291240445
ACH-000802,-0.16092344821113452
ACH-000804,-0.2968914724952029
ACH-000805,-0.3189571366392222
ACH-000809,-0.24827461462283806
ACH-000810,-0.17591503737017888
ACH-000811,-0.04301116974674896
ACH-000817,-0.18039000173515088
ACH-000819,-0.1773692578529684
ACH-000820,-0.3421738506183053
ACH-000821,-0.029760253662454213
ACH-000822,-0.41379673197486144
ACH-000823,-0.2979570350084665
ACH-000824,-0.06119831300120904
ACH-000827,-0.2575471255501388
ACH-000829,-0.042118080154714285
ACH-000831,-0.1974718566181669
ACH-000832,-0.3094632810582889
ACH-000833,-0.6578646950415072
ACH-000834,-0.3371297303739702
ACH-000835,-0.15591586662549664
ACH-000836,-0.1493300834063078
ACH-000837,-0.20692899635538956
ACH-000838,-0.21154815839472324
ACH-000839,-0.2935108075687469
ACH-000840,-0.250852476497446
ACH-000841,-0.2749017954053032
ACH-000843,-0.060290167665178425
ACH-000846,-0.11804783947212635
ACH-000847,-0.09479514190817684
ACH-000848,-0.1680069623952367
ACH-000849,-0.10869682363384696
ACH-000851,-0.127421046219899
ACH-000855,-0.09031442661005216
ACH-000856,-0.2085183983448317
ACH-000858,-0.12669763966328246
ACH-000859,-0.2402199573561016
ACH-000861,-0.028239645936355386
ACH-000862,-0.08519327617935628
ACH-000865,-0.25819945550167345
ACH-000866,-0.2313893113023183
ACH-000867,-0.06190768645957544
ACH-000869,-0.07141555106044659
ACH-000872,-0.11490034131416313
ACH-000873,-0.19132753366599906
ACH-000876,-0.18198540070846267
ACH-000878,-0.35645431932901445
ACH-000880,-0.15282624910858722
ACH-000881,-0.15063841871784686
ACH-000882,-0.1209085451769576
ACH-000884,-0.1976588196884712
ACH-000885,-0.17888566956121282
ACH-000887,-0.2326008118908768
ACH-000889,-0.2555334944477971
ACH-000896,-0.34435578432885594
ACH-000898,-0.21979732954252346
ACH-000900,-0.4989012364162019
ACH-000901,-0.3468375971656978
ACH-000905,-0.11741771134156975
ACH-000906,-0.1811612375224272
ACH-000907,-0.3462825820802461
ACH-000910,-0.15898835479155507
ACH-000911,-0.2855567642250662
ACH-000912,-0.3841720404171745
ACH-000913,-0.1329902546750277
ACH-000915,-0.27354176055140444
ACH-000916,-0.11161559721089442
ACH-000917,-0.06291276363010134
ACH-000920,-0.2491523366226011
ACH-000921,-0.3233416218464946
ACH-000924,-0.09548653581882846
ACH-000926,-0.17454554773584618
ACH-000928,-0.4227498390930613
ACH-000929,-0.1737274743420807
ACH-000932,-0.18918209421215396
ACH-000935,-0.15790940393144198
ACH-000936,-0.1166432721101637
ACH-000937,-0.17855281719944102
ACH-000938,-0.10435722609515824
ACH-000939,-0.2573026245355907
ACH-000941,-0.0086823874549211
ACH-000943,-0.2330433265974949
ACH-000946,-0.1829753307729607
ACH-000947,-0.14120127948542607
ACH-000948,-0.20562166071311394
ACH-000950,-0.13983257779430558
ACH-000953,-0.21195673377095364
ACH-000954,-0.10528909607627998
ACH-000957,-0.01437384493751034
ACH-000958,-0.18167127224160065
ACH-000960,-0.16585147590598848
ACH-000963,-0.24341463790285706
ACH-000968,-0.1515762710710057
ACH-000969,-0.2048214238337067
ACH-000972,-0.21659572311607211
ACH-000973,-0.26159846675141457
ACH-000974,-0.0710776940365967
ACH-000978,-0.12979162158208332
ACH-000984,-0.2624814883455617
ACH-000986,-0.08922571932784125
ACH-000988,-0.17745418029691265
ACH-000993,-0.2448767710878544
ACH-000994,-0.08845677210659578
ACH-000996,-0.3179141226795115
ACH-001001,-0.12451089422157148
ACH-001020,-0.17223153076936928
ACH-001028,-0.1981176864339043
ACH-001031,-0.2192775001374215
ACH-001038,-0.2859101247548395
ACH-001048,-0.14517146202435546
ACH-001050,-0.15289646129359635
ACH-001053,-0.06543377940750253
ACH-001054,-0.27350822501761085
ACH-001061,-0.14470365597502682
ACH-001067,-0.26224668891361497
ACH-001075,0.011716269420099722
ACH-001096,-0.12191301754443735
ACH-001111,-0.2361434328426272
ACH-001119,-0.16259080574344795
ACH-001128,-0.2676034046547897
ACH-001134,-0.3451018897866672
ACH-001151,-0.2026764591043097
ACH-001163,-0.4468759677507319
ACH-001164,-0.01931330051433405
ACH-001183,-0.1813191097745329
ACH-001192,-0.3127245696885508
ACH-001193,-0.18030557566547328
ACH-001196,-0.2552073070000517
ACH-001197,-0.09831916563704107
ACH-001205,-0.0363443977358145
ACH-001211,-0.22480574901871986
ACH-001212,-0.16059790294030915
ACH-001228,-0.13499829737715804
ACH-001232,-0.4042356241004526
ACH-001239,-0.16087697421801792
ACH-001270,-0.3115382423384877
ACH-001274,-0.2625179819095166
ACH-001275,-0.3540146237231521
ACH-001277,-0.18183373453082816
ACH-001278,-0.30939699030358603
ACH-001280,-0.6642209783669528
ACH-001283,-0.2517449612112497
ACH-001289,-0.19460998096130466
ACH-001300,-0.1358871368472301
ACH-001301,-0.0950611073653585
ACH-001302,-0.2290987815421053
ACH-001306,-0.09281586521937647
ACH-001318,-0.18269212327221646
ACH-001322,-0.24275681656817116
ACH-001328,-0.2997284283885109
ACH-001332,0.026879393265129357
ACH-001336,-0.32476167306357473
ACH-001346,-0.10809975529869346
ACH-001353,-0.11091985844600218
ACH-001354,-0.2163370917500929
ACH-001367,-0.07513509913770962
ACH-001368,-0.26459393931451625
ACH-001374,-0.2140362070420569
ACH-001377,-0.23875873222497285
ACH-001380,-0.12608010317894938
ACH-001391,-0.08608310977904285
ACH-001408,-0.18012645696415
ACH-001430,-0.2268877074715788
ACH-001431,-0.14329009848565089
ACH-001450,-0.22299548353472384
ACH-001496,-0.10846170392762514
ACH-001500,-0.25605163506881595
ACH-001523,-0.247625277925495
ACH-001532,-0.20373042912626646
ACH-001550,-0.2489661999142938
ACH-001552,-0.3016257800956199
ACH-001554,-0.1805696716991957
ACH-001654,-0.1141115420004684
ACH-001735,-0.10374385308839028
ACH-001736,-0.19700575191341765
ACH-001737,-0.09436475265940324
ACH-001740,-0.4201122612906997
ACH-001745,-0.2281265763991879
ACH-001765,-0.28823895532560445
