,ETFB (2109)
ACH-000323,-0.14891472254821236
ACH-000324,-0.0901851034132672
ACH-000329,-0.06163803814099749
ACH-000330,-0.16652124722215084
ACH-000331,-0.10858670183514713
ACH-000332,-0.06703156777012173
ACH-000334,0.032844802269172
ACH-000335,-0.38854984433706574
ACH-000336,0.09502901717068883
ACH-000337,-0.1259067472942106
ACH-000338,-0.4351938315388186
ACH-000339,-0.09293816745903964
ACH-000341,-0.0035963807551352726
ACH-000348,-0.12317387345724615
ACH-000350,-0.07695278109129375
ACH-000352,-0.07656881126588504
ACH-000356,0.05910650872775095
ACH-000361,-0.1002434300601425
ACH-000362,-0.002713950972016414
ACH-000363,-0.059153003191438826
ACH-000364,-0.1331160864212136
ACH-000365,-0.06343969981330752
ACH-000366,-0.10086511504495543
ACH-000368,-0.08586078767583286
ACH-000374,-0.040657125657304206
ACH-000375,-0.06097455437036697
ACH-000376,-0.03224679116799409
ACH-000381,0.0033714476646079954
ACH-000383,-0.04444234579895612
ACH-000387,0.0038704105169202634
ACH-000389,-0.23406105751699216
ACH-000390,-0.03579520035265873
ACH-000393,-0.05866503832897476
ACH-000395,-0.11650536521417346
ACH-000396,-0.2448153274136957
ACH-000397,-0.04395048658135176
ACH-000401,0.022078711462145358
ACH-000402,-0.10031564898165217
ACH-000403,-0.20227031515548088
ACH-000404,-0.029038868170226308
ACH-000406,-0.08844670962494275
ACH-000407,-0.014029765577888492
ACH-000408,-0.09867487638533852
ACH-000410,-0.18793712430043105
ACH-000411,-0.08125640472507634
ACH-000414,-0.08113430350360258
ACH-000415,-0.03152313849452378
ACH-000416,-0.06315374041878137
ACH-000420,-0.205638776784802
ACH-000421,-0.09064127390206016
ACH-000424,0.08857566721781833
ACH-000425,-0.12429070004347832
ACH-000426,-0.04729104852236564
ACH-000427,-0.34983324633314505
ACH-000433,-0.17695667785504032
ACH-000435,-0.6332128676693212
ACH-000436,0.07046387676452134
ACH-000444,0.1252268269121952
ACH-000445,-0.0022887605131776518
ACH-000448,-0.04661397037323338
ACH-000450,-0.23224219421223466
ACH-000452,-0.0620658232084521
ACH-000454,-0.04959493706451206
ACH-000458,0.06319311723389362
ACH-000459,0.07130734441850292
ACH-000460,-0.29579567697234144
ACH-000461,-0.11832561921031208
ACH-000463,-0.20852216403093093
ACH-000464,-0.15480805881380375
ACH-000466,-0.13107400801684946
ACH-000467,-0.08184454373183568
ACH-000468,-0.08276058365243302
ACH-000469,-0.09610160190894823
ACH-000470,-0.19658674015059552
ACH-000471,-0.1322894169075149
ACH-000472,-0.13246856627062706
ACH-000473,-0.0008845512944558611
ACH-000475,-0.14210483329338927
ACH-000476,-0.2243325902594248
ACH-000477,-0.15950947230335702
ACH-000479,-0.07761211321963349
ACH-000480,-0.1817873972674178
ACH-000481,-0.049108115084922126
ACH-000483,-0.0030420486033493925
ACH-000484,-0.1389908553433963
ACH-000485,-0.053109269335507234
ACH-000486,-0.08280135520274459
ACH-000487,0.06492512380608352
ACH-000488,-0.10535165935797483
ACH-000490,-0.2380846828205029
ACH-000491,0.001937743096543928
ACH-000495,-0.13164474567621576
ACH-000496,-0.04755978814150647
ACH-000499,0.0312796324061397
ACH-000500,-0.3411198112236524
ACH-000502,-0.12944890485708396
ACH-000503,-0.1939733409024498
ACH-000505,-0.107745434085187
ACH-000507,-0.1560818997756624
ACH-000510,-0.14817600027636554
ACH-000511,-0.07466427165053026
ACH-000512,-0.029544831490337094
ACH-000516,-0.08061505926742889
ACH-000517,-0.05243343864012875
ACH-000518,-0.06430235139242442
ACH-000520,-0.04747253652995368
ACH-000521,0.12059764971681032
ACH-000522,-0.0762420112794486
ACH-000524,-0.006046421672074896
ACH-000527,-0.11171737712468308
ACH-000528,-0.16400057596158726
ACH-000537,-0.04315026987224865
ACH-000541,-0.07217377166232544
ACH-000542,-0.10054538942580793
ACH-000544,-0.1785270750890211
ACH-000545,0.06576269350213583
ACH-000547,-0.2712182383300692
ACH-000548,-0.10816044520220272
ACH-000549,-0.0978333579114868
ACH-000550,-0.018000430472199288
ACH-000552,-0.2364603829331729
ACH-000556,-0.21228026635071573
ACH-000557,-0.10753376415317432
ACH-000569,-0.12750271700768745
ACH-000570,-0.09684623209646537
ACH-000571,-0.1006437709788766
ACH-000573,-0.029622026775649724
ACH-000576,0.003421049537606757
ACH-000579,-0.12903290883793692
ACH-000580,-0.0016200000492282364
ACH-000584,-0.10355385144862428
ACH-000585,-0.1465688555008911
ACH-000588,-0.1806476399780747
ACH-000589,-0.043883244458837636
ACH-000591,-0.11143875033189997
ACH-000593,-0.10704745324659692
ACH-000600,0.06932916038965872
ACH-000601,-0.10497157712292132
ACH-000605,0.10449259647252797
ACH-000606,-0.009419630771460269
ACH-000608,-0.1917512739876728
ACH-000614,-0.0409050523492921
ACH-000616,-0.13772283565710616
ACH-000618,0.05297634473210137
ACH-000619,-0.06072093304346202
ACH-000620,-0.17325167836719327
ACH-000621,-0.06668895380197055
ACH-000622,0.08067416324210132
ACH-000623,-0.038854427162514485
ACH-000624,-0.07932112107328597
ACH-000627,-0.22142085381533744
ACH-000630,-0.10486464719079612
ACH-000631,-0.2604754707917844
ACH-000632,-0.04523177373843759
ACH-000633,-0.1516171238731228
ACH-000637,-0.15890563792037787
ACH-000638,-0.18869031504002956
ACH-000646,-0.10610634501140136
ACH-000647,-0.010055892189857377
ACH-000648,-0.009689481916219735
ACH-000649,-0.1388126603818094
ACH-000651,-0.15032615958135134
ACH-000652,-0.14850136413342274
ACH-000653,-0.20166628861110905
ACH-000657,-0.17544310327988016
ACH-000658,-0.08251439333106317
ACH-000661,-0.09250712524625056
ACH-000662,0.3948770908232584
ACH-000663,-0.09294526175383776
ACH-000665,0.003449117565622491
ACH-000671,-0.03250319217200183
ACH-000672,-0.12620197853578466
ACH-000673,-0.032639437394029136
ACH-000676,-0.11808838409763595
ACH-000677,-0.10051716242531332
ACH-000681,-0.14945930797464085
ACH-000683,-0.031201042162569526
ACH-000684,-0.04986093728938812
ACH-000688,-0.03136015824513491
ACH-000693,-0.12816508664900772
ACH-000694,-0.1927064800720917
ACH-000695,0.2017832641999526
ACH-000696,-0.05519550565845861
ACH-000697,-0.21634721062928924
ACH-000699,-0.07596055539050718
ACH-000701,-0.1786100581767702
ACH-000706,-0.0035567560027299962
ACH-000711,-0.18285909138055534
ACH-000713,-0.13914446065212854
ACH-000714,-0.014188047299596857
ACH-000718,0.03180722185779436
ACH-000720,-0.1899882379572546
ACH-000721,-0.04496519487925725
ACH-000724,-0.16372609843493796
ACH-000725,-0.2951757658451576
ACH-000732,-0.021286633606275876
ACH-000734,-0.16510844281614673
ACH-000735,-0.16136359893398472
ACH-000736,-0.06475785012365354
ACH-000738,0.009705038543407013
ACH-000746,-0.1132488982592932
ACH-000747,-0.16837703026960388
ACH-000748,-0.07006026475915751
ACH-000753,0.03660732170176364
ACH-000756,-0.1515571827828454
ACH-000757,-0.07936679381331133
ACH-000758,-0.054112437413948215
ACH-000760,-0.05080162686391653
ACH-000762,-0.03611064954269793
ACH-000763,-0.01417674725241789
ACH-000764,0.02563845696576517
ACH-000765,-0.11988747995489145
ACH-000766,-0.2040324696353004
ACH-000767,-0.04984904118865508
ACH-000768,-0.07448579571211554
ACH-000769,0.042730973389014035
ACH-000770,-0.21796923573115426
ACH-000771,-0.04465709361119555
ACH-000773,-0.12538884986401425
ACH-000776,-0.07184447366420288
ACH-000777,-0.13842243658577616
ACH-000778,-0.02260003668634116
ACH-000781,-0.08250276180967392
ACH-000782,-0.11306679730535522
ACH-000783,-0.05865129343577436
ACH-000784,-0.056570297809469386
ACH-000785,-0.0743338298332475
ACH-000787,-0.02510125819993934
ACH-000788,-0.024213284528737503
ACH-000791,-0.14149526982956573
ACH-000792,-0.11931619412633132
ACH-000794,-0.05818291391560495
ACH-000796,-0.21723619391472085
ACH-000798,-0.03946182126215427
ACH-000799,-0.1943251587984172
ACH-000800,-0.032506180166756465
ACH-000802,-0.17461451542247786
ACH-000804,-0.04812423976842875
ACH-000805,-0.14044333868459302
ACH-000809,-0.14689313267531262
ACH-000810,-0.2383425437224128
ACH-000811,-0.11356680602655085
ACH-000817,0.15845916641523902
ACH-000819,-0.0932164611449676
ACH-000820,0.11744068735879401
ACH-000821,-0.10178160884025447
ACH-000822,-0.2060474763820292
ACH-000823,-0.16220147336151142
ACH-000824,-0.20069381640128825
ACH-000827,-0.14445595111175805
ACH-000829,-0.08999733629156785
ACH-000831,-0.2394738976594026
ACH-000832,-0.0872940713309744
ACH-000833,-0.002158159954637402
ACH-000834,-0.0617832595161132
ACH-000835,-0.21623692434411
ACH-000836,-0.14752063145732694
ACH-000837,-0.036780119616435035
ACH-000838,-0.08525387293488935
ACH-000839,0.10591312372950112
ACH-000840,-0.08833303406554552
ACH-000841,-0.1402606428712427
ACH-000843,-0.22340172861880372
ACH-000846,-0.1906893432391875
ACH-000847,-0.13899024478652242
ACH-000848,-0.3156510807746253
ACH-000849,-0.11851657303372636
ACH-000851,-0.1671584476147162
ACH-000855,-0.00036120647785844914
ACH-000856,-0.10396537220964908
ACH-000858,-0.0752123448352295
ACH-000859,0.018862857988052973
ACH-000861,-0.1350598639327134
ACH-000862,-0.14566416585921732
ACH-000865,-0.03981175464546515
ACH-000866,-0.14549323426804325
ACH-000867,0.00048034923160306917
ACH-000869,-0.13189573972947444
ACH-000872,-0.09088269931707718
ACH-000873,-0.021696051732040464
ACH-000876,-0.052363537286120254
ACH-000878,-0.16685175191376495
ACH-000880,-0.11640572571380517
ACH-000881,-0.19941258500304296
ACH-000882,-0.12645025427075784
ACH-000884,-0.10589746662810168
ACH-000885,-0.03262409776255646
ACH-000887,-0.11350207891726224
ACH-000889,-0.002708778082323246
ACH-000896,-0.022105354816034786
ACH-000898,-0.19370435626839
ACH-000900,0.029779758548741125
ACH-000901,-0.09256335753312622
ACH-000905,-0.0663752554939486
ACH-000906,-0.07902143908147176
ACH-000907,-0.19356120714453465
ACH-000910,0.02135234872780931
ACH-000911,-0.1806008273272172
ACH-000912,-0.13174175103257474
ACH-000913,-0.002269656862049417
ACH-000915,-0.27271897189042665
ACH-000916,-0.2656104164334447
ACH-000917,-0.05831655062998563
ACH-000920,-0.1030793643308492
ACH-000921,-0.16129784657175664
ACH-000924,-0.08267425208922652
ACH-000926,-0.018480692661282917
ACH-000928,-0.09386539433790103
ACH-000929,-0.01987670034391409
ACH-000932,-0.08663829474373258
ACH-000935,-0.3546465382775217
ACH-000936,-0.08255001851699714
ACH-000937,-0.08142593986401801
ACH-000938,0.09840921536595436
ACH-000939,-0.18640603799070474
ACH-000941,-0.22112259748673602
ACH-000943,-0.0718945753608532
ACH-000946,-0.17526678488582062
ACH-000947,-0.13276400908133504
ACH-000948,-0.14271558773380005
ACH-000950,-0.08319976618608989
ACH-000953,-0.02174942691774175
ACH-000954,-0.18930540454001527
ACH-000957,-0.33066116125412953
ACH-000958,-0.26287514883393925
ACH-000960,-0.059810197443128016
ACH-000963,-0.021362787125313764
ACH-000968,-0.2633260894236221
ACH-000969,-0.006480168934210518
ACH-000972,-0.2311860431267193
ACH-000973,-0.08042676772673357
ACH-000974,-0.03260537878366394
ACH-000978,0.02172235529612097
ACH-000984,-0.17678628186327888
ACH-000986,-0.032223177702307176
ACH-000988,-0.1799145311781088
ACH-000993,-0.04398065625721097
ACH-000994,-0.22093126373599845
ACH-000996,-0.09012424277843277
ACH-001001,-0.15152837268533087
ACH-001020,0.06179320435063147
ACH-001028,-0.10108170416053136
ACH-001031,-0.15246988137638018
ACH-001038,-0.10457600593277536
ACH-001048,-0.15509267930020185
ACH-001050,0.008371757497497025
ACH-001053,-0.17608357030683025
ACH-001054,0.02061746833257419
ACH-001061,-0.1543420078297222
ACH-001067,-0.042863637923520256
ACH-001075,-0.2040426888455067
ACH-001096,-0.1370386685413509
ACH-001111,-0.02833204608233542
ACH-001119,-0.27632622199455475
ACH-001128,0.03156715907816622
ACH-001134,-0.10145308083197443
ACH-001151,-0.1518266117569144
ACH-001163,-0.11983875425693713
ACH-001164,-0.12231451886624747
ACH-001183,-0.2233956264556254
ACH-001192,-0.15547105536259007
ACH-001193,-0.2113241327148029
ACH-001196,-0.011860243409147129
ACH-001197,-0.2337535771337708
ACH-001205,-0.19194339249544165
ACH-001211,-0.01801935339690789
ACH-001212,-0.0796005251936465
ACH-001228,-0.02642495652164875
ACH-001232,-0.014639084512822097
ACH-001239,0.03210547540169531
ACH-001270,-0.2578710274553829
ACH-001274,-0.0693375424797754
ACH-001275,-0.1541311935378707
ACH-001277,-0.3103362403046918
ACH-001278,-0.2991451728906598
ACH-001280,0.018486179513549347
ACH-001283,-0.15054507235070982
ACH-001289,-0.038265988832177474
ACH-001300,-0.10650682232297876
ACH-001301,-0.0936753811050402
ACH-001302,-0.11969914007212963
ACH-001306,-0.0070696898750927705
ACH-001318,-0.06040966284793595
ACH-001322,-0.06854535096813158
ACH-001328,-0.09547515143074699
ACH-001332,0.0713471198726262
ACH-001336,0.02874925343713611
ACH-001346,-0.02664760244887073
ACH-001353,-0.07692070898659098
ACH-001354,0.03969135253720755
ACH-001367,0.07852259363479627
ACH-001368,-0.1348919318781341
ACH-001374,0.1448026780100809
ACH-001377,-0.1257866665627287
ACH-001380,-0.2762237508151549
ACH-001391,-0.03212031895993436
ACH-001408,-0.019258279996474014
ACH-001430,-0.16435296085891768
ACH-001431,-0.15285513043370286
ACH-001450,0.022147538644257458
ACH-001496,-0.0591918538061677
ACH-001500,-0.1985403698911328
ACH-001523,-0.021151041815458432
ACH-001532,-0.07623419409961511
ACH-001550,-0.16600064909853113
ACH-001552,-0.10877876264752892
ACH-001554,-0.06418827361513503
ACH-001654,0.012010023866932276
ACH-001735,-0.13967247826800955
ACH-001736,-0.17796567244655365
ACH-001737,0.20684317051384493
ACH-001740,-0.020646530509032302
ACH-001745,-0.18134465991765752
ACH-001765,-0.0415571149912598
