,TRPC4AP (26133)
ACH-000004,0.005306487751557282
ACH-000005,0.1755778268699977
ACH-000007,0.1869100057375321
ACH-000009,0.1551220405552861
ACH-000011,-0.07284847958491883
ACH-000012,0.3338369948286086
ACH-000013,0.1919191533052161
ACH-000014,-0.057179593014997226
ACH-000015,0.15459701148272345
ACH-000017,-0.0011146656106355327
ACH-000018,0.23223436744316425
ACH-000019,0.12305272490576252
ACH-000021,0.1919301213062909
ACH-000022,0.10248138011525354
ACH-000025,0.12994890542492202
ACH-000028,0.10669781487095016
ACH-000030,0.04074322038402642
ACH-000035,0.12921692314042124
ACH-000036,0.09543025830648404
ACH-000037,0.23511694143498596
ACH-000039,0.3312113398551262
ACH-000040,0.10385266520822202
ACH-000041,0.22794470130021044
ACH-000042,0.1242408614555554
ACH-000045,0.06287444272319946
ACH-000047,0.2460588136687301
ACH-000052,0.1226637388500734
ACH-000053,0.15464473630960776
ACH-000054,0.12355431345703186
ACH-000055,0.04119058710574618
ACH-000060,0.249284849633618
ACH-000067,0.12672962273603694
ACH-000070,0.31243714205759743
ACH-000075,-0.05322009916685458
ACH-000078,0.1603153205234274
ACH-000082,0.019240079211333368
ACH-000085,0.14431236466335653
ACH-000086,0.1677530297896171
ACH-000087,0.2830581687074291
ACH-000092,0.10879314877454016
ACH-000095,0.14446795283460134
ACH-000097,-0.017278433170850174
ACH-000098,0.24909772220734824
ACH-000099,0.023481115732670883
ACH-000108,0.1355721825226183
ACH-000113,0.10752313165326152
ACH-000116,0.0005981139588164553
ACH-000118,0.18443284586956374
ACH-000120,0.2543907787925719
ACH-000123,0.16220892972344267
ACH-000127,0.062338367476843425
ACH-000128,0.08659268156976745
ACH-000132,0.17215283207520454
ACH-000133,0.07779516066725385
ACH-000137,0.14134382724454686
ACH-000138,0.20754012204703892
ACH-000142,0.07226478206028969
ACH-000143,0.3290721356389366
ACH-000146,0.13075560964795901
ACH-000148,0.08923801091664725
ACH-000150,0.24298942189796
ACH-000152,0.1946185526711279
ACH-000153,0.3081391534163658
ACH-000159,0.10126006478815823
ACH-000160,0.15389688081411726
ACH-000163,0.11331891819828355
ACH-000167,0.11431380620899635
ACH-000168,0.2979147248982029
ACH-000169,0.08324143428637626
ACH-000178,0.10707528992764154
ACH-000183,0.18545046868481915
ACH-000188,0.19925741565689545
ACH-000189,0.1847740773394487
ACH-000190,0.08042936631301366
ACH-000198,0.07298031305641642
ACH-000203,-0.09641963407073613
ACH-000204,0.12627794946857415
ACH-000206,0.1371325207906462
ACH-000207,0.18733499340099305
ACH-000208,0.4222478750020501
ACH-000210,0.2851473620388185
ACH-000211,0.20198507901318805
ACH-000215,0.1760244753022805
ACH-000221,0.08460208362372043
ACH-000222,0.2348787181952296
ACH-000223,0.14413280324190286
ACH-000226,0.2864401300900757
ACH-000227,0.057797046158524386
ACH-000228,0.15793840723830735
ACH-000231,-0.02637828024849741
ACH-000232,0.08729506561546006
ACH-000233,0.24133569419197815
ACH-000234,0.014115657269684397
ACH-000235,0.14776550028480162
ACH-000237,0.15978947306369376
ACH-000238,0.23745969571118705
ACH-000242,0.15522516425655514
ACH-000243,0.004614246640814888
ACH-000244,-0.01279320269651477
ACH-000246,0.04580770367190868
ACH-000248,0.20553476554304395
ACH-000250,0.1313563840666623
ACH-000251,0.3198979029490531
ACH-000252,-0.08528689051805452
ACH-000253,0.17580366584887494
ACH-000255,-0.03732407853829702
ACH-000256,0.15635256129384487
ACH-000257,0.10211237413493304
ACH-000258,0.2247177678655896
ACH-000259,0.1638394695372614
ACH-000260,0.10357296027775773
ACH-000261,0.20237343999064572
ACH-000262,0.13464081805748448
ACH-000263,0.18230318572125653
ACH-000264,0.13018518475299268
ACH-000265,0.17538263830059025
ACH-000266,0.21339124484250765
ACH-000272,-0.06617777714475186
ACH-000274,-0.029235690141786543
ACH-000277,-0.10137552502184437
ACH-000278,0.28350281335585026
ACH-000279,0.26888143785229
ACH-000280,0.17700811014338086
ACH-000281,0.22382355118060024
ACH-000288,0.03699394691973824
ACH-000291,0.13338947670783666
ACH-000293,0.26515564045993084
ACH-000294,0.18131378471933976
ACH-000295,0.3947919187005111
ACH-000296,0.18449740719634086
ACH-000302,0.0162617234389554
ACH-000304,-0.11313730321466145
ACH-000307,0.24211501919752496
ACH-000308,0.2085835108413246
ACH-000310,0.10984248075868236
ACH-000311,0.11338910935636635
ACH-000312,0.11673705959151788
ACH-000315,0.3107262083926684
ACH-000316,0.13048200089046375
ACH-000317,0.003275106752262348
ACH-000318,0.11738391969888795
ACH-000319,0.3418327668822365
ACH-000320,0.1657375421105332
ACH-000322,0.223127881340594
ACH-000323,0.2337066252691505
ACH-000324,0.20222646331183414
ACH-000329,0.14585295644224489
ACH-000330,0.07179154279720336
ACH-000331,0.0013590040350046624
ACH-000332,0.16010623082668834
ACH-000334,0.35585901301490835
ACH-000335,0.18940540980550716
ACH-000336,-0.06591602437374239
ACH-000337,0.16020022585279234
ACH-000338,0.17114168764728951
ACH-000339,0.22390131336138025
ACH-000341,0.052661838428868006
ACH-000348,0.2061250785958138
ACH-000350,0.11831479017949252
ACH-000352,0.1005586093558444
ACH-000356,0.17052946031515648
ACH-000361,0.3690908076885897
ACH-000362,0.1760644703721204
ACH-000363,0.14181199517215035
ACH-000364,0.16728565600568732
ACH-000365,0.2423820507112209
ACH-000366,0.13708386007936518
ACH-000368,0.19138543815236908
ACH-000374,0.22266012627154505
ACH-000375,0.25194806072918696
ACH-000376,0.08190526614503622
ACH-000381,-0.21204771426477015
ACH-000383,0.27751419458691623
ACH-000387,0.3086006511003369
ACH-000389,-0.15689136805279905
ACH-000390,0.15628103069697527
ACH-000393,0.2227509584592732
ACH-000395,-0.019022362994146204
ACH-000396,0.08985453678536562
ACH-000397,0.20257281280733588
ACH-000401,0.07021046856365365
ACH-000402,0.06084775189322389
ACH-000403,0.013484124837935341
ACH-000404,-0.061278039026584685
ACH-000406,0.2209986219432839
ACH-000407,0.06596655765202213
ACH-000408,0.03682752515412088
ACH-000410,0.1072642386689366
ACH-000411,0.23937067937605025
ACH-000414,0.2363170005203684
ACH-000415,0.12537635193154115
ACH-000416,0.254058576214232
ACH-000420,0.11367933984387993
ACH-000421,0.11784621769864005
ACH-000424,-0.0529439812328034
ACH-000425,-0.15271061710954256
ACH-000426,0.033012185390202
ACH-000427,0.19646315869899872
ACH-000433,-0.0323233408326997
ACH-000435,0.22136611326597527
ACH-000436,0.033553504941458825
ACH-000444,0.13642969898966995
ACH-000445,0.08706728954178343
ACH-000448,0.19190592347142635
ACH-000450,-0.03459937826053144
ACH-000452,0.18812662697643173
ACH-000454,0.12683551790060618
ACH-000458,0.280961557286931
ACH-000459,0.02912419895359953
ACH-000460,0.22462034675781545
ACH-000461,0.21425169114112905
ACH-000463,0.3359356923444711
ACH-000464,0.0651553566597504
ACH-000466,0.0903717694930143
ACH-000467,0.08003942707165768
ACH-000468,0.2061983781169576
ACH-000469,0.13089708311126635
ACH-000470,0.2432839678408903
ACH-000471,0.20408810412917974
ACH-000472,0.2478151178446049
ACH-000473,0.3863674760534483
ACH-000475,0.1964794185726412
ACH-000476,0.18438767315927151
ACH-000477,0.21302789405168585
ACH-000479,0.18563372955287466
ACH-000480,0.28857363349273696
ACH-000481,0.1775303993352783
ACH-000483,0.2571186398094257
ACH-000484,0.05036758218112634
ACH-000485,0.2616839713416713
ACH-000486,0.05727779782297303
ACH-000487,0.17143767580705974
ACH-000488,0.14280259416333796
ACH-000490,0.07410714665984545
ACH-000491,0.1963202161190619
ACH-000495,0.22378878479732106
ACH-000496,0.11987999641297276
ACH-000499,0.04193022778368592
ACH-000500,0.4355911012568164
ACH-000502,0.20823352525692573
ACH-000503,0.1476791418513616
ACH-000505,0.18833091798719512
ACH-000507,0.1897591241547613
ACH-000510,0.11254887107926874
ACH-000511,0.2577357761593788
ACH-000512,-0.0969392599248242
ACH-000516,0.18215184786382374
ACH-000517,-0.02197179033008324
ACH-000518,0.11893152833308188
ACH-000520,0.079689608102802
ACH-000521,0.04611944640170513
ACH-000522,0.11946348026942168
ACH-000524,0.16418887361601667
ACH-000527,0.10815983947191013
ACH-000528,0.216635320284013
ACH-000537,-0.015181376070855512
ACH-000541,0.16549612124333393
ACH-000542,0.187380671596716
ACH-000544,0.11942957995994005
ACH-000545,0.10648816598002114
ACH-000547,0.10456412313281772
ACH-000548,0.2437456381664056
ACH-000549,0.039657167273677664
ACH-000550,0.0629393258962527
ACH-000552,0.11862592440128067
ACH-000556,0.07802838635010051
ACH-000557,0.0864727489070817
ACH-000569,0.126482830206851
ACH-000570,0.17987527697165032
ACH-000571,0.23933860614097924
ACH-000573,0.13379540410901525
ACH-000576,0.18832146131053606
ACH-000579,0.0645366065695581
ACH-000580,0.11211014057110807
ACH-000584,0.2337558954859021
ACH-000585,0.26239601533869816
ACH-000588,0.24232764198571696
ACH-000589,0.0672262730440372
ACH-000591,0.13353953663192933
ACH-000593,0.2896062443451309
ACH-000600,0.0666543102545479
ACH-000601,0.16468626025773078
ACH-000605,0.13234956767320846
ACH-000606,-0.03622580343183111
ACH-000608,0.12511956929696838
ACH-000614,-0.27941005308393296
ACH-000616,0.25738145602237644
ACH-000618,0.13819069224599168
ACH-000619,-0.0021484970801738867
ACH-000620,0.2403768165862848
ACH-000621,0.12803155773637853
ACH-000622,0.1321603009951649
ACH-000623,0.051948107720421084
ACH-000624,0.16067659076136753
ACH-000627,0.0658714701510399
ACH-000630,0.21069855192832115
ACH-000631,0.0030613757918875784
ACH-000632,0.1801833349515619
ACH-000633,0.14946838446639849
ACH-000637,0.2376298697750426
ACH-000638,0.1926077090764716
ACH-000646,0.09716294383368823
ACH-000647,0.21148115209142465
ACH-000648,-0.24528949825621205
ACH-000649,0.08337938707274463
ACH-000651,0.11352890033940975
ACH-000652,0.09258233054937803
ACH-000653,0.18159211547331156
ACH-000657,0.0713252909868121
ACH-000658,0.1865024903304765
ACH-000661,-0.430479139766862
ACH-000662,0.2158843729368788
ACH-000663,0.02786093375479258
ACH-000665,0.044672660820674184
ACH-000671,0.007997600031588326
ACH-000672,0.3172283977340765
ACH-000673,0.058809936758773114
ACH-000676,0.15619617197889554
ACH-000677,0.14399154958740734
ACH-000681,0.12034239817780075
ACH-000683,0.057687889510394115
ACH-000684,0.05309965143399616
ACH-000688,0.21781677996005785
ACH-000693,0.12301774192280734
ACH-000694,0.18004695736552384
ACH-000695,0.08579035024093627
ACH-000696,0.2052559861699545
ACH-000697,0.36140148453342413
ACH-000699,0.22819274192590064
ACH-000701,0.09704265598757474
ACH-000706,0.1755198820102525
ACH-000711,0.1299269184797578
ACH-000713,0.19059353018878253
ACH-000714,0.11690084654710507
ACH-000718,0.0006135821812044582
ACH-000720,0.13129658923353882
ACH-000721,-0.05552922387343278
ACH-000724,0.03991497291086344
ACH-000725,0.0466423769171412
ACH-000732,0.08233498965023138
ACH-000734,0.20685999018841125
ACH-000735,0.17196881254737273
ACH-000736,0.21469660461403106
ACH-000738,0.1973837009034813
ACH-000746,0.005749410642285697
ACH-000747,0.15397216612483433
ACH-000748,-0.07854615718709565
ACH-000753,0.30577679754839604
ACH-000756,0.2334478957763749
