,PPM1F (9647)
ACH-000004,-0.19683045518422268
ACH-000005,-0.11677530286030888
ACH-000007,0.16818831437086804
ACH-000009,0.2934336667805117
ACH-000011,0.3636679752946658
ACH-000012,-0.34260458720027404
ACH-000013,-0.09998197866798632
ACH-000014,0.0853075971992082
ACH-000015,0.04065487548698812
ACH-000017,-0.16585651862959613
ACH-000018,0.2862650948394607
ACH-000019,-0.0034240062222870233
ACH-000021,-0.045313831788856465
ACH-000022,0.07330626762823451
ACH-000025,0.2384658558328944
ACH-000028,0.08044124611053091
ACH-000030,-0.01373080402975376
ACH-000035,0.005214210942785503
ACH-000036,0.17711445217842095
ACH-000037,-0.028697738661059707
ACH-000039,-0.08051492700840224
ACH-000040,0.2880279006920695
ACH-000041,-0.032400747490176685
ACH-000042,0.050939692107279964
ACH-000045,-0.05242153110700328
ACH-000047,0.007508665960283599
ACH-000052,0.050580258822549067
ACH-000053,-0.052621169164791516
ACH-000054,0.11075262089220367
ACH-000055,0.16518861911780794
ACH-000060,0.27820208485023684
ACH-000067,0.117560346707976
ACH-000070,0.026347172585812283
ACH-000075,-0.10542565967254224
ACH-000078,-0.025325814224740572
ACH-000082,0.16520105657462586
ACH-000085,-0.20735840516379545
ACH-000086,0.09585567153097564
ACH-000087,-0.04962783683970668
ACH-000092,-0.10428776455183597
ACH-000095,0.07157078047913093
ACH-000097,0.020306147790727484
ACH-000098,-0.0966017452720044
ACH-000099,0.02013978521636709
ACH-000108,-0.0297001630607802
ACH-000113,-0.0026287066226533557
ACH-000116,0.09743688964707817
ACH-000118,-0.05618587433252456
ACH-000120,0.038129395679131935
ACH-000123,-0.02137210647835928
ACH-000127,0.10249308284372434
ACH-000128,-0.0051643407079214505
ACH-000132,0.3218372479431121
ACH-000133,-0.14525579627939242
ACH-000137,0.08879594796268217
ACH-000138,0.22141831499696787
ACH-000142,0.31598591434466017
ACH-000143,0.0796264200536058
ACH-000146,-0.018076317878422475
ACH-000148,0.25984380837892074
ACH-000150,-0.18637427484624694
ACH-000152,0.13327681346782705
ACH-000153,0.36740316535804096
ACH-000159,0.10684705445345252
ACH-000160,-0.1150138374249242
ACH-000163,0.05953353112379404
ACH-000167,0.2506813933542166
ACH-000168,0.2382950166761445
ACH-000169,0.0267014838028908
ACH-000178,0.2511427045959272
ACH-000183,-0.27305593231051745
ACH-000188,-0.09094646559601613
ACH-000189,0.3097168564114726
ACH-000190,-0.14594584327204205
ACH-000198,0.04161408521415017
ACH-000203,0.14114145687309118
ACH-000204,0.05429347705561914
ACH-000206,0.009791551468156969
ACH-000207,-0.111306280673024
ACH-000208,0.0867101651172174
ACH-000210,0.09027087020605297
ACH-000211,-0.00929643900943213
ACH-000215,0.11275318123516853
ACH-000221,-0.10027742053812606
ACH-000222,0.07958345666168183
ACH-000223,0.01037494781912928
ACH-000226,0.018501939448565936
ACH-000227,-0.001183741766986735
ACH-000228,0.2711697075747945
ACH-000231,-0.15405714886808766
ACH-000232,0.11359703902323688
ACH-000233,-0.0366125841202629
ACH-000234,0.3553845558578285
ACH-000235,0.18638543349788653
ACH-000237,0.10417466250081604
ACH-000238,-0.26499871072360703
ACH-000242,-0.0015405584916999258
ACH-000243,-0.1293671365998344
ACH-000244,0.4977558522199664
ACH-000246,0.13124119902083878
ACH-000248,0.20989168684788315
ACH-000250,0.08767262698039335
ACH-000251,0.2655830389209029
ACH-000252,0.1619096287354378
ACH-000253,0.1948934502307358
ACH-000255,0.0722730337213959
ACH-000256,-0.11837413068736492
ACH-000257,0.12361557945540375
ACH-000258,-0.18657514396225644
ACH-000259,0.06363940045173
ACH-000260,0.12493143524027026
ACH-000261,-0.03677945156581393
ACH-000262,0.23765391258175586
ACH-000263,0.019814982806047602
ACH-000264,0.0009846722050338944
ACH-000265,0.01398734879724529
ACH-000266,0.20260668409268376
ACH-000272,0.25643861052888023
ACH-000274,0.16318293080695506
ACH-000277,0.05919828433469952
ACH-000278,-0.10628128465646128
ACH-000279,0.0513908161696101
ACH-000280,0.05799373457884587
ACH-000281,0.15082831550122644
ACH-000288,0.1263454617145632
ACH-000291,-0.04292759949689162
ACH-000293,-0.06622181180820012
ACH-000294,0.2365133027274947
ACH-000295,0.11858012230764955
ACH-000296,0.18437802309701806
ACH-000302,0.0046251514125087035
ACH-000304,-0.02158284265983141
ACH-000307,0.09152243497831003
ACH-000308,0.07408019471775194
ACH-000310,0.030206644307036762
ACH-000311,0.055439690306163004
ACH-000312,0.04481024441341716
ACH-000315,-0.3918984187751318
ACH-000316,0.03244782974708388
ACH-000317,0.13302216252851884
ACH-000318,0.20294825886387155
ACH-000319,-0.04292407646045062
ACH-000320,-0.04887725253463957
ACH-000322,0.011378246228347776
ACH-000323,-0.0012338752008369865
ACH-000324,0.07663863781736863
ACH-000329,-0.0598737511310025
ACH-000330,-0.13414024227745652
ACH-000331,0.3590665089316912
ACH-000332,0.1520666278951817
ACH-000334,-0.0864430714055628
ACH-000335,0.02801637656083732
ACH-000336,0.011581930272340491
ACH-000337,0.09712606202210232
ACH-000338,0.5254913879897861
ACH-000339,0.15335230310763942
ACH-000341,-0.020314557532760083
ACH-000348,0.08224925799082014
ACH-000350,-0.04522812182927372
ACH-000352,0.07022033821748735
ACH-000356,-0.07491637109022957
ACH-000361,0.15318911527897533
ACH-000362,-0.052990950624180536
ACH-000363,-0.01899559587276874
ACH-000364,0.3611999292508477
ACH-000365,0.08797069277045644
ACH-000366,0.014186199150750688
ACH-000368,0.009310361357061996
ACH-000374,0.03425571613210455
ACH-000375,0.10344984665700893
ACH-000376,-0.018779058099858872
ACH-000381,0.3132056236775815
ACH-000383,-0.009243864300363705
ACH-000387,0.012812938752057391
ACH-000389,0.11851410495385332
ACH-000390,-0.11561642692071886
ACH-000393,-0.034710622168671094
ACH-000395,0.5549131487279418
ACH-000396,0.19658698364041344
ACH-000397,-0.18375040457243647
ACH-000401,-0.008216370276284133
ACH-000402,0.21885021392220952
ACH-000403,0.03254801893458259
ACH-000404,0.0519192209835814
ACH-000406,0.1194231962966361
ACH-000407,0.08609101665198894
ACH-000408,-0.09142775418774032
ACH-000410,0.09437933183251614
ACH-000411,0.2911693101824475
ACH-000414,-0.0217305745167255
ACH-000415,-0.0023743573068089577
ACH-000416,-0.054091179069648734
ACH-000420,0.24956523632969235
ACH-000421,-0.17991456569600925
ACH-000424,0.012903318788245943
ACH-000425,-0.059175100855152415
ACH-000426,0.2468602952691265
ACH-000427,0.019611702864192646
ACH-000433,-0.10004419098077212
ACH-000435,-0.22116825106621246
ACH-000436,0.08397187229497251
ACH-000444,0.10306223428014848
ACH-000445,0.2413588605853627
ACH-000448,0.08494650477765231
ACH-000450,-0.13043623388707198
ACH-000452,-0.1008420443457183
ACH-000454,0.007360039239076224
ACH-000458,0.199179614832112
ACH-000459,0.046452961854285685
ACH-000460,-0.41170175783541424
ACH-000461,-0.06537146880667769
ACH-000463,4.34868045868985e-05
ACH-000464,0.13574489376543492
ACH-000466,0.050076707849702015
ACH-000467,0.12180997729682855
ACH-000468,0.12529801236455695
ACH-000469,0.20565800261811576
ACH-000470,-0.15958799710936988
ACH-000471,0.1574695123924524
ACH-000472,0.016632528342133336
ACH-000473,0.03694448448211316
ACH-000475,0.09244099120772324
ACH-000476,0.10444405158473154
ACH-000477,0.04666468782751256
ACH-000479,-0.07082847133713514
ACH-000480,0.0242304728219572
ACH-000481,0.003402678376489108
ACH-000483,-0.2867415997695263
ACH-000484,-0.2393210365103603
ACH-000485,0.1251961444980639
ACH-000486,0.09399396802507842
ACH-000487,0.144790158819499
ACH-000488,-0.11634198008082475
ACH-000490,0.20585526375767896
ACH-000491,0.12163359445411825
ACH-000495,0.13263763605507606
ACH-000496,0.28334759669987114
