,FGD2 (221472)
ACH-000004,-0.03785572704315223
ACH-000005,-0.07516620006298445
ACH-000007,-0.2412365414138947
ACH-000009,-0.1012564096500864
ACH-000011,-0.022940098516090943
ACH-000012,-0.18772478898101488
ACH-000013,-0.20109578861305571
ACH-000014,-0.1394260756083586
ACH-000015,-0.09483525304300032
ACH-000017,-0.14262964731303188
ACH-000018,-0.18933466786382006
ACH-000019,0.09910168469121257
ACH-000021,-0.10064740365040342
ACH-000022,-0.012447621117158952
ACH-000025,-0.13299641584227614
ACH-000028,-0.03111400156110672
ACH-000030,-0.10410579361001827
ACH-000035,-0.042790743889404695
ACH-000036,-0.038243132316659004
ACH-000037,-0.06731742074920237
ACH-000039,-0.0716596662767506
ACH-000040,-0.0617638873680784
ACH-000041,-0.13337426617102535
ACH-000042,-0.0140688485599776
ACH-000045,-0.014291735813116725
ACH-000047,-0.11163080597226553
ACH-000052,-0.11434736799419885
ACH-000053,-0.06637427510553362
ACH-000054,-0.04390829227410069
ACH-000055,-0.039706954450818295
ACH-000060,-0.15006890191612385
ACH-000067,0.037844261935695435
ACH-000070,-0.07820780411141798
ACH-000075,0.0019417415645678292
ACH-000078,-0.010089660711945805
ACH-000082,-0.1038707750054259
ACH-000085,-0.2142072244272436
ACH-000086,-0.04422324958379143
ACH-000087,0.28453637570146145
ACH-000092,-0.11108384646928003
ACH-000095,-0.0508413043323108
ACH-000097,0.024339077075620216
ACH-000098,-0.10287973939284538
ACH-000099,-0.010729190266516954
ACH-000108,-0.04302726554288768
ACH-000113,-0.11014889767683277
ACH-000116,-0.11892301464649825
ACH-000118,-0.039798008285530095
ACH-000120,-0.014840914613880919
ACH-000123,-0.2427543728865943
ACH-000127,-0.13972923549794047
ACH-000128,-0.21222514829103453
ACH-000132,-0.0258689908616009
ACH-000133,-0.04913604332136078
ACH-000137,-0.03769003953653967
ACH-000138,-0.09181028369753627
ACH-000142,-0.2756940809278182
ACH-000143,-0.00748003420257902
ACH-000146,-0.08835102458186614
ACH-000148,-0.08907541168855176
ACH-000150,-0.20275847867973196
ACH-000152,-0.22416115134216624
