,QPCT (25797)
ACH-000198,-0.16321833336997854
ACH-000203,0.30036973774504505
ACH-000204,-0.09378653669859978
ACH-000206,-0.1496230680005304
ACH-000207,0.008183324163643377
ACH-000208,-0.09365342688447044
ACH-000210,0.052977563088467086
ACH-000211,0.027233705543259837
ACH-000215,-0.2753616520090533
ACH-000221,-0.016574433561032848
ACH-000222,0.04384176499770362
ACH-000223,-0.1859037074481321
ACH-000226,-0.10983722656467504
ACH-000227,-0.2060091173919004
ACH-000228,-0.0684777760803501
ACH-000231,-0.15384517692952482
ACH-000232,-0.17474972766017985
ACH-000233,-0.1442264658092737
ACH-000234,0.008012002277862617
ACH-000235,-0.03382406245582085
ACH-000237,-0.0310787609671367
ACH-000238,-0.005131035488425549
ACH-000242,0.06094183836497579
ACH-000243,-0.08634351695694605
ACH-000244,-0.2047659229609347
ACH-000246,-0.052483540291296434
ACH-000248,-0.08800389334427731
ACH-000250,-0.134290121833109
ACH-000251,0.0602571449615095
ACH-000252,-0.03513100891072273
ACH-000253,-0.05197487081363995
ACH-000255,-0.11158616210002707
ACH-000256,-0.1359081630842086
ACH-000257,-0.1784717300961634
ACH-000258,-0.3147057708883457
ACH-000259,-0.1758113359592244
ACH-000260,-0.1174951015040843
ACH-000261,-0.13116739125459825
ACH-000262,0.1458174757788579
ACH-000263,-0.16845951287611058
ACH-000264,-0.15149890209606814
ACH-000265,-0.032041571827061216
ACH-000266,-0.09015881609463336
ACH-000272,-0.0978408521579962
ACH-000274,-0.2540284085140455
ACH-000277,-0.18883797982894585
ACH-000278,-0.14259766590838854
ACH-000279,-0.07294725115465987
ACH-000280,0.052904137257560255
ACH-000281,-0.03197259399473321
ACH-000288,-0.1702265823617029
ACH-000291,-0.05079706191951672
ACH-000293,0.010078017249325876
ACH-000294,-0.21419252327740965
ACH-000295,-0.06038145213240085
ACH-000296,-0.2689258803472107
ACH-000302,-0.021867800174677397
ACH-000304,0.012859755331905256
ACH-000307,-0.07530991443379835
ACH-000308,-0.07187771296579999
ACH-000310,-0.2340603965059802
ACH-000311,-0.04255230520069445
ACH-000312,-0.19683080799553976
ACH-000315,-0.01572874193168476
ACH-000316,0.005466278263159462
ACH-000317,-0.09559797962511596
ACH-000318,-0.1734441163855947
ACH-000319,-0.05993631336748863
ACH-000320,-0.16824393690780556
ACH-000322,0.04620721013178857
ACH-000323,-0.2073283192221788
ACH-000324,-0.06859641016129032
ACH-000329,-0.11589321081319827
ACH-000330,-0.1089202638505422
ACH-000331,-0.11329683943000708
ACH-000332,-0.07032555025286549
ACH-000334,-0.12301105899987702
ACH-000335,0.0023203957491562226
ACH-000336,-0.2645924031210569
ACH-000337,-0.12900670331275552
ACH-000338,-0.1866628175479969
ACH-000339,-0.036481638009402066
ACH-000341,-0.19664878111361625
ACH-000348,-0.06901162152140257
ACH-000350,-0.05772797205121009
ACH-000352,-0.13679808064647336
ACH-000356,-0.12856261164128666
ACH-000361,-0.1804033718927036
ACH-000362,-0.2300653111153525
ACH-000363,-0.0978911759951354
ACH-000364,-0.16348219793960309
ACH-000365,-0.09158837403756936
ACH-000366,-0.10716101246794216
ACH-000368,-0.2923625422649326
ACH-000374,0.02699251416208967
ACH-000375,-0.01220799993059481
ACH-000376,-0.1980245274365049
ACH-000381,-0.0464189146232513
ACH-000383,-0.057988593936209976
ACH-000387,-0.1935346557408354
ACH-000389,0.010972940760002
ACH-000390,-0.10089363485770272
ACH-000393,-0.09142767792131293
ACH-000395,-0.12276004338053713
ACH-000396,-0.34395470308236875
ACH-000397,-0.1255333974046712
ACH-000401,0.23889625873102455
ACH-000402,-0.06639980855783767
ACH-000403,-0.2210060605030445
ACH-000404,-0.19578977897916
ACH-000406,-0.1203845545643882
ACH-000407,-0.15488104018560162
ACH-000408,-0.06529891025727416
ACH-000410,-0.1482007481930041
ACH-000411,-0.06963135058022091
ACH-000414,-0.137077371332721
ACH-000415,-0.0131310006622755
ACH-000416,-0.03615475572841969
ACH-000420,-0.12276826461424688
ACH-000421,-0.05265582951022898
ACH-000424,-0.16456832284600598
ACH-000425,-0.007236394214512512
ACH-000426,-0.1191707840351765
ACH-000427,-0.1282930072456363
ACH-000433,-0.2063287602558957
ACH-000435,0.022592958939564804
ACH-000436,-0.10302735893855614
ACH-000444,-0.012244635960458494
ACH-000445,-0.03587571235906207
ACH-000448,-0.1681804479602136
ACH-000450,-0.19681743626724388
ACH-000452,-0.008810911467045117
ACH-000454,-0.1866716625089128
ACH-000458,-0.1311709037791244
ACH-000459,-0.1554958867286774
ACH-000460,0.04028911750836256
ACH-000461,0.022448296632372317
ACH-000463,-0.023846155967168492
ACH-000464,-0.16350314554567488
ACH-000466,-0.06555849212625782
ACH-000467,-0.02719616222709801
ACH-000468,-0.08206038483328025
ACH-000469,-0.1503930576138043
ACH-000470,-0.04609026694833709
ACH-000471,-0.2683301912939455
ACH-000472,-0.14021397668290794
ACH-000473,0.01363344496971303
ACH-000475,-0.03846214108543609
ACH-000476,-0.22226899059932834
ACH-000477,-0.13133978458370016
ACH-000479,-0.22891756267896016
ACH-000480,0.14805094269178914
ACH-000481,-0.05206330329686667
ACH-000483,-0.07718609433917448
ACH-000484,-0.1823094318104098
ACH-000485,-0.03280098529124605
ACH-000486,-0.02471608370634031
ACH-000487,-0.0910014108352175
ACH-000488,-0.17036721587016496
ACH-000490,-0.12609184578008134
ACH-000491,-0.3154075106455491
ACH-000495,-0.2699667114392637
ACH-000496,-0.03745814968297741
ACH-000499,-0.212529092053064
ACH-000500,-0.2777978581930665
ACH-000502,-0.1784124326005249
ACH-000503,-0.22351136818412967
ACH-000505,-0.06015489579521083
ACH-000507,-0.2091716001252537
ACH-000510,-0.0533811630276028
ACH-000511,-0.18311571280997804
ACH-000512,-0.14853944752484027
ACH-000516,-0.08803694618657283
ACH-000517,-0.0841303463326151
ACH-000518,-0.03888322888597077
ACH-000520,-0.04549129498933023
ACH-000521,-0.06633609890784807
ACH-000522,-0.06252685296289151
ACH-000524,-0.13031078474412086
ACH-000527,-0.09263220220647364
ACH-000528,-0.1531765424766751
ACH-000537,-0.09596523419323508
ACH-000541,-0.1512401228233522
ACH-000542,-0.08348254296525777
ACH-000544,-0.08463878553557598
ACH-000545,-0.20527277332963395
ACH-000547,-0.06447815160598419
ACH-000548,-0.06193214747407371
ACH-000549,-0.1550057094675006
ACH-000550,-0.1204620132183975
ACH-000552,-0.1420764679060821
ACH-000556,-0.05685013073209867
ACH-000557,-0.061828242795031976
ACH-000569,-0.05060880253020551
ACH-000570,-0.047637539689048505
ACH-000571,-0.051175682764898235
ACH-000573,-0.06892905397527994
ACH-000576,-0.0045311496786707185
ACH-000579,-0.17479711252521746
ACH-000580,0.13444944212114487
ACH-000584,0.01571275402837902
ACH-000585,-0.1707047933526448
ACH-000588,-0.1264159590333559
ACH-000589,-0.12222324223849287
ACH-000591,-0.21796936914297285
ACH-000593,-0.2536301486260895
ACH-000600,-0.09623785165886027
ACH-000601,-0.08690795369496368
ACH-000605,0.07047897195487636
ACH-000606,-0.1025061046124249
ACH-000608,-0.060523857277272185
ACH-000614,-0.1030991218243258
ACH-000616,-0.11859832215034255
ACH-000618,-0.08905888382972144
ACH-000619,-0.20085999161435494
ACH-000620,-0.051971672690743535
ACH-000621,-0.16296188754495147
ACH-000622,-0.15636486148152492
ACH-000623,-0.03116973850539658
ACH-000624,-0.1497076604830577
ACH-000627,-0.2006710286347138
ACH-000630,-0.1341679758909552
ACH-000631,-0.019972063649946883
ACH-000632,-0.04603216887016154
ACH-000633,-0.1115784529301973
ACH-000637,-0.20739170180113786
ACH-000638,-0.048717703696047006
ACH-000646,-0.017433735614229378
ACH-000647,-0.09554467992766613
ACH-000648,-0.06121131006202099
ACH-000649,-0.12473443869788135
ACH-000651,-0.15028741819284244
ACH-000652,-0.03216079245555312
ACH-000653,-0.0852066358410044
ACH-000657,-0.08802427691826907
ACH-000658,-0.1447215140016091
ACH-000661,0.12993888285398614
ACH-000662,-0.359387289266676
ACH-000663,-0.12793594563831914
ACH-000665,-0.14645863575849494
ACH-000671,-0.0050133860089966575
ACH-000672,-0.1492830824147913
ACH-000673,-0.12721707723794407
ACH-000676,0.0034685439793245942
ACH-000677,0.032101060140711395
ACH-000681,-0.15980826852147748
ACH-000683,-0.1567778066621769
ACH-000684,-0.008877893940044209
ACH-000688,0.009284826539346236
ACH-000693,-0.1014502567741998
ACH-000694,0.005037450018661455
ACH-000695,-0.13832282915300506
ACH-000696,-0.17893750247537346
ACH-000697,-0.21234738320997373
ACH-000699,-0.07054044788216511
ACH-000701,-0.0959985362451967
ACH-000706,-0.05325884070067372
ACH-000711,-0.1270253589866455
ACH-000713,0.014280786430618109
ACH-000714,-0.2313539315805427
ACH-000718,-0.1052987399263848
ACH-000720,-0.24570570107533615
ACH-000721,-0.10830690189306763
ACH-000724,-0.002046414716075797
ACH-000725,-0.2388303200621466
ACH-000732,-0.2184514585826891
ACH-000734,-0.0820754680388695
ACH-000735,-0.098356316013501
ACH-000736,-0.05875996346479515
ACH-000738,-0.08596224767761455
ACH-000746,-0.2144063529892062
ACH-000747,-0.07357241735852726
ACH-000748,-0.06823993602206882
ACH-000753,-0.16096325237887354
ACH-000756,-0.04106221609516264
ACH-000757,-0.08733653459038429
ACH-000758,-0.10581460229843913
ACH-000760,-0.06814328877380196
ACH-000762,0.13319626348997254
ACH-000763,-0.252284579048351
ACH-000764,0.014348903460199269
ACH-000765,0.03205677907891455
ACH-000766,-0.14756536259751246
ACH-000767,-0.1407733876463309
ACH-000768,-0.1102236756845838
ACH-000769,-0.08364386947693206
ACH-000770,-0.13143169191848522
ACH-000771,-0.09291093682378684
ACH-000773,-0.1792765644896859
ACH-000776,0.05137768652700417
ACH-000777,-0.14591874048046005
ACH-000778,-0.13896654645468126
ACH-000781,-0.12120285742025005
ACH-000782,0.01595760240399088
ACH-000783,0.022159742933234545
ACH-000784,-0.10800718383449733
ACH-000785,-0.01414190516884874
ACH-000787,-0.11668968115464742
ACH-000788,-0.035262358555407165
ACH-000791,-0.14623743855297522
ACH-000792,-0.2177909170672807
ACH-000794,-0.14723936104413626
ACH-000796,-0.21450108590541106
ACH-000798,-0.08821598952200713
ACH-000799,-0.1747075013167755
ACH-000800,-0.17744874943635572
ACH-000802,-0.12602513426320922
ACH-000804,-0.03813300067906887
ACH-000805,-0.08445874419931669
ACH-000809,-0.0590437149548821
ACH-000810,0.03758644560426
ACH-000811,-0.18103591572200967
ACH-000817,-0.2916850974494745
ACH-000819,-0.08949257802340227
ACH-000820,-0.011677197491191666
ACH-000821,-0.0726145512986917
ACH-000822,-0.1243811553913078
ACH-000823,-0.0690938958392228
ACH-000824,-0.10213062124267903
ACH-000827,-0.10379343435052624
ACH-000829,-0.22498649959329048
ACH-000831,-0.16644626941446494
ACH-000832,-0.012112604561751129
ACH-000833,0.05043625994838949
ACH-000834,0.003757317612859293
ACH-000835,-0.2543118975676781
ACH-000836,-0.13320887353374128
ACH-000837,-0.05144477543063445
ACH-000838,0.03938465998316176
ACH-000839,-0.1077027101003017
ACH-000840,-0.17674024926862353
ACH-000841,-0.06917046112319516
ACH-000843,-0.10549949464370603
ACH-000846,-0.06551567427397735
ACH-000847,-0.13532768256837546
ACH-000848,0.02394116034215651
ACH-000849,-0.1798895407953335
ACH-000851,-0.01850087615024352
ACH-000855,-0.2719630635108795
ACH-000856,-0.12123973947011105
ACH-000858,-0.13184693819854545
ACH-000859,-0.07320237111237797
ACH-000861,-0.03119906920010012
ACH-000862,-0.20363911888136085
ACH-000865,-0.1147097539422788
ACH-000866,-0.11121113391282424
ACH-000867,-0.1160520230685557
ACH-000869,-0.1622412024420378
ACH-000872,-0.08474728264116853
ACH-000873,0.19492619520868232
ACH-000876,-0.13496590360634694
ACH-000878,-0.09371850612959916
ACH-000880,-0.06531298726720687
ACH-000881,-0.09885979057502116
ACH-000882,-0.09335682494931842
ACH-000884,0.05061221075720557
ACH-000885,-0.1826394130776258
ACH-000887,-0.11320454400554153
ACH-000889,-0.004554666920657693
ACH-000896,-0.1246600057387627
ACH-000898,-0.07403602538622081
ACH-000900,-0.00718471055856815
ACH-000901,-0.1395094681612165
ACH-000905,-0.1591921193851142
ACH-000906,-0.13273523863807046
ACH-000907,-0.2759992253249856
ACH-000910,-0.06886285798118266
ACH-000911,-0.17780748960913534
ACH-000912,0.05309261052866754
ACH-000913,-0.007182561118333737
ACH-000915,0.04058433985638453
ACH-000916,-0.08947728352517084
ACH-000917,0.06094262047579827
ACH-000920,0.01850142015615868
ACH-000921,-0.1590064916320967
ACH-000924,-0.09655795314499906
ACH-000926,-0.04026134624234731
ACH-000928,0.01276267673207558
ACH-000929,-0.007032335543112562
ACH-000932,-0.05753108900432425
ACH-000935,-0.058821845933273824
ACH-000936,0.006766470248139746
ACH-000937,-0.07985589917960273
ACH-000938,-0.04668893877833695
ACH-000939,-0.14141023699139674
ACH-000941,-0.022081903750063303
ACH-000943,-0.1650588278247433
ACH-000946,-0.08992191685036838
ACH-000947,-0.015396298387817909
ACH-000948,-0.06684200450148088
ACH-000950,-0.13190737222153456
ACH-000953,0.004064493449389221
ACH-000954,0.18216262572486416
ACH-000957,-0.2010830592491303
ACH-000958,-0.00459286415161364
ACH-000960,-0.1388845294688414
ACH-000963,-0.25297372008423835
ACH-000968,-0.1734842601956828
ACH-000969,-0.1900074397791605
ACH-000972,0.19391141682002733
ACH-000973,-0.15362179674608678
ACH-000974,-0.184594126480969
ACH-000978,-0.13784645049305475
ACH-000984,-0.016881042439629648
ACH-000986,-0.15602097811912605
ACH-000988,0.011546300153364613
ACH-000993,-0.20644360236219567
ACH-000994,0.05230918436293199
ACH-000996,-0.2322168376415901
ACH-001001,-0.10257836351509923
ACH-001020,-0.07603424473991642
ACH-001028,-0.05071218328738384
ACH-001031,-0.1588593603502298
ACH-001038,-0.114386627492435
ACH-001048,-0.11036775797024824
ACH-001050,-0.019281452353543636
ACH-001053,-0.13860826394440653
ACH-001054,-0.060126022288005634
ACH-001061,-0.17921161998381782
ACH-001067,-0.0767231849851418
ACH-001075,-0.17955567428559327
ACH-001096,-0.034376838876448296
ACH-001111,0.02971584167953987
ACH-001119,-0.16126361276131915
ACH-001128,-0.0977636308978951
ACH-001134,-0.1886295840672586
ACH-001151,-0.1008197676152678
ACH-001163,-0.10778957787855577
ACH-001164,-0.09348444147238
ACH-001183,-0.04584653942609603
ACH-001192,-0.10928268809070478
ACH-001193,-0.09744675593642173
ACH-001196,0.07528649924960454
ACH-001197,-0.04204742706493708
ACH-001205,-0.11039642174383854
ACH-001211,0.06961456347738182
ACH-001212,-0.5247553079979311
ACH-001228,-0.11492610570710775
ACH-001232,-0.21152501870341925
ACH-001239,-0.04455933549225903
ACH-001270,-0.011445552938779573
ACH-001274,-0.13311330491782758
ACH-001275,-0.05939246218266546
ACH-001277,-0.17686785573639954
ACH-001278,-0.015856024402470064
ACH-001280,-0.2423324293980274
ACH-001283,0.08972227111194983
ACH-001289,-0.17141056324475634
ACH-001300,-0.2964694168094669
ACH-001301,-0.07866152581236745
ACH-001302,-0.07339035434005813
ACH-001306,-0.12834200555306738
ACH-001318,0.049726339527383
ACH-001322,0.04911502554101392
ACH-001328,-0.12576698134387518
ACH-001332,-0.15198011600795786
ACH-001336,-0.13216218799186488
ACH-001346,0.023999435945598592
ACH-001353,-0.062417946241774463
ACH-001354,-0.26884852919934205
ACH-001367,0.01867093590469033
ACH-001368,-0.10540501808955896
ACH-001374,-0.14476957927079684
ACH-001377,-0.10903468730027346
ACH-001380,-0.07396096472607523
ACH-001391,-0.06292824727048
ACH-001408,-0.18689332106689024
ACH-001430,-0.03290602022063094
ACH-001431,-0.09077381675247903
ACH-001450,-0.13085203858013242
ACH-001496,-0.08584119013894591
ACH-001500,-0.0018898710702841214
ACH-001523,-0.2216570902859913
ACH-001532,-0.027802423816917287
ACH-001550,0.006750540021029701
ACH-001552,-0.04184987725994237
ACH-001554,-0.13994717387484185
ACH-001654,-0.1070135044941417
ACH-001735,-0.10910591777944667
ACH-001736,-0.03013128030333472
ACH-001737,-0.36159354059769705
ACH-001740,-0.4139394893474347
ACH-001745,-0.14138525940885366
ACH-001765,-0.09590485201851158
