,LAMTOR1 (55004)
ACH-000004,-0.23958703346812935
ACH-000005,-0.3894726059314243
ACH-000007,-0.2390813997769366
ACH-000009,-0.22868023297222154
ACH-000011,-0.4350451193204744
ACH-000012,-0.3002355418738352
ACH-000013,-0.3422029505030473
ACH-000014,-0.03842085669664763
ACH-000015,-0.2517227346775428
ACH-000017,-0.5951234781210945
ACH-000018,-0.4823629422424751
ACH-000019,-0.21189644776968045
ACH-000021,-0.3889978794323763
ACH-000022,-0.06273755975601447
ACH-000025,-0.2467127179588527
ACH-000028,-0.1513326406734428
ACH-000030,-0.4773453307059927
ACH-000035,-0.3086241849522381
ACH-000036,-0.5059372255394236
ACH-000037,-0.5513474916372988
ACH-000039,-0.4231746204976613
ACH-000040,0.10390627642968298
ACH-000041,-0.35272666975915506
ACH-000042,-0.2303783546603057
ACH-000045,-0.2253320321964456
ACH-000047,-0.3833162807278816
ACH-000052,-0.3993037799041643
ACH-000053,-0.5807231142017553
ACH-000054,-0.2308474573413441
ACH-000055,-0.30028772360847666
ACH-000060,-0.3046414689488351
ACH-000067,0.030433445954221837
ACH-000070,-0.5955677521774847
ACH-000075,-0.6258526990901819
ACH-000078,-0.11507719154191885
ACH-000082,-0.3416759625811929
ACH-000085,-0.4934131928127182
ACH-000086,-0.2795682558503816
ACH-000087,-0.2520958240996647
ACH-000092,-0.42809105359908106
ACH-000095,-0.5427889445958348
ACH-000097,-0.2296572853581487
ACH-000098,0.3447801570180588
ACH-000099,-0.5137515646938154
ACH-000108,-0.39621328478508144
ACH-000113,-0.4036769592050232
ACH-000116,-0.4856853985263878
ACH-000118,-0.18490208341587624
ACH-000120,-0.4194555317211756
ACH-000123,-0.3870222562989148
ACH-000127,-0.33273406770453995
ACH-000128,-0.10243083511666452
ACH-000132,-0.5001555105636392
ACH-000133,-0.22427305407745626
ACH-000137,-0.3995535542156604
ACH-000138,-0.3629769188036857
ACH-000142,-0.4556250799744533
ACH-000143,-0.3160453680086284
ACH-000146,-0.09149667156105976
ACH-000148,-0.2582864331039809
ACH-000150,-0.5476933416585915
ACH-000152,-0.2154657030476475
ACH-000153,-0.2817986268683609
ACH-000159,-0.4835962427365863
ACH-000160,-0.366639601727447
ACH-000163,-0.13182852143080925
ACH-000167,-0.2688812230493672
ACH-000168,-0.3545147775720082
ACH-000169,-0.6150134792611426
ACH-000178,-0.4053639871068092
ACH-000183,-0.3819346775893368
ACH-000188,-0.2963167596323735
ACH-000189,-0.4054519120662581
ACH-000190,-0.3194639117970937
ACH-000198,-0.4353979779109092
ACH-000203,-0.5044291081808242
ACH-000204,-0.3701619824727711
ACH-000206,-0.4006205713350966
ACH-000207,-0.3555245203203553
ACH-000208,-0.3838606391325791
ACH-000210,-0.21192762143151567
ACH-000211,-0.25530661113348124
ACH-000215,0.013272577984082313
ACH-000221,-0.09743079232837598
ACH-000222,-0.2481261627615201
ACH-000223,-0.27381712846464706
ACH-000226,-0.5436298167022112
ACH-000227,-0.12107465934025298
ACH-000228,-0.4427374590580084
ACH-000231,-0.5998968200334571
ACH-000232,-0.3962076325229083
ACH-000233,-0.5683175555419336
ACH-000234,-0.3875148376958959
ACH-000235,-0.287731615850557
ACH-000237,-0.3313532395332045
ACH-000238,-0.20788538523864444
ACH-000242,-0.22679861020109585
ACH-000243,-0.505472507378029
ACH-000244,-0.14886671974498658
ACH-000246,-0.43899142169129457
ACH-000248,-0.31838763457430397
ACH-000250,-0.08773100809515676
ACH-000251,-0.3809701403436567
ACH-000252,-0.24155946488212665
ACH-000253,-0.306044486605352
ACH-000255,-0.5867960634248648
ACH-000256,-0.3713575923121479
ACH-000257,-0.43276613031587546
ACH-000258,-0.16176318743962825
ACH-000259,-0.6159040317512552
ACH-000260,-0.5522736549673738
ACH-000261,-0.3804020058591787
ACH-000262,0.020273444664790013
ACH-000263,-0.17137760089533582
ACH-000264,-0.42276261119228653
ACH-000265,-0.18021365805078005
ACH-000266,-0.39630562263549374
ACH-000272,-0.6290166068116476
ACH-000274,0.02962956827059262
ACH-000277,-0.39590759185936464
ACH-000278,-0.21960927539179428
ACH-000279,-0.4148470191165128
ACH-000280,-0.4044893103880646
ACH-000281,-0.4193428606456572
ACH-000288,-0.1812076000904436
ACH-000291,-0.3022358104226795
ACH-000293,-0.14573797643742278
ACH-000294,0.11263703964069036
ACH-000295,-0.10883327197871667
ACH-000296,-0.09639252375666492
ACH-000302,-0.4688450458778473
ACH-000304,-0.27408215886230664
ACH-000307,-0.5104193326451333
ACH-000308,-0.25383125453775635
ACH-000310,-0.2799938993561448
ACH-000311,-0.28073729188969465
ACH-000312,-0.6679832329963564
ACH-000315,-0.9033445488168388
ACH-000316,-0.3540942963959305
ACH-000317,-0.5097768023795152
ACH-000318,-0.30256807356611903
ACH-000319,-0.4426603744800809
ACH-000320,-0.5230451133654355
ACH-000322,-0.2889702110146128
ACH-000323,-0.14042646286151253
ACH-000324,-0.20147410394923
ACH-000329,-0.16805912234677586
ACH-000330,-0.9823967138210123
ACH-000331,-0.6260055823571129
ACH-000332,-0.052141379663022576
ACH-000334,-0.5281277420888894
ACH-000335,-0.4409925309560127
ACH-000336,-0.31464805260603856
ACH-000337,-0.5004630738520379
ACH-000338,-0.29555457554021314
ACH-000339,-0.3795925585337139
ACH-000341,-0.08521603558609576
ACH-000348,-0.3949981826151379
ACH-000350,-0.04345214961882239
ACH-000352,-0.3914324120896115
ACH-000356,-0.18456044398848825
ACH-000361,-0.4106207781393028
ACH-000362,-0.32400866187095445
ACH-000363,-0.32391369713305684
ACH-000364,-0.3509053594786552
ACH-000365,-0.7383569985717112
ACH-000366,-0.15635157728720755
ACH-000368,-0.2230164475039094
ACH-000374,-0.22814193971707145
ACH-000375,-0.6586910567144486
ACH-000376,-0.2449660824186469
ACH-000381,-0.31817791503827064
ACH-000383,-0.24941365550834646
ACH-000387,-0.4456164510124273
ACH-000389,-0.15664498151641312
ACH-000390,-0.19803218354704305
ACH-000393,-0.4370467454127073
ACH-000395,-0.465924455629506
ACH-000396,-0.5803084694880796
ACH-000397,-0.4983976811993903
ACH-000401,-0.2961058726095161
ACH-000402,-0.4946176708595788
ACH-000403,-0.26323663908204514
ACH-000404,-0.05592811191702104
ACH-000406,-0.3307346178237268
ACH-000407,-0.44394396366119615
ACH-000408,-0.3927867160021321
ACH-000410,-0.5238475437543497
ACH-000411,-0.3993331028611513
ACH-000414,-0.15878787837911548
ACH-000415,-0.5189296452107675
ACH-000416,-0.2297929843595884
ACH-000420,-0.4825846500044029
ACH-000421,-0.15041266101744974
ACH-000424,-0.42522715759397095
ACH-000425,-0.3873455485624603
ACH-000426,-0.5225495727937589
ACH-000427,-0.4164025752729516
ACH-000433,-0.5563563477632988
ACH-000435,-0.7776354494378108
ACH-000436,0.19281649306010165
ACH-000444,-0.5851506037401933
ACH-000445,-0.32177212330829946
ACH-000448,-0.447914976678856
ACH-000450,-0.5041686112262815
ACH-000452,-0.15091257607759825
ACH-000454,-0.3674651945592218
ACH-000458,-0.4565400116153453
ACH-000459,-0.1632276630252933
ACH-000460,-0.5449055941750148
ACH-000461,-0.5805404350108005
ACH-000463,-0.7271791253528913
ACH-000464,-0.4667841454264533
ACH-000466,-0.3641255406789933
ACH-000467,-0.2384000971600133
ACH-000468,-0.2508260132325386
ACH-000469,-0.19819020756340552
ACH-000470,-0.34734416689411324
ACH-000471,-0.5419394644138801
ACH-000472,-0.2610143414943113
ACH-000473,-0.4831380208664782
ACH-000475,-0.4737991022143381
ACH-000476,-0.4919876935096023
ACH-000477,-0.2622838314826763
ACH-000479,-0.015882955236621383
ACH-000480,-0.3745710407359488
ACH-000481,-0.39456413433276294
ACH-000483,-0.7299350843992171
ACH-000484,-0.5030755038560107
ACH-000485,-0.2518672249647888
ACH-000486,-0.4501011469148327
ACH-000487,-0.4325480103353
ACH-000488,-0.5659448373494684
ACH-000490,-0.5662440337851418
ACH-000491,-0.495439269974524
ACH-000495,-0.28028528643644024
ACH-000496,-0.7119926260580168
ACH-000499,-0.09854709111582807
ACH-000500,0.07811984343292447
ACH-000502,-0.4249880867204501
ACH-000503,-0.21717107750967488
ACH-000505,-0.6214638041666186
ACH-000507,-0.15642892733462202
ACH-000510,-0.23747621659368545
ACH-000511,-0.5450220339034564
ACH-000512,-0.7577021383344409
ACH-000516,-0.5518334305227652
ACH-000517,-0.4866506974579706
ACH-000518,-0.3440244233969543
ACH-000520,-0.1431657595409505
ACH-000521,-0.4454498456833769
ACH-000522,-0.4905944391016936
ACH-000524,-0.2093115223286686
ACH-000527,-0.5058146678521902
ACH-000528,-0.3718474981391776
ACH-000537,-0.6640735088557822
ACH-000541,-0.3838220080190594
ACH-000542,-0.6089159186338774
ACH-000544,-0.52037922045886
ACH-000545,-0.5822239686252915
ACH-000547,-0.25398527386162084
ACH-000548,-0.3626930214228948
ACH-000549,-0.2772910226783471
ACH-000550,-0.3012567714828321
ACH-000552,-0.2215737239825284
ACH-000556,-0.4954034033810015
ACH-000557,0.004884635476402246
