,MTRNR2L1 (100462977)
ACH-000004,-0.4638076110093222
ACH-000005,-0.5733523147707117
ACH-000007,-0.3832939955448783
ACH-000009,-0.5481631213276914
ACH-000011,-0.6516320195112846
ACH-000012,-0.22420263812912986
ACH-000013,-0.4570326819821992
ACH-000014,-0.3480596230024072
ACH-000015,-0.4751007955557437
ACH-000017,-0.2843914446288715
ACH-000018,-0.26648774142531423
ACH-000019,-0.4387318718185664
ACH-000021,-0.3119513403110518
ACH-000022,-0.5381917319353892
ACH-000025,-0.3335026777310562
ACH-000028,-0.3387618571176681
ACH-000030,-0.3757095507611893
ACH-000035,-0.36470809322300624
ACH-000036,-0.31598090443951105
ACH-000037,-0.2969670330648073
ACH-000039,-0.3740353143512296
ACH-000040,-0.3676848671043855
ACH-000041,-0.4603307129734022
ACH-000042,-0.5636811484508835
ACH-000045,-0.3228542182269854
ACH-000047,-0.4390784544517629
ACH-000052,-0.3495835692991333
ACH-000053,-0.33371290418595484
ACH-000054,-0.4130755527930237
ACH-000055,-0.26815126746775164
ACH-000060,-0.590101269618036
ACH-000067,-0.5232801812148532
ACH-000070,-0.2653112808857077
ACH-000075,-0.3321967374824851
ACH-000078,-0.4392099197390851
ACH-000082,-0.3557617157683689
ACH-000085,-0.3916606366474199
ACH-000086,-0.2819694534114553
ACH-000087,-0.3155373946419979
ACH-000092,-0.3883846879554556
ACH-000095,-0.4898929315356941
ACH-000097,-0.4062927045174399
ACH-000098,-0.2536130260937651
ACH-000099,-0.3626801801117473
ACH-000108,-0.3801394772808003
ACH-000113,-0.3371920380433903
ACH-000116,-0.17977977250578586
ACH-000118,-0.2939113370319275
ACH-000120,-0.22893638474662026
ACH-000123,-0.4459495553322368
ACH-000127,-0.4053783480474727
ACH-000128,-0.2727384778204464
ACH-000132,-0.4305122656579498
ACH-000133,-0.3188434426198827
ACH-000137,-0.4848692619777972
ACH-000138,-0.3322068030441661
ACH-000142,-0.4223713640501237
ACH-000143,-0.31181578901558177
ACH-000146,-0.35449532209561674
ACH-000148,-0.3101014228003061
ACH-000150,-0.839126613953605
ACH-000152,-0.4430150136813039
ACH-000153,-0.5889336753496732
ACH-000159,-0.3591276210764292
ACH-000160,-0.28796252455816473
ACH-000163,-0.5064558589182155
ACH-000167,-0.1547962304967503
ACH-000168,-0.3271577384602291
ACH-000169,-0.33865237625439754
ACH-000178,-0.4440326729512808
ACH-000183,-0.3704568941044219
ACH-000188,-0.4023470478900444
ACH-000189,-0.5242652658125093
ACH-000190,-0.36136018420815663
ACH-000198,-0.3907155296194468
ACH-000203,-0.20210842843782603
