,LRMP (4033)
ACH-000004,-0.034819919087970816
ACH-000005,0.1405711392407869
ACH-000007,0.010058449124112898
ACH-000009,-0.0435881481972671
ACH-000011,0.08363083431302835
ACH-000012,0.0800288195275077
ACH-000013,0.002760554565067143
ACH-000014,0.05215804338239381
ACH-000015,-0.08048823034006952
ACH-000017,0.10098381405537267
ACH-000018,0.08126054829128856
ACH-000019,0.1081402605095198
ACH-000021,-0.055492732785982164
ACH-000022,0.0271645499225998
ACH-000025,-0.08387518115943299
ACH-000028,-0.06160991912911271
ACH-000030,-0.01635693293077629
ACH-000035,0.0723174573767825
ACH-000036,-0.018410628670330158
ACH-000037,-0.1506640939234676
ACH-000039,0.02623559373848253
ACH-000040,0.04142296033770745
ACH-000041,-0.08965366206206145
ACH-000042,0.06806523816415351
ACH-000045,0.03979441676139263
ACH-000047,-0.11947394786645844
ACH-000052,-0.044197495216859436
ACH-000053,-0.06420186065533817
ACH-000054,0.060725307399797715
ACH-000055,-0.12322075470142765
ACH-000060,-0.15352555461552472
ACH-000067,-0.08948542449510967
ACH-000070,0.06503484166009628
ACH-000075,-0.04749788411562294
ACH-000078,0.029071789218540874
ACH-000082,-0.06303309095686836
ACH-000085,-0.3176797657290569
ACH-000086,-0.002704416596825355
ACH-000087,0.07621244595267844
ACH-000092,0.07746353314102024
ACH-000095,-0.026377222713172825
ACH-000097,0.04813834146610689
ACH-000098,0.021171415077254348
ACH-000099,0.1309658251557253
ACH-000108,-0.16350793852269627
ACH-000113,0.05944220952057189
ACH-000116,-0.1843195424062184
ACH-000118,-0.013037271136438372
ACH-000120,-0.037020667134925904
ACH-000123,-0.05005923471001674
ACH-000127,0.0021653778674069826
ACH-000128,-0.03796960366350447
ACH-000132,0.05760444635019062
ACH-000133,0.0012383357291741908
ACH-000137,0.17887181429423427
ACH-000138,-0.3087255003854842
ACH-000142,-0.11755373176424867
ACH-000143,0.0861750560109161
ACH-000146,-0.23709486477700936
ACH-000148,-0.07448442785903862
ACH-000150,-0.009812283338893384
ACH-000152,0.048073064194649184
ACH-000153,0.1376947038605063
ACH-000159,-0.07261037600806795
ACH-000160,-0.051390338586545736
ACH-000163,-0.7567458982032342
ACH-000167,-0.0623851829296404
ACH-000168,-0.16888002357677614
ACH-000169,-0.012923238550556557
ACH-000178,-0.028774442090914717
ACH-000183,-0.022419213546464947
ACH-000188,0.048905272875417835
ACH-000189,0.016882454613860447
ACH-000190,-0.03304971574330191
ACH-000198,-0.10825686444606814
ACH-000203,-0.2625816177652617
ACH-000204,-0.15402889624707286
ACH-000206,-0.12226130461295523
ACH-000207,-0.06827180484752722
ACH-000208,0.049390710499055114
ACH-000210,0.013367268171515826
ACH-000211,-0.0051568197384206675
ACH-000215,-0.05076696490370847
ACH-000221,-0.1929783828064403
ACH-000222,0.15151361767749486
ACH-000223,-0.11823675985388707
ACH-000226,-0.020044300453549845
ACH-000227,0.06363344165499386
ACH-000228,-0.15733969959072772
ACH-000231,-0.05412683098937576
ACH-000232,-0.03839181218902054
ACH-000233,-0.01153800876159321
ACH-000234,-0.1148128483142554
ACH-000235,-0.07290364606149755
ACH-000237,-0.09280829139798903
ACH-000238,-0.0777447783584135
ACH-000242,0.2910516454627949
ACH-000243,0.04911915564792965
ACH-000244,0.11425505313709353
ACH-000246,0.034944974239424324
ACH-000248,0.10371899152237476
ACH-000250,0.03873941009055702
ACH-000251,-0.4921166944369621
ACH-000252,-0.2157649234941003
ACH-000253,0.005626110146442311
ACH-000255,-0.128790787969383
ACH-000256,-0.07271378652167937
ACH-000257,-0.023912151434502517
ACH-000258,-0.09671540657700736
ACH-000259,0.0002429256423393928
ACH-000260,0.08224077984647266
ACH-000261,-0.10955490815039484
ACH-000262,-0.03601517493737536
ACH-000263,0.13311099303755602
ACH-000264,-0.13676649683048614
ACH-000265,-0.09219644738089816
ACH-000266,-0.04320051209725632
ACH-000272,-0.08387442511780835
ACH-000274,-0.13395178853019687
ACH-000277,-0.03932928996736765
ACH-000278,0.03504997487857208
ACH-000279,-0.06308422131178695
ACH-000280,-0.06366708981462575
ACH-000281,0.029810004333288623
ACH-000288,-0.06560626127335477
ACH-000291,0.0028069797992107785
ACH-000293,0.1505307770834475
ACH-000294,-0.08436988833129387
ACH-000295,0.1295923595345995
