,MCM9 (254394)
ACH-000004,-0.3238706533477597
ACH-000005,-0.12350778772307047
ACH-000007,-0.13270939584991875
ACH-000009,-0.13601231912631048
ACH-000011,-0.16721885895634025
ACH-000012,0.00743064382512494
ACH-000013,0.0798067697041972
ACH-000014,-0.2349937541839976
ACH-000015,-0.014894850726174597
ACH-000017,-0.032531016307574004
ACH-000018,0.060545346298414314
ACH-000019,-0.2405135000497844
ACH-000021,-0.22935453599810404
ACH-000022,-0.12683615704311746
ACH-000025,-0.02178577054059372
ACH-000028,-0.0768030922676392
ACH-000030,-0.15375044937041651
ACH-000035,-0.025961444723457138
ACH-000036,-0.08978114078124913
ACH-000037,-0.22222116551687884
ACH-000039,-0.1301832819751926
ACH-000040,-0.09582580477665223
ACH-000041,-0.003724401570972968
ACH-000042,-0.0288910100798597
ACH-000045,-0.07380861136109905
ACH-000047,-0.40505150143795093
ACH-000052,-0.2570684289555414
ACH-000053,-0.1427900916859563
ACH-000054,-0.08822050652282383
ACH-000055,-0.2236059059216393
ACH-000060,-0.06171223108638504
ACH-000067,-0.13735574680159712
ACH-000070,-0.14360821308432167
ACH-000075,-0.13281555701355566
ACH-000078,-0.12929632061423307
ACH-000082,-0.15097261395976208
ACH-000085,0.05165221391663682
ACH-000086,-0.08359952978887893
ACH-000087,-0.37606646274573696
ACH-000092,-0.13133083742277374
ACH-000095,-0.056253808870320485
ACH-000097,-0.2293462367832564
ACH-000098,-0.07838756039231881
ACH-000099,-0.11783251750239095
ACH-000108,-0.06527639892499237
ACH-000113,-0.22542357710805694
ACH-000116,-0.2318220627217929
ACH-000118,-0.2560336678271383
ACH-000120,-0.12297981860134875
ACH-000123,-0.12059407594776073
ACH-000127,-0.022899573021286524
ACH-000128,-0.1400754408878004
ACH-000132,-0.2998867441215044
ACH-000133,-0.020037598598858238
ACH-000137,-0.05956823459380967
ACH-000138,-0.07837577231455482
ACH-000142,-0.060694834854451714
ACH-000143,-0.07858359106335701
ACH-000146,-0.027439410213681285
ACH-000148,-0.1411723639530077
ACH-000150,-0.1201698642132494
ACH-000152,0.011248977797911732
ACH-000153,-0.14590352598088932
ACH-000159,-0.023318085985533824
ACH-000160,-0.026897149436806884
ACH-000163,-0.10685398709917636
ACH-000167,-0.4052812890169224
ACH-000168,-0.051818851742688785
ACH-000169,-0.093792546435417
ACH-000178,-0.1083787947126731
ACH-000183,0.014023328257817005
ACH-000188,-0.09802232195047808
ACH-000189,-0.18527761268545745
ACH-000190,0.011504294618453072
ACH-000198,-0.03977222414745758
ACH-000203,-0.25343030333439337
ACH-000204,-0.2683204648891772
ACH-000206,0.04103837528885872
ACH-000207,-0.12502490925940912
ACH-000208,-0.21370657084429734
ACH-000210,0.0668900331691931
ACH-000211,-0.1263744622581081
ACH-000215,-0.07639595997107823
ACH-000221,-0.292819947496028
ACH-000222,0.03770895731532237
ACH-000223,-0.2782897387749053
ACH-000226,-0.035559890852287925
ACH-000227,-0.12593844773769156
ACH-000228,-0.3954708875945474
ACH-000231,-0.08697317590142159
ACH-000232,-0.3157884763419631
ACH-000233,-0.261583701080175
ACH-000234,-0.030039126712819976
ACH-000235,-0.058515790512440685
ACH-000237,-0.20781086728821632
ACH-000238,-0.12058054316991895
ACH-000242,-0.04234941922194448
ACH-000243,-0.03707824932898319
ACH-000244,-0.09157599022783884
ACH-000246,-0.09590058447740482
ACH-000248,-0.020043159397617957
ACH-000250,-0.0007301192774205133
ACH-000251,0.1613369607354219
ACH-000252,-0.2124553088467703
ACH-000253,-0.019370468096656792
ACH-000255,-0.1419634983636416
ACH-000256,0.014398710859892453
ACH-000257,-0.19445639999995204
ACH-000258,-0.1348371286651819
ACH-000259,-0.14021722409506554
ACH-000260,-0.036151335288528375
ACH-000261,-0.1720738608408775
ACH-000262,-0.14638933593092324
ACH-000263,-0.21600755173874175
ACH-000264,-0.1474887290899822
ACH-000265,-0.06951077952601112
ACH-000266,-0.05066214070218037
ACH-000272,-0.09810364748287644
ACH-000274,-0.13182443756865905
ACH-000277,0.09523281061473332
ACH-000278,-0.08574999909561867
ACH-000279,-0.10920026567130224
ACH-000280,-0.0637406416048141
ACH-000281,0.08847356243733022
ACH-000288,-0.0803734905400785
ACH-000291,0.04786262515631105
ACH-000293,-0.13786726457954812
ACH-000294,-0.04463483200044704
ACH-000295,-0.10149412924438976
ACH-000296,-0.17870090014945575
ACH-000302,-0.08559168206780711
ACH-000304,-0.12620595892308809
ACH-000307,-0.044914737911949665
ACH-000308,-0.08856620097079641
ACH-000310,-0.03734961003610537
ACH-000311,-0.05052727932321725
ACH-000312,0.020489095641193826
ACH-000315,0.0742419996950425
ACH-000316,-0.04968886645437722
ACH-000317,-0.27796714520114163
ACH-000318,-0.011447149203894148
ACH-000319,-0.20613899884050635
ACH-000320,0.0011555884620365366
ACH-000322,-0.06395202635593457
ACH-000323,-0.053710345983175686
ACH-000324,-0.13564065747441922
ACH-000329,-0.0638897588598406
ACH-000330,0.0925309319428116
ACH-000331,0.07381008829045284
ACH-000332,0.05984948330960135
ACH-000334,-0.21233482637011972
ACH-000335,-0.14834743020263505
ACH-000336,-0.21038440648701984
ACH-000337,0.05989659030276155
ACH-000338,-0.20864907875372046
ACH-000339,-0.16569402157829052
ACH-000341,-0.1580494226958065
ACH-000348,-0.16136717859365046
ACH-000350,-0.18265659576740495
ACH-000352,-0.004901407747594366
ACH-000356,0.21650835979648494
ACH-000361,-0.33820404012854005
ACH-000362,-0.11735408667003727
ACH-000363,-0.10131410518594956
ACH-000364,-0.20317896990559775
ACH-000365,0.06486104240679225
ACH-000366,-0.05865324091944716
ACH-000368,-0.040622060468370864
ACH-000374,-0.26044145257520906
ACH-000375,-0.2262366214776247
ACH-000376,-0.1714943496900147
ACH-000381,-0.043809891627306426
ACH-000383,-0.12243859557673195
ACH-000387,-0.17138739999151315
ACH-000389,-0.07768640448317543
ACH-000390,-0.03844596981104067
ACH-000393,-0.04169645882762062
ACH-000395,0.05766214040695749
ACH-000396,-0.07018631738458234
ACH-000397,-0.22247733501975
ACH-000401,-0.13637153142354133
ACH-000402,0.28124907613563954
ACH-000403,-0.10345051634107627
ACH-000404,-0.012067430101278141
ACH-000406,-0.00444913026342149
ACH-000407,-0.17896484909006838
ACH-000408,-0.1509902737537224
ACH-000410,-0.3059229430951141
ACH-000411,0.11193063281110667
ACH-000414,-0.12434720462072288
ACH-000415,-0.14172165877659346
ACH-000416,-0.09640949393944473
ACH-000420,-0.1597697845611472
ACH-000421,-0.12638398617821572
ACH-000424,-0.12039963186778298
ACH-000425,-0.10194032118316657
ACH-000426,-0.17909417909890665
ACH-000427,-0.11404880853799015
ACH-000433,-0.11172545361064458
ACH-000435,-0.08170584198523011
ACH-000436,-0.4442841908874318
ACH-000444,-0.1710300369439902
ACH-000445,-0.14042203562969294
ACH-000448,-0.03213161483540574
ACH-000450,-0.06370516846698455
ACH-000452,-0.07504741644480774
ACH-000454,0.17393796986499482
ACH-000458,0.036221330728414915
ACH-000459,-0.014631533973096102
ACH-000460,-0.060721656718316176
ACH-000461,-0.009296848037675656
ACH-000463,-0.1105824700317322
ACH-000464,-0.1873430881296374
ACH-000466,0.08921405922503681
ACH-000467,-0.1310440394495514
ACH-000468,-0.1242395997222889
ACH-000469,-0.08338658040674002
ACH-000470,-0.24275223931745696
ACH-000471,-0.0802930163485236
ACH-000472,-0.06085236450860811
ACH-000473,-0.043861012475613186
ACH-000475,-0.03592103907583079
ACH-000476,-0.039857399782935066
ACH-000477,-0.08173896890069769
ACH-000479,-0.03094111946510457
ACH-000480,-0.21537091976287656
ACH-000481,-0.052642443679773984
ACH-000483,-0.11275885089128602
ACH-000484,-0.040692224754219006
ACH-000485,0.03821558851253841
ACH-000486,-0.09650101880423173
ACH-000487,-0.22733383889553466
ACH-000488,0.031597295120239295
ACH-000490,-0.10493077008269608
ACH-000491,-0.1992424830235589
ACH-000495,-0.12829709940294787
ACH-000496,-0.12195670484104534
ACH-000499,-0.06390442913605911
ACH-000500,-0.3228613412539491
ACH-000502,-0.026358432029913448
ACH-000503,-0.08481418888514054
ACH-000505,-0.11959231483305592
ACH-000507,-0.11227046222137177
ACH-000510,-0.02035586295608801
ACH-000511,-0.08498704735456261
ACH-000512,-0.15910548476876296
ACH-000516,-0.0677082202379961
ACH-000517,-0.18471572282773507
ACH-000518,-0.1845374446352372
ACH-000520,-0.1857977143598516
ACH-000521,0.04989920271667026
ACH-000522,-0.21959740804635453
ACH-000524,-0.01880090782841535
ACH-000527,-0.1199096464370513
ACH-000528,-0.18940293275144307
ACH-000537,-0.14478629646201835
ACH-000541,-0.13533648284586647
ACH-000542,-0.10643187519588533
ACH-000544,-0.17068830045944697
ACH-000545,-0.06174948947053435
ACH-000547,-0.07931058454350208
ACH-000548,-0.07507494546720979
ACH-000549,-0.18053006106593508
ACH-000550,-0.17337361371288015
ACH-000552,0.07379243949745319
ACH-000556,-0.01586813697139822
ACH-000557,-0.035581343467019765
ACH-000569,-0.30763493069586195
ACH-000570,-0.12101069164412492
ACH-000571,-0.04319127677611029
ACH-000573,-0.1371652982054723
ACH-000576,0.024937482530597792
ACH-000579,-0.11741657491861462
ACH-000580,-0.12297302346533655
ACH-000584,-0.202034603516467
ACH-000585,-0.08085805324157605
ACH-000588,-0.09959916604609144
ACH-000589,-0.008892090409209694
ACH-000591,-0.08072208898025868
ACH-000593,-0.008843190147577314
ACH-000600,0.1266958321932397
ACH-000601,-0.01102800014185043
ACH-000605,-0.02150759993921401
ACH-000606,0.045658913692255935
ACH-000608,-0.14486694066661887
ACH-000614,-0.017005959851485057
ACH-000616,0.06785792035205224
ACH-000618,-0.05225173534677607
ACH-000619,0.011196815930238135
ACH-000620,-0.17693477728849855
ACH-000621,-0.14571990608444707
ACH-000622,-0.12877055996683176
ACH-000623,-0.2272853457213817
ACH-000624,-0.04429595240995944
ACH-000627,0.03239564790610245
ACH-000630,-0.10563257611840944
